trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
26,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,78.29586463232646,78.29586463232646,00:0;01:2;02:0;03:2;04:0;05:2;06:0;07:1;08:0;09:0;10:0;11:0;12:0;13:1;14:0;15:1;16:0;17:1;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,2);(24,3);(20,3);(7,1);(33,12);(32,8);(12,25);(32,15);(20,11);(6,16);(10,4);(16,18);(15,17);(33,26);(29,20);(18,15);(19,4);(13,3);(21,14);(24,19);(11,13);(9,27);(20,26);(14,14)",2887,0,completed
27,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,56.8983072919744,56.8983072919744,00:0;01:0;02:0;03:0;04:0;05:0;06:1;07:0;08:0;09:0;10:2;11:1;12:0;13:1;14:0;15:0;16:0;17:0;18:1;19:0;20:1;21:2;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(16,10);(13,1);(3,3);(5,4);(5,15);(16,16);(16,17);(6,20);(2,20);(5,19);(32,12);(8,27);(4,20);(23,28);(1,17);(5,31);(12,28);(5,32);(25,24);(3,27);(22,19);(24,32);(8,33);(11,33)",2167,0,completed
28,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,62.45638225515261,62.45638225515261,00:1;01:0;02:1;03:0;04:1;05:0;06:0;07:0;08:2;09:1;10:0;11:2;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:1;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(23,6);(22,6);(29,4);(19,8);(26,13);(15,5);(14,9);(18,11);(25,6);(18,13);(17,16);(25,14);(24,12);(17,19);(17,21);(22,23);(17,28);(11,15);(23,26);(20,24);(18,29);(17,31);(8,33);(13,33)",2255,0,completed
29,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,33.22504434222481,33.22504434222481,00:2;01:0;02:0;03:0;04:1;05:0;06:0;07:0;08:0;09:1;10:0;11:0;12:0;13:1;14:0;15:0;16:0;17:0;18:1;19:0;20:0;21:0;22:0;23:4,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(10,5);(8,10);(7,1);(9,0);(13,2);(14,11);(3,13);(11,9);(3,17);(16,12);(8,20);(9,18);(10,18);(18,19);(0,32);(8,22);(6,27);(7,28);(9,27);(18,28);(1,32);(9,31);(11,33);(14,31)",1185,0,completed
30,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,67.61456492264355,67.61456492264355,00:0;01:1;02:0;03:2;04:0;05:0;06:0;07:1;08:0;09:2;10:0;11:0;12:1;13:0;14:0;15:0;16:2;17:0;18:0;19:1;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(24,4);(29,4);(21,7);(24,9);(19,3);(19,6);(20,7);(28,8);(23,11);(29,19);(25,18);(18,18);(27,11);(15,22);(26,19);(23,20);(28,20);(16,20);(24,26);(31,25);(21,29);(26,29);(14,23);(15,33)",2414,0,completed
31,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,70.04981793404124,70.04981793404124,00:0;01:0;02:3;03:0;04:0;05:0;06:0;07:1;08:1;09:0;10:0;11:2;12:0;13:0;14:0;15:2;16:1;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,1);(16,4);(20,2);(27,4);(8,6);(20,12);(18,8);(29,9);(13,22);(15,12);(16,13);(30,16);(7,17);(22,19);(13,20);(16,6);(28,19);(25,18);(18,25);(26,23);(17,20);(18,16);(29,21);(30,24)",2552,0,completed
32,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,73.3743516897001,73.3743516897001,00:0;01:1;02:0;03:1;04:0;05:0;06:0;07:0;08:0;09:0;10:1;11:1;12:0;13:1;14:0;15:0;16:0;17:0;18:0;19:3;20:0;21:1;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(24,0);(25,19);(2,14);(19,16);(2,28);(25,6);(9,9);(19,17);(12,11);(21,15);(21,18);(25,22);(3,33);(21,23);(13,20);(16,28);(13,23);(20,24);(19,19);(25,24);(24,25);(18,16);(23,32);(19,33)",2739,0,completed
33,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,68.21645063155066,68.21645063155066,00:0;01:0;02:0;03:0;04:1;05:0;06:2;07:1;08:0;09:0;10:0;11:1;12:0;13:0;14:0;15:0;16:0;17:0;18:2;19:0;20:0;21:1;22:2;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(30,5);(13,1);(10,13);(16,5);(19,8);(21,6);(30,6);(23,9);(12,14);(19,11);(2,31);(32,17);(19,15);(5,29);(25,19);(11,32);(3,25);(4,26);(25,26);(9,31);(15,28);(22,29);(28,32);(16,27)",2534,0,completed
34,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,76.54677552445433,76.54677552445433,00:0;01:0;02:1;03:1;04:0;05:1;06:0;07:0;08:0;09:0;10:3;11:0;12:0;13:0;14:0;15:0;16:1;17:0;18:0;19:0;20:1;21:0;22:0;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,4);(26,1);(19,7);(23,15);(18,6);(18,29);(6,12);(17,15);(15,10);(11,2);(33,2);(13,10);(31,13);(10,16);(17,6);(12,20);(20,6);(20,22);(26,22);(8,27);(26,17);(8,9);(25,32);(25,33)",2801,0,completed
35,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,86.54741375602023,86.54741375602023,00:0;01:0;02:0;03:1;04:0;05:0;06:1;07:0;08:3;09:1;10:0;11:0;12:0;13:1;14:0;15:1;16:0;17:0;18:0;19:0;20:0;21:2;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(6,12);(14,1);(8,28);(32,6);(24,10);(28,8);(7,10);(26,9);(31,10);(18,16);(32,5);(18,15);(22,20);(32,28);(16,11);(26,25);(21,23);(11,15);(3,9);(11,27);(29,33);(30,16);(23,32);(14,33)",3254,0,completed
36,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,60.09495669373808,60.09495669373808,00:0;01:1;02:3;03:1;04:0;05:0;06:0;07:1;08:0;09:1;10:0;11:2;12:0;13:0;14:0;15:0;16:0;17:1;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(7,3);(19,9);(27,4);(5,4);(23,4);(7,4);(20,7);(27,12);(5,5);(15,10);(18,14);(29,17);(18,17);(4,11);(17,15);(20,22);(5,6);(20,15);(13,16);(11,25);(20,29);(26,28);(4,32);(12,25)",2223,0,completed
37,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,63.74471451711453,63.74471451711453,00:0;01:0;02:1;03:0;04:0;05:0;06:1;07:0;08:1;09:0;10:0;11:0;12:2;13:0;14:0;15:0;16:0;17:0;18:3;19:1;20:1;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(13,3);(13,7);(21,12);(21,9);(4,19);(11,3);(23,10);(21,22);(18,13);(16,16);(12,13);(6,24);(10,26);(17,19);(12,20);(15,29);(24,22);(6,3);(29,22);(19,29);(17,17);(10,25);(6,27);(10,30)",2371,0,completed
38,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,62.39588348437206,62.39588348437206,00:0;01:1;02:0;03:0;04:2;05:1;06:0;07:0;08:0;09:0;10:0;11:2;12:2;13:1;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(12,0);(30,7);(17,3);(24,2);(5,18);(26,9);(8,9);(3,10);(22,7);(14,19);(15,14);(30,10);(33,12);(8,8);(5,20);(29,19);(16,25);(6,15);(5,19);(23,13);(27,24);(4,30);(12,28);(11,24)",2317,0,completed
39,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,68.8039308728555,68.8039308728555,00:0;01:0;02:0;03:3;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:3;12:1;13:1;14:0;15:0;16:0;17:2;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,12);(23,7);(20,5);(12,10);(30,12);(24,8);(23,13);(2,19);(16,17);(25,15);(19,20);(31,13);(20,19);(16,11);(20,16);(24,19);(9,4);(29,27);(21,23);(18,27);(16,19);(20,20);(21,32);(13,33)",2449,0,completed
40,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,65.48076605610348,65.48076605610348,00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:1;08:0;09:0;10:2;11:0;12:0;13:0;14:1;15:1;16:1;17:0;18:1;19:2;20:0;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(22,7);(12,1);(6,3);(11,13);(23,21);(12,8);(15,13);(12,16);(9,11);(11,15);(32,13);(9,16);(5,18);(14,18);(28,25);(25,16);(8,26);(3,22);(24,18);(32,32);(10,28);(14,23);(18,23);(4,24)",2502,0,completed
41,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,73.14115513639702,73.14115513639702,00:0;01:1;02:1;03:0;04:0;05:1;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:2;17:0;18:0;19:1;20:2;21:2;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(5,19);(11,21);(33,4);(13,4);(17,6);(23,12);(13,9);(8,1);(18,25);(16,13);(17,29);(28,16);(6,17);(13,24);(19,23);(5,30);(29,19);(25,24);(15,33);(9,28);(20,17);(30,25);(7,1);(11,33)",2687,0,completed
42,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,86.75897636261547,86.75897636261547,00:0;01:1;02:0;03:0;04:0;05:1;06:1;07:0;08:0;09:1;10:0;11:1;12:0;13:1;14:2;15:0;16:1;17:0;18:0;19:0;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(9,10);(27,14);(12,15);(10,23);(21,21);(18,16);(14,12);(11,20);(21,12);(22,13);(10,14);(20,20);(11,17);(12,22);(8,24);(19,11);(21,13);(9,27);(8,26);(22,28);(13,23);(20,21);(22,29);(11,22)",3341,0,completed
43,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,56.84283976843796,56.84283976843796,00:0;01:1;02:0;03:3;04:0;05:1;06:2;07:0;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:0;16:0;17:1;18:0;19:0;20:0;21:1;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(5,13);(7,8);(2,3);(30,0);(8,7);(14,1);(15,1);(4,10);(15,8);(10,7);(10,17);(6,16);(14,8);(4,19);(16,10);(12,18);(6,19);(7,15);(3,4);(7,26);(15,11);(14,30);(13,21);(7,22)",2158,0,completed
44,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,59.6599721214053,59.6599721214053,00:2;01:0;02:0;03:2;04:0;05:0;06:0;07:1;08:0;09:0;10:0;11:1;12:0;13:0;14:0;15:0;16:0;17:1;18:1;19:1;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(19,1);(14,1);(9,19);(15,2);(18,14);(17,2);(9,6);(14,3);(15,5);(11,9);(10,3);(17,16);(17,17);(10,12);(14,22);(10,21);(13,21);(13,30);(20,24);(31,27);(12,23);(8,25);(14,29);(12,25)",2226,0,completed
45,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,66.84037409707187,66.84037409707187,00:1;01:0;02:3;03:0;04:1;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:1;16:0;17:0;18:0;19:1;20:0;21:0;22:0;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(9,21);(12,4);(26,4);(17,9);(18,5);(3,22);(9,13);(11,3);(7,28);(3,13);(9,14);(3,27);(9,17);(18,19);(14,24);(10,4);(4,20);(11,4);(14,26);(18,25);(11,29);(14,28);(6,31);(23,24)",2606,0,completed
46,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,58.82294392148842,58.82294392148842,00:1;01:2;02:0;03:0;04:0;05:1;06:0;07:0;08:0;09:0;10:1;11:0;12:0;13:1;14:0;15:1;16:1;17:0;18:0;19:0;20:0;21:1;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(22,3);(30,4);(14,3);(13,14);(10,4);(31,8);(12,9);(14,10);(16,11);(13,16);(28,14);(15,20);(14,17);(25,17);(6,24);(18,7);(14,20);(11,33);(18,16);(10,27);(16,23);(24,32);(29,30);(18,32)",2131,0,completed
47,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,66.42710274556403,66.42710274556403,00:0;01:1;02:1;03:0;04:0;05:0;06:1;07:0;08:0;09:3;10:0;11:0;12:0;13:0;14:1;15:0;16:1;17:0;18:1;19:0;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(15,5);(12,3);(20,18);(3,21);(14,13);(9,13);(25,19);(13,13);(7,2);(15,15);(25,15);(13,14);(14,18);(4,21);(16,15);(13,22);(8,10);(10,17);(20,25);(11,26);(13,23);(2,18);(27,28);(6,28)",2505,0,completed
48,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,74.19493936738657,74.19493936738657,00:2;01:1;02:0;03:1;04:0;05:0;06:0;07:2;08:0;09:0;10:0;11:1;12:1;13:0;14:0;15:1;16:0;17:0;18:0;19:0;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(25,6);(9,5);(14,5);(13,6);(3,7);(9,15);(8,9);(27,23);(14,20);(6,16);(11,17);(29,4);(21,10);(16,14);(15,19);(3,31);(5,23);(4,31);(9,22);(22,7);(19,23);(19,30);(5,31);(13,32)",2897,0,completed
49,known_visit,PI,bernoulli,drop_0.25,34,1156,24,10,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,74.64617824036023,74.64617824036023,00:0;01:1;02:1;03:1;04:0;05:1;06:1;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:1;15:0;16:0;17:1;18:0;19:3;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(4,4);(12,11);(15,12);(13,7);(18,6);(14,11);(14,12);(23,29);(2,2);(21,12);(15,14);(11,27);(12,13);(9,26);(2,24);(12,27);(14,21);(21,23);(7,5);(30,25);(16,24);(18,24);(12,20);(11,31)",2844,0,completed
