trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
26,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,104.0512582437153,104.0512582437153,00:1;01:1;02:0;03:1;04:0;05:1;06:0;07:0;08:2;09:0;10:1;11:0;12:0;13:0;14:1;15:1;16:0;17:0;18:0;19:0;20:1;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(21,9);(23,13);(14,5);(20,3);(6,5);(12,3);(12,6);(14,25);(24,17);(9,5);(32,9);(9,16);(11,17);(21,3);(13,13);(21,26);(11,23);(14,23);(16,26);(10,4);(33,26);(8,30);(2,1);(5,33)",4199,0,completed
27,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,74.66451439263957,74.66451439263957,00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:1;08:0;09:0;10:2;11:0;12:0;13:1;14:0;15:1;16:0;17:2;18:0;19:0;20:1;21:0;22:0;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(3,23);(14,13);(10,3);(5,15);(4,11);(19,31);(10,22);(15,17);(2,19);(15,14);(10,15);(9,16);(10,17);(8,19);(5,22);(20,27);(25,24);(32,12);(8,27);(7,25);(20,28);(8,30);(4,31);(24,32)",2976,0,completed
28,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,78.09099282984364,78.09099282984364,00:0;01:2;02:1;03:0;04:3;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:2;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(5,7);(25,7);(29,4);(11,4);(23,3);(12,7);(25,8);(3,5);(9,11);(15,13);(21,13);(15,23);(26,14);(7,19);(8,20);(25,20);(7,23);(7,24);(9,26);(8,32);(2,6);(16,33);(8,27);(16,29)",3130,0,completed
29,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,52.209988011039215,52.209988011039215,00:1;01:1;02:0;03:0;04:1;05:0;06:2;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:1;19:0;20:0;21:0;22:2;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(12,0);(13,5);(10,12);(2,5);(14,5);(11,12);(18,19);(9,12);(5,15);(7,24);(8,14);(6,16);(6,15);(6,17);(11,32);(10,32);(6,21);(12,9);(9,26);(5,27);(1,31);(12,30);(14,31);(13,31)",2066,0,completed
30,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,78.84356483054948,78.84356483054948,00:1;01:0;02:0;03:0;04:1;05:0;06:2;07:0;08:0;09:1;10:1;11:1;12:0;13:0;14:1;15:1;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(24,9);(6,5);(16,3);(3,4);(20,8);(15,18);(29,4);(5,10);(9,11);(24,15);(23,15);(16,22);(10,17);(28,19);(28,25);(20,7);(16,23);(7,24);(10,26);(10,27);(12,22);(13,30);(4,32);(31,25)",3154,0,completed
31,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,78.42924064573089,78.42924064573089,00:1;01:1;02:1;03:0;04:0;05:1;06:0;07:1;08:0;09:0;10:0;11:0;12:2;13:0;14:1;15:2;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(23,13);(25,6);(20,2);(10,4);(24,16);(29,9);(19,9);(20,14);(9,11);(15,11);(6,14);(7,16);(29,14);(16,21);(28,19);(18,22);(15,23);(13,4);(17,22);(6,27);(10,29);(18,30);(13,22);(24,33)",3085,0,completed
32,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,79.44909629645032,79.44909629645032,00:0;01:1;02:0;03:1;04:0;05:0;06:0;07:2;08:0;09:0;10:0;11:1;12:0;13:0;14:0;15:0;16:0;17:0;18:2;19:1;20:1;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(17,11);(25,6);(16,7);(17,21);(18,20);(10,7);(12,9);(25,22);(16,12);(19,16);(23,22);(24,6);(7,21);(13,19);(13,20);(13,22);(25,23);(3,33);(25,24);(24,25);(2,33);(18,27);(10,32);(13,33)",3095,0,completed
33,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,80.11942524226247,80.11942524226247,00:0;01:0;02:0;03:0;04:0;05:1;06:3;07:0;08:1;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:2;19:0;20:0;21:1;22:2;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(17,12);(20,2);(23,9);(28,8);(3,32);(19,7);(32,17);(7,10);(27,20);(14,13);(7,14);(4,32);(28,17);(9,19);(6,20);(7,22);(10,23);(12,26);(13,26);(19,14);(18,16);(7,30);(28,32);(8,33)",3187,0,completed
34,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,66.45973137061536,66.45973137061536,00:0;01:0;02:1;03:0;04:2;05:0;06:3;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:2;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:2,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(10,1);(16,2);(14,22);(11,3);(20,6);(16,21);(33,2);(5,10);(18,6);(10,13);(21,14);(19,8);(20,8);(9,9);(8,20);(26,18);(9,23);(8,22);(7,26);(15,27);(21,26);(15,30);(10,24);(23,22)",2552,0,completed
35,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,65.71406953713695,65.71406953713695,00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:3;08:2;09:0;10:0;11:1;12:0;13:0;14:0;15:1;16:0;17:0;18:2;19:0;20:0;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(5,11);(7,13);(10,3);(14,4);(7,11);(8,7);(13,9);(32,5);(17,11);(10,10);(9,14);(9,15);(8,16);(14,19);(15,15);(19,24);(2,9);(8,24);(32,25);(11,10);(8,29);(4,10);(18,27);(32,32)",2582,0,completed
36,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,77.02460907028139,77.02460907028139,00:0;01:1;02:1;03:2;04:1;05:1;06:0;07:0;08:0;09:0;10:2;11:0;12:2;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(13,10);(14,4);(17,4);(20,3);(16,12);(28,5);(4,1);(13,2);(24,8);(5,3);(29,17);(7,8);(22,12);(9,19);(11,20);(18,22);(9,23);(6,24);(4,26);(20,27);(10,29);(19,28);(11,32);(19,33)",3132,0,completed
37,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,77.94409732646206,77.94409732646206,00:1;01:0;02:0;03:1;04:1;05:0;06:0;07:0;08:1;09:0;10:0;11:1;12:0;13:0;14:1;15:1;16:0;17:0;18:0;19:1;20:1;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(6,6);(6,3);(4,19);(23,10);(10,26);(21,11);(11,4);(9,23);(5,15);(13,13);(8,16);(7,17);(11,13);(2,28);(15,29);(29,22);(10,24);(14,29);(5,10);(17,22);(28,27);(20,28);(4,32);(25,23)",3069,0,completed
38,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,63.526291205213795,63.526291205213795,00:1;01:0;02:0;03:1;04:0;05:3;06:0;07:0;08:0;09:1;10:0;11:2;12:0;13:1;14:0;15:0;16:0;17:0;18:0;19:0;20:1;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(15,5);(11,1);(14,3);(22,9);(7,6);(31,10);(11,10);(21,9);(14,11);(27,12);(12,14);(33,12);(6,17);(8,19);(6,20);(6,18);(6,23);(10,24);(6,21);(5,19);(12,27);(12,28);(2,25);(6,33)",2578,0,completed
39,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,62.68127371334087,62.68127371334087,00:2;01:0;02:1;03:0;04:0;05:0;06:1;07:0;08:0;09:2;10:0;11:1;12:0;13:1;14:0;15:0;16:2;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(23,9);(12,4);(14,7);(9,12);(6,11);(22,14);(25,17);(14,13);(15,11);(31,12);(14,14);(23,19);(8,17);(18,15);(4,17);(4,16);(29,27);(17,24);(13,26);(10,25);(19,21);(17,30);(10,32);(15,33)",2389,0,completed
40,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,106.6485415120447,106.6485415120447,00:1;01:1;02:0;03:1;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:0;16:1;17:0;18:1;19:1;20:0;21:1;22:1;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(16,14);(32,13);(22,26);(14,13);(6,31);(15,13);(23,16);(15,22);(18,11);(29,30);(11,14);(12,11);(30,23);(12,21);(12,20);(5,25);(12,23);(7,21);(22,24);(12,32);(16,28);(7,31);(32,32);(29,32)",4339,0,completed
41,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,85.59675952875516,85.59675952875516,00:1;01:2;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:0;16:0;17:0;18:0;19:3;20:1;21:1;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(8,1);(33,3);(7,29);(7,4);(11,8);(14,9);(1,27);(19,18);(20,2);(4,18);(3,20);(30,26);(29,19);(10,19);(6,30);(7,10);(7,19);(9,24);(6,26);(30,25);(14,32);(19,23);(11,25);(14,33)",3443,0,completed
42,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,92.86005764817149,92.86005764817149,00:0;01:1;02:0;03:0;04:1;05:1;06:0;07:0;08:0;09:1;10:1;11:0;12:0;13:0;14:1;15:2;16:1;17:0;18:0;19:0;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(9,13);(27,14);(7,10);(21,12);(23,15);(16,7);(6,10);(5,12);(11,15);(12,32);(17,8);(11,16);(13,7);(13,23);(2,23);(27,21);(15,21);(8,9);(9,26);(10,14);(11,24);(5,30);(27,22);(8,33)",3689,0,completed
43,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,50.11399970139253,50.11399970139253,00:1;01:2;02:0;03:1;04:0;05:1;06:1;07:0;08:0;09:1;10:0;11:0;12:0;13:1;14:0;15:1;16:0;17:0;18:0;19:0;20:0;21:1;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(30,0);(8,0);(9,8);(9,7);(9,1);(14,8);(4,6);(10,16);(9,11);(15,8);(9,3);(12,14);(9,22);(16,17);(9,17);(10,17);(11,23);(9,24);(9,26);(13,30);(7,27);(13,28);(11,28);(10,28)",1927,0,completed
44,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,63.90106667013936,63.90106667013936,00:1;01:1;02:1;03:1;04:0;05:0;06:0;07:0;08:0;09:1;10:2;11:0;12:0;13:0;14:0;15:0;16:0;17:1;18:0;19:1;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(19,7);(16,8);(12,18);(12,14);(12,8);(11,10);(15,1);(9,8);(11,11);(11,3);(20,24);(12,16);(10,8);(16,16);(8,18);(10,22);(15,8);(19,23);(12,23);(31,27);(15,24);(19,31);(13,19);(14,33)",2430,0,completed
45,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,50.80847468589894,50.80847468589894,00:0;01:0;02:3;03:1;04:0;05:0;06:0;07:1;08:0;09:0;10:0;11:0;12:1;13:0;14:0;15:1;16:0;17:0;18:1;19:2;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(16,3);(12,15);(26,4);(11,4);(10,6);(3,17);(11,3);(17,9);(5,26);(9,13);(5,2);(6,15);(2,18);(3,23);(14,27);(7,22);(5,15);(22,24);(23,24);(16,27);(5,29);(9,30);(6,32);(5,33)",1976,0,completed
46,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,57.76660295704753,57.76660295704753,00:0;01:0;02:3;03:0;04:0;05:0;06:1;07:0;08:0;09:0;10:1;11:1;12:0;13:0;14:0;15:1;16:1;17:0;18:0;19:0;20:0;21:1;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(4,0);(22,6);(31,2);(17,4);(11,6);(12,7);(30,8);(8,10);(9,11);(18,15);(26,14);(18,16);(21,17);(5,23);(10,20);(17,22);(6,21);(6,24);(6,25);(7,27);(17,33);(25,29);(15,19);(8,22)",2228,0,completed
47,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,160.50110860345336,160.50110860345336,00:1;01:1;02:1;03:0;04:0;05:0;06:0;07:1;08:0;09:0;10:3;11:0;12:0;13:0;14:1;15:0;16:1;17:0;18:0;19:0;20:1;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(25,15);(1,14);(15,14);(19,13);(11,11);(6,2);(7,12);(14,13);(3,16);(8,13);(20,26);(4,21);(24,15);(9,19);(13,23);(7,22);(16,20);(20,25);(19,16);(6,13);(27,28);(9,30);(6,28);(8,33)",7061,8,completed
48,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,74.38961999490726,74.38961999490726,00:0;01:2;02:1;03:0;04:0;05:3;06:0;07:0;08:0;09:0;10:0;11:1;12:0;13:1;14:0;15:0;16:0;17:0;18:0;19:0;20:1;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,3);(16,17);(11,16);(4,26);(22,6);(29,12);(7,9);(20,6);(10,12);(10,16);(8,15);(13,16);(9,23);(15,23);(16,19);(10,23);(8,24);(5,22);(5,30);(5,26);(27,21);(12,14);(21,24);(5,31)",2947,0,completed
49,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,24,10,acbba_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,62.9409911062186,62.9409911062186,00:0;01:1;02:1;03:1;04:0;05:1;06:0;07:2;08:0;09:0;10:0;11:0;12:0;13:0;14:1;15:0;16:0;17:0;18:0;19:1;20:0;21:0;22:2;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(13,7);(11,1);(13,2);(14,12);(7,7);(14,16);(15,6);(18,24);(2,14);(8,13);(5,2);(10,17);(3,22);(7,18);(4,20);(13,3);(8,25);(9,22);(2,21);(18,27);(11,27);(6,30);(30,25);(1,25)",2471,0,completed
