trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
124,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,77.78286478427472,77.78286478427472,4,4,4,158,45,145,17,2,1,1,416,0,450,872,476,161,289,323,127,0.5502890173410404,45.0,12.7,collision_intent:161;pi_clear_path:2;pi_entry:125;state:162,0.1499999999999999,0.039655172413793016,known_visit_core_500,10,4,8
125,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,40.00807028726111,40.00807028726111,1,1,1,92,24,85,11,3,1,1,207,0,305,525,385,95,210,191,114,0.6130573248407644,30.5,11.4,collision_intent:95;pi_clear_path:1;pi_entry:113;state:96,0.1499999999999999,0.07941176470588229,known_visit_core_500,10,4,8
126,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,70.6733581702301,70.6733581702301,4,4,4,101,40,93,12,3,6,1,431,0,379,741,396,106,273,211,168,0.4835164835164835,37.9,16.8,collision_intent:106;pi_clear_path:4;pi_entry:164;state:105,0.3999999999999999,0.217741935483871,known_visit_core_500,10,4,8
127,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,38.9561559311867,38.9561559311867,0,0,0,84,23,88,0,2,0,0,209,0,282,477,368,86,196,174,108,0.626916524701874,28.2,10.8,collision_intent:86;pi_clear_path:2;pi_entry:106;state:88,0.3500000000000001,0.05681818181818188,known_visit_core_500,10,4,8
128,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,83.62999355690432,83.62999355690432,9,9,9,171,49,125,50,3,0,0,446,0,507,938,582,173,334,348,159,0.5814185814185814,50.7,15.9,collision_intent:173;pi_clear_path:2;pi_entry:157;state:175,0.3999999999999999,0.1339999999999999,known_visit_core_500,10,4,8
129,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,65.6349354651257,65.6349354651257,7,7,7,119,38,105,18,0,3,1,368,0,393,665,512,123,270,246,147,0.6336633663366337,39.3,14.7,collision_intent:123;pi_clear_path:3;pi_entry:144;state:123,0.30000000000000004,0.050000000000000044,known_visit_core_500,10,4,8
130,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,49.267044615281236,49.267044615281236,2,2,2,106,29,104,6,0,1,1,258,0,352,607,446,108,244,218,134,0.6117969821673526,35.2,13.4,collision_intent:108;pi_clear_path:1;pi_entry:133;state:110,0.3500000000000001,0.08173076923076916,known_visit_core_500,10,4,8
131,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,90.8697246642246,90.8697246642246,9,9,9,147,53,117,34,4,33,1,516,0,478,874,560,152,326,303,175,0.5725971370143149,47.8,17.5,collision_intent:152;pi_clear_path:4;pi_entry:171;state:151,0.3500000000000001,0.2628205128205128,known_visit_core_500,10,4,8
132,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,54.74562414839704,54.74562414839704,4,4,4,123,32,116,11,5,2,2,285,0,429,764,522,126,303,253,176,0.5748898678414097,42.9,17.6,collision_intent:126;pi_clear_path:1;pi_entry:175;state:127,0.25,0.047413793103448176,known_visit_core_500,10,4,8
133,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,42.2163429379026,42.2163429379026,3,3,3,90,25,76,18,2,0,0,223,0,321,538,424,92,229,186,135,0.6180758017492711,32.1,13.5,collision_intent:92;pi_clear_path:3;pi_entry:132;state:94,0.3999999999999999,0.16447368421052633,known_visit_core_500,10,4,8
134,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,110.55112868650546,110.55112868650546,8,8,8,140,64,117,27,1,1,1,706,0,436,819,489,146,290,290,146,0.5620689655172414,43.6,14.6,collision_intent:146;pi_clear_path:6;pi_entry:140;state:144,0.25,0.21153846153846145,known_visit_core_500,10,4,8
135,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,68.88165754457326,68.88165754457326,6,6,6,148,39,116,36,4,5,3,362,0,448,871,472,153,295,305,143,0.5339366515837104,44.8,14.3,collision_intent:153;pi_clear_path:1;pi_entry:142;state:152,0.1499999999999999,0.10344827586206895,known_visit_core_500,10,4,8
136,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,92.88158371723499,92.88158371723499,10,10,10,143,53,105,42,3,3,3,561,0,432,862,434,151,281,298,134,0.5148279952550415,43.2,13.4,collision_intent:151;pi_clear_path:6;pi_entry:128;state:147,0.6499999999999999,0.3404761904761904,known_visit_core_500,10,4,8
137,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,48.890289871494886,48.890289871494886,4,4,4,97,29,85,16,0,1,1,269,0,313,502,437,100,213,201,112,0.6838810641627543,31.3,11.2,collision_intent:100;pi_clear_path:2;pi_entry:110;state:101,0.25,0.20882352941176463,known_visit_core_500,10,4,8
138,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,42.752167857160785,42.752167857160785,1,1,1,99,25,100,3,0,0,0,219,0,323,531,436,100,223,203,120,0.6536731634182908,32.3,12.0,collision_intent:100;pi_clear_path:1;pi_entry:119;state:103,0.25,0.02499999999999991,known_visit_core_500,10,4,8
139,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,49.50643074336717,49.50643074336717,2,2,2,108,29,99,13,1,3,3,266,0,359,585,490,112,247,224,135,0.6630581867388363,35.9,13.5,collision_intent:112;pi_clear_path:1;pi_entry:134;state:112,0.10000000000000009,0.09343434343434343,known_visit_core_500,10,4,8
140,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,86.38157065944779,86.38157065944779,6,6,6,141,50,118,27,2,24,1,484,0,401,807,396,146,255,291,110,0.5176470588235295,40.1,11.0,collision_intent:146;pi_clear_path:4;pi_entry:106;state:145,0.44999999999999996,0.15254237288135597,known_visit_core_500,10,4,8
141,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,52.974219402956415,52.974219402956415,0,0,0,84,31,83,5,2,24,1,289,0,312,501,435,87,225,175,137,0.6444444444444445,31.2,13.7,collision_intent:87;pi_clear_path:1;pi_entry:136;state:88,0.44999999999999996,0.2680722891566265,known_visit_core_500,10,4,8
142,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,49.314166107608756,49.314166107608756,2,2,2,99,29,95,8,2,0,0,267,0,342,552,473,102,240,205,137,0.6578581363004172,34.2,13.7,collision_intent:102;pi_clear_path:2;pi_entry:135;state:103,0.5,0.12368421052631584,known_visit_core_500,10,4,8
143,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,84.98627458966038,84.98627458966038,6,6,6,154,49,128,30,2,2,2,485,0,490,988,482,160,330,318,172,0.4868686868686869,49.0,17.2,collision_intent:160;pi_clear_path:4;pi_entry:168;state:158,0.55,0.171875,known_visit_core_500,10,4,8
144,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,63.04460116300024,63.04460116300024,8,8,8,142,37,116,30,2,3,3,328,0,448,775,569,147,301,293,155,0.6301218161683277,44.8,15.5,collision_intent:147;pi_clear_path:1;pi_entry:154;state:146,0.3999999999999999,0.11637931034482762,known_visit_core_500,10,4,8
145,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,62.98658440017069,62.98658440017069,6,6,6,109,37,91,22,1,3,3,370,0,339,628,389,115,224,228,111,0.5788690476190477,33.9,11.1,collision_intent:115;pi_clear_path:2;pi_entry:109;state:113,0.3999999999999999,0.23351648351648358,known_visit_core_500,10,4,8
146,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,169.58591241154502,169.58591241154502,10,10,10,150,55,119,35,2,100,2,1031,1,647,1139,801,157,490,311,336,0.5452688904016337,64.7,33.6,collision_intent:157;pi_clear_path:5;pi_entry:331;state:154,0.25,0.15336134453781503,known_visit_core_500,10,4,8
147,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,75.3079672641418,75.3079672641418,6,6,6,107,44,101,10,4,1,1,472,0,374,752,369,112,262,223,151,0.47006369426751593,37.4,15.1,collision_intent:112;pi_clear_path:4;pi_entry:147;state:111,0.10000000000000009,0.17574257425742568,known_visit_core_500,10,4,8
148,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,38.66545058543073,38.66545058543073,2,2,2,74,23,64,14,4,0,0,220,0,262,509,274,78,184,156,106,0.4990892531876138,26.2,10.6,collision_intent:78;pi_clear_path:3;pi_entry:103;state:78,0.1499999999999999,0.1875,known_visit_core_500,10,4,8
149,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,71.2970087776038,71.2970087776038,6,6,6,136,42,112,28,4,7,7,399,0,399,747,450,141,258,281,118,0.5813953488372093,39.9,11.8,collision_intent:141;pi_clear_path:2;pi_entry:116;state:140,0.1499999999999999,0.0848214285714286,known_visit_core_500,10,4,8
150,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,58.42141692394636,58.42141692394636,1,1,1,83,34,84,3,1,2,2,365,0,291,571,302,90,201,177,114,0.5008291873963516,29.1,11.4,collision_intent:90;pi_clear_path:4;pi_entry:110;state:87,0.44999999999999996,0.29166666666666674,known_visit_core_500,10,4,8
151,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,96.91671700750221,96.91671700750221,9,9,9,164,56,138,30,1,21,1,533,0,505,971,543,170,335,338,167,0.5408366533864541,50.5,16.7,collision_intent:170;pi_clear_path:4;pi_entry:163;state:168,0.3500000000000001,0.15217391304347827,known_visit_core_500,10,4,8
152,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,41.96688420191129,41.96688420191129,3,3,3,95,24,85,14,0,1,1,220,0,306,542,375,99,207,198,108,0.6048387096774194,30.6,10.8,collision_intent:99;pi_clear_path:1;pi_entry:107;state:99,0.1499999999999999,0.09705882352941186,known_visit_core_500,10,4,8
153,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,47.24553007773198,47.24553007773198,6,6,6,87,27,78,13,2,0,0,271,0,296,542,346,90,206,181,115,0.5598705501618123,29.6,11.5,collision_intent:90;pi_clear_path:2;pi_entry:113;state:91,0.30000000000000004,0.1858974358974359,known_visit_core_500,10,4,8
154,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,72.36585194481434,72.36585194481434,7,7,7,140,42,113,31,2,1,1,402,0,424,801,471,144,280,288,136,0.5607142857142857,42.4,13.6,collision_intent:144;pi_clear_path:2;pi_entry:134;state:144,0.10000000000000009,0.1836283185840708,known_visit_core_500,10,4,8
155,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,48.73265230711317,48.73265230711317,5,5,5,110,28,98,16,2,1,1,254,0,396,758,429,113,283,227,169,0.5058962264150944,39.6,16.9,collision_intent:113;pi_clear_path:2;pi_entry:167;state:114,0.3500000000000001,0.07653061224489788,known_visit_core_500,10,4,8
156,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,70.62770578142434,70.62770578142434,6,6,6,140,41,120,24,1,1,1,387,0,368,683,417,143,225,287,81,0.6186943620178041,36.8,8.1,collision_intent:143;pi_clear_path:1;pi_entry:80;state:144,0.25,0.11250000000000004,known_visit_core_500,10,4,8
157,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,64.29620395754162,64.29620395754162,7,7,7,123,37,107,20,1,0,0,358,0,386,636,522,126,260,253,133,0.6692307692307692,38.6,13.3,collision_intent:126;pi_clear_path:3;pi_entry:130;state:127,0.3999999999999999,0.15654205607476634,known_visit_core_500,10,4,8
158,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,58.391412943176846,58.391412943176846,5,5,5,102,34,93,13,2,3,3,342,0,347,622,419,107,240,213,134,0.5819444444444445,34.7,13.4,collision_intent:107;pi_clear_path:2;pi_entry:132;state:106,0.30000000000000004,0.217741935483871,known_visit_core_500,10,4,8
159,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,63.83471353171746,63.83471353171746,5,5,5,129,37,115,18,2,1,1,340,0,384,780,372,132,252,265,119,0.49206349206349204,38.4,11.9,collision_intent:132;pi_clear_path:2;pi_entry:117;state:133,0.3999999999999999,0.11956521739130443,known_visit_core_500,10,4,8
160,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,87.1183933532726,87.1183933532726,9,9,9,148,50,119,33,7,1,1,508,0,447,911,430,153,294,305,142,0.4875283446712018,44.7,14.2,collision_intent:153;pi_clear_path:4;pi_entry:138;state:152,0.30000000000000004,0.12815126050420167,known_visit_core_500,10,4,8
161,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,92.93898767521482,92.93898767521482,5,5,5,126,53,117,13,3,0,0,577,0,432,905,390,135,297,265,167,0.43820224719101125,43.2,16.7,collision_intent:135;pi_clear_path:10;pi_entry:157;state:130,0.6000000000000001,0.27564102564102555,known_visit_core_500,10,4,8
162,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,61.70091481753375,61.70091481753375,6,6,6,118,36,98,24,4,0,0,344,0,367,720,381,121,246,243,124,0.516260162601626,36.7,12.4,collision_intent:121;pi_clear_path:3;pi_entry:121;state:122,0.3999999999999999,0.11734693877551017,known_visit_core_500,10,4,8
163,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,38.92881424985214,38.92881424985214,5,5,5,85,23,76,13,0,0,0,207,0,303,508,395,87,216,176,127,0.6124031007751938,30.3,12.7,collision_intent:87;pi_clear_path:1;pi_entry:126;state:89,0.3500000000000001,0.17763157894736836,known_visit_core_500,10,4,8
164,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,94.29114988315203,94.29114988315203,3,3,3,146,54,129,21,2,2,2,568,0,447,792,549,152,295,302,145,0.6203389830508474,44.7,14.5,collision_intent:152;pi_clear_path:3;pi_entry:142;state:150,0.3999999999999999,0.25387596899224807,known_visit_core_500,10,4,8
165,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,91.26571185852282,91.26571185852282,7,7,7,147,53,132,19,0,31,3,503,0,506,950,567,155,351,306,200,0.5389733840304183,50.6,20.0,collision_intent:155;pi_clear_path:3;pi_entry:197;state:151,0.25,0.10606060606060597,known_visit_core_500,10,4,8
166,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,55.275636357337184,55.275636357337184,4,4,4,118,32,101,21,0,0,0,292,0,330,617,373,119,211,241,89,0.5892575039494471,33.0,8.9,collision_intent:119;pi_clear_path:1;pi_entry:88;state:122,0.44999999999999996,0.16584158415841577,known_visit_core_500,10,4,8
167,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,59.78901709822958,59.78901709822958,2,2,2,121,35,110,15,2,3,3,325,0,390,673,490,127,263,252,138,0.6265984654731458,39.0,13.8,collision_intent:127;pi_clear_path:2;pi_entry:136;state:125,0.30000000000000004,0.13181818181818183,known_visit_core_500,10,4,8
168,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,156.5772689127531,156.5772689127531,6,6,6,115,37,103,16,2,104,3,1001,2,513,1071,466,123,390,242,271,0.398972602739726,51.3,27.1,collision_intent:123;pi_clear_path:4;pi_entry:267;state:119,0.1499999999999999,0.09951456310679618,known_visit_core_500,10,4,8
169,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,36.93097888645501,36.93097888645501,2,2,2,86,22,80,10,3,0,0,187,0,295,485,396,87,208,177,118,0.6366559485530546,29.5,11.8,collision_intent:87;pi_entry:118;state:90,0.3500000000000001,0.10624999999999996,known_visit_core_500,10,4,8
170,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,75.4576034837369,75.4576034837369,4,4,4,141,44,120,25,2,0,0,421,0,438,901,412,146,292,291,147,0.47085714285714286,43.8,14.7,collision_intent:146;pi_clear_path:5;pi_entry:142;state:145,0.30000000000000004,0.1416666666666666,known_visit_core_500,10,4,8
171,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,62.11716441707234,62.11716441707234,7,7,7,132,36,114,22,0,0,0,323,0,400,717,483,133,267,269,131,0.602996254681648,40.0,13.1,collision_intent:133;pi_clear_path:1;pi_entry:130;state:136,0.3999999999999999,0.10526315789473695,known_visit_core_500,10,4,8
172,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,73.69521323066103,73.69521323066103,5,5,5,163,43,140,27,3,5,3,381,0,476,886,537,169,307,336,140,0.5862445414847162,47.6,14.0,collision_intent:169;pi_clear_path:2;pi_entry:138;state:167,0.30000000000000004,0.010714285714285676,known_visit_core_500,10,4,8
173,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,64.328566336371,64.328566336371,4,4,4,133,38,122,15,2,4,4,348,0,424,740,532,139,285,276,148,0.6222222222222222,42.4,14.8,collision_intent:139;pi_clear_path:2;pi_entry:146;state:137,0.25,0.07377049180327866,known_visit_core_500,10,4,8
174,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,76.89424178366822,76.89424178366822,10,10,10,161,45,125,40,0,4,3,407,0,468,848,555,166,302,331,137,0.6132596685082873,46.8,13.7,collision_intent:166;pi_clear_path:2;pi_entry:135;state:165,0.3999999999999999,0.12200000000000011,known_visit_core_500,10,4,8
175,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,77.22615209766755,77.22615209766755,6,6,6,146,45,121,29,1,2,1,430,0,444,766,564,151,293,301,143,0.6431014823261118,44.4,14.3,collision_intent:151;pi_clear_path:3;pi_entry:140;state:150,0.30000000000000004,0.17975206611570238,known_visit_core_500,10,4,8
176,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,95.52310360446678,95.52310360446678,8,8,8,149,55,119,34,6,40,2,545,0,468,929,475,154,314,307,161,0.5042462845010616,46.8,16.1,collision_intent:154;pi_clear_path:3;pi_entry:158;state:153,0.30000000000000004,0.16596638655462193,known_visit_core_500,10,4,8
177,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,45.476355780400596,45.476355780400596,3,3,3,91,27,81,14,1,0,0,246,0,327,524,454,93,234,188,139,0.6494992846924177,32.7,13.9,collision_intent:93;pi_clear_path:1;pi_entry:138;state:95,0.44999999999999996,0.17592592592592582,known_visit_core_500,10,4,8
178,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,78.61316812052459,78.61316812052459,6,6,6,146,46,131,19,5,0,0,438,0,428,795,489,147,281,297,131,0.5800711743772242,42.8,13.1,collision_intent:147;pi_clear_path:1;pi_entry:130;state:150,0.30000000000000004,0.20801526717557262,known_visit_core_500,10,4,8
179,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,102.4594224077115,102.4594224077115,4,4,4,139,59,121,22,0,43,5,592,0,480,913,526,147,333,290,190,0.5270541082164328,48.0,19.0,collision_intent:147;pi_clear_path:3;pi_entry:187;state:143,0.25,0.15082644628099184,known_visit_core_500,10,4,8
180,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,136.36603877821082,136.36603877821082,8,8,8,152,75,115,41,4,91,6,812,0,505,894,621,161,344,317,188,0.6017441860465116,50.5,18.8,collision_intent:161;pi_clear_path:4;pi_entry:184;state:156,0.30000000000000004,0.19782608695652182,known_visit_core_500,10,4,8
181,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,95.03461942407118,95.03461942407118,7,7,7,191,54,151,44,0,3,3,516,0,520,1030,529,196,324,391,129,0.544799176107106,52.0,12.9,collision_intent:196;pi_clear_path:3;pi_entry:126;state:195,0.1499999999999999,0.0281456953642385,known_visit_core_500,10,4,8
182,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,52.028778513747234,52.028778513747234,2,2,2,81,31,78,7,0,0,0,318,0,281,475,367,83,198,168,113,0.6188870151770658,28.1,11.3,collision_intent:83;pi_clear_path:2;pi_entry:111;state:85,0.3500000000000001,0.2435897435897436,known_visit_core_500,10,4,8
183,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,79.06722666648386,79.06722666648386,10,10,10,142,46,103,43,1,25,2,425,0,418,793,461,147,271,293,125,0.5670356703567035,41.8,12.5,collision_intent:147;pi_clear_path:3;pi_entry:122;state:146,0.25,0.08009708737864085,known_visit_core_500,10,4,8
184,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,62.860088991269706,62.860088991269706,4,4,4,139,36,118,25,5,1,1,327,0,424,863,407,142,282,285,139,0.4822274881516588,42.4,13.9,collision_intent:142;pi_clear_path:2;pi_entry:137;state:143,0.25,0.05932203389830515,known_visit_core_500,10,4,8
185,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,53.6212981470837,53.6212981470837,6,6,6,119,31,96,27,4,0,0,273,0,373,724,394,121,252,244,129,0.5218543046357615,37.3,12.9,collision_intent:121;pi_clear_path:2;pi_entry:127;state:123,0.25,0.16666666666666674,known_visit_core_500,10,4,8
186,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,49.89577575129185,49.89577575129185,5,5,5,114,29,101,17,1,4,4,260,0,368,682,419,118,250,236,132,0.5609103078982597,36.8,13.2,collision_intent:118;pi_clear_path:1;pi_entry:131;state:118,0.3999999999999999,0.09653465346534662,known_visit_core_500,10,4,8
187,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,89.62185618263926,89.62185618263926,6,6,6,148,52,115,37,1,31,2,489,0,506,951,567,152,354,304,202,0.5338983050847458,50.6,20.2,collision_intent:152;pi_clear_path:2;pi_entry:200;state:152,0.25,0.09347826086956523,known_visit_core_500,10,4,8
188,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,64.15460710566543,64.15460710566543,3,3,3,119,38,108,15,5,4,4,366,0,378,744,389,124,254,247,131,0.5111695137976346,37.8,13.1,collision_intent:124;pi_clear_path:3;pi_entry:128;state:123,0.30000000000000004,0.19444444444444442,known_visit_core_500,10,4,8
189,known_visit,PI,rayleigh_style,-37.79,19,361,4,10,pi_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,True,65.17199754301627,65.17199754301627,7,7,7,134,38,124,14,4,0,0,347,0,432,796,498,137,295,275,157,0.5639864099660249,43.2,15.7,collision_intent:137;pi_clear_path:3;pi_entry:154;state:138,0.3500000000000001,0.125,known_visit_core_500,10,4,8
