trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed
71,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,367,367,0,361,10,0,0,0,1936,2493,3315,,371,1565,738,1198,0,0,0.7060702875399361,5.362880886426593,0.0,3.2643051771117166,0.0,3.3185595567867034,cbaa_entry:1198;collision_intent:371;state:367,354,1423,0.7181440443213296
72,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,648,648,0,361,291,0,0,0,3208,4291,5331,,669,2539,1317,1891,0,0,0.7000656598818122,8.886426592797784,0.0,2.91820987654321,0.0,5.238227146814404,cbaa_entry:1891;collision_intent:669;state:648,324,1365,0.48545706371191133
73,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 73. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
74,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,657,657,0,361,300,0,0,0,3254,4572,5187,,687,2567,1344,1910,0,0,0.6738113795791114,9.013850415512465,0.0,2.9071537290715375,0.0,5.2908587257617725,cbaa_entry:1910;collision_intent:687;state:657,300,1287,0.29570637119113563
75,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,405,405,0,361,48,0,0,0,2142,2753,3671,,420,1722,825,1317,0,0,0.7108830364058869,5.933518005540166,0.0,3.251851851851852,0.0,3.6481994459833795,cbaa_entry:1317;collision_intent:420;state:405,355,1435,0.7042936288088644
76,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,379,379,0,361,22,0,0,0,1961,2545,3336,,383,1578,762,1199,0,0,0.7049873203719358,5.43213296398892,0.0,3.163588390501319,0.0,3.3213296398891967,cbaa_entry:1199;collision_intent:383;state:379,358,1437,0.7153739612188366
77,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,369,369,0,361,12,0,0,0,2018,2827,3227,,375,1643,744,1274,0,0,0.6546966930411848,5.590027700831025,0.0,3.4525745257452574,0.0,3.5290858725761773,cbaa_entry:1274;collision_intent:375;state:369,354,1424,0.7139889196675899
78,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 78. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
79,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 79. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
80,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,392,392,0,361,35,0,0,0,1999,2487,3508,,398,1601,790,1209,0,0,0.7306811081024787,5.537396121883656,0.0,3.0841836734693877,0.0,3.3490304709141276,cbaa_entry:1209;collision_intent:398;state:392,358,1439,0.7112188365650969
81,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,380,380,0,361,23,0,0,0,2050,2798,3349,,385,1665,765,1285,0,0,0.6708733974358975,5.678670360110804,0.0,3.3815789473684212,0.0,3.559556786703601,cbaa_entry:1285;collision_intent:385;state:380,352,1422,0.7042936288088644
82,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,642,642,0,361,285,0,0,0,3178,4248,5285,,657,2521,1299,1879,0,0,0.6988891827558847,8.803324099722992,0.0,2.926791277258567,0.0,5.204986149584488,cbaa_entry:1879;collision_intent:657;state:642,286,1251,0.42174515235457055
83,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,607,607,0,361,250,0,0,0,3016,4000,5044,,623,2393,1230,1786,0,0,0.7029965156794425,8.354570637119114,0.0,2.942339373970346,0.0,4.947368421052632,cbaa_entry:1786;collision_intent:623;state:607,306,1320,0.4189750692520775
84,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,378,378,0,361,21,0,0,0,1930,2386,3402,,382,1548,760,1170,0,0,0.7328737613097802,5.346260387811634,0.0,3.0952380952380953,0.0,3.2409972299168976,cbaa_entry:1170;collision_intent:382;state:378,358,1434,0.7153739612188366
85,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 85. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
86,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,471,471,0,361,114,0,0,0,2427,3288,3993,,482,1945,953,1474,0,0,0.6843187660668381,6.7229916897506925,0.0,3.129511677282378,0.0,4.083102493074792,cbaa_entry:1474;collision_intent:482;state:471,328,1368,0.5699445983379501
87,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,558,558,0,361,201,0,0,0,2709,3423,4702,,569,2140,1127,1582,0,0,0.732626986600187,7.50415512465374,0.0,2.835125448028674,0.0,4.382271468144045,cbaa_entry:1582;collision_intent:569;state:558,366,1481,0.5782548476454294
88,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 88. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
89,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,411,411,0,361,54,0,0,0,2096,2547,3740,,418,1678,829,1267,0,0,0.7430955692429962,5.806094182825484,0.0,3.0827250608272507,0.0,3.509695290858726,cbaa_entry:1267;collision_intent:418;state:411,351,1423,0.672437673130194
90,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 90. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
91,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,395,395,0,361,38,0,0,0,2084,2840,3410,,404,1680,799,1285,0,0,0.6768558951965066,5.772853185595568,0.0,3.2531645569620253,0.0,3.559556786703601,cbaa_entry:1285;collision_intent:404;state:395,351,1421,0.6821329639889198
92,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,379,379,0,361,22,0,0,0,2008,2611,3413,,387,1621,766,1242,0,0,0.7018301460004113,5.562326869806094,0.0,3.2770448548812663,0.0,3.440443213296399,cbaa_entry:1242;collision_intent:387;state:379,354,1429,0.7070637119113574
93,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 93. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
94,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,377,377,0,361,20,0,0,0,1951,2468,3385,,381,1570,758,1193,0,0,0.7186836518046709,5.404432132963989,0.0,3.1644562334217508,0.0,3.3047091412742384,cbaa_entry:1193;collision_intent:381;state:377,356,1434,0.7181440443213296
95,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,377,377,0,361,20,0,0,0,2000,2665,3335,,381,1619,758,1242,0,0,0.6866378422894791,5.54016620498615,0.0,3.2944297082228116,0.0,3.440443213296399,cbaa_entry:1242;collision_intent:381;state:377,354,1430,0.7070637119113574
96,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,397,397,0,361,40,0,0,0,2079,2725,3510,,405,1674,802,1277,0,0,0.6992031872509961,5.759002770083103,0.0,3.216624685138539,0.0,3.5373961218836567,cbaa_entry:1277;collision_intent:405;state:397,358,1441,0.6904432132963989
97,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,392,392,0,361,35,0,0,0,2070,2803,3403,,396,1674,788,1282,0,0,0.678158628935831,5.734072022160665,0.0,3.270408163265306,0.0,3.5512465373961217,cbaa_entry:1282;collision_intent:396;state:392,372,1479,0.7112188365650969
98,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 98. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
99,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 99. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
