trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
6,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,19,12,20,0,0,0,0,40,20,20,40,0,26,clue:1;collision_intent:19;state:19;target:1,115,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
6,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,18,11,17,2,0,0,0,37,18,19,37,0,23,clue:1;collision_intent:18;state:18,118,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
6,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,19,12,19,1,0,0,0,39,19,20,39,0,25,clue:1;collision_intent:19;state:19,115,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
7,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,48,44,47,2,0,1,1,100,49,51,100,0,92,clue:3;collision_intent:49;state:48,306,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
7,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,50,46,37,14,0,0,0,103,50,53,103,0,95,clue:3;collision_intent:50;state:50,303,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
7,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,49,46,44,6,0,0,0,102,50,52,102,0,96,clue:3;collision_intent:49;state:49;target:1,305,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
7,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,49,45,46,4,0,0,0,102,50,52,102,0,94,clue:3;collision_intent:50;state:49,303,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
8,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,21,12,22,0,0,0,0,44,21,23,44,0,26,clue:2;collision_intent:21;state:21,133,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
8,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,21,12,22,0,0,0,0,45,22,23,45,0,27,clue:2;collision_intent:21;state:21;target:1,132,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
8,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,21,13,22,0,0,0,0,44,21,23,44,0,28,clue:2;collision_intent:21;state:21,132,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
8,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,21,12,21,1,0,0,0,44,21,23,44,0,26,clue:2;collision_intent:21;state:21,132,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
9,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,35,24,34,2,0,0,0,73,35,38,73,0,51,clue:3;collision_intent:35;state:35,215,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
9,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,35,24,35,1,0,0,0,74,36,38,74,0,52,clue:3;collision_intent:35;state:35;target:1,215,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
9,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,34,24,34,1,0,0,0,71,34,37,71,0,51,clue:3;collision_intent:34;state:34,218,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
9,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,34,23,31,4,0,0,0,71,34,37,71,0,49,clue:3;collision_intent:34;state:34,217,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
10,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,4,0,5,0,0,0,0,8,4,4,8,0,0,collision_intent:4;state:4,24,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
10,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,4,0,5,0,0,0,0,8,4,4,8,0,0,collision_intent:4;state:4,24,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
10,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,4,0,5,0,0,0,0,9,5,4,9,0,0,collision_intent:4;state:4;target:1,24,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
10,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,4,0,5,0,0,0,0,8,4,4,8,0,0,collision_intent:4;state:4,24,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
11,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,20,8,20,1,0,0,0,43,21,22,43,0,19,clue:2;collision_intent:20;state:20;target:1,128,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
11,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,20,8,20,1,0,0,0,42,20,22,42,0,18,clue:2;collision_intent:20;state:20,128,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
11,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,20,9,21,0,0,0,0,42,20,22,42,0,20,clue:2;collision_intent:20;state:20,127,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
11,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,21,9,22,0,0,0,0,44,21,23,44,0,20,clue:2;collision_intent:21;state:21,126,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
12,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,15,5,16,0,0,0,0,33,16,17,33,0,13,clue:2;collision_intent:15;state:15;target:1,94,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
12,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,15,4,16,0,0,0,0,32,15,17,32,0,10,clue:2;collision_intent:15;state:15,95,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
12,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,14,4,15,0,0,0,0,30,14,16,30,0,10,clue:2;collision_intent:14;state:14,96,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
12,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,15,5,16,0,0,0,0,32,15,17,32,0,12,clue:2;collision_intent:15;state:15,95,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
13,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,44,28,42,3,0,0,0,91,44,47,91,0,59,clue:3;collision_intent:44;state:44,272,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
13,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,42,26,38,5,0,0,0,88,43,45,88,0,56,clue:3;collision_intent:43;state:42,275,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
13,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,44,29,43,2,0,0,0,91,44,47,91,0,60,clue:3;collision_intent:44;state:44,273,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
13,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,45,29,44,2,0,0,0,94,46,48,94,0,62,clue:3;collision_intent:45;state:45;target:1,270,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
14,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,38,28,34,5,0,0,0,79,39,40,79,0,59,clue:2;collision_intent:38;state:38;target:1,234,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
14,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,38,27,38,1,0,0,0,78,38,40,78,0,56,clue:2;collision_intent:38;state:38,234,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
14,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,38,28,35,4,0,0,0,78,38,40,78,0,58,clue:2;collision_intent:38;state:38,234,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
14,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,38,27,33,6,0,0,0,78,38,40,78,0,56,clue:2;collision_intent:38;state:38,234,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
15,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,32,25,33,0,0,0,0,67,32,35,67,0,53,clue:3;collision_intent:32;state:32,202,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
15,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,32,25,24,9,0,0,0,67,32,35,67,0,53,clue:3;collision_intent:32;state:32,201,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
15,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,32,26,28,5,0,0,0,68,33,35,68,0,56,clue:3;collision_intent:32;state:32;target:1,201,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
15,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,32,25,28,5,0,0,0,67,32,35,67,0,53,clue:3;collision_intent:32;state:32,201,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
16,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,43,42,42,2,0,0,0,89,44,45,89,0,87,clue:2;collision_intent:43;state:43;target:1,265,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
16,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,44,43,43,2,0,0,0,90,44,46,90,0,88,clue:2;collision_intent:44;state:44,262,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
16,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,42,41,41,2,0,0,0,86,42,44,86,0,84,clue:2;collision_intent:42;state:42,267,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
16,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,43,42,35,9,0,1,1,89,44,45,89,0,87,clue:2;collision_intent:44;state:43,265,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
17,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,20,9,21,0,0,0,0,43,20,23,43,0,21,clue:3;collision_intent:20;state:20,128,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
17,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,20,9,21,0,0,0,0,43,20,23,43,0,21,clue:3;collision_intent:20;state:20,127,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
17,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,19,8,19,1,0,0,0,41,19,22,41,0,19,clue:3;collision_intent:19;state:19,128,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
17,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,20,9,20,1,0,0,0,44,21,23,44,0,22,clue:3;collision_intent:20;state:20;target:1,127,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
18,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,25,22,21,5,0,0,0,51,25,26,51,0,45,clue:1;collision_intent:25;state:25,156,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
18,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,25,22,18,8,0,1,1,52,26,26,52,0,46,clue:1;collision_intent:26;state:25,154,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
18,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,25,22,20,6,0,1,1,51,25,26,51,0,45,clue:1;collision_intent:25;state:25,157,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
18,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,26,23,21,6,0,0,0,54,27,27,54,0,48,clue:1;collision_intent:26;state:26;target:1,154,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
19,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,35,31,36,0,0,0,0,73,35,38,73,0,65,clue:3;collision_intent:35;state:35,215,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
19,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,34,29,27,8,0,0,0,71,34,37,71,0,61,clue:3;collision_intent:34;state:34,218,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
19,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,02,34,30,31,4,0,0,0,71,34,37,71,0,63,clue:3;collision_intent:34;state:34,217,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
19,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,03,35,31,32,4,0,0,0,74,36,38,74,0,66,clue:3;collision_intent:35;state:35;target:1,215,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
20,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,00,17,0,18,0,0,0,0,34,17,17,34,0,0,collision_intent:17;state:17,104,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
20,DMCHBA,ideal,1.0,14,196,4,50,49.0,g14_d50_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,01,18,0,19,0,0,0,0,37,19,18,37,0,0,collision_intent:18;state:18;target:1,102,0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density50/ideal/dmchba,g14_d50_ideal_dmchba
