trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
126,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,73.20105270289255,73.20105270289255,9,9,9,136,40,110,30,6,6,3,402,0,479,851,585,145,334,285,194,0.5844155844155844,47.9,19.4,collision_intent:145;pi_clear_path:4;pi_entry:190;state:140,0.3999999999999999,0.14090909090909087,known_visit_core_500,10,4,8
127,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,55.850057654605976,55.850057654605976,6,6,6,125,33,113,16,2,0,0,288,0,398,724,466,127,271,256,142,0.5745992601726264,39.8,14.2,collision_intent:127;pi_clear_path:1;pi_entry:141;state:129,0.25,0.028761061946902755,known_visit_core_500,10,4,8
128,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,56.70570651297659,56.70570651297659,5,5,5,124,33,102,26,4,3,3,302,0,393,717,461,127,266,255,138,0.5784190715181933,39.3,13.8,collision_intent:127;pi_clear_path:1;pi_entry:137;state:128,0.44999999999999996,0.16666666666666674,known_visit_core_500,10,4,8
129,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,198.85433734856034,198.85433734856034,14,14,14,215,66,157,62,3,141,22,1181,1,833,1388,1110,230,603,449,384,0.6139380530973452,83.3,38.4,collision_intent:230;pi_clear_path:6;pi_entry:378;state:219,0.3500000000000001,0.08121019108280247,known_visit_core_500,10,4,8
130,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,180.41019163824845,180.41019163824845,8,8,8,146,42,131,19,2,147,6,1104,1,636,1040,866,158,478,308,328,0.6047486033519553,63.6,32.8,collision_intent:158;pi_clear_path:4;pi_entry:324;state:150,0.25,0.0782442748091603,known_visit_core_500,10,4,8
131,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,69.46040944801753,69.46040944801753,11,11,11,131,39,102,33,2,7,4,381,0,429,754,533,137,292,272,157,0.6084474885844748,42.9,15.7,collision_intent:137;pi_clear_path:3;pi_entry:154;state:135,0.3999999999999999,0.17156862745098045,known_visit_core_500,10,4,8
132,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,106.93968360095033,106.93968360095033,14,14,14,183,62,135,52,3,3,3,622,0,535,1000,604,191,344,378,157,0.585838991270611,53.5,15.7,collision_intent:191;pi_clear_path:6;pi_entry:151;state:187,0.30000000000000004,0.17222222222222228,known_visit_core_500,10,4,8
133,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,91.45997619093377,91.45997619093377,9,9,9,139,50,113,30,3,29,7,529,0,487,837,624,152,335,295,192,0.6208955223880597,48.7,19.2,collision_intent:152;pi_clear_path:6;pi_entry:186;state:143,0.44999999999999996,0.23672566371681425,known_visit_core_500,10,4,8
134,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,104.051731065174,104.051731065174,10,10,10,187,60,133,58,3,56,23,559,0,548,1015,628,196,352,387,161,0.595260663507109,54.8,16.1,collision_intent:196;pi_clear_path:3;pi_entry:158;state:191,0.44999999999999996,0.23120300751879697,known_visit_core_500,10,4,8
135,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,103.09746773883249,103.09746773883249,10,10,10,158,47,122,40,2,34,5,581,0,504,914,594,171,333,333,171,0.5951903807615231,50.4,17.1,collision_intent:171;pi_clear_path:7;pi_entry:164;state:162,0.3999999999999999,0.13524590163934436,known_visit_core_500,10,4,8
136,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,145.7450958566956,145.7450958566956,11,11,11,211,81,153,62,3,23,23,902,0,570,1082,627,223,347,438,132,0.6028846153846154,57.0,13.2,collision_intent:223;pi_clear_path:9;pi_entry:123;state:215,0.3500000000000001,0.1683006535947713,known_visit_core_500,10,4,8
137,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,86.43540327267878,86.43540327267878,10,10,10,161,50,121,44,5,3,3,490,0,511,922,610,168,343,333,178,0.5933852140077821,51.1,17.8,collision_intent:168;pi_clear_path:4;pi_entry:174;state:165,0.1499999999999999,0.08057851239669422,known_visit_core_500,10,4,8
138,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,91.95257181915639,91.95257181915639,10,10,10,151,52,125,30,2,24,5,513,0,449,850,497,161,288,316,133,0.5752314814814815,44.9,13.3,collision_intent:161;pi_clear_path:5;pi_entry:128;state:155,0.25,0.1100000000000001,known_visit_core_500,10,4,8
139,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,120.16603814179437,120.16603814179437,10,10,10,176,68,144,36,4,26,9,726,0,557,1016,654,186,371,366,191,0.5881294964028777,55.7,19.1,collision_intent:186;pi_clear_path:4;pi_entry:187;state:180,0.30000000000000004,0.20833333333333326,known_visit_core_500,10,4,8
140,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,107.21711103904308,107.21711103904308,7,7,7,183,62,143,44,4,38,1,578,0,529,973,613,186,343,373,156,0.5963035019455253,52.9,15.6,collision_intent:186;pi_clear_path:2;pi_entry:154;state:187,0.30000000000000004,0.07517482517482521,known_visit_core_500,10,4,8
141,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,83.02420326427516,83.02420326427516,6,6,6,158,48,135,27,1,12,10,459,0,452,844,512,166,286,328,124,0.5967365967365967,45.2,12.4,collision_intent:166;pi_clear_path:4;pi_entry:120;state:162,0.3500000000000001,0.16481481481481475,known_visit_core_500,10,4,8
142,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,78.68005633677164,78.68005633677164,6,6,6,163,45,137,30,4,3,3,421,0,477,908,522,166,311,333,144,0.5600858369098712,47.7,14.4,collision_intent:166;pi_clear_path:4;pi_entry:140;state:167,0.6000000000000001,0.11131386861313874,known_visit_core_500,10,4,8
143,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,86.34369685705965,86.34369685705965,8,8,8,171,49,137,38,2,13,9,467,0,492,930,545,183,309,358,134,0.5885529157667386,49.2,13.4,collision_intent:183;pi_clear_path:3;pi_entry:131;state:175,0.30000000000000004,0.10766423357664223,known_visit_core_500,10,4,8
144,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,63.10188255321094,63.10188255321094,7,7,7,114,37,95,23,3,0,0,355,0,369,647,459,118,251,236,133,0.6103723404255319,36.9,13.3,collision_intent:118;pi_clear_path:4;pi_entry:129;state:118,0.30000000000000004,0.1763157894736842,known_visit_core_500,10,4,8
145,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,66.08619751630575,66.08619751630575,8,8,8,129,39,109,24,1,1,1,366,0,399,718,478,131,268,264,135,0.5952677459526775,39.9,13.5,collision_intent:131;pi_clear_path:2;pi_entry:133;state:133,0.25,0.14449541284403677,known_visit_core_500,10,4,8
146,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,94.98100273023482,94.98100273023482,13,13,13,183,54,131,56,3,4,4,530,0,554,996,665,189,365,376,178,0.6078610603290676,55.4,17.8,collision_intent:189;pi_clear_path:4;pi_entry:174;state:187,0.25,0.1354961832061068,known_visit_core_500,10,4,8
147,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,91.52376692248279,91.52376692248279,8,8,8,143,52,110,37,1,8,6,551,0,450,804,545,151,299,298,152,0.6082589285714286,45.0,15.2,collision_intent:151;pi_clear_path:6;pi_entry:146;state:147,0.25,0.290909090909091,known_visit_core_500,10,4,8
148,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,51.821049691295215,51.821049691295215,9,9,9,116,30,96,24,4,3,1,269,0,375,642,482,118,257,238,137,0.625974025974026,37.5,13.7,collision_intent:118;pi_clear_path:1;pi_entry:136;state:120,0.3500000000000001,0.07291666666666674,known_visit_core_500,10,4,8
149,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,179.72147829788935,179.72147829788935,9,9,9,140,50,102,42,5,140,6,1125,1,662,1075,910,147,515,291,371,0.5893782383419689,66.2,37.1,collision_intent:147;pi_clear_path:6;pi_entry:365;state:144,0.3999999999999999,0.22549019607843146,known_visit_core_500,10,4,8
150,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,72.34800742752904,72.34800742752904,5,5,5,126,41,98,32,0,3,3,426,0,407,723,497,133,274,263,144,0.6053593179049939,40.7,14.4,collision_intent:133;pi_clear_path:4;pi_entry:140;state:130,0.44999999999999996,0.23469387755102034,known_visit_core_500,10,4,8
151,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,69.09046819921504,69.09046819921504,2,2,2,153,39,129,28,1,24,16,365,0,439,812,504,164,275,321,118,0.6116504854368932,43.9,11.8,collision_intent:164;pi_clear_path:1;pi_entry:117;state:157,0.1499999999999999,0.032945736434108586,known_visit_core_500,10,4,8
152,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,356.68040419058775,356.68040419058775,10,10,10,190,67,136,58,7,634,7,1814,3,1253,1837,1921,200,1053,394,859,0.6082963901203293,125.3,85.9,collision_intent:200;pi_clear_path:6;pi_entry:853;state:194,0.30000000000000004,0.18014705882352944,known_visit_core_500,10,4,8
153,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,145.87651059963534,145.87651059963534,10,10,10,153,62,112,45,0,130,10,833,1,570,1010,696,167,403,324,246,0.5761589403973509,57.0,24.6,collision_intent:167;pi_clear_path:5;pi_entry:241;state:157,0.25,0.2678571428571428,known_visit_core_500,10,4,8
154,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,82.08192104227774,82.08192104227774,8,8,8,127,44,104,27,0,30,6,456,0,406,725,491,135,271,266,140,0.6054254007398274,40.6,14.0,collision_intent:135;pi_clear_path:2;pi_entry:138;state:131,0.1499999999999999,0.14423076923076916,known_visit_core_500,10,4,8
155,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,88.81543540785032,88.81543540785032,9,9,9,156,49,127,33,1,20,6,490,0,494,875,607,164,330,324,170,0.6131313131313131,49.4,17.0,collision_intent:164;pi_clear_path:2;pi_entry:168;state:160,0.25,0.13188976377952755,known_visit_core_500,10,4,8
156,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,84.7621265741207,84.7621265741207,10,10,10,171,50,128,47,3,9,8,459,0,478,887,545,174,304,349,129,0.5989010989010989,47.8,12.9,collision_intent:174;pi_clear_path:1;pi_entry:128;state:175,0.3500000000000001,0.0703125,known_visit_core_500,10,4,8
157,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,77.55971480656225,77.55971480656225,8,8,8,154,45,113,45,2,13,11,425,0,465,865,530,161,304,319,146,0.581140350877193,46.5,14.6,collision_intent:161;pi_clear_path:3;pi_entry:143;state:158,0.55,0.2411504424778761,known_visit_core_500,10,4,8
158,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,73.80874246033711,73.80874246033711,8,8,8,118,42,104,18,1,2,2,446,0,373,698,421,124,249,246,127,0.5635876840696118,37.3,12.7,collision_intent:124;pi_clear_path:4;pi_entry:123;state:122,0.44999999999999996,0.26442307692307687,known_visit_core_500,10,4,8
159,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,73.65684153935867,73.65684153935867,6,6,6,148,41,126,26,1,0,0,396,0,435,808,496,153,282,305,130,0.58698224852071,43.5,13.0,collision_intent:153;pi_clear_path:5;pi_entry:125;state:152,0.30000000000000004,0.059523809523809534,known_visit_core_500,10,4,8
160,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,100.54298686346127,100.54298686346127,13,13,13,194,58,136,62,3,2,2,552,0,560,1064,612,200,360,398,162,0.567191844300278,56.0,16.2,collision_intent:200;pi_clear_path:4;pi_entry:158;state:198,0.5,0.2058823529411764,known_visit_core_500,10,4,8
161,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,80.01195857638503,80.01195857638503,5,5,5,136,47,121,19,2,7,6,461,0,446,791,547,144,302,284,162,0.6037527593818984,44.6,16.2,collision_intent:144;pi_clear_path:4;pi_entry:158;state:140,0.3999999999999999,0.16322314049586772,known_visit_core_500,10,4,8
162,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,52.27715271695997,52.27715271695997,3,3,3,118,31,109,13,3,0,0,267,0,367,634,466,119,248,241,126,0.6271870794078062,36.7,12.6,collision_intent:119;pi_clear_path:1;pi_entry:125;state:122,0.1499999999999999,0.08027522935779818,known_visit_core_500,10,4,8
163,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,92.01343483962634,92.01343483962634,11,11,11,170,52,130,44,5,5,4,522,0,523,945,624,182,341,356,167,0.6099706744868035,52.3,16.7,collision_intent:182;pi_clear_path:7;pi_entry:160;state:174,0.55,0.19615384615384612,known_visit_core_500,10,4,8
164,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,103.86226515193661,103.86226515193661,7,7,7,185,60,133,56,2,3,1,583,0,543,1000,627,190,353,379,164,0.5931882686849574,54.3,16.4,collision_intent:190;pi_clear_path:3;pi_entry:161;state:189,0.3999999999999999,0.1785714285714286,known_visit_core_500,10,4,8
165,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,54.42278203883495,54.42278203883495,4,4,4,122,31,108,18,2,5,4,282,0,410,711,517,127,283,253,157,0.6103896103896104,41.0,15.7,collision_intent:127;pi_entry:157;state:126,0.55,0.09722222222222232,known_visit_core_500,10,4,8
166,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,101.07247429259476,101.07247429259476,9,9,9,163,58,127,40,1,7,7,603,0,497,888,598,168,329,335,162,0.6089613034623218,49.7,16.2,collision_intent:168;pi_clear_path:5;pi_entry:157;state:167,0.55,0.1082677165354331,known_visit_core_500,10,4,8
167,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,66.38985306052467,66.38985306052467,6,6,6,130,39,110,24,1,2,2,366,0,413,739,498,135,278,269,144,0.5978391356542617,41.3,14.4,collision_intent:135;pi_clear_path:2;pi_entry:142;state:134,0.3500000000000001,0.19545454545454555,known_visit_core_500,10,4,8
168,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,67.97754867982066,67.97754867982066,8,8,8,143,39,119,28,7,9,8,367,0,449,807,538,152,297,299,150,0.6051743532058492,44.9,15.0,collision_intent:152;pi_clear_path:2;pi_entry:148;state:147,0.25,0.06932773109243695,known_visit_core_500,10,4,8
169,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,40.13577386722931,40.13577386722931,2,2,2,74,24,74,4,0,0,0,227,0,284,497,353,77,207,155,129,0.5702746365105008,28.4,12.9,collision_intent:77;pi_clear_path:3;pi_entry:126;state:78,0.25,0.1351351351351351,known_visit_core_500,10,4,8
170,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,88.86059558662117,88.86059558662117,8,8,8,155,51,125,34,3,13,2,502,0,508,899,624,158,350,317,191,0.5948522402287894,50.8,19.1,collision_intent:158;pi_clear_path:2;pi_entry:189;state:159,0.3999999999999999,0.1060000000000001,known_visit_core_500,10,4,8
171,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,83.18987591541563,83.18987591541563,9,9,9,160,47,135,29,2,18,10,452,0,473,848,570,167,306,331,142,0.6215921483097055,47.3,14.2,collision_intent:167;pi_clear_path:3;pi_entry:139;state:164,0.30000000000000004,0.11296296296296293,known_visit_core_500,10,4,8
172,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,94.47948063511016,94.47948063511016,10,10,10,193,54,141,56,5,1,1,501,0,558,1008,665,196,362,393,165,0.6129032258064516,55.8,16.5,collision_intent:196;pi_clear_path:3;pi_entry:162;state:197,0.44999999999999996,0.17198581560283688,known_visit_core_500,10,4,8
173,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,100.89204912729717,100.89204912729717,12,12,12,186,58,134,56,4,47,9,532,0,591,1070,701,194,397,384,207,0.5895710681244744,59.1,20.7,collision_intent:194;pi_clear_path:3;pi_entry:204;state:190,0.44999999999999996,0.2201492537313432,known_visit_core_500,10,4,8
174,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,98.98082787442853,98.98082787442853,14,14,14,191,56,129,66,5,10,10,561,0,543,1016,610,201,342,396,147,0.5962854349951124,54.3,14.7,collision_intent:201;pi_clear_path:4;pi_entry:143;state:195,0.25,0.06782945736434098,known_visit_core_500,10,4,8
175,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,84.91357067847143,84.91357067847143,7,7,7,153,49,111,46,1,27,1,450,0,474,863,555,155,319,312,162,0.5823714585519413,47.4,16.2,collision_intent:155;pi_clear_path:1;pi_entry:161;state:157,0.25,0.20945945945945943,known_visit_core_500,10,4,8
176,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,315.4525263034034,315.4525263034034,13,13,13,201,69,143,62,4,294,15,1996,5,812,1359,1076,216,596,421,391,0.6021264689423615,81.2,39.1,collision_intent:216;pi_clear_path:7;pi_entry:384;state:205,0.44999999999999996,0.04370629370629375,known_visit_core_500,10,4,8
177,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,39.87092455061931,39.87092455061931,1,1,1,92,23,90,6,3,1,1,206,0,304,541,370,93,211,189,115,0.5854430379746836,30.4,11.5,collision_intent:93;pi_entry:115;state:96,0.30000000000000004,0.03888888888888897,known_visit_core_500,10,4,8
178,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,68.08703830514729,68.08703830514729,7,7,7,151,39,139,16,1,10,5,343,0,431,825,468,157,274,312,119,0.5693430656934306,43.1,11.9,collision_intent:157;pi_clear_path:1;pi_entry:118;state:155,0.30000000000000004,0.07374100719424459,known_visit_core_500,10,4,8
179,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,122.20137139133698,122.20137139133698,11,11,11,214,63,149,69,3,32,14,681,0,632,1158,737,222,410,440,192,0.5996745321399511,63.2,19.2,collision_intent:222;pi_clear_path:6;pi_entry:186;state:218,0.25,0.08557046979865768,known_visit_core_500,10,4,8
180,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,77.13619018795649,77.13619018795649,6,6,6,127,45,105,26,2,1,1,458,0,386,701,456,132,254,263,123,0.5992115637319316,38.6,12.3,collision_intent:132;pi_clear_path:5;pi_entry:118;state:131,0.3999999999999999,0.23571428571428577,known_visit_core_500,10,4,8
181,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,73.93046622912077,73.93046622912077,6,6,6,146,43,128,22,1,6,3,395,0,417,784,464,152,265,302,115,0.5836477987421383,41.7,11.5,collision_intent:152;pi_clear_path:2;pi_entry:113;state:150,0.25,0.14453125,known_visit_core_500,10,4,8
182,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,52.69478314059679,52.69478314059679,3,3,3,98,31,92,10,0,3,1,295,0,369,634,472,102,267,204,165,0.59,36.9,16.5,collision_intent:102;pi_clear_path:3;pi_entry:162;state:102,0.3999999999999999,0.14130434782608692,known_visit_core_500,10,4,8
183,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,65.66853442268078,65.66853442268078,7,7,7,150,38,119,35,1,5,3,330,0,419,812,444,151,268,305,114,0.5529265255292652,41.9,11.4,collision_intent:151;pi_entry:114;state:154,0.10000000000000009,0.027310924369747802,known_visit_core_500,10,4,8
184,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,56.6122973312982,56.6122973312982,3,3,3,120,34,110,14,3,0,0,300,0,388,690,472,121,267,245,143,0.590738423028786,38.8,14.3,collision_intent:121;pi_clear_path:2;pi_entry:141;state:124,0.3500000000000001,0.08181818181818179,known_visit_core_500,10,4,8
185,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,81.54192133984547,81.54192133984547,10,10,10,169,47,128,45,2,1,1,430,0,468,891,512,171,297,344,124,0.5752808988764045,46.8,12.4,collision_intent:171;pi_clear_path:2;pi_entry:122;state:173,0.30000000000000004,0.1328125,known_visit_core_500,10,4,8
186,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,49.826469405071904,49.826469405071904,5,5,5,106,29,95,15,1,4,2,270,0,385,643,511,109,276,219,166,0.6178960096735188,38.5,16.6,collision_intent:109;pi_clear_path:1;pi_entry:165;state:110,0.3999999999999999,0.11315789473684212,known_visit_core_500,10,4,8
187,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,55.84828820843554,55.84828820843554,3,3,3,105,32,96,13,2,11,6,313,0,387,675,485,109,278,218,169,0.5822328931572629,38.7,16.9,collision_intent:109;pi_clear_path:2;pi_entry:167;state:109,0.3999999999999999,0.14583333333333326,known_visit_core_500,10,4,8
188,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,56.117783622324346,56.117783622324346,4,4,4,117,33,106,15,2,3,3,303,0,370,648,461,121,249,242,128,0.6179624664879356,37.0,12.8,collision_intent:121;pi_clear_path:3;pi_entry:125;state:121,0.3500000000000001,0.05660377358490565,known_visit_core_500,10,4,8
189,known_visit,PI,gilbert_elliot,0.4,19,361,4,10,pi_gilbert_elliot_pGG_0_4_pBB_0_6,known_visit_g19_t10_n500.csv,10,True,85.82648615624055,85.82648615624055,7,7,7,167,50,135,36,0,16,2,469,0,484,900,550,175,309,346,138,0.5945945945945946,48.4,13.8,collision_intent:175;pi_clear_path:7;pi_entry:131;state:171,0.3500000000000001,0.1870370370370371,known_visit_core_500,10,4,8
