trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
53,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,0);01:(2,1);02:(18,18);03:(2,2)",00:0;01:0;02:0;03:0,,completed,,
54,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,9);01:(4,10);02:(4,11);03:(18,17)",00:0;01:0;02:0;03:0,,completed,,
55,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,12);01:(18,16);02:(5,12);03:(17,10)",00:0;01:0;02:0;03:0,,completed,,
56,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,1);01:(2,0);02:(3,1);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
57,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,18);01:(18,9);02:(18,15);03:(14,17)",00:0;01:0;02:0;03:0,,completed,,
58,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,17);01:(17,16);02:(18,18);03:(16,16)",00:0;01:0;02:0;03:0,,completed,,
59,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 59. This usually means the allocator is stuck or returning no reachable goals.
60,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(18,18);03:(1,2)",00:0;01:0;02:0;03:0,,completed,,
61,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,1);01:(1,0);02:(2,1);03:(18,17)",00:0;01:0;02:0;03:0,,completed,,
62,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(18,18);03:(18,15)",00:0;01:0;02:0;03:0,,completed,,
63,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 63. This usually means the allocator is stuck or returning no reachable goals.
64,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,16);01:(18,17);02:(1,5);03:(1,6)",00:0;01:0;02:0;03:0,,completed,,
65,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 65. This usually means the allocator is stuck or returning no reachable goals.
66,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 66. This usually means the allocator is stuck or returning no reachable goals.
67,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,6);01:(17,6);02:(18,14);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
68,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,16);01:(2,3);02:(2,4);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
69,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,3);01:(13,3);02:(18,18);03:(17,18)",00:0;01:0;02:0;03:0,,completed,,
70,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 70. This usually means the allocator is stuck or returning no reachable goals.
71,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(17,17);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
72,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,5);01:(2,4);02:(17,18);03:(2,6)",00:0;01:0;02:0;03:0,,completed,,
73,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,3);01:(3,4);02:(18,18);03:(3,5)",00:0;01:0;02:0;03:0,,completed,,
74,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(16,18);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
75,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(7,8);01:(18,5);02:(17,4);03:(18,13)",00:0;01:0;02:0;03:0,,completed,,
76,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 76. This usually means the allocator is stuck or returning no reachable goals.
77,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,3);01:(4,3);02:(18,0);03:(4,4)",00:0;01:0;02:0;03:0,,completed,,
78,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,4);01:(6,2);02:(6,3);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
79,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,6);01:(18,18);02:(2,5);03:(1,6)",00:0;01:0;02:0;03:0,,completed,,
80,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,13);01:(14,12);02:(18,16);03:(13,12)",00:0;01:0;02:0;03:0,,completed,,
81,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 81. This usually means the allocator is stuck or returning no reachable goals.
82,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(17,11);03:(18,17)",00:0;01:0;02:0;03:0,,completed,,
83,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(10,14);02:(10,13);03:(17,15)",00:0;01:0;02:0;03:0,,completed,,
84,CBAA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,cbaa_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(18,4);03:(18,0)",00:0;01:0;02:0;03:0,,completed,,
