trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
37,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,68.88741420214868,68.88741420214868,00:0;01:1;02:0;03:1;04:0;05:0;06:1;07:1;08:1;09:0;10:1;11:4;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(23,8);(9,3);(10,5);(10,18);(13,2);(8,3);(23,10);(10,27);(23,27);(5,16);(19,25);(29,22);(17,23);(13,29)",1496,0,completed
38,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,74.05511850619448,74.05511850619448,00:1;01:0;02:0;03:3;04:0;05:1;06:0;07:3;08:1;09:0;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(15,5);(18,1);(12,28);(30,9);(20,11);(28,13);(29,15);(30,10);(28,7);(27,16);(33,14);(19,28);(14,10);(8,17)",1477,0,completed
39,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,66.87928172355798,66.87928172355798,00:0;01:2;02:1;03:1;04:0;05:0;06:0;07:5;08:0;09:0;10:0;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(23,6);(19,24);(21,14);(23,17);(22,15);(19,14);(20,16);(32,13);(17,18);(6,23);(18,21);(12,28);(14,30);(29,24)",1381,0,completed
40,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,59.44166137139598,59.44166137139598,00:0;01:0;02:0;03:0;04:2;05:2;06:0;07:0;08:0;09:1;10:2;11:0;12:1;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(15,13);(5,4);(8,5);(23,19);(32,13);(24,16);(15,11);(13,18);(16,20);(6,31);(27,23);(6,22);(24,29);(32,30)",1221,0,completed
41,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,74.86913898518105,74.86913898518105,00:3;01:0;02:0;03:0;04:0;05:0;06:1;07:0;08:1;09:1;10:2;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(33,3);(23,9);(22,16);(7,30);(26,23);(17,13);(9,29);(23,28);(30,19);(29,22);(30,25);(26,26);(0,27);(19,23)",1512,0,completed
42,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,78.3345167441135,78.3345167441135,00:0;01:1;02:0;03:1;04:1;05:1;06:1;07:0;08:0;09:4;10:0;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(12,0);(27,14);(18,7);(19,10);(11,9);(24,6);(25,21);(26,20);(8,9);(27,18);(15,12);(22,22);(8,23);(9,8)",1673,0,completed
43,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,56.196219479666084,56.196219479666084,00:2;01:3;02:0;03:2;04:0;05:0;06:0;07:1;08:0;09:1;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(5,9);(30,0);(26,1);(3,9);(12,7);(3,11);(9,7);(15,8);(10,17);(7,20);(13,28);(7,21);(14,30);(8,14)",1182,0,completed
44,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,82.40736469085829,82.40736469085829,00:2;01:1;02:0;03:1;04:1;05:1;06:1;07:0;08:0;09:1;10:1;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(19,1);(10,4);(6,1);(15,6);(6,0);(31,27);(16,18);(19,2);(14,29);(20,24);(31,24);(16,27);(18,31);(13,27)",1841,0,completed
45,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,48.24932021549331,48.24932021549331,00:0;01:3;02:1;03:1;04:0;05:0;06:0;07:1;08:0;09:1;10:0;11:3;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(5,9);(26,4);(22,5);(17,9);(2,18);(11,16);(3,17);(17,16);(15,27);(16,22);(2,23);(23,24);(2,21);(14,28)",989,0,completed
46,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,76.20222555863195,76.20222555863195,00:0;01:3;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:5;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(23,16);(31,2);(7,5);(16,21);(26,22);(24,3);(6,23);(13,33);(23,20);(30,8);(18,25);(30,27);(11,30);(24,32)",1567,0,completed
47,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,48.92784441455907,48.92784441455907,00:1;01:1;02:0;03:0;04:0;05:2;06:2;07:0;08:1;09:2;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(9,7);(14,2);(2,3);(3,8);(19,18);(22,14);(25,15);(14,22);(10,12);(21,19);(19,25);(15,16);(27,28);(14,26)",1009,0,completed
48,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,62.3489096429324,62.3489096429324,00:1;01:1;02:0;03:3;04:0;05:0;06:1;07:1;08:0;09:0;10:1;11:0;12:1;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(22,3);(15,7);(15,4);(29,12);(10,10);(2,13);(18,12);(29,17);(11,16);(4,31);(16,17);(7,17);(27,23);(14,11)",1307,0,completed
49,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,66.3086933388209,66.3086933388209,00:0;01:2;02:1;03:1;04:0;05:1;06:0;07:1;08:0;09:1;10:0;11:3;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(10,12);(11,19);(14,23);(13,6);(6,12);(16,12);(17,25);(18,24);(8,20);(12,14);(22,25);(30,25);(2,2);(13,13)",1403,0,completed
