trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
37,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,6,16,"(6,14);(10,17);(4,16);(7,9)",03,7,9,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(8,0);01:(8,3);02:(7,6);03:(7,9);04:(7,11);05:(8,13);06:(8,15);07:(6,16)",00:0;01:0;02:0;03:1;04:0;05:0;06:0;07:0,07,completed
38,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,16,4,"(11,1);(10,15);(6,17);(16,11)",07,6,17,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,4);01:(14,6);02:(18,12);03:(17,11);04:(17,2);05:(18,15);06:(17,4);07:(17,3)",00:0;01:1;02:0;03:0;04:0;05:2;06:1;07:1,00,completed
39,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,12,17,"(18,1);(15,15);(10,4);(13,7)",,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(13,0);01:(13,3);02:(12,6);03:(12,9);04:(11,11);05:(13,13);06:(13,15);07:(12,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,07,completed
40,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,8,16,"(9,15);(10,16);(18,0);(3,10)",06,9,15,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(8,2);01:(9,4);02:(7,8);03:(8,9);04:(8,12);05:(9,14);06:(9,16);07:(8,16)",00:0;01:0;02:0;03:0;04:0;05:0;06:1;07:0,07,completed
41,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,18,12,"(10,13);(16,2);(18,11);(10,15)",05,10,13,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,1);01:(4,5);02:(16,10);03:(18,12);04:(18,9);05:(4,4);06:(0,11);07:(7,4)",00:1;01:0;02:0;03:1;04:0;05:1;06:1;07:0,03,completed
42,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,11,17,"(17,5);(8,12);(15,16);(5,15)",06,5,15,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(15,0);01:(13,1);02:(13,5);03:(1,4);04:(10,18);05:(11,15);06:(12,8);07:(11,17)",00:0;01:0;02:0;03:0;04:0;05:1;06:2;07:0,07,completed
43,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,3,7,"(10,11);(3,8);(6,9);(5,2)",03,6,9,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(3,1);01:(3,7);02:(7,1);03:(3,4);04:(3,5);05:(9,3);06:(2,10);07:(0,13)",00:1;01:1;02:0;03:1;04:0;05:0;06:0;07:0,01,completed
44,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,16,0,"(13,8);(17,1);(3,6);(11,13)",02,3,6,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(11,10);01:(16,0);02:(14,0);03:(18,7);04:(17,6);05:(13,17);06:(17,11);07:(14,10)",00:1;01:0;02:1;03:0;04:0;05:0;06:1;07:1,01,completed
45,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,11,3,"(9,3);(10,7);(4,6);(12,4)",02,4,6,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(11,3);01:(9,3);02:(10,8);03:(10,5);04:(8,0);05:(3,18);06:(8,14);07:(7,17)",00:0;01:1;02:1;03:0;04:0;05:0;06:0;07:0,00,completed
46,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,18,17,"(0,16);(13,10);(18,10);(15,18)",,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,1);01:(18,4);02:(18,6);03:(18,9);04:(17,11);05:(18,14);06:(18,16);07:(18,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,07,completed
47,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,5,11,"(4,2);(5,6);(1,12);(1,8)",03,1,8,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(0,2);01:(3,6);02:(4,7);03:(5,9);04:(1,11);05:(4,9);06:(5,11);07:(2,12)",00:0;01:0;02:1;03:1;04:0;05:0;06:1;07:1,06,completed
48,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,12,9,"(11,10);(12,10);(4,11);(14,13)",04,4,11,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(13,3);01:(12,9);02:(14,7);03:(14,9);04:(11,18);05:(13,15);06:(14,10);07:(14,13)",00:0;01:0;02:0;03:2;04:1;05:0;06:0;07:1,01,completed
49,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,5,5,"(4,6);(7,1);(16,17);(5,11)",02,4,6,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(6,0);01:(5,5);02:(4,7);03:(4,8);04:(5,11);05:(5,12);06:(5,14);07:(4,16)",00:0;01:0;02:1;03:0;04:1;05:0;06:0;07:0,01,completed
