trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level
328,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,68.89421769668724,68.89421769668724,8,8,8,139,40,114,29,1,6,4,370,0,460,704,676,145,315,288,172,0.7153439153439154,46.0,17.2,collision_intent:145;pi_clear_path:1;pi_entry:171;state:143,0.3999999999999999,0.1271929824561404,known_visit_core_500,10,4,8,0,0.0,0
329,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,101.15206633966068,101.15206633966068,10,10,10,154,59,122,36,1,4,4,615,0,454,761,601,160,294,318,136,0.68140589569161,45.4,13.6,collision_intent:160;pi_clear_path:3;pi_entry:133;state:158,0.55,0.19672131147540983,known_visit_core_500,10,4,8,0,0.0,0
330,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,57.43423100825179,57.43423100825179,5,5,5,111,34,101,14,1,5,5,322,0,370,582,528,116,254,231,139,0.6929133858267716,37.0,13.9,collision_intent:116;pi_clear_path:2;pi_entry:137;state:115,0.25,0.16584158415841577,known_visit_core_500,10,4,8,0,0.0,0
331,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,50.905636698474765,50.905636698474765,6,6,6,117,30,106,15,1,2,2,261,0,374,573,544,121,253,242,132,0.7186261558784677,37.4,13.2,collision_intent:121;pi_entry:132;state:121,0.3999999999999999,0.061320754716981174,known_visit_core_500,10,4,8,0,0.0,0
332,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,48.35508144460476,48.35508144460476,3,3,3,107,28,104,7,6,0,0,254,0,382,599,547,108,274,219,163,0.6654501216545012,38.2,16.3,collision_intent:108;pi_clear_path:1;pi_entry:162;state:111,0.30000000000000004,0.04807692307692313,known_visit_core_500,10,4,8,0,0.0,0
333,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,69.52501768951058,69.52501768951058,7,7,7,158,40,123,39,2,7,6,360,0,492,786,689,164,328,326,166,0.7009155645981688,49.2,16.6,collision_intent:164;pi_entry:166;state:162,0.3999999999999999,0.16869918699186992,known_visit_core_500,10,4,8,0,0.0,0
334,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,67.33081154223231,67.33081154223231,5,5,5,137,39,125,16,1,4,2,357,0,437,691,618,139,298,280,157,0.6928251121076233,43.7,15.7,collision_intent:139;pi_clear_path:1;pi_entry:156;state:141,0.10000000000000009,0.06600000000000006,known_visit_core_500,10,4,8,0,0.0,0
335,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,80.65566701393841,80.65566701393841,7,7,7,167,43,139,32,2,12,3,417,0,513,836,702,173,340,344,169,0.6889106967615309,51.3,16.9,collision_intent:173;pi_clear_path:3;pi_entry:166;state:171,0.3500000000000001,0.06294964028776984,known_visit_core_500,10,4,8,0,0.0,0
336,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,60.460549142975296,60.460549142975296,7,7,7,128,36,110,22,3,4,2,314,0,408,641,581,133,275,265,143,0.7059538274605103,40.8,14.3,collision_intent:133;pi_clear_path:2;pi_entry:141;state:132,0.3999999999999999,0.1227272727272728,known_visit_core_500,10,4,8,0,0.0,0
337,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,182.09695548818235,182.09695548818235,13,13,13,186,57,122,68,1,79,2,1102,1,619,961,896,193,426,383,236,0.701095461658842,61.9,23.6,collision_intent:193;pi_clear_path:6;pi_entry:230;state:190,0.1499999999999999,0.05327868852459017,known_visit_core_500,10,4,8,0,0.0,0
338,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,67.59492756490376,67.59492756490376,7,7,7,136,39,123,17,0,4,3,358,0,396,663,525,141,255,281,115,0.6862745098039216,39.6,11.5,collision_intent:141;pi_clear_path:2;pi_entry:113;state:140,0.44999999999999996,0.09959349593495936,known_visit_core_500,10,4,8,0,0.0,0
339,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,61.92494744444289,61.92494744444289,7,7,7,129,36,109,24,1,3,3,337,0,453,689,670,134,319,267,186,0.7001044932079414,45.3,18.6,collision_intent:134;pi_clear_path:2;pi_entry:184;state:133,0.44999999999999996,0.1353211009174311,known_visit_core_500,10,4,8,0,0.0,0
340,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,67.52124974982513,67.52124974982513,7,7,7,133,39,114,23,1,5,5,376,0,413,634,603,134,279,271,142,0.7221556886227545,41.3,14.2,collision_intent:134;pi_clear_path:1;pi_entry:141;state:137,0.10000000000000009,0.11842105263157898,known_visit_core_500,10,4,8,0,0.0,0
341,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,62.91601424048708,62.91601424048708,4,4,4,130,36,118,16,4,8,7,335,0,401,671,532,136,265,270,131,0.6691823899371069,40.1,13.1,collision_intent:136;pi_clear_path:2;pi_entry:129;state:134,0.25,0.07627118644067798,known_visit_core_500,10,4,8,0,0.0,0
342,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,68.00178006280545,68.00178006280545,12,12,12,134,38,101,37,2,8,6,379,0,420,683,576,141,279,279,141,0.6889952153110048,42.0,14.1,collision_intent:141;pi_clear_path:3;pi_entry:138;state:138,0.3500000000000001,0.1608910891089108,known_visit_core_500,10,4,8,0,0.0,0
343,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,76.21286204885749,76.21286204885749,9,9,9,146,41,117,33,1,3,2,416,0,440,709,609,151,289,301,139,0.7040462427745665,44.0,13.9,collision_intent:151;pi_clear_path:3;pi_entry:136;state:150,0.25,0.06196581196581197,known_visit_core_500,10,4,8,0,0.0,0
344,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,80.4312242966143,80.4312242966143,10,10,10,175,46,131,48,0,10,9,426,0,525,828,747,184,341,363,162,0.7302052785923754,52.5,16.2,collision_intent:184;pi_clear_path:1;pi_entry:161;state:179,0.10000000000000009,0.07442748091603058,known_visit_core_500,10,4,8,0,0.0,0
345,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,78.31510683389527,78.31510683389527,4,4,4,144,45,128,20,0,9,9,443,0,441,682,640,148,293,296,145,0.7289293849658315,44.1,14.5,collision_intent:148;pi_clear_path:1;pi_entry:144;state:148,0.5,0.2109375,known_visit_core_500,10,4,8,0,0.0,0
346,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,97.98345224860167,97.98345224860167,10,10,10,172,54,127,49,4,11,10,564,0,514,841,700,181,333,357,157,0.7014028056112225,51.4,15.7,collision_intent:181;pi_clear_path:2;pi_entry:155;state:176,0.44999999999999996,0.1751968503937007,known_visit_core_500,10,4,8,0,0.0,0
347,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,75.6362875142476,75.6362875142476,8,8,8,162,44,130,36,2,7,7,400,0,488,773,690,165,323,331,157,0.7128099173553719,48.8,15.7,collision_intent:165;pi_clear_path:1;pi_entry:156;state:166,0.10000000000000009,0.04230769230769238,known_visit_core_500,10,4,8,0,0.0,0
348,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,40.69977728633167,40.69977728633167,4,4,4,82,24,73,13,3,3,2,219,0,281,422,419,86,195,172,109,0.7186963979416809,28.1,10.9,collision_intent:86;pi_clear_path:1;pi_entry:108;state:86,0.3999999999999999,0.15410958904109595,known_visit_core_500,10,4,8,0,0.0,0
349,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,54.120865469973616,54.120865469973616,5,5,5,123,31,110,17,2,6,6,283,0,396,596,591,127,269,254,142,0.7332506203473945,39.6,14.2,collision_intent:127;pi_clear_path:1;pi_entry:141;state:127,0.1499999999999999,0.06818181818181812,known_visit_core_500,10,4,8,0,0.0,0
350,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,122.39264728468608,122.39264728468608,13,13,13,200,70,144,60,2,4,4,723,0,588,960,803,204,384,408,180,0.6976542137271937,58.8,18.0,collision_intent:204;pi_clear_path:3;pi_entry:177;state:204,0.3500000000000001,0.14930555555555558,known_visit_core_500,10,4,8,0,0.0,0
351,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,77.51664048553027,77.51664048553027,11,11,11,144,44,110,38,4,10,10,441,0,435,716,589,150,285,298,137,0.6888888888888889,43.5,13.7,collision_intent:150;pi_clear_path:3;pi_entry:134;state:148,0.44999999999999996,0.09090909090909083,known_visit_core_500,10,4,8,0,0.0,0
352,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,54.56047028527824,54.56047028527824,6,6,6,126,32,112,18,2,1,1,278,0,391,620,552,127,264,257,134,0.6978508217446271,39.1,13.4,collision_intent:127;pi_entry:134;state:130,0.25,0.049107142857142794,known_visit_core_500,10,4,8,0,0.0,0
353,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,62.49843450289095,62.49843450289095,6,6,6,123,36,111,16,2,7,4,338,0,414,651,591,128,286,255,159,0.6888111888111889,41.4,15.9,collision_intent:128;pi_clear_path:1;pi_entry:158;state:127,0.30000000000000004,0.12387387387387383,known_visit_core_500,10,4,8,0,0.0,0
354,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,198.6660904509268,198.6660904509268,11,11,11,145,51,111,38,0,230,4,1147,1,832,1074,1420,153,679,302,530,0.6977886977886978,83.2,53.0,collision_intent:153;pi_clear_path:6;pi_entry:524;state:149,0.10000000000000009,0.08783783783783794,known_visit_core_500,10,4,8,0,0.0,0
355,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,70.19303014798685,70.19303014798685,9,9,9,154,41,119,39,1,3,1,361,0,487,758,702,157,330,315,172,0.7098078867542973,48.7,17.2,collision_intent:157;pi_clear_path:2;pi_entry:170;state:158,0.5,0.12815126050420167,known_visit_core_500,10,4,8,0,0.0,0
356,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,119.18133754021979,119.18133754021979,14,14,14,168,67,113,59,1,45,19,711,0,540,902,718,187,353,359,181,0.6779981114258735,54.0,18.1,collision_intent:187;pi_clear_path:7;pi_entry:174;state:172,0.44999999999999996,0.21017699115044253,known_visit_core_500,10,4,8,0,0.0,0
357,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,80.54022598572266,80.54022598572266,10,10,10,163,47,119,48,1,3,3,435,0,483,784,665,170,313,337,146,0.7082002129925452,48.3,14.6,collision_intent:170;pi_clear_path:5;pi_entry:141;state:167,0.25,0.12394957983193278,known_visit_core_500,10,4,8,0,0.0,0
358,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,94.94456315332103,94.94456315332103,9,9,9,170,55,125,49,1,15,1,518,0,476,790,637,176,300,350,126,0.7085650723025584,47.6,12.6,collision_intent:176;pi_clear_path:5;pi_entry:121;state:174,0.55,0.15799999999999992,known_visit_core_500,10,4,8,0,0.0,0
359,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,192.4663968876414,192.4663968876414,10,10,10,166,44,131,39,2,127,2,1180,2,677,965,1063,172,505,342,335,0.703042328042328,67.7,33.5,collision_intent:172;pi_clear_path:5;pi_entry:330;state:170,0.44999999999999996,0.13931297709923673,known_visit_core_500,10,4,8,0,0.0,0
360,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,42.80146736361038,42.80146736361038,6,6,6,96,25,88,12,3,11,4,220,0,368,550,554,101,267,201,167,0.6916354556803995,36.8,16.7,collision_intent:101;pi_entry:167;state:100,0.10000000000000009,0.022727272727272707,known_visit_core_500,10,4,8,0,0.0,0
361,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,76.53238392393321,76.53238392393321,9,9,9,153,43,127,30,2,7,5,414,0,456,754,613,159,297,316,140,0.6887640449438203,45.6,14.0,collision_intent:159;pi_clear_path:2;pi_entry:138;state:157,0.30000000000000004,0.13188976377952755,known_visit_core_500,10,4,8,0,0.0,0
362,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,67.30596390133036,67.30596390133036,7,7,7,141,39,118,27,2,10,9,371,0,442,720,605,149,293,294,148,0.6890660592255126,44.2,14.8,collision_intent:149;pi_clear_path:1;pi_entry:147;state:145,0.3500000000000001,0.12711864406779672,known_visit_core_500,10,4,8,0,0.0,0
363,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,67.33560461665328,67.33560461665328,5,5,5,129,40,114,19,2,43,3,310,0,419,662,595,133,286,266,153,0.6934731934731935,41.9,15.3,collision_intent:133;pi_clear_path:1;pi_entry:152;state:133,0.25,0.13157894736842102,known_visit_core_500,10,4,8,0,0.0,0
364,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,77.77357792576873,77.77357792576873,10,10,10,164,44,129,39,3,6,4,411,0,504,796,713,170,334,338,166,0.7115768463073853,50.4,16.6,collision_intent:170;pi_clear_path:2;pi_entry:164;state:168,0.1499999999999999,0.07558139534883712,known_visit_core_500,10,4,8,0,0.0,0
365,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,84.66014043612556,84.66014043612556,10,10,10,151,49,123,32,1,5,1,474,0,457,746,624,155,302,310,147,0.6895027624309392,45.7,14.7,collision_intent:155;pi_clear_path:2;pi_entry:145;state:155,0.10000000000000009,0.1565040650406504,known_visit_core_500,10,4,8,0,0.0,0
366,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,72.6627067401759,72.6627067401759,7,7,7,143,42,121,26,2,3,2,396,0,470,738,672,147,323,294,176,0.6934984520123839,47.0,17.6,collision_intent:147;pi_clear_path:2;pi_entry:174;state:147,0.25,0.12603305785123964,known_visit_core_500,10,4,8,0,0.0,0
367,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,197.32462650237318,197.32462650237318,12,12,12,204,60,163,45,4,246,8,1075,1,971,1337,1572,212,759,420,551,0.6906854130052724,97.1,55.1,collision_intent:212;pi_clear_path:4;pi_entry:547;state:208,0.3500000000000001,0.13036809815950923,known_visit_core_500,10,4,8,0,0.0,0
368,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,82.22533442246973,82.22533442246973,7,7,7,156,48,124,36,2,1,1,463,0,447,753,588,160,287,320,127,0.6829268292682927,44.7,12.7,collision_intent:160;pi_clear_path:3;pi_entry:124;state:160,0.25,0.12903225806451624,known_visit_core_500,10,4,8,0,0.0,0
369,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,71.94274897763817,71.94274897763817,6,6,6,162,42,136,30,2,17,13,367,0,485,802,651,168,317,334,151,0.6859852476290832,48.5,15.1,collision_intent:168;pi_clear_path:1;pi_entry:150;state:166,0.25,0.0808823529411764,known_visit_core_500,10,4,8,0,0.0,0
370,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,72.38542019047794,72.38542019047794,9,9,9,149,43,128,25,2,13,12,389,0,451,731,620,155,296,308,143,0.6997742663656885,45.1,14.3,collision_intent:155;pi_clear_path:3;pi_entry:140;state:153,0.30000000000000004,0.14453125,known_visit_core_500,10,4,8,0,0.0,0
371,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,41.59253759046337,41.59253759046337,3,3,3,83,24,83,4,2,4,2,228,0,305,460,453,86,219,173,132,0.6916030534351145,30.5,13.2,collision_intent:86;pi_clear_path:1;pi_entry:131;state:87,0.44999999999999996,0.1475903614457832,known_visit_core_500,10,4,8,0,0.0,0
372,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,95.9320929366004,95.9320929366004,15,15,15,199,54,126,77,1,3,3,516,0,565,906,786,204,361,407,158,0.7277777777777777,56.5,15.8,collision_intent:204;pi_clear_path:3;pi_entry:155;state:203,0.25,0.09523809523809534,known_visit_core_500,10,4,8,0,0.0,0
373,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,92.38812191123746,92.38812191123746,12,12,12,145,43,109,40,2,38,5,505,0,495,775,709,153,342,302,193,0.6917073170731707,49.5,19.3,collision_intent:153;pi_clear_path:5;pi_entry:188;state:149,0.3999999999999999,0.20412844036697253,known_visit_core_500,10,4,8,0,0.0,0
374,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,61.230039254994146,61.230039254994146,9,9,9,131,36,105,30,1,6,2,325,0,409,673,553,134,275,269,140,0.6711165048543689,40.9,14.0,collision_intent:134;pi_clear_path:1;pi_entry:139;state:135,0.44999999999999996,0.14047619047619042,known_visit_core_500,10,4,8,0,0.0,0
375,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,54.76396805843681,54.76396805843681,10,10,10,125,32,94,35,5,6,3,284,0,428,650,634,128,300,257,171,0.7044444444444444,42.8,17.1,collision_intent:128;pi_clear_path:1;pi_entry:170;state:129,0.10000000000000009,0.0851063829787233,known_visit_core_500,10,4,8,0,0.0,0
376,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,84.89796110393439,84.89796110393439,14,14,14,146,49,104,46,5,4,3,488,0,452,741,614,152,300,302,150,0.6829810901001112,45.2,15.0,collision_intent:152;pi_clear_path:4;pi_entry:146;state:150,0.30000000000000004,0.12019230769230771,known_visit_core_500,10,4,8,0,0.0,0
377,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,47.74775190960522,47.74775190960522,2,2,2,100,28,99,5,2,0,0,256,0,340,540,480,101,239,205,135,0.6694560669456067,34.0,13.5,collision_intent:101;pi_clear_path:1;pi_entry:134;state:104,0.5,0.0984848484848484,known_visit_core_500,10,4,8,0,0.0,0
378,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,81.07668514979162,81.07668514979162,11,11,11,167,47,120,51,1,3,2,433,0,511,831,702,171,340,342,169,0.6882352941176471,51.1,16.9,collision_intent:171;pi_clear_path:2;pi_entry:167;state:171,0.10000000000000009,0.19999999999999996,known_visit_core_500,10,4,8,0,0.0,0
379,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,61.90887966756349,61.90887966756349,9,9,9,141,36,116,29,1,8,6,315,0,429,705,579,145,284,290,139,0.6819787985865724,42.9,13.9,collision_intent:145;pi_entry:139;state:145,0.25,0.09913793103448265,known_visit_core_500,10,4,8,0,0.0,0
380,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,73.46264462935443,73.46264462935443,5,5,5,158,43,139,23,3,5,5,393,0,488,804,659,163,325,325,163,0.6765913757700205,48.8,16.3,collision_intent:163;pi_clear_path:2;pi_entry:161;state:162,0.3500000000000001,0.09532374100719432,known_visit_core_500,10,4,8,0,0.0,0
381,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,68.63605149815278,68.63605149815278,6,6,6,143,39,120,27,2,8,5,359,0,468,721,682,150,318,297,171,0.7156348373557188,46.8,17.1,collision_intent:150;pi_clear_path:1;pi_entry:170;state:147,0.30000000000000004,0.12083333333333335,known_visit_core_500,10,4,8,0,0.0,0
382,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,86.69475384544093,86.69475384544093,6,6,6,154,50,146,12,5,9,7,494,0,496,821,666,168,328,326,170,0.6775178026449644,49.6,17.0,collision_intent:168;pi_clear_path:8;pi_entry:162;state:158,0.44999999999999996,0.16095890410958913,known_visit_core_500,10,4,8,0,0.0,0
383,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,42.58751216800992,42.58751216800992,4,4,4,95,25,91,8,2,4,3,217,0,378,535,596,99,279,198,180,0.7120669056152927,37.8,18.0,collision_intent:99;pi_entry:180;state:99,0.1499999999999999,0.04670329670329676,known_visit_core_500,10,4,8,0,0.0,0
384,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,60.347705175296966,60.347705175296966,7,7,7,134,35,112,26,1,9,4,297,0,442,669,656,138,304,276,166,0.7200878155872668,44.2,16.6,collision_intent:138;pi_entry:166;state:138,0.5,0.1696428571428572,known_visit_core_500,10,4,8,0,0.0,0
385,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,76.5917713793977,76.5917713793977,11,11,11,160,44,117,47,0,3,3,409,0,460,736,644,163,297,327,133,0.7227833894500562,46.0,13.3,collision_intent:163;pi_clear_path:1;pi_entry:132;state:164,0.5,0.11324786324786329,known_visit_core_500,10,4,8,0,0.0,0
386,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,70.25724261083691,70.25724261083691,3,3,3,162,41,145,21,3,11,11,359,0,516,812,736,166,350,332,184,0.700952380952381,51.6,18.4,collision_intent:166;pi_entry:184;state:166,0.30000000000000004,0.07413793103448274,known_visit_core_500,10,4,8,0,0.0,0
387,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,82.11641540131201,82.11641540131201,12,12,12,169,47,135,38,1,2,2,442,0,528,849,735,174,354,347,181,0.692090395480226,52.8,18.1,collision_intent:174;pi_clear_path:3;pi_entry:178;state:173,0.1499999999999999,0.03518518518518521,known_visit_core_500,10,4,8,0,0.0,0
388,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,58.39594682982774,58.39594682982774,7,7,7,123,34,106,21,3,4,4,319,0,415,634,609,128,287,255,160,0.7089639115250291,41.5,16.0,collision_intent:128;pi_clear_path:2;pi_entry:158;state:127,0.44999999999999996,0.14150943396226423,known_visit_core_500,10,4,8,0,0.0,0
389,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,63.29690527882433,63.29690527882433,9,9,9,137,37,116,25,2,0,0,333,0,440,703,617,141,299,282,158,0.6878483835005574,44.0,15.8,collision_intent:141;pi_clear_path:3;pi_entry:155;state:141,0.25,0.10775862068965525,known_visit_core_500,10,4,8,0,0.0,0
390,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,59.34081596156335,59.34081596156335,7,7,7,134,35,117,21,1,0,0,306,0,428,671,613,135,293,273,155,0.6973833902161547,42.8,15.5,collision_intent:135;pi_clear_path:1;pi_entry:154;state:138,0.30000000000000004,0.06623931623931623,known_visit_core_500,10,4,8,0,0.0,0
391,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,64.45827024623767,64.45827024623767,11,11,11,119,37,81,42,0,1,1,366,0,380,616,524,123,257,246,134,0.6796368352788587,38.0,13.4,collision_intent:123;pi_clear_path:3;pi_entry:131;state:123,0.30000000000000004,0.26234567901234573,known_visit_core_500,10,4,8,0,0.0,0
392,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,68.24934139917218,68.24934139917218,8,8,8,132,39,97,39,1,3,1,374,0,403,675,534,136,267,272,131,0.6666666666666666,40.3,13.1,collision_intent:136;pi_clear_path:3;pi_entry:128;state:136,0.3500000000000001,0.20876288659793807,known_visit_core_500,10,4,8,0,0.0,0
393,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,82.34370001711461,82.34370001711461,12,12,12,177,48,142,39,0,4,3,430,0,505,815,699,181,324,362,143,0.7198764160659115,50.5,14.3,collision_intent:181;pi_clear_path:2;pi_entry:141;state:181,0.25,0.11971830985915499,known_visit_core_500,10,4,8,0,0.0,0
