trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level
382,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,50,1,4,43,8,0,1,1,0,159,102,57,186,151,known_visit_core_500,10,4,8,0,0.0,0
382,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,20,5,0,21,0,2,0,0,0,64,46,18,238,193,known_visit_core_500,10,4,8,0,0.0,0
382,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,0,2,33,4,2,4,2,0,110,76,34,218,168,known_visit_core_500,10,4,8,0,0.0,0
383,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,24,2,0,24,1,0,0,0,0,110,50,60,132,136,known_visit_core_500,10,4,8,0,0.0,0
383,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,22,2,2,20,3,1,2,1,0,88,47,41,133,156,known_visit_core_500,10,4,8,0,0.0,0
383,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,24,4,0,25,0,1,2,2,0,91,50,41,138,148,known_visit_core_500,10,4,8,0,0.0,0
383,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,25,2,2,22,4,0,0,0,0,89,51,38,132,156,known_visit_core_500,10,4,8,0,0.0,0
384,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,35,6,0,36,0,1,0,0,0,115,71,44,166,161,known_visit_core_500,10,4,8,0,0.0,0
384,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,31,0,4,11,21,0,5,2,0,125,66,59,160,157,known_visit_core_500,10,4,8,0,0.0,0
384,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,1,2,33,3,0,0,0,0,103,71,32,162,177,known_visit_core_500,10,4,8,0,0.0,0
384,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,33,3,1,32,2,0,4,2,0,99,68,31,181,161,known_visit_core_500,10,4,8,0,0.0,0
385,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,43,1,2,22,22,0,2,2,0,131,88,43,164,165,known_visit_core_500,10,4,8,0,0.0,0
385,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,30,6,0,31,0,0,0,0,0,90,62,28,202,168,known_visit_core_500,10,4,8,0,0.0,0
385,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,44,3,5,38,7,0,1,1,0,126,89,37,176,158,known_visit_core_500,10,4,8,0,0.0,0
385,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,43,0,4,26,18,0,0,0,0,113,88,25,194,153,known_visit_core_500,10,4,8,0,0.0,0
386,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,41,2,1,33,9,0,0,0,0,124,83,41,204,188,known_visit_core_500,10,4,8,0,0.0,0
386,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,40,1,2,30,11,1,6,6,0,126,84,42,200,190,known_visit_core_500,10,4,8,0,0.0,0
386,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,40,2,0,40,1,0,5,5,0,140,82,58,207,169,known_visit_core_500,10,4,8,0,0.0,0
386,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,41,5,0,42,0,2,0,0,0,126,83,43,201,189,known_visit_core_500,10,4,8,0,0.0,0
387,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,47,2,6,30,18,0,1,1,0,169,96,73,207,152,known_visit_core_500,10,4,8,0,0.0,0
387,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,44,2,3,35,10,0,1,1,0,136,91,45,215,177,known_visit_core_500,10,4,8,0,0.0,0
387,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,37,4,2,34,4,0,0,0,0,103,76,27,216,209,known_visit_core_500,10,4,8,0,0.0,0
387,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,41,2,1,36,6,1,0,0,0,120,84,36,211,197,known_visit_core_500,10,4,8,0,0.0,0
388,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,34,5,2,32,3,0,0,0,0,117,69,48,145,152,known_visit_core_500,10,4,8,0,0.0,0
388,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,22,0,4,12,11,1,0,0,0,73,47,26,176,165,known_visit_core_500,10,4,8,0,0.0,0
388,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,33,1,1,31,3,0,3,3,0,111,70,41,154,150,known_visit_core_500,10,4,8,0,0.0,0
388,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,34,4,0,31,4,2,1,1,0,114,69,45,159,142,known_visit_core_500,10,4,8,0,0.0,0
389,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,31,4,2,29,3,0,0,0,0,103,64,39,186,151,known_visit_core_500,10,4,8,0,0.0,0
389,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,37,1,4,27,11,0,0,0,0,121,75,46,162,157,known_visit_core_500,10,4,8,0,0.0,0
389,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,3,3,22,11,1,0,0,0,106,67,39,178,156,known_visit_core_500,10,4,8,0,0.0,0
389,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,37,2,0,38,0,1,0,0,0,110,76,34,177,153,known_visit_core_500,10,4,8,0,0.0,0
390,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,35,4,2,32,4,0,0,0,0,117,71,46,175,136,known_visit_core_500,10,4,8,0,0.0,0
390,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,35,1,2,28,8,0,0,0,0,110,71,39,164,154,known_visit_core_500,10,4,8,0,0.0,0
390,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,34,4,1,33,2,1,0,0,0,110,69,41,169,149,known_visit_core_500,10,4,8,0,0.0,0
390,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,30,1,2,24,7,0,0,0,0,91,62,29,163,174,known_visit_core_500,10,4,8,0,0.0,0
391,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,35,2,4,20,16,0,1,1,0,109,72,37,147,124,known_visit_core_500,10,4,8,0,0.0,0
391,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,37,5,1,35,3,0,0,0,0,120,76,44,139,121,known_visit_core_500,10,4,8,0,0.0,0
391,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,18,1,2,7,12,0,0,0,0,62,38,24,176,142,known_visit_core_500,10,4,8,0,0.0,0
391,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,29,2,4,19,11,0,0,0,0,89,60,29,154,137,known_visit_core_500,10,4,8,0,0.0,0
392,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,39,1,4,12,28,0,3,1,0,137,80,57,143,123,known_visit_core_500,10,4,8,0,0.0,0
392,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,39,5,1,33,7,0,0,0,0,113,79,34,172,118,known_visit_core_500,10,4,8,0,0.0,0
392,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,21,1,3,18,4,1,0,0,0,63,45,18,187,153,known_visit_core_500,10,4,8,0,0.0,0
392,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,33,3,0,34,0,0,0,0,0,90,68,22,173,140,known_visit_core_500,10,4,8,0,0.0,0
393,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,38,1,4,23,16,0,0,0,0,107,78,29,212,185,known_visit_core_500,10,4,8,0,0.0,0
393,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,45,2,4,38,8,0,1,1,0,134,92,42,196,175,known_visit_core_500,10,4,8,0,0.0,0
393,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,46,4,2,36,11,0,3,2,0,135,95,40,201,169,known_visit_core_500,10,4,8,0,0.0,0
393,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,48,3,2,45,4,0,0,0,0,129,97,32,206,170,known_visit_core_500,10,4,8,0,0.0,0
394,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,29,3,2,23,7,0,3,1,0,112,60,52,141,124,known_visit_core_500,10,4,8,0,0.0,0
394,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,24,3,1,23,2,0,0,0,0,87,50,37,158,133,known_visit_core_500,10,4,8,0,0.0,0
394,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,29,2,1,25,5,0,1,1,0,88,60,28,157,133,known_visit_core_500,10,4,8,0,0.0,0
394,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,2,0,30,2,0,1,1,0,91,64,27,144,142,known_visit_core_500,10,4,8,0,0.0,0
395,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,37,5,0,37,1,0,0,0,0,115,75,40,170,127,known_visit_core_500,10,4,8,0,0.0,0
395,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,2,2,23,11,0,3,1,0,107,68,39,156,149,known_visit_core_500,10,4,8,0,0.0,0
395,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,28,0,2,25,4,1,0,0,0,86,58,28,169,156,known_visit_core_500,10,4,8,0,0.0,0
395,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,3,3,29,8,1,1,1,0,104,74,30,163,145,known_visit_core_500,10,4,8,0,0.0,0
396,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,36,2,2,29,8,0,1,1,0,108,75,33,234,179,known_visit_core_500,10,4,8,0,0.0,0
396,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,37,7,0,38,0,0,30,1,0,113,76,37,231,177,known_visit_core_500,10,4,8,0,0.0,0
396,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,57,0,6,35,23,1,1,1,0,166,115,51,192,163,known_visit_core_500,10,4,8,0,0.0,0
396,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,51,1,6,28,24,0,4,2,0,134,105,29,195,192,known_visit_core_500,10,4,8,0,0.0,0
397,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,53,3,4,35,19,0,3,3,0,166,107,59,162,140,known_visit_core_500,10,4,8,0,0.0,0
397,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,53,2,2,45,9,1,1,1,0,138,108,30,179,151,known_visit_core_500,10,4,8,0,0.0,0
397,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,28,3,0,29,0,0,0,0,0,85,58,27,212,171,known_visit_core_500,10,4,8,0,0.0,0
397,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,24,2,0,25,0,1,0,0,0,79,51,28,212,177,known_visit_core_500,10,4,8,0,0.0,0
398,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,68,3,5,48,21,0,0,0,0,188,137,51,239,162,known_visit_core_500,10,4,8,0,0.0,0
398,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,55,1,4,42,14,0,5,5,0,146,112,34,243,199,known_visit_core_500,10,4,8,0,0.0,0
398,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,2,1,28,8,2,4,4,0,116,75,41,271,202,known_visit_core_500,10,4,8,0,0.0,0
398,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,53,4,1,45,9,0,0,0,0,139,108,31,245,205,known_visit_core_500,10,4,8,0,0.0,0
399,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,25,2,2,17,9,0,1,1,0,107,51,56,125,129,known_visit_core_500,10,4,8,0,0.0,0
399,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,25,2,1,24,2,2,0,0,0,93,51,42,140,128,known_visit_core_500,10,4,8,0,0.0,0
399,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,24,2,3,15,10,0,2,2,0,74,50,24,133,154,known_visit_core_500,10,4,8,0,0.0,0
399,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,26,4,0,27,0,1,0,0,0,87,53,34,134,140,known_visit_core_500,10,4,8,0,0.0,0
400,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,36,7,1,32,5,0,0,0,0,120,73,47,164,131,known_visit_core_500,10,4,8,0,0.0,0
400,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,35,2,1,28,8,1,1,1,0,108,72,36,161,146,known_visit_core_500,10,4,8,0,0.0,0
400,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,36,0,3,26,11,1,0,0,0,87,73,14,180,147,known_visit_core_500,10,4,8,0,0.0,0
400,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,29,1,4,22,8,2,1,1,0,100,61,39,172,143,known_visit_core_500,10,4,8,0,0.0,0
401,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,61,7,0,62,0,0,4,4,0,170,124,46,225,171,known_visit_core_500,10,4,8,0,0.0,0
401,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,52,1,2,36,17,0,28,8,0,180,109,71,216,170,known_visit_core_500,10,4,8,0,0.0,0
401,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,39,2,2,26,14,0,2,1,0,116,82,34,253,197,known_visit_core_500,10,4,8,0,0.0,0
401,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,0,2,24,13,0,0,0,0,100,76,24,257,209,known_visit_core_500,10,4,8,0,0.0,0
402,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,29,0,3,25,5,1,2,2,0,107,60,47,178,157,known_visit_core_500,10,4,8,0,0.0,0
402,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,7,0,37,0,1,0,0,0,117,73,44,164,161,known_visit_core_500,10,4,8,0,0.0,0
402,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,3,2,27,9,0,1,1,0,106,72,34,172,164,known_visit_core_500,10,4,8,0,0.0,0
402,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,35,0,5,14,22,0,0,0,0,112,71,41,168,162,known_visit_core_500,10,4,8,0,0.0,0
403,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,64,4,4,43,22,0,4,4,0,201,131,70,227,181,known_visit_core_500,10,4,8,0,0.0,0
403,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,47,3,3,34,14,0,11,3,0,138,98,40,238,233,known_visit_core_500,10,4,8,0,0.0,0
403,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,43,0,3,26,18,0,2,2,0,131,90,41,274,204,known_visit_core_500,10,4,8,0,0.0,0
403,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,47,3,3,42,6,0,3,3,0,139,96,43,247,222,known_visit_core_500,10,4,8,0,0.0,0
404,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,25,4,0,26,0,0,0,0,0,95,51,44,128,151,known_visit_core_500,10,4,8,0,0.0,0
404,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,25,1,1,22,4,1,1,1,0,89,52,37,137,149,known_visit_core_500,10,4,8,0,0.0,0
404,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,24,1,2,15,10,0,3,1,0,101,50,51,127,147,known_visit_core_500,10,4,8,0,0.0,0
404,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,25,4,0,26,0,1,0,0,0,90,52,38,160,125,known_visit_core_500,10,4,8,0,0.0,0
405,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,42,5,3,33,10,0,0,0,0,136,86,50,197,182,known_visit_core_500,10,4,8,0,0.0,0
405,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,34,0,3,20,15,1,1,1,0,102,70,32,228,184,known_visit_core_500,10,4,8,0,0.0,0
405,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,66,0,9,44,23,0,4,2,0,187,135,52,180,147,known_visit_core_500,10,4,8,0,0.0,0
405,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,5,0,29,3,0,0,0,0,90,64,26,229,196,known_visit_core_500,10,4,8,0,0.0,0
406,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,20,2,0,21,0,0,0,0,0,57,43,14,167,134,known_visit_core_500,10,4,8,0,0.0,0
406,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,31,0,3,25,7,0,0,0,0,105,63,42,131,123,known_visit_core_500,10,4,8,0,0.0,0
406,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,31,3,2,28,4,0,0,0,0,103,63,40,137,119,known_visit_core_500,10,4,8,0,0.0,0
406,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,5,1,30,2,1,0,0,0,94,63,31,132,132,known_visit_core_500,10,4,8,0,0.0,0
407,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,28,1,3,21,8,1,0,0,0,96,58,38,182,174,known_visit_core_500,10,4,8,0,0.0,0
407,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,6,0,31,3,0,0,0,0,108,68,40,167,177,known_visit_core_500,10,4,8,0,0.0,0
407,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,34,1,3,22,13,1,0,0,0,113,70,43,171,168,known_visit_core_500,10,4,8,0,0.0,0
407,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,33,2,4,23,11,0,23,4,0,135,70,65,164,153,known_visit_core_500,10,4,8,0,0.0,0
408,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,21,3,0,22,0,0,0,0,0,93,43,50,123,124,known_visit_core_500,10,4,8,0,0.0,0
408,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,21,3,0,22,0,1,1,1,0,78,43,35,119,143,known_visit_core_500,10,4,8,0,0.0,0
408,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,21,3,0,22,0,0,0,0,0,90,43,47,113,138,known_visit_core_500,10,4,8,0,0.0,0
408,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,21,1,2,18,4,1,1,1,0,80,43,37,114,147,known_visit_core_500,10,4,8,0,0.0,0
409,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,56,2,3,35,22,0,6,5,0,167,117,50,203,132,known_visit_core_500,10,4,8,0,0.0,0
409,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,25,2,1,19,7,0,6,6,0,80,52,28,240,182,known_visit_core_500,10,4,8,0,0.0,0
409,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,44,1,4,40,5,1,0,0,0,112,90,22,211,179,known_visit_core_500,10,4,8,0,0.0,0
409,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,54,5,2,42,13,1,0,0,0,144,111,33,190,169,known_visit_core_500,10,4,8,0,0.0,0
410,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,39,2,2,33,7,0,0,0,0,126,79,47,176,174,known_visit_core_500,10,4,8,0,0.0,0
410,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,37,2,2,28,10,1,2,1,0,113,77,36,192,171,known_visit_core_500,10,4,8,0,0.0,0
410,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,37,3,2,32,6,3,2,1,0,127,78,49,187,163,known_visit_core_500,10,4,8,0,0.0,0
410,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,39,3,1,32,8,1,0,0,0,111,79,32,198,167,known_visit_core_500,10,4,8,0,0.0,0
411,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,38,2,4,30,9,0,0,0,0,136,77,59,168,132,known_visit_core_500,10,4,8,0,0.0,0
411,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,35,3,1,31,5,0,0,0,0,93,72,21,183,159,known_visit_core_500,10,4,8,0,0.0,0
411,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,2,1,29,4,3,0,0,0,92,67,25,177,167,known_visit_core_500,10,4,8,0,0.0,0
411,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,38,3,1,36,3,0,0,0,0,115,77,38,178,143,known_visit_core_500,10,4,8,0,0.0,0
412,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,34,1,5,19,16,0,3,2,0,137,71,66,142,136,known_visit_core_500,10,4,8,0,0.0,0
