trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
15,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(10,8);01:(18,2);02:(14,14);03:(10,1)",00:0;01:0;02:0;03:0,,completed,,
16,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(16,1);02:(3,5);03:(3,2)",00:0;01:0;02:0;03:0,,completed,,
17,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 17. This usually means the allocator is stuck or returning no reachable goals.
18,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(5,6);02:(0,4);03:(1,4)",00:0;01:0;02:0;03:0,,completed,,
19,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,9);01:(18,18);02:(13,10);03:(12,16)",00:0;01:0;02:0;03:0,,completed,,
20,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,10);01:(13,11);02:(10,8);03:(10,6)",00:0;01:0;02:0;03:0,,completed,,
21,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,15);01:(16,6);02:(12,18);03:(11,4)",00:0;01:0;02:0;03:0,,completed,,
22,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,13);01:(18,0);02:(18,15);03:(2,1)",00:0;01:0;02:0;03:0,,completed,,
23,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,18);01:(6,11);02:(9,7);03:(5,4)",00:0;01:0;02:0;03:0,,completed,,
24,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(18,10);02:(0,3);03:(6,1)",00:0;01:0;02:0;03:0,,completed,,
25,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(9,11);02:(9,0);03:(13,7)",00:0;01:0;02:0;03:0,,completed,,
26,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(8,15);01:(0,11);02:(7,1);03:(13,15)",00:0;01:0;02:0;03:0,,completed,,
