stage,environment,algorithm_key,algorithm,commitment_horizon,dga_iterations,comm_label,comm_model,comm_level,grid_size,target_cells_per_robot,robot_count,scenario_file,out_dir,run_id,expected_trials,command
grid_coverage,coverage,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,25,85,8,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/dmchba,coverage_g25_d85_bernoulli_025_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,bernoulli_025,bernoulli,0.25,25,85,8,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/hipc,coverage_g25_d85_bernoulli_025_hipc,50,
grid_coverage,coverage,pi,PI,1,,bernoulli_025,bernoulli,0.25,25,85,8,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/pi,coverage_g25_d85_bernoulli_025_pi,50,
grid_coverage,coverage,dga,DGA,5,,bernoulli_025,bernoulli,0.25,25,85,8,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/dga,coverage_g25_d85_bernoulli_025_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,ideal,ideal,1.0,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/ideal/cbaa,coverage_g25_d50_ideal_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,ideal,ideal,1.0,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/ideal/acbba,coverage_g25_d50_ideal_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,ideal,ideal,1.0,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/ideal/dmchba,coverage_g25_d50_ideal_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,ideal,ideal,1.0,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/ideal/hipc,coverage_g25_d50_ideal_hipc,50,
grid_coverage,coverage,pi,PI,1,,ideal,ideal,1.0,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/ideal/pi,coverage_g25_d50_ideal_pi,50,
grid_coverage,coverage,dga,DGA,5,,ideal,ideal,1.0,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/ideal/dga,coverage_g25_d50_ideal_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/bernoulli_025/cbaa,coverage_g25_d50_bernoulli_025_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,bernoulli_025,bernoulli,0.25,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/bernoulli_025/acbba,coverage_g25_d50_bernoulli_025_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/bernoulli_025/dmchba,coverage_g25_d50_bernoulli_025_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,bernoulli_025,bernoulli,0.25,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/bernoulli_025/hipc,coverage_g25_d50_bernoulli_025_hipc,50,
grid_coverage,coverage,pi,PI,1,,bernoulli_025,bernoulli,0.25,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/bernoulli_025/pi,coverage_g25_d50_bernoulli_025_pi,50,
grid_coverage,coverage,dga,DGA,5,,bernoulli_025,bernoulli,0.25,25,50,13,,runs/sensitivity_grid_density_coverage_50/raw/grid25/density50/bernoulli_025/dga,coverage_g25_d50_bernoulli_025_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,ideal,ideal,1.0,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/cbaa,coverage_g34_d220_ideal_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,ideal,ideal,1.0,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/acbba,coverage_g34_d220_ideal_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,ideal,ideal,1.0,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dmchba,coverage_g34_d220_ideal_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,ideal,ideal,1.0,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/hipc,coverage_g34_d220_ideal_hipc,50,
grid_coverage,coverage,pi,PI,1,,ideal,ideal,1.0,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,50,
grid_coverage,coverage,dga,DGA,5,,ideal,ideal,1.0,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/bernoulli_025/cbaa,coverage_g34_d220_bernoulli_025_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,bernoulli_025,bernoulli,0.25,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/bernoulli_025/acbba,coverage_g34_d220_bernoulli_025_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/bernoulli_025/dmchba,coverage_g34_d220_bernoulli_025_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,bernoulli_025,bernoulli,0.25,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/bernoulli_025/hipc,coverage_g34_d220_bernoulli_025_hipc,50,
grid_coverage,coverage,pi,PI,1,,bernoulli_025,bernoulli,0.25,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/bernoulli_025/pi,coverage_g34_d220_bernoulli_025_pi,50,
grid_coverage,coverage,dga,DGA,5,,bernoulli_025,bernoulli,0.25,34,220,6,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/bernoulli_025/dga,coverage_g34_d220_bernoulli_025_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,ideal,ideal,1.0,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/ideal/cbaa,coverage_g34_d140_ideal_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,ideal,ideal,1.0,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/ideal/acbba,coverage_g34_d140_ideal_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,ideal,ideal,1.0,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/ideal/dmchba,coverage_g34_d140_ideal_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,ideal,ideal,1.0,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/ideal/hipc,coverage_g34_d140_ideal_hipc,50,
grid_coverage,coverage,pi,PI,1,,ideal,ideal,1.0,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/ideal/pi,coverage_g34_d140_ideal_pi,50,
grid_coverage,coverage,dga,DGA,5,,ideal,ideal,1.0,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/ideal/dga,coverage_g34_d140_ideal_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/cbaa,coverage_g34_d140_bernoulli_025_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,bernoulli_025,bernoulli,0.25,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/acbba,coverage_g34_d140_bernoulli_025_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dmchba,coverage_g34_d140_bernoulli_025_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,bernoulli_025,bernoulli,0.25,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/hipc,coverage_g34_d140_bernoulli_025_hipc,50,
grid_coverage,coverage,pi,PI,1,,bernoulli_025,bernoulli,0.25,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/pi,coverage_g34_d140_bernoulli_025_pi,50,
grid_coverage,coverage,dga,DGA,5,,bernoulli_025,bernoulli,0.25,34,140,9,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,ideal,ideal,1.0,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/ideal/cbaa,coverage_g34_d85_ideal_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,ideal,ideal,1.0,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/ideal/acbba,coverage_g34_d85_ideal_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,ideal,ideal,1.0,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/ideal/dmchba,coverage_g34_d85_ideal_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,ideal,ideal,1.0,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/ideal/hipc,coverage_g34_d85_ideal_hipc,50,
grid_coverage,coverage,pi,PI,1,,ideal,ideal,1.0,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/ideal/pi,coverage_g34_d85_ideal_pi,50,
grid_coverage,coverage,dga,DGA,5,,ideal,ideal,1.0,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/ideal/dga,coverage_g34_d85_ideal_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/bernoulli_025/cbaa,coverage_g34_d85_bernoulli_025_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,bernoulli_025,bernoulli,0.25,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/bernoulli_025/acbba,coverage_g34_d85_bernoulli_025_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/bernoulli_025/dmchba,coverage_g34_d85_bernoulli_025_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,bernoulli_025,bernoulli,0.25,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/bernoulli_025/hipc,coverage_g34_d85_bernoulli_025_hipc,50,
grid_coverage,coverage,pi,PI,1,,bernoulli_025,bernoulli,0.25,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/bernoulli_025/pi,coverage_g34_d85_bernoulli_025_pi,50,
grid_coverage,coverage,dga,DGA,5,,bernoulli_025,bernoulli,0.25,34,85,14,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density85/bernoulli_025/dga,coverage_g34_d85_bernoulli_025_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,ideal,ideal,1.0,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/ideal/cbaa,coverage_g34_d50_ideal_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,ideal,ideal,1.0,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/ideal/acbba,coverage_g34_d50_ideal_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,ideal,ideal,1.0,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/ideal/dmchba,coverage_g34_d50_ideal_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,ideal,ideal,1.0,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/ideal/hipc,coverage_g34_d50_ideal_hipc,50,
grid_coverage,coverage,pi,PI,1,,ideal,ideal,1.0,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/ideal/pi,coverage_g34_d50_ideal_pi,50,
grid_coverage,coverage,dga,DGA,5,,ideal,ideal,1.0,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/ideal/dga,coverage_g34_d50_ideal_dga,50,
grid_coverage,coverage,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/bernoulli_025/cbaa,coverage_g34_d50_bernoulli_025_cbaa,50,
grid_coverage,coverage,acbba,ACBBA,5,,bernoulli_025,bernoulli,0.25,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/bernoulli_025/acbba,coverage_g34_d50_bernoulli_025_acbba,50,
grid_coverage,coverage,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/bernoulli_025/dmchba,coverage_g34_d50_bernoulli_025_dmchba,50,
grid_coverage,coverage,hipc,HIPC,3,,bernoulli_025,bernoulli,0.25,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/bernoulli_025/hipc,coverage_g34_d50_bernoulli_025_hipc,50,
grid_coverage,coverage,pi,PI,1,,bernoulli_025,bernoulli,0.25,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/bernoulli_025/pi,coverage_g34_d50_bernoulli_025_pi,50,
grid_coverage,coverage,dga,DGA,5,,bernoulli_025,bernoulli,0.25,34,50,24,,runs/sensitivity_grid_density_coverage_50/raw/grid34/density50/bernoulli_025/dga,coverage_g34_d50_bernoulli_025_dga,50,
