trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message,debug_max_events
5,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1217,1217,0,1156,67,0,0,0,3611,18050,0,1236,2375,2453,1158,0,0,0.0,3.1237024221453287,0.0,0.9515201314708299,0.0,1.0017301038062283,collision_intent:1236;pi_clear_path:1;pi_entry:1157;state:1217,205,614,0.02422145328719716,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
6,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1196,1196,0,1156,46,0,0,0,3578,17885,0,1219,2359,2415,1163,0,0,0.0,3.0951557093425603,0.0,0.9724080267558528,0.0,1.0060553633217992,collision_intent:1219;pi_clear_path:2;pi_entry:1161;state:1196,201,603,0.01038062283737018,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
7,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1292,1292,0,1156,142,0,0,0,3773,18847,0,1322,2451,2614,1159,0,0,0.0,3.263840830449827,0.0,0.8970588235294118,0.0,1.0025951557093427,collision_intent:1322;pi_clear_path:3;pi_entry:1156;state:1292,217,642,0.03604382929642447,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
8,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1244,1244,0,1156,94,0,0,0,3670,18345,0,1264,2406,2508,1162,0,0,0.0,3.1747404844290656,0.0,0.9340836012861736,0.0,1.005190311418685,collision_intent:1264;pi_clear_path:2;pi_entry:1160;state:1244,209,622,0.02104959630911174,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
9,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1254,1254,0,1156,104,0,0,0,3685,18420,0,1271,2414,2525,1160,0,0,0.0,3.1877162629757785,0.0,0.9250398724082934,0.0,1.0034602076124568,collision_intent:1271;pi_clear_path:1;pi_entry:1159;state:1254,210,627,0.03806228373702414,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
10,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1199,1199,0,1156,49,0,0,0,3572,17855,0,1211,2361,2410,1162,0,0,0.0,3.0899653979238755,0.0,0.969140950792327,0.0,1.005190311418685,collision_intent:1211;pi_clear_path:4;pi_entry:1158;state:1199,201,601,0.01758938869665516,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
11,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1240,1240,0,1156,90,0,0,0,3660,18295,0,1260,2400,2500,1160,0,0,0.0,3.1660899653979238,0.0,0.9354838709677419,0.0,1.0034602076124568,collision_intent:1260;pi_entry:1160;state:1240,209,619,0.03143021914648214,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
12,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1268,1268,0,1156,118,0,0,0,3718,18585,0,1286,2432,2554,1164,0,0,0.0,3.216262975778547,0.0,0.917981072555205,0.0,1.0069204152249136,collision_intent:1286;pi_clear_path:3;pi_entry:1161;state:1268,213,628,0.030276816608996393,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
13,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1196,1196,0,1156,46,0,0,0,3564,17815,0,1209,2355,2405,1159,0,0,0.0,3.083044982698962,0.0,0.9690635451505016,0.0,1.0025951557093427,collision_intent:1209;pi_entry:1159;state:1196,201,598,0.017012687427912176,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
14,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1207,1207,0,1156,57,0,0,0,3590,17935,0,1224,2366,2431,1159,0,0,0.0,3.105536332179931,0.0,0.9602319801159901,0.0,1.0025951557093427,collision_intent:1224;pi_clear_path:3;pi_entry:1156;state:1207,203,606,0.025086505190311303,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
15,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1191,1191,0,1156,41,0,0,0,3563,17795,0,1205,2358,2396,1167,0,0,0.0,3.082179930795848,0.0,0.9798488664987406,0.0,1.009515570934256,collision_intent:1205;pi_clear_path:4;pi_entry:1163;state:1191,199,599,0.01903114186851207,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
16,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1261,1261,0,1156,111,0,0,0,3714,18564,0,1283,2431,2544,1170,0,0,0.0,3.21280276816609,0.0,0.9278350515463918,0.0,1.0121107266435987,collision_intent:1283;pi_clear_path:6;pi_entry:1164;state:1261,212,625,0.02768166089965396,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
17,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1192,1192,0,1156,42,0,0,0,3551,17750,0,1200,2351,2392,1159,0,0,0.0,3.0717993079584773,0.0,0.9723154362416108,0.0,1.0025951557093427,collision_intent:1200;pi_clear_path:2;pi_entry:1157;state:1192,201,602,0.018454440599769306,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
18,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1214,1214,0,1156,64,0,0,0,3613,18060,0,1232,2381,2446,1167,0,0,0.0,3.125432525951557,0.0,0.9612850082372323,0.0,1.009515570934256,collision_intent:1232;pi_clear_path:6;pi_entry:1161;state:1214,204,610,0.01903114186851207,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
19,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1207,1207,0,1156,57,0,0,0,3580,17894,0,1212,2368,2419,1161,0,0,0.0,3.096885813148789,0.0,0.9618889809444905,0.0,1.004325259515571,collision_intent:1212;pi_clear_path:1;pi_entry:1160;state:1207,203,604,0.016724336793540795,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
20,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1257,1257,0,1156,107,0,0,0,3701,18500,0,1279,2422,2536,1165,0,0,0.0,3.2015570934256057,0.0,0.9268098647573588,0.0,1.0077854671280277,collision_intent:1279;pi_clear_path:2;pi_entry:1163;state:1257,211,629,0.03806228373702414,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
21,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1191,1191,0,1156,41,0,0,0,3558,17785,0,1203,2355,2394,1164,0,0,0.0,3.077854671280277,0.0,0.9773299748110831,0.0,1.0069204152249136,collision_intent:1203;pi_clear_path:2;pi_entry:1162;state:1191,200,603,0.016724336793540795,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
22,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1240,1240,0,1156,90,0,0,0,3645,18215,0,1248,2397,2488,1157,0,0,0.0,3.153114186851211,0.0,0.9330645161290323,0.0,1.0008650519031141,collision_intent:1248;pi_clear_path:3;pi_entry:1154;state:1240,208,622,0.02768166089965396,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
23,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1233,1233,0,1156,83,0,0,0,3648,18225,0,1250,2398,2483,1165,0,0,0.0,3.1557093425605536,0.0,0.9448499594484996,0.0,1.0077854671280277,collision_intent:1250;pi_clear_path:4;pi_entry:1161;state:1233,207,615,0.01758938869665516,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
24,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1230,1230,0,1156,80,0,0,0,3627,18130,0,1238,2389,2468,1159,0,0,0.0,3.137543252595156,0.0,0.9422764227642276,0.0,1.0025951557093427,collision_intent:1238;pi_clear_path:3;pi_entry:1156;state:1230,207,614,0.021914648212225885,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
25,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1227,1227,0,1156,77,0,0,0,3625,18120,0,1238,2387,2465,1160,0,0,0.0,3.135813148788927,0.0,0.9453952730236349,0.0,1.0034602076124568,collision_intent:1238;pi_clear_path:1;pi_entry:1159;state:1227,206,614,0.02970011534025363,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
26,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1265,1265,0,1156,115,0,0,0,3736,18670,0,1310,2426,2575,1161,0,0,0.0,3.2318339100346023,0.0,0.9177865612648222,0.0,1.004325259515571,collision_intent:1310;pi_clear_path:7;pi_entry:1154;state:1265,216,631,0.02797001153402534,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
27,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1299,1299,0,1156,149,0,0,0,3796,18975,0,1328,2468,2627,1169,0,0,0.0,3.283737024221453,0.0,0.8999230177059276,0.0,1.0112456747404843,collision_intent:1328;pi_clear_path:7;pi_entry:1162;state:1299,220,646,0.0521914648212225,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
28,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1189,1189,0,1156,39,0,0,0,3560,17795,0,1208,2352,2397,1163,0,0,0.0,3.0795847750865053,0.0,0.9781328847771237,0.0,1.0060553633217992,collision_intent:1208;pi_entry:1163;state:1189,200,599,0.015570934256055269,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
29,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1204,1204,0,1156,54,0,0,0,3584,17915,0,1222,2362,2426,1158,0,0,0.0,3.1003460207612457,0.0,0.9617940199335548,0.0,1.0017301038062283,collision_intent:1222;pi_clear_path:1;pi_entry:1157;state:1204,203,606,0.01931949250288345,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
30,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1219,1219,0,1156,69,0,0,0,3609,18040,0,1228,2381,2447,1162,0,0,0.0,3.1219723183391004,0.0,0.9532403609515997,0.0,1.005190311418685,collision_intent:1228;pi_clear_path:3;pi_entry:1159;state:1219,206,608,0.02133794694348312,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
31,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1189,1189,0,1156,39,0,0,0,3563,17810,0,1211,2352,2400,1163,0,0,0.0,3.082179930795848,0.0,0.9781328847771237,0.0,1.0060553633217992,collision_intent:1211;pi_clear_path:3;pi_entry:1160;state:1189,201,601,0.01585928489042665,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
32,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1253,1253,0,1156,103,0,0,0,3698,18485,0,1281,2417,2534,1164,0,0,0.0,3.198961937716263,0.0,0.9289704708699122,0.0,1.0069204152249136,collision_intent:1281;pi_clear_path:2;pi_entry:1162;state:1253,210,622,0.030853517877739156,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
33,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1182,1182,0,1156,32,0,0,0,3536,17665,0,1194,2342,2376,1160,0,0,0.0,3.0588235294117645,0.0,0.9813874788494078,0.0,1.0034602076124568,collision_intent:1194;pi_clear_path:2;pi_entry:1158;state:1182,198,596,0.014129181084198361,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
34,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1182,1182,0,1156,32,0,0,0,3530,17645,0,1188,2342,2370,1160,0,0,0.0,3.0536332179930796,0.0,0.9813874788494078,0.0,1.0034602076124568,collision_intent:1188;pi_clear_path:3;pi_entry:1157;state:1182,199,591,0.013552479815455598,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
35,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1191,1191,0,1156,41,0,0,0,3548,17735,0,1196,2352,2387,1161,0,0,0.0,3.069204152249135,0.0,0.9748110831234257,0.0,1.004325259515571,collision_intent:1196;pi_entry:1161;state:1191,199,596,0.01758938869665516,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
36,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1264,1264,0,1156,114,0,0,0,3708,18530,0,1273,2435,2537,1171,0,0,0.0,3.207612456747405,0.0,0.9264240506329114,0.0,1.0129757785467128,collision_intent:1273;pi_clear_path:7;pi_entry:1164;state:1264,212,624,0.03690888119953861,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
37,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1216,1216,0,1156,66,0,0,0,3608,18035,0,1231,2377,2447,1161,0,0,0.0,3.121107266435986,0.0,0.9547697368421053,0.0,1.004325259515571,collision_intent:1231;pi_clear_path:2;pi_entry:1159;state:1216,206,606,0.023933102652825777,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
38,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1202,1202,0,1156,52,0,0,0,3572,17855,0,1213,2359,2415,1157,0,0,0.0,3.0899653979238755,0.0,0.9625623960066556,0.0,1.0008650519031141,collision_intent:1213;pi_clear_path:1;pi_entry:1156;state:1202,202,607,0.019896193771626214,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
39,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1211,1211,0,1156,61,0,0,0,3597,17970,0,1221,2376,2432,1165,0,0,0.0,3.11159169550173,0.0,0.9620148637489678,0.0,1.0077854671280277,collision_intent:1221;pi_clear_path:3;pi_entry:1162;state:1211,205,604,0.014705882352941124,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
40,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1193,1193,0,1156,43,0,0,0,3559,17790,0,1204,2355,2397,1162,0,0,0.0,3.078719723183391,0.0,0.9740150880134115,0.0,1.005190311418685,collision_intent:1204;pi_clear_path:2;pi_entry:1160;state:1193,200,600,0.02133794694348312,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
41,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1237,1237,0,1156,87,0,0,0,3650,18245,0,1253,2397,2490,1160,0,0,0.0,3.157439446366782,0.0,0.9377526273241714,0.0,1.0034602076124568,collision_intent:1253;pi_clear_path:1;pi_entry:1159;state:1237,208,617,0.034025374855824575,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
42,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1217,1217,0,1156,67,0,0,0,3611,18050,0,1233,2378,2450,1161,0,0,0.0,3.1237024221453287,0.0,0.9539852095316351,0.0,1.004325259515571,collision_intent:1233;pi_clear_path:4;pi_entry:1157;state:1217,206,615,0.018742791234140688,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
43,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1220,1220,0,1156,70,0,0,0,3612,18055,0,1232,2380,2452,1160,0,0,0.0,3.124567474048443,0.0,0.9508196721311475,0.0,1.0034602076124568,collision_intent:1232;pi_clear_path:2;pi_entry:1158;state:1220,205,606,0.01931949250288345,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
44,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1278,1278,0,1156,128,0,0,0,3744,18715,0,1306,2438,2584,1160,0,0,0.0,3.2387543252595155,0.0,0.9076682316118936,0.0,1.0034602076124568,collision_intent:1306;pi_clear_path:5;pi_entry:1155;state:1278,217,636,0.03489042675893872,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
45,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1210,1210,0,1156,60,0,0,0,3605,18020,0,1229,2376,2439,1166,0,0,0.0,3.118512110726644,0.0,0.9636363636363636,0.0,1.008650519031142,collision_intent:1229;pi_clear_path:3;pi_entry:1163;state:1210,202,614,0.019607843137254832,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
46,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1269,1269,0,1156,119,0,0,0,3720,18595,0,1287,2433,2556,1164,0,0,0.0,3.217993079584775,0.0,0.91725768321513,0.0,1.0069204152249136,collision_intent:1287;pi_clear_path:3;pi_entry:1161;state:1269,213,635,0.04671280276816603,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
