trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
70,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,423,423,0,361,66,0,0,0,1251,3635,115,431,820,854,397,0,0,0.0468050468050468,3.4653739612188366,0.0,0.9385342789598109,0.0,1.0997229916897506,collision_intent:431;pi_clear_path:2;pi_entry:395;state:423,106,319,0.03393351800554023,completed
71,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,474,474,0,361,117,0,0,0,1358,3900,172,483,875,957,401,0,0,0.06557377049180328,3.7617728531855956,0.0,0.8459915611814346,0.0,1.110803324099723,collision_intent:483;pi_entry:401;state:474,120,350,0.061634349030470936,completed
72,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,401,401,0,361,44,0,0,0,1193,3509,67,416,777,817,376,0,0,0.028780068728522335,3.3047091412742384,0.0,0.9376558603491272,0.0,1.0415512465373962,collision_intent:416;pi_entry:376;state:401,102,306,0.032548476454293596,completed
73,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,379,379,0,361,22,0,0,0,1135,3309,93,383,752,762,373,0,0,0.041278295605858856,3.14404432132964,0.0,0.9841688654353562,0.0,1.0332409972299168,collision_intent:383;pi_clear_path:1;pi_entry:372;state:379,95,285,0.015927977839335083,completed
74,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,407,407,0,361,50,0,0,0,1190,3463,101,413,777,820,370,0,0,0.043440860215053764,3.296398891966759,0.0,0.9090909090909091,0.0,1.0249307479224377,collision_intent:413;pi_entry:370;state:407,103,308,0.03393351800554023,completed
75,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,446,446,0,361,89,0,0,0,1299,3799,95,458,841,904,395,0,0,0.037698412698412696,3.598337950138504,0.0,0.8856502242152466,0.0,1.0941828254847645,collision_intent:458;pi_clear_path:1;pi_entry:394;state:446,114,336,0.05886426592797789,completed
76,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,438,438,0,361,81,0,0,0,1288,3672,189,450,838,888,400,0,0,0.07526881720430108,3.5678670360110805,0.0,0.91324200913242,0.0,1.10803324099723,collision_intent:450;pi_entry:400;state:438,113,335,0.1308864265927978,completed
77,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,385,385,0,361,28,0,0,0,1442,4134,189,392,1050,777,665,0,0,0.06005719733079123,3.994459833795014,0.0,1.7272727272727273,0.0,1.8421052631578947,collision_intent:392;pi_entry:665;state:385,156,461,0.3192520775623269,completed
78,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,400,400,0,361,43,0,0,0,1388,3991,170,414,974,814,574,0,0,0.05823912298732443,3.844875346260388,0.0,1.435,0.0,1.5900277008310248,collision_intent:414;pi_entry:574;state:400,141,422,0.23199445983379507,completed
79,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,405,405,0,361,48,0,0,0,1211,3531,99,415,796,820,391,0,0,0.04150943396226415,3.3545706371191137,0.0,0.9654320987654321,0.0,1.0831024930747923,collision_intent:415;pi_clear_path:1;pi_entry:390;state:405,105,310,0.04362880886426601,completed
80,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,457,457,0,361,100,0,0,0,1313,3828,108,467,846,924,389,0,0,0.04260355029585799,3.6371191135734073,0.0,0.8512035010940919,0.0,1.077562326869806,collision_intent:467;pi_clear_path:1;pi_entry:388;state:457,117,333,0.045013850415512424,completed
81,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,432,432,0,361,75,0,0,0,1262,3715,68,447,815,879,383,0,0,0.027846027846027847,3.4958448753462603,0.0,0.8865740740740741,0.0,1.0609418282548477,collision_intent:447;pi_clear_path:2;pi_entry:381;state:432,111,332,0.09349030470914133,completed
82,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,475,475,0,361,118,0,0,0,1366,3908,188,491,875,966,400,0,0,0.07167365611894777,3.78393351800554,0.0,0.8421052631578947,0.0,1.10803324099723,collision_intent:491;pi_entry:400;state:475,120,351,0.0602493074792243,completed
83,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,424,424,0,361,67,0,0,0,1255,3604,160,436,819,860,395,0,0,0.06514657980456026,3.4764542936288088,0.0,0.9316037735849056,0.0,1.0941828254847645,collision_intent:436;pi_entry:395;state:424,108,324,0.05747922437673125,completed
84,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,433,433,0,361,76,0,0,0,1259,3654,120,444,815,877,382,0,0,0.04914004914004914,3.487534626038781,0.0,0.8822170900692841,0.0,1.0581717451523547,collision_intent:444;pi_clear_path:1;pi_entry:381;state:433,111,321,0.022853185595567815,completed
85,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,426,426,0,361,69,0,0,0,1244,3649,77,440,804,866,378,0,0,0.03200332502078138,3.445983379501385,0.0,0.8873239436619719,0.0,1.0470914127423823,collision_intent:440;pi_clear_path:2;pi_entry:376;state:426,109,314,0.022853185595567815,completed
86,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,448,448,0,361,91,0,0,0,1296,3798,86,467,829,915,381,0,0,0.034635521546516314,3.590027700831025,0.0,0.8504464285714286,0.0,1.0554016620498614,collision_intent:467;pi_clear_path:1;pi_entry:380;state:448,113,334,0.0602493074792243,completed
87,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,471,471,0,361,114,0,0,0,1344,3923,106,478,866,949,395,0,0,0.04084778420038536,3.7229916897506925,0.0,0.8386411889596603,0.0,1.0941828254847645,collision_intent:478;pi_entry:395;state:471,119,344,0.1031855955678671,completed
88,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,416,416,0,361,59,0,0,0,1225,3547,125,421,804,837,388,0,0,0.05188875051888751,3.3933518005540164,0.0,0.9326923076923077,0.0,1.074792243767313,collision_intent:421;pi_clear_path:2;pi_entry:386;state:416,106,315,0.06855955678670367,completed
89,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,428,428,0,361,71,0,0,0,1260,3634,144,453,807,881,379,0,0,0.059528730880529145,3.490304709141274,0.0,0.8855140186915887,0.0,1.0498614958448753,collision_intent:453;pi_clear_path:2;pi_entry:377;state:428,109,324,0.0810249307479225,completed
90,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,418,418,0,361,61,0,0,0,1233,3563,132,426,807,844,389,0,0,0.0546131568059578,3.4155124653739612,0.0,0.930622009569378,0.0,1.077562326869806,collision_intent:426;pi_entry:389;state:418,106,314,0.045013850415512424,completed
91,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,424,424,0,361,67,0,0,0,1242,3649,74,438,804,862,380,0,0,0.030718140307181403,3.440443213296399,0.0,0.8962264150943396,0.0,1.0526315789473684,collision_intent:438;pi_clear_path:2;pi_entry:378;state:424,107,315,0.021468144044321402,completed
92,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,433,433,0,361,76,0,0,0,1253,3643,113,436,817,869,384,0,0,0.04616013071895425,3.4709141274238227,0.0,0.8868360277136259,0.0,1.0637119113573408,collision_intent:436;pi_entry:384;state:433,110,319,0.03393351800554023,completed
93,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,435,435,0,361,78,0,0,0,1255,3691,71,443,812,878,377,0,0,0.029182079736950268,3.4764542936288088,0.0,0.8666666666666667,0.0,1.0443213296398892,collision_intent:443;pi_clear_path:2;pi_entry:375;state:435,111,325,0.04639889196675906,completed
94,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,472,472,0,361,115,0,0,0,1340,3860,157,484,856,956,384,0,0,0.061208576998050684,3.7119113573407203,0.0,0.8135593220338984,0.0,1.0637119113573408,collision_intent:484;pi_entry:384;state:472,120,346,0.09626038781163437,completed
95,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,497,497,0,361,140,0,0,0,1428,4111,170,514,914,1011,417,0,0,0.062066447608616286,3.955678670360111,0.0,0.8390342052313883,0.0,1.1551246537396123,collision_intent:514;pi_clear_path:3;pi_entry:414;state:497,129,376,0.08933518005540164,completed
96,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,397,397,0,361,40,0,0,0,1190,3475,92,406,784,803,387,0,0,0.039165602383993185,3.296398891966759,0.0,0.9748110831234257,0.0,1.07202216066482,collision_intent:406;pi_entry:387;state:397,100,305,0.032548476454293596,completed
97,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,408,408,0,361,51,0,0,0,1213,3524,112,419,794,827,386,0,0,0.047078604455653636,3.3601108033241,0.0,0.946078431372549,0.0,1.0692520775623269,collision_intent:419;pi_clear_path:1;pi_entry:385;state:408,103,306,0.022853185595567815,completed
98,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,467,467,0,361,110,0,0,0,1322,3832,131,472,850,939,383,0,0,0.05143305850019631,3.662049861495845,0.0,0.8201284796573876,0.0,1.0609418282548477,collision_intent:472;pi_entry:383;state:467,117,335,0.021468144044321402,completed
99,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,386,386,0,361,29,0,0,0,1146,3364,69,392,754,778,368,0,0,0.030571555161719097,3.1745152354570636,0.0,0.9533678756476683,0.0,1.0193905817174516,collision_intent:392;pi_clear_path:1;pi_entry:367;state:386,97,289,0.025623268698060864,completed
