trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,5,15,7,30.427079751181953,30.427079751181953,01,01,2,1,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,6,8,8,15.928286646597607,15.928286646597607,01,01,2,1,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,7,15,13,44.947274515886406,44.947274515886406,03,03,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,8,8,17,25.094300598065775,25.094300598065775,03,03,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,9,15,2,39.25807396527638,39.25807396527638,01,01,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,10,16,5,166.6198387396092,166.6198387396092,01,01,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
50,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,1,13,15,26.639215915189475,26.639215915189475,03,03,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
50,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,2,3,9,12.971165463335213,12.971165463335213,01,01,2,1,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
50,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,3,9,16,17.754644086535134,17.754644086535134,03,03,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
50,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,4,10,2,19.230135044404765,19.230135044404765,00,00,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
50,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,5,15,18,36.03106104109596,36.03106104109596,03,03,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
