trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
39,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,51.83630214855943,51.83630214855943,00:1;01:1;02:2;03:0;04:0;05:0;06:0;07:1;08:2;09:1;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(8,1);(17,10);(24,11);(7,6);(10,8);(12,10);(11,12);(10,17);(13,16);(13,18);(19,19);(4,22);(7,21)",1112,0,completed
40,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,50.42255738837917,50.42255738837917,00:1;01:2;02:1;03:0;04:0;05:2;06:1;07:1;08:2;09:0;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(11,0);(22,5);(6,4);(14,6);(12,8);(10,9);(13,12);(3,11);(22,20);(6,18);(3,18);(3,20);(3,24)",1124,0,completed
41,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,53.08262872820712,53.08262872820712,00:0;01:2;02:1;03:1;04:0;05:0;06:2;07:1;08:0;09:0;10:0;11:2;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(12,3);(11,9);(7,14);(12,17);(10,8);(7,10);(12,12);(4,23);(4,15);(4,16);(9,20);(22,21);(12,24)",1160,0,completed
42,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,44.8142782281185,44.8142782281185,00:2;01:0;02:0;03:0;04:1;05:0;06:2;07:1;08:1;09:0;10:1;11:1;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(24,3);(4,2);(4,4);(4,6);(4,8);(3,10);(4,21);(8,20);(18,15);(2,18);(3,20);(22,22);(16,23)",993,0,completed
43,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,50.03163750323542,50.03163750323542,00:0;01:1;02:0;03:0;04:1;05:1;06:1;07:0;08:2;09:1;10:2;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(4,3);(17,2);(9,5);(8,6);(15,8);(8,8);(4,11);(11,14);(24,15);(9,19);(13,20);(14,15);(10,24)",1085,0,completed
44,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,64.28296991153309,64.28296991153309,00:2;01:2;02:0;03:0;04:0;05:0;06:1;07:1;08:0;09:3;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(24,0);(22,11);(7,4);(5,6);(7,8);(4,10);(9,11);(19,14);(9,16);(24,19);(10,20);(21,22);(9,23)",1425,0,completed
45,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,51.680310660366345,51.680310660366345,00:0;01:3;02:3;03:0;04:0;05:1;06:0;07:0;08:0;09:0;10:2;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(8,4);(19,12);(20,8);(10,6);(7,9);(7,11);(10,12);(11,13);(9,16);(10,19);(23,20);(8,22);(1,20)",1130,0,completed
46,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,54.72280593382142,54.72280593382142,00:0;01:2;02:2;03:1;04:0;05:1;06:0;07:1;08:3;09:0;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(14,0);(14,5);(19,6);(14,6);(14,8);(17,10);(7,12);(12,15);(23,14);(11,16);(14,20);(5,22);(5,24)",1176,0,completed
47,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,59.13803191770648,59.13803191770648,00:2;01:2;02:0;03:1;04:1;05:1;06:1;07:0;08:0;09:0;10:0;11:0;12:2,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(12,21);(15,4);(11,6);(8,23);(9,9);(14,15);(19,12);(11,14);(12,17);(12,20);(8,20);(10,22);(24,21)",1238,0,completed
48,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,51.979742797032245,51.979742797032245,00:1;01:1;02:0;03:2;04:0;05:0;06:3;07:1;08:0;09:1;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(15,1);(11,2);(11,6);(9,11);(6,8);(5,10);(23,6);(22,14);(6,16);(20,17);(5,20);(19,21);(7,24)",1115,0,completed
49,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,41.97200169295073,41.97200169295073,00:2;01:2;02:0;03:0;04:0;05:0;06:2;07:2;08:1;09:0;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(14,1);(20,3);(7,4);(5,6);(3,8);(5,10);(5,11);(23,14);(15,16);(5,18);(5,20);(3,22);(16,22)",924,0,completed
