stage,environment,algorithm_key,algorithm,commitment_horizon,dga_iterations,comm_label,comm_model,comm_level,grid_size,target_cells_per_robot,robot_count,scenario_file,out_dir,run_id,expected_trials,command
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,34,140,9,scenarios/grid_known/g34_d140_t10_bernoulli_025_dga/task_1417_g34_d140_t10_bernoulli_025_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/bernoulli_025/dga,g34_d140_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,34,85,14,scenarios/grid_known/g34_d85_t10_ideal_cbaa/task_1419_g34_d85_t10_ideal_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/ideal/cbaa,g34_d85_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,34,85,14,scenarios/grid_known/g34_d85_t10_ideal_acbba/task_1420_g34_d85_t10_ideal_acbba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/ideal/acbba,g34_d85_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,34,85,14,scenarios/grid_known/g34_d85_t10_ideal_dmchba/task_1439_g34_d85_t10_ideal_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/ideal/dmchba,g34_d85_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,34,85,14,scenarios/grid_known/g34_d85_t10_ideal_hipc/task_1430_g34_d85_t10_ideal_hipc_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/ideal/hipc,g34_d85_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,34,85,14,scenarios/grid_known/g34_d85_t10_ideal_pi/task_1427_g34_d85_t10_ideal_pi_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/ideal/pi,g34_d85_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,34,85,14,scenarios/grid_known/g34_d85_t10_ideal_dga/task_1442_g34_d85_t10_ideal_dga_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/ideal/dga,g34_d85_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,34,85,14,scenarios/grid_known/g34_d85_t10_bernoulli_025_cbaa/task_1446_g34_d85_t10_bernoulli_025_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/bernoulli_025/cbaa,g34_d85_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,34,85,14,scenarios/grid_known/g34_d85_t10_bernoulli_025_acbba/task_1451_g34_d85_t10_bernoulli_025_acbba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/bernoulli_025/acbba,g34_d85_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,34,85,14,scenarios/grid_known/g34_d85_t10_bernoulli_025_dmchba/task_1463_g34_d85_t10_bernoulli_025_dmchba_t10_19.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/bernoulli_025/dmchba,g34_d85_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,34,85,14,scenarios/grid_known/g34_d85_t10_bernoulli_025_hipc/task_1457_g34_d85_t10_bernoulli_025_hipc_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/bernoulli_025/hipc,g34_d85_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,34,85,14,scenarios/grid_known/g34_d85_t10_bernoulli_025_pi/task_1456_g34_d85_t10_bernoulli_025_pi_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/bernoulli_025/pi,g34_d85_t10_bernoulli_025_pi,50,
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,34,85,14,scenarios/grid_known/g34_d85_t10_bernoulli_025_dga/task_1471_g34_d85_t10_bernoulli_025_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density85/bernoulli_025/dga,g34_d85_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,34,50,24,scenarios/grid_known/g34_d50_t10_ideal_cbaa/task_1472_g34_d50_t10_ideal_cbaa_t00_24.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/ideal/cbaa,g34_d50_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,34,50,24,scenarios/grid_known/g34_d50_t10_ideal_acbba/task_1476_g34_d50_t10_ideal_acbba_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/ideal/acbba,g34_d50_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,34,50,24,scenarios/grid_known/g34_d50_t10_ideal_dmchba/task_1489_g34_d50_t10_ideal_dmchba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/ideal/dmchba,g34_d50_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,34,50,24,scenarios/grid_known/g34_d50_t10_ideal_hipc/task_1488_g34_d50_t10_ideal_hipc_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/ideal/hipc,g34_d50_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,34,50,24,scenarios/grid_known/g34_d50_t10_ideal_pi/task_1479_g34_d50_t10_ideal_pi_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/ideal/pi,g34_d50_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,34,50,24,scenarios/grid_known/g34_d50_t10_ideal_dga/task_1494_g34_d50_t10_ideal_dga_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/ideal/dga,g34_d50_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,34,50,24,scenarios/grid_known/g34_d50_t10_bernoulli_025_cbaa/task_1500_g34_d50_t10_bernoulli_025_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/bernoulli_025/cbaa,g34_d50_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,34,50,24,scenarios/grid_known/g34_d50_t10_bernoulli_025_acbba/task_1505_g34_d50_t10_bernoulli_025_acbba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/bernoulli_025/acbba,g34_d50_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,34,50,24,scenarios/grid_known/g34_d50_t10_bernoulli_025_dmchba/task_1520_g34_d50_t10_bernoulli_025_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/bernoulli_025/dmchba,g34_d50_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,34,50,24,scenarios/grid_known/g34_d50_t10_bernoulli_025_hipc/task_1513_g34_d50_t10_bernoulli_025_hipc_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/bernoulli_025/hipc,g34_d50_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,34,50,24,scenarios/grid_known/g34_d50_t10_bernoulli_025_pi/task_1506_g34_d50_t10_bernoulli_025_pi_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/bernoulli_025/pi,g34_d50_t10_bernoulli_025_pi,50,
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,34,50,24,scenarios/grid_known/g34_d50_t10_bernoulli_025_dga/task_1525_g34_d50_t10_bernoulli_025_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density50/bernoulli_025/dga,g34_d50_t10_bernoulli_025_dga,50,
