trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,66.69280214714851,66.69280214714851,00:2;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:3;11:0;12:0;13:1;14:0;15:1;16:0;17:0;18:2;19:0;20:1;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(16,8);(2,1);(2,3);(1,4);(2,6);(1,7);(2,9);(1,10);(2,11);(2,13);(33,10);(3,16);(2,17);(20,19);(3,20);(25,22);(3,23);(4,24);(21,31);(2,27);(2,29);(2,30);(1,32);(2,33)",2970,0,completed
11,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,61.69380507874775,61.69380507874775,00:0;01:1;02:0;03:1;04:0;05:0;06:3;07:0;08:0;09:0;10:0;11:0;12:0;13:1;14:0;15:0;16:2;17:1;18:1;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(6,0);(17,1);(3,3);(8,17);(2,6);(2,7);(24,17);(3,10);(2,11);(2,13);(2,14);(2,16);(2,17);(3,19);(3,20);(2,22);(29,24);(1,25);(1,26);(3,27);(1,28);(2,30);(2,32);(3,33)",2758,0,completed
12,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,68.67210943092894,68.67210943092894,00:2;01:2;02:2;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:3;15:0;16:0;17:0;18:0;19:1;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(20,1);(26,11);(14,13);(13,4);(2,6);(1,7);(3,9);(1,10);(1,11);(1,13);(1,14);(2,16);(1,17);(1,19);(31,30);(2,22);(2,23);(14,24);(2,26);(9,27);(2,29);(2,30);(1,32);(1,33)",3046,0,completed
13,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,70.61977072739873,70.61977072739873,00:1;01:0;02:1;03:0;04:0;05:3;06:0;07:0;08:0;09:1;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:2;18:0;19:0;20:0;21:0;22:2;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(25,1);(1,1);(10,3);(1,4);(2,6);(30,19);(0,9);(1,10);(2,11);(5,13);(1,14);(1,16);(1,17);(1,19);(1,20);(0,22);(0,23);(19,9);(1,26);(1,27);(1,29);(1,30);(33,25);(0,33)",3157,0,completed
14,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,63.46343158511606,63.46343158511606,00:0;01:1;02:0;03:0;04:0;05:0;06:0;07:2;08:0;09:2;10:0;11:0;12:0;13:1;14:2;15:0;16:0;17:0;18:0;19:2;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(3,0);(23,1);(2,3);(2,4);(4,6);(2,7);(2,9);(19,17);(2,11);(33,8);(2,14);(2,16);(2,17);(2,18);(26,21);(2,22);(2,23);(2,24);(2,26);(28,33);(2,29);(2,30);(2,32);(1,32)",2792,0,completed
15,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,77.99801145665646,77.99801145665646,00:1;01:2;02:0;03:0;04:0;05:1;06:0;07:0;08:1;09:0;10:0;11:0;12:0;13:0;14:3;15:0;16:0;17:0;18:0;19:1;20:0;21:0;22:1;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(6,0);(20,7);(2,3);(2,4);(2,6);(7,8);(2,9);(2,10);(32,18);(2,13);(1,14);(2,16);(2,17);(3,19);(33,29);(2,22);(1,23);(2,24);(2,26);(3,27);(1,29);(2,30);(16,32);(3,33)",3506,0,completed
16,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,81.01134332502721,81.01134332502721,00:0;01:2;02:0;03:0;04:1;05:1;06:0;07:0;08:0;09:0;10:0;11:3;12:0;13:0;14:0;15:1;16:1;17:0;18:0;19:0;20:0;21:1;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(3,0);(32,17);(3,3);(1,4);(11,9);(20,7);(3,9);(1,10);(1,11);(1,13);(1,14);(26,13);(1,17);(1,19);(2,20);(9,22);(4,24);(3,23);(4,26);(4,27);(5,29);(22,30);(2,32);(2,33)",3636,0,completed
17,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,91.24495165354934,91.24495165354934,00:1;01:0;02:0;03:0;04:0;05:0;06:0;07:1;08:3;09:2;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:3;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(25,0);(2,1);(1,3);(1,4);(1,6);(2,7);(1,9);(12,18);(19,24);(16,3);(2,14);(2,16);(1,17);(2,19);(1,20);(1,22);(1,23);(1,24);(1,26);(1,27);(1,29);(33,9);(1,32);(1,33)",4129,0,completed
18,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,67.92365457432109,67.92365457432109,00:0;01:0;02:2;03:0;04:0;05:0;06:2;07:0;08:0;09:2;10:0;11:1;12:0;13:2;14:0;15:0;16:0;17:1;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(3,0);(2,1);(29,0);(3,4);(2,6);(2,7);(24,8);(2,10);(2,11);(28,25);(2,14);(22,16);(2,17);(25,17);(2,20);(3,22);(11,24);(11,25);(11,26);(3,27);(2,29);(3,30);(3,32);(2,33)",2972,0,completed
19,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,79.2852292172299,79.2852292172299,00:2;01:0;02:0;03:1;04:0;05:3;06:0;07:0;08:0;09:0;10:0;11:3;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:1,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(16,1);(1,1);(2,3);(23,5);(18,10);(31,23);(1,9);(1,10);(1,11);(1,13);(3,14);(27,28);(1,17);(1,19);(1,20);(1,22);(1,23);(1,24);(1,26);(1,27);(3,29);(3,30);(2,32);(3,33)",3562,0,completed
20,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,62.916196681607964,62.916196681607964,00:0;01:0;02:0;03:3;04:0;05:0;06:0;07:0;08:0;09:2;10:1;11:1;12:0;13:0;14:0;15:0;16:2;17:0;18:0;19:1;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(1,0);(1,1);(1,3);(23,12);(1,6);(1,7);(1,9);(1,10);(2,11);(29,15);(6,15);(14,15);(2,17);(1,19);(1,20);(1,22);(12,20);(1,24);(12,24);(15,28);(1,29);(1,30);(1,32);(1,33)",2824,0,completed
21,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,91.16997254027818,91.16997254027818,00:3;01:1;02:0;03:0;04:1;05:1;06:0;07:1;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:2;17:0;18:0;19:0;20:1;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(23,31);(2,2);(2,3);(3,4);(21,6);(21,7);(2,9);(12,20);(2,11);(2,13);(2,14);(2,16);(2,17);(1,19);(1,20);(6,22);(13,17);(1,24);(2,26);(2,27);(4,29);(3,30);(2,32);(2,33)",4140,0,completed
22,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,58.10296372965527,58.10296372965527,00:0;01:0;02:1;03:0;04:0;05:0;06:0;07:2;08:1;09:0;10:0;11:0;12:2;13:0;14:2;15:0;16:0;17:0;18:0;19:0;20:2;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(1,0);(1,1);(1,3);(1,4);(1,6);(1,7);(1,9);(27,15);(3,12);(1,13);(1,14);(1,16);(23,6);(1,19);(29,19);(1,22);(1,23);(1,24);(1,26);(1,27);(8,32);(2,30);(1,32);(1,33)",2617,0,completed
23,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,81.88791642576957,81.88791642576957,00:0;01:0;02:0;03:0;04:0;05:0;06:1;07:0;08:3;09:3;10:0;11:0;12:0;13:0;14:0;15:1;16:0;17:0;18:0;19:1;20:0;21:1;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(1,0);(1,1);(1,3);(2,4);(2,6);(2,7);(10,9);(2,10);(32,25);(25,5);(2,14);(1,16);(2,17);(2,19);(1,20);(15,22);(2,23);(1,24);(2,26);(9,33);(2,29);(8,16);(1,32);(1,33)",3689,0,completed
24,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,96.28339107128265,96.28339107128265,00:3;01:0;02:0;03:1;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:1;13:2;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:1;22:2;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(33,23);(1,1);(1,3);(21,4);(1,6);(1,7);(1,9);(1,10);(1,11);(1,13);(1,14);(1,16);(1,17);(25,13);(1,20);(1,22);(1,23);(1,24);(1,26);(1,27);(4,29);(3,31);(27,31);(1,33)",4412,0,completed
25,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,96.51296680833693,96.51296680833693,00:3;01:0;02:3;03:0;04:0;05:0;06:1;07:0;08:0;09:0;10:0;11:1;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:2;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(27,12);(23,3);(29,31);(1,4);(2,6);(2,7);(5,9);(1,10);(1,11);(2,13);(2,14);(8,16);(2,17);(1,19);(2,20);(1,22);(1,23);(2,24);(1,26);(1,27);(32,21);(1,30);(2,32);(1,33)",4357,0,completed
26,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,72.05022785448433,72.05022785448433,00:0;01:3;02:2;03:1;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:2;12:0;13:0;14:0;15:0;16:2;17:0;18:0;19:0;20:0;21:0;22:0;23:0,"(0,0);(0,1);(0,3);(0,4);(0,6);(0,7);(0,9);(0,10);(0,11);(0,13);(0,14);(0,16);(0,17);(0,19);(0,20);(0,22);(0,23);(0,24);(0,26);(0,27);(0,29);(0,30);(0,32);(0,33)","(2,0);(32,8);(11,7);(5,4);(2,6);(2,7);(2,9);(2,10);(2,11);(2,13);(2,14);(33,26);(2,17);(2,19);(2,20);(2,22);(14,25);(2,24);(2,26);(2,27);(2,29);(2,30);(2,32);(2,33)",3255,0,completed
