trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
40,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,32,4,"(15,3);(33,2);(32,2);(5,6)",03,5,6,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(29,3);01:(10,23);02:(11,25);03:(25,10);04:(21,19);05:(18,13);06:(28,14);07:(23,13);08:(22,15);09:(28,12);10:(24,6);11:(32,4);12:(20,23);13:(14,23);14:(29,7);15:(24,22);16:(20,12);17:(22,25);18:(30,6);19:(13,5);20:(21,26);21:(31,7);22:(17,24);23:(0,5)",00:1;01:1;02:0;03:1;04:1;05:0;06:0;07:1;08:2;09:1;10:0;11:0;12:0;13:0;14:0;15:0;16:1;17:0;18:0;19:0;20:0;21:0;22:0;23:0,11,completed
41,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,2,11,"(2,7);(15,7);(22,14);(7,33)",05,2,7,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(2,0);01:(1,1);02:(1,3);03:(2,4);04:(2,6);05:(2,7);06:(2,9);07:(2,10);08:(2,11);09:(2,13);10:(2,14);11:(2,16);12:(2,17);13:(2,19);14:(2,20);15:(2,22);16:(2,23);17:(2,24);18:(1,26);19:(2,27);20:(2,29);21:(1,30);22:(2,32);23:(2,33)",00:0;01:0;02:0;03:0;04:0;05:1;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,08,completed
42,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,6,15,"(7,28);(1,31);(15,26);(11,9)",21,1,31,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(3,9);01:(4,1);02:(3,7);03:(2,8);04:(2,0);05:(2,11);06:(5,11);07:(6,15);08:(6,16);09:(5,21);10:(4,16);11:(0,16);12:(2,19);13:(1,25);14:(3,25);15:(0,26);16:(0,17);17:(6,33);18:(0,28);19:(5,30);20:(0,31);21:(3,33);22:(2,29);23:(5,32)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:1;21:1;22:0;23:0,07,completed
43,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,11,10,"(19,13);(14,10);(27,23);(23,7)",,,,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(12,0);01:(11,2);02:(11,4);03:(9,6);04:(4,9);05:(5,10);06:(11,10);07:(10,12);08:(7,16);09:(8,17);10:(6,17);11:(6,20);12:(5,22);13:(8,23);14:(4,23);15:(2,25);16:(6,26);17:(5,27);18:(10,28);19:(8,29);20:(11,30);21:(11,31);22:(12,32);23:(12,33)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,06,completed
44,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,10,23,"(29,28);(25,11);(33,21);(4,16)",11,4,16,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(10,5);01:(13,14);02:(9,9);03:(2,14);04:(7,22);05:(10,11);06:(12,8);07:(8,14);08:(8,0);09:(14,11);10:(12,20);11:(11,9);12:(12,13);13:(6,15);14:(10,23);15:(9,10);16:(2,26);17:(6,7);18:(5,8);19:(2,9);20:(5,15);21:(13,21);22:(10,25);23:(7,29)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:1;10:1;11:1;12:0;13:0;14:0;15:0;16:1;17:0;18:1;19:0;20:0;21:0;22:0;23:0,14,completed
45,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,3,20,"(1,26);(5,25);(14,27);(4,22)",18,1,26,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(3,4);01:(0,3);02:(1,0);03:(1,4);04:(0,5);05:(2,9);06:(1,6);07:(4,12);08:(2,13);09:(3,14);10:(1,17);11:(2,14);12:(0,21);13:(3,20);14:(2,22);15:(3,23);16:(4,24);17:(4,26);18:(0,24);19:(2,25);20:(1,26);21:(2,28);22:(0,28);23:(0,31)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:1;16:0;17:0;18:1;19:0;20:1;21:0;22:0;23:0,13,completed
46,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,14,15,"(7,24);(13,24);(8,16);(11,15)",09,8,16,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(0,11);01:(7,11);02:(12,10);03:(13,15);04:(8,12);05:(4,12);06:(12,11);07:(11,6);08:(12,19);09:(14,15);10:(11,21);11:(9,13);12:(14,20);13:(11,13);14:(11,22);15:(0,16);16:(8,21);17:(7,19);18:(11,29);19:(9,20);20:(14,22);21:(13,24);22:(7,20);23:(10,23)",00:0;01:0;02:0;03:0;04:0;05:0;06:1;07:0;08:0;09:2;10:1;11:1;12:0;13:0;14:1;15:0;16:0;17:1;18:0;19:0;20:0;21:1;22:1;23:0,09,completed
47,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,2,0,"(1,3);(12,0);(9,23);(4,27)",02,1,3,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(2,0);01:(1,1);02:(2,3);03:(2,4);04:(1,6);05:(2,7);06:(2,9);07:(1,10);08:(1,11);09:(1,13);10:(1,14);11:(1,16);12:(1,17);13:(1,19);14:(1,20);15:(1,22);16:(1,23);17:(1,24);18:(1,26);19:(1,27);20:(1,29);21:(1,30);22:(1,32);23:(2,33)",00:0;01:0;02:1;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0;20:0;21:0;22:0;23:0,00,completed
48,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,20,9,"(19,10);(3,14);(14,13);(7,14)",10,3,14,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(13,18);01:(19,18);02:(19,8);03:(14,26);04:(20,9);05:(22,11);06:(16,27);07:(19,7);08:(17,8);09:(13,20);10:(8,30);11:(20,13);12:(12,8);13:(13,16);14:(10,4);15:(19,19);16:(20,10);17:(13,24);18:(11,23);19:(17,23);20:(20,12);21:(18,20);22:(0,10);23:(11,14)",00:0;01:1;02:2;03:1;04:0;05:0;06:1;07:1;08:1;09:0;10:1;11:3;12:0;13:0;14:0;15:2;16:2;17:0;18:0;19:0;20:0;21:0;22:0;23:0,04,completed
49,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,24,50.0,48.166667,pi_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,19,25,"(3,27);(33,18);(20,1);(9,20)",19,3,27,"00:(0,0);01:(0,1);02:(0,3);03:(0,4);04:(0,6);05:(0,7);06:(0,9);07:(0,10);08:(0,11);09:(0,13);10:(0,14);11:(0,16);12:(0,17);13:(0,19);14:(0,20);15:(0,22);16:(0,23);17:(0,24);18:(0,26);19:(0,27);20:(0,29);21:(0,30);22:(0,32);23:(0,33)","00:(12,10);01:(17,28);02:(14,19);03:(9,16);04:(1,23);05:(11,7);06:(14,22);07:(5,4);08:(13,31);09:(12,14);10:(11,11);11:(4,24);12:(19,25);13:(16,18);14:(18,21);15:(20,20);16:(12,21);17:(17,33);18:(16,14);19:(0,14);20:(18,17);21:(8,15);22:(11,22);23:(15,14)",00:0;01:1;02:0;03:0;04:0;05:0;06:0;07:0;08:0;09:0;10:1;11:1;12:1;13:0;14:0;15:1;16:0;17:0;18:1;19:2;20:1;21:0;22:1;23:0,12,completed
