trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
132,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,47.47594627877297,47.47594627877297,1,1,1,98,28,97,5,0,0,0,251,0,237,612,96,101,136,203,34,0.23703703703703705,23.7,3.4,collision_intent:101;pi_clear_path:3;pi_entry:31;state:102,0.25,0.0850515463917525,known_visit_horizon,commitment_horizon,2,h2,10,4
133,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,51.348880041816706,51.348880041816706,3,3,3,108,30,102,10,1,3,1,268,0,261,682,98,111,150,223,38,0.21923937360178972,26.1,3.8,collision_intent:111;pi_clear_path:2;pi_entry:36;state:112,0.25,0.10294117647058831,known_visit_horizon,commitment_horizon,2,h2,10,4
134,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,52.411842866013686,52.411842866013686,4,4,4,122,31,111,15,2,1,1,264,0,288,720,141,122,166,248,40,0.28484848484848485,28.8,4.0,collision_intent:122;pi_entry:40;state:126,0.25,0.060810810810810745,known_visit_horizon,commitment_horizon,2,h2,10,4
135,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,63.98987635868025,63.98987635868025,3,3,3,147,37,128,23,3,5,5,334,0,357,911,159,150,207,301,56,0.2564516129032258,35.7,5.6,collision_intent:150;pi_entry:56;state:151,0.3999999999999999,0.08984375,known_visit_horizon,commitment_horizon,2,h2,10,4
136,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,43.34026642164865,43.34026642164865,1,1,1,95,26,86,13,1,1,1,225,0,226,584,92,97,129,196,30,0.23896103896103896,22.6,3.0,collision_intent:97;pi_clear_path:1;pi_entry:29;state:99,0.25,0.11627906976744184,known_visit_horizon,commitment_horizon,2,h2,10,4
137,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,60.716978973267246,60.716978973267246,3,3,3,123,36,113,14,2,4,3,329,0,300,770,127,128,172,255,45,0.2475633528265107,30.0,4.5,collision_intent:128;pi_clear_path:1;pi_entry:44;state:127,0.30000000000000004,0.12610619469026552,known_visit_horizon,commitment_horizon,2,h2,10,4
138,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.35415317533866,40.35415317533866,2,2,2,93,24,92,5,1,0,0,207,0,227,571,107,93,134,190,37,0.2681704260651629,22.7,3.7,collision_intent:93;pi_clear_path:1;pi_entry:36;state:97,0.25,0.04347826086956519,known_visit_horizon,commitment_horizon,2,h2,10,4
139,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,78.30154984259897,78.30154984259897,5,5,5,151,45,135,20,0,4,4,432,0,348,903,139,156,192,311,37,0.2421602787456446,34.8,3.7,collision_intent:156;pi_clear_path:3;pi_entry:34;state:155,0.30000000000000004,0.08703703703703702,known_visit_horizon,commitment_horizon,2,h2,10,4
140,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,35.49538719930215,35.49538719930215,0,0,0,82,21,86,0,0,0,0,188,0,204,523,86,83,121,169,35,0.2388888888888889,20.4,3.5,collision_intent:83;pi_entry:35;state:86,0.30000000000000004,0.011627906976744207,known_visit_horizon,commitment_horizon,2,h2,10,4
141,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.71429926678742,45.71429926678742,1,1,1,105,27,104,5,1,4,3,231,0,264,676,114,108,156,217,47,0.2446351931330472,26.4,4.7,collision_intent:108;pi_clear_path:1;pi_entry:46;state:109,0.1499999999999999,0.05769230769230771,known_visit_horizon,commitment_horizon,2,h2,10,4
142,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,50.15541341465755,50.15541341465755,2,2,2,94,29,90,8,2,2,2,287,0,237,610,99,99,138,197,40,0.24029126213592233,23.7,4.0,collision_intent:99;pi_clear_path:2;pi_entry:38;state:98,0.1499999999999999,0.13888888888888884,known_visit_horizon,commitment_horizon,2,h2,10,4
143,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.22649391162087,46.22649391162087,2,2,2,96,27,96,4,2,4,4,255,0,244,611,115,101,143,201,43,0.2699530516431925,24.4,4.3,collision_intent:101;pi_clear_path:1;pi_entry:42;state:100,0.25,0.07291666666666674,known_visit_horizon,commitment_horizon,2,h2,10,4
144,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,42.84667659787786,42.84667659787786,3,3,3,97,25,95,6,0,7,3,226,0,248,631,112,104,144,205,43,0.25986078886310904,24.8,4.3,collision_intent:104;pi_clear_path:1;pi_entry:42;state:101,0.30000000000000004,0.03421052631578947,known_visit_horizon,commitment_horizon,2,h2,10,4
145,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,53.86115885962279,53.86115885962279,1,1,1,112,32,106,10,1,2,2,292,0,276,706,119,116,160,232,44,0.24947589098532494,27.6,4.4,collision_intent:116;pi_clear_path:2;pi_entry:42;state:116,0.10000000000000009,0.10849056603773577,known_visit_horizon,commitment_horizon,2,h2,10,4
146,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,47.43668049441151,47.43668049441151,3,3,3,106,28,95,15,1,2,2,251,0,261,676,104,110,151,220,41,0.2311111111111111,26.1,4.1,collision_intent:110;pi_clear_path:1;pi_entry:40;state:110,0.25,0.03947368421052633,known_visit_horizon,commitment_horizon,2,h2,10,4
147,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.13381751015598,46.13381751015598,5,5,5,102,28,94,12,0,0,0,242,0,249,635,106,103,146,209,40,0.24537037037037038,24.9,4.0,collision_intent:103;pi_clear_path:1;pi_entry:39;state:106,0.30000000000000004,0.0957446808510638,known_visit_horizon,commitment_horizon,2,h2,10,4
148,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,56.4249730536442,56.4249730536442,3,3,3,122,33,116,10,4,3,3,302,0,296,765,122,128,168,254,42,0.24254473161033796,29.6,4.2,collision_intent:128;pi_clear_path:3;pi_entry:39;state:126,0.44999999999999996,0.07758620689655182,known_visit_horizon,commitment_horizon,2,h2,10,4
149,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,62.40497817126689,62.40497817126689,4,4,4,140,36,122,22,1,10,10,322,0,326,829,147,146,180,290,36,0.2732342007434944,32.6,3.6,collision_intent:146;pi_clear_path:1;pi_entry:35;state:144,0.1499999999999999,0.069672131147541,known_visit_horizon,commitment_horizon,2,h2,10,4
150,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,53.440437200677444,53.440437200677444,2,2,2,103,31,103,4,2,0,0,299,0,247,640,99,105,142,212,35,0.23349056603773585,24.7,3.5,collision_intent:105;pi_clear_path:3;pi_entry:32;state:107,0.10000000000000009,0.09466019417475735,known_visit_horizon,commitment_horizon,2,h2,10,4
151,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,55.72979998128774,55.72979998128774,1,1,1,91,32,84,11,0,5,3,332,0,231,604,86,97,134,192,39,0.21553884711779447,23.1,3.9,collision_intent:97;pi_clear_path:3;pi_entry:36;state:95,0.25,0.1964285714285714,known_visit_horizon,commitment_horizon,2,h2,10,4
152,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,67.98594343588661,67.98594343588661,4,4,4,127,39,115,16,4,17,2,375,0,316,824,121,132,184,263,53,0.2204007285974499,31.6,5.3,collision_intent:132;pi_clear_path:1;pi_entry:52;state:131,0.25,0.11956521739130443,known_visit_horizon,commitment_horizon,2,h2,10,4
153,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.71701372517908,44.71701372517908,3,3,3,98,26,93,9,1,0,0,233,0,245,625,108,100,145,202,43,0.24942263279445728,24.5,4.3,collision_intent:100;pi_clear_path:1;pi_entry:42;state:102,0.25,0.08333333333333326,known_visit_horizon,commitment_horizon,2,h2,10,4
154,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,41.47862867072165,41.47862867072165,2,2,2,95,25,87,12,0,1,1,216,0,235,597,105,98,137,197,38,0.25735294117647056,23.5,3.8,collision_intent:98;pi_clear_path:1;pi_entry:37;state:99,0.3500000000000001,0.07183908045977017,known_visit_horizon,commitment_horizon,2,h2,10,4
155,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,43.13961861667711,43.13961861667711,2,2,2,100,26,100,4,1,0,0,217,0,240,629,89,101,139,205,35,0.21445783132530122,24.0,3.5,collision_intent:101;pi_clear_path:1;pi_entry:34;state:104,0.30000000000000004,0.02499999999999991,known_visit_horizon,commitment_horizon,2,h2,10,4
156,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.90729587698601,44.90729587698601,4,4,4,97,26,83,18,1,0,0,243,0,241,598,123,98,143,199,42,0.28805620608899296,24.1,4.2,collision_intent:98;pi_clear_path:1;pi_entry:41;state:101,0.30000000000000004,0.07530120481927716,known_visit_horizon,commitment_horizon,2,h2,10,4
157,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,39.891183809376265,39.891183809376265,2,2,2,86,24,84,6,0,1,1,217,0,209,538,87,87,122,177,32,0.23901098901098902,20.9,3.2,collision_intent:87;pi_clear_path:1;pi_entry:31;state:90,0.3999999999999999,0.1071428571428572,known_visit_horizon,commitment_horizon,2,h2,10,4
158,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,52.239800431334785,52.239800431334785,3,3,3,110,31,101,13,2,2,2,286,0,264,686,105,113,151,227,37,0.2323008849557522,26.4,3.7,collision_intent:113;pi_clear_path:1;pi_entry:36;state:114,0.25,0.10643564356435653,known_visit_horizon,commitment_horizon,2,h2,10,4
159,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,57.801056426484635,57.801056426484635,4,4,4,113,34,102,15,0,2,2,318,0,272,697,116,116,156,233,39,0.24946236559139784,27.2,3.9,collision_intent:116;pi_clear_path:1;pi_entry:38;state:117,0.1499999999999999,0.12745098039215685,known_visit_horizon,commitment_horizon,2,h2,10,4
160,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.6546449366159,46.6546449366159,1,1,1,104,27,102,6,3,6,6,256,0,261,668,112,109,152,217,44,0.24724061810154527,26.1,4.4,collision_intent:109;pi_clear_path:1;pi_entry:43;state:108,0.1499999999999999,0.03431372549019618,known_visit_horizon,commitment_horizon,2,h2,10,4
161,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,50.297544741449094,50.297544741449094,3,3,3,108,30,97,15,2,0,0,266,0,259,668,104,110,149,222,37,0.23529411764705882,25.9,3.7,collision_intent:110;pi_clear_path:3;pi_entry:34;state:112,0.3500000000000001,0.10051546391752586,known_visit_horizon,commitment_horizon,2,h2,10,4
162,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,42.50668132329948,42.50668132329948,1,1,1,79,25,82,1,0,0,0,242,0,200,513,84,81,119,164,36,0.23728813559322035,20.0,3.6,collision_intent:81;pi_clear_path:2;pi_entry:34;state:83,0.1499999999999999,0.14634146341463405,known_visit_horizon,commitment_horizon,2,h2,10,4
163,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.071673257513105,46.071673257513105,0,0,0,98,27,101,1,1,3,3,249,0,237,613,96,101,136,203,34,0.23645320197044334,23.7,3.4,collision_intent:101;pi_clear_path:2;pi_entry:32;state:102,0.25,0.051980198019802026,known_visit_horizon,commitment_horizon,2,h2,10,4
164,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,50.82815621840392,50.82815621840392,1,1,1,99,30,100,3,1,1,1,278,0,239,611,104,101,138,204,35,0.2524271844660194,23.9,3.5,collision_intent:101;pi_clear_path:2;pi_entry:33;state:103,0.25,0.1499999999999999,known_visit_horizon,commitment_horizon,2,h2,10,4
165,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,52.31703418380848,52.31703418380848,3,3,3,109,31,97,16,0,5,3,285,0,268,678,123,113,155,226,42,0.2662337662337662,26.8,4.2,collision_intent:113;pi_clear_path:2;pi_entry:40;state:113,0.25,0.152061855670103,known_visit_horizon,commitment_horizon,2,h2,10,4
166,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,61.51935047115271,61.51935047115271,5,5,5,116,36,103,17,1,6,6,350,0,292,748,125,120,172,240,52,0.24366471734892786,29.2,5.2,collision_intent:120;pi_clear_path:3;pi_entry:49;state:120,0.25,0.18203883495145634,known_visit_horizon,commitment_horizon,2,h2,10,4
167,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,57.288765665484405,57.288765665484405,5,5,5,129,34,114,19,2,2,2,298,0,308,804,116,132,176,265,43,0.22137404580152673,30.8,4.3,collision_intent:132;pi_clear_path:1;pi_entry:42;state:133,0.3999999999999999,0.07017543859649122,known_visit_horizon,commitment_horizon,2,h2,10,4
168,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,70.68517120916044,70.68517120916044,4,4,4,157,42,134,27,0,0,0,363,0,366,932,164,159,207,320,46,0.2649434571890145,36.6,4.6,collision_intent:159;pi_clear_path:2;pi_entry:44;state:161,0.10000000000000009,0.06343283582089554,known_visit_horizon,commitment_horizon,2,h2,10,4
169,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.22840442319146,45.22840442319146,3,3,3,97,26,92,9,2,0,0,239,0,242,613,110,100,142,201,41,0.26004728132387706,24.2,4.1,collision_intent:100;pi_clear_path:4;pi_entry:37;state:101,0.3999999999999999,0.09239130434782616,known_visit_horizon,commitment_horizon,2,h2,10,4
170,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.08767866445717,45.08767866445717,0,0,0,101,26,102,3,3,0,0,234,0,255,652,111,103,152,208,47,0.2444933920704846,25.5,4.7,collision_intent:103;pi_clear_path:2;pi_entry:45;state:105,0.10000000000000009,0.014705882352941124,known_visit_horizon,commitment_horizon,2,h2,10,4
171,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,36.50162584981181,36.50162584981181,2,2,2,84,22,79,9,1,2,2,192,0,207,519,99,87,120,175,32,0.2773109243697479,20.7,3.2,collision_intent:87;pi_clear_path:1;pi_entry:31;state:88,0.3999999999999999,0.09810126582278489,known_visit_horizon,commitment_horizon,2,h2,10,4
172,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,55.62440732504569,55.62440732504569,4,4,4,129,33,122,11,1,0,0,278,0,303,770,133,130,173,263,40,0.25775193798449614,30.3,4.0,collision_intent:130;pi_entry:40;state:133,0.10000000000000009,0.040983606557376984,known_visit_horizon,commitment_horizon,2,h2,10,4
173,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,51.39736151236123,51.39736151236123,0,0,0,108,30,108,4,2,6,5,276,0,263,678,108,115,148,227,36,0.24489795918367346,26.3,3.6,collision_intent:115;pi_clear_path:1;pi_entry:35;state:112,0.3500000000000001,0.06481481481481488,known_visit_horizon,commitment_horizon,2,h2,10,4
174,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,51.140076816807564,51.140076816807564,1,1,1,110,30,110,4,3,3,3,273,0,272,683,133,113,159,227,45,0.27882599580712786,27.2,4.5,collision_intent:113;pi_clear_path:2;pi_entry:43;state:114,0.25,0.06818181818181812,known_visit_horizon,commitment_horizon,2,h2,10,4
175,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,49.80846055033247,49.80846055033247,2,2,2,116,30,108,12,4,0,0,255,0,281,722,118,117,164,237,44,0.24130879345603273,28.1,4.4,collision_intent:117;pi_clear_path:1;pi_entry:43;state:120,0.25,0.07407407407407418,known_visit_horizon,commitment_horizon,2,h2,10,4
176,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,50.3619667899297,50.3619667899297,2,2,2,90,30,88,6,1,0,0,290,0,220,560,98,93,127,187,33,0.25857519788918204,22.0,3.3,collision_intent:93;pi_clear_path:4;pi_entry:29;state:94,0.30000000000000004,0.17045454545454541,known_visit_horizon,commitment_horizon,2,h2,10,4
177,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,38.217857165977506,38.217857165977506,0,0,0,79,22,78,5,0,2,2,213,0,191,493,77,84,107,167,24,0.24213836477987422,19.1,2.4,collision_intent:84;pi_clear_path:2;pi_entry:22;state:83,0.25,0.07692307692307687,known_visit_horizon,commitment_horizon,2,h2,10,4
178,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,55.14824781766814,55.14824781766814,7,7,7,122,32,110,16,2,4,2,280,0,301,778,123,125,176,251,50,0.2338403041825095,30.1,5.0,collision_intent:125;pi_clear_path:2;pi_entry:48;state:126,0.3999999999999999,0.06818181818181812,known_visit_horizon,commitment_horizon,2,h2,10,4
179,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,42.059218824734074,42.059218824734074,2,2,2,77,25,76,5,0,5,3,248,0,202,520,84,85,117,166,36,0.24068767908309455,20.2,3.6,collision_intent:85;pi_clear_path:2;pi_entry:34;state:81,0.3500000000000001,0.19078947368421062,known_visit_horizon,commitment_horizon,2,h2,10,4
180,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,53.24764623246942,53.24764623246942,2,2,2,106,31,97,13,0,0,0,293,0,259,668,107,108,151,218,41,0.23725055432372505,25.9,4.1,collision_intent:108;pi_clear_path:2;pi_entry:39;state:110,0.30000000000000004,0.11082474226804129,known_visit_horizon,commitment_horizon,2,h2,10,4
181,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.45199123559491,46.45199123559491,1,1,1,100,27,96,8,3,0,0,246,0,245,637,95,102,143,206,39,0.22300469483568075,24.5,3.9,collision_intent:102;pi_clear_path:1;pi_entry:38;state:104,0.25,0.078125,known_visit_horizon,commitment_horizon,2,h2,10,4
182,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,56.116339278388715,56.116339278388715,5,5,5,120,32,103,21,1,5,3,298,0,294,751,128,126,168,250,44,0.2554890219560878,29.4,4.4,collision_intent:126;pi_clear_path:2;pi_entry:42;state:124,0.55,0.12864077669902918,known_visit_horizon,commitment_horizon,2,h2,10,4
183,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.9297403199642,44.9297403199642,2,2,2,101,27,97,8,2,2,2,233,0,244,628,103,104,140,209,35,0.2458233890214797,24.4,3.5,collision_intent:104;pi_clear_path:1;pi_entry:34;state:105,0.10000000000000009,0.06443298969072164,known_visit_horizon,commitment_horizon,2,h2,10,4
184,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,42.350451628546125,42.350451628546125,2,2,2,90,25,90,4,0,0,0,224,0,220,565,92,91,129,185,35,0.23958333333333334,22.0,3.5,collision_intent:91;pi_clear_path:1;pi_entry:34;state:94,0.25,0.08333333333333326,known_visit_horizon,commitment_horizon,2,h2,10,4
185,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,62.51065923508868,62.51065923508868,2,2,2,136,37,131,9,1,0,0,327,0,319,825,126,138,181,278,41,0.2346368715083799,31.9,4.1,collision_intent:138;pi_clear_path:2;pi_entry:39;state:140,0.25,0.08587786259541974,known_visit_horizon,commitment_horizon,2,h2,10,4
186,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,70.32985870130061,70.32985870130061,2,2,2,129,40,106,27,1,17,15,411,0,315,821,122,139,176,272,43,0.23193916349809887,31.5,4.3,collision_intent:139;pi_clear_path:2;pi_entry:41;state:133,0.30000000000000004,0.14150943396226423,known_visit_horizon,commitment_horizon,2,h2,10,4
187,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,69.97962012341672,69.97962012341672,4,4,4,127,41,112,19,0,31,3,366,0,315,787,155,130,185,261,54,0.2807971014492754,31.5,5.4,collision_intent:130;pi_clear_path:1;pi_entry:53;state:131,0.10000000000000009,0.1383928571428572,known_visit_horizon,commitment_horizon,2,h2,10,4
188,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,38.8344605612447,38.8344605612447,2,2,2,81,23,77,8,0,0,0,215,0,203,521,86,83,120,168,35,0.24022346368715083,20.3,3.5,collision_intent:83;pi_clear_path:1;pi_entry:34;state:85,0.10000000000000009,0.12662337662337664,known_visit_horizon,commitment_horizon,2,h2,10,4
189,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,49.63758502033158,49.63758502033158,2,2,2,99,29,100,3,2,0,0,272,0,240,614,104,101,139,204,36,0.25060240963855424,24.0,3.6,collision_intent:101;pi_clear_path:4;pi_entry:32;state:103,0.25,0.1299999999999999,known_visit_horizon,commitment_horizon,2,h2,10,4
190,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,47.828695301231875,47.828695301231875,2,2,2,82,28,81,5,1,3,3,284,0,212,555,79,88,124,174,38,0.21351351351351353,21.2,3.8,collision_intent:88;pi_clear_path:3;pi_entry:35;state:86,0.30000000000000004,0.15740740740740744,known_visit_horizon,commitment_horizon,2,h2,10,4
191,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,66.3986908181832,66.3986908181832,2,2,2,134,39,124,14,3,1,1,358,0,316,822,123,138,178,276,40,0.23163841807909605,31.6,4.0,collision_intent:138;pi_clear_path:4;pi_entry:36;state:138,0.1499999999999999,0.048387096774193505,known_visit_horizon,commitment_horizon,2,h2,10,4
192,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,77.71298991104192,77.71298991104192,3,3,3,98,44,97,5,2,67,2,425,0,286,732,124,101,185,203,83,0.22423146473779385,28.6,8.3,collision_intent:101;pi_clear_path:3;pi_entry:80;state:102,0.30000000000000004,0.30154639175257736,known_visit_horizon,commitment_horizon,2,h2,10,4
193,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,49.579040039042155,49.579040039042155,4,4,4,92,29,85,11,0,0,0,279,0,230,585,102,95,135,191,39,0.2537313432835821,23.0,3.9,collision_intent:95;pi_clear_path:4;pi_entry:35;state:96,0.5,0.20882352941176463,known_visit_horizon,commitment_horizon,2,h2,10,4
194,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,41.31225860995385,41.31225860995385,2,2,2,91,25,91,4,2,0,0,217,0,231,577,113,92,139,187,44,0.27294685990338163,23.1,4.4,collision_intent:92;pi_clear_path:2;pi_entry:42;state:95,0.25,0.07417582417582413,known_visit_horizon,commitment_horizon,2,h2,10,4
195,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,47.53586104797593,47.53586104797593,3,3,3,99,28,90,13,1,1,1,259,0,247,623,117,101,146,204,43,0.26773455377574373,24.7,4.3,collision_intent:101;pi_clear_path:2;pi_entry:41;state:103,0.25,0.12222222222222223,known_visit_horizon,commitment_horizon,2,h2,10,4
196,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.079790808405946,46.079790808405946,3,3,3,106,27,105,5,1,2,1,238,0,267,687,107,109,158,219,48,0.2276595744680851,26.7,4.8,collision_intent:109;pi_clear_path:2;pi_entry:46;state:110,0.30000000000000004,0.021428571428571352,known_visit_horizon,commitment_horizon,2,h2,10,4
197,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.64569960712837,46.64569960712837,1,1,1,109,28,101,12,1,1,1,236,0,254,666,93,110,144,223,31,0.21678321678321677,25.4,3.1,collision_intent:110;pi_clear_path:1;pi_entry:30;state:113,0.30000000000000004,0.08663366336633671,known_visit_horizon,commitment_horizon,2,h2,10,4
198,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,62.14424344625584,62.14424344625584,8,8,8,107,36,92,19,3,18,1,346,0,281,698,142,110,171,221,60,0.2784313725490196,28.1,6.0,collision_intent:110;pi_clear_path:2;pi_entry:58;state:111,0.5,0.1902173913043479,known_visit_horizon,commitment_horizon,2,h2,10,4
