trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
87,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(10,17);01:(18,18);02:(18,17);03:(9,17)",00:0;01:0;02:0;03:0,,completed,,
88,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(6,9);02:(6,8);03:(18,8)",00:0;01:0;02:0;03:0,,completed,,
89,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,15);01:(18,18);02:(18,17);03:(14,16)",00:0;01:0;02:0;03:0,,completed,,
90,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,12);01:(18,18);02:(17,11);03:(12,12)",00:0;01:0;02:0;03:0,,completed,,
91,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,14);01:(17,17);02:(17,16);03:(17,18)",00:0;01:0;02:0;03:0,,completed,,
92,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,16);01:(1,4);02:(18,15);03:(1,5)",00:0;01:0;02:0;03:0,,completed,,
93,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,15);01:(17,17);02:(1,9);03:(1,10)",00:0;01:0;02:0;03:0,,completed,,
94,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,5);01:(18,18);02:(18,11);03:(16,11)",00:0;01:0;02:0;03:0,,completed,,
95,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,2);01:(18,17);02:(14,1);03:(16,2)",00:0;01:0;02:0;03:0,,completed,,
96,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,8);01:(16,6);02:(13,0);03:(16,7)",00:0;01:0;02:0;03:0,,completed,,
97,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,14);01:(18,15);02:(9,15);03:(18,16)",00:0;01:0;02:0;03:0,,completed,,
98,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,8);01:(9,0);02:(18,18);03:(16,0)",00:0;01:0;02:0;03:0,,completed,,
99,PI,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,pi_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 99. This usually means the allocator is stuck or returning no reachable goals.
