trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
36,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,74.9102632185358,74.9102632185358,00:1;01:1;02:2;03:1;04:0;05:2;06:1;07:2;08:0;09:0;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,3);(14,9);(13,10);(24,6);(2,3);(22,12);(27,4);(29,17);(5,4);(5,23);(9,2);(15,28);(4,1);(3,33)",1670,0,completed
37,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,66.27985238368417,66.27985238368417,00:0;01:1;02:0;03:1;04:1;05:1;06:1;07:0;08:0;09:1;10:0;11:3;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(11,15);(8,3);(8,6);(11,29);(10,19);(28,13);(10,22);(29,14);(9,26);(29,22);(6,16);(17,23);(15,29);(8,26)",1452,0,completed
38,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,77.95368964186261,77.95368964186261,00:1;01:1;02:0;03:3;04:0;05:0;06:0;07:1;08:1;09:2;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(28,10);(17,2);(15,2);(28,13);(19,10);(10,8);(11,8);(27,13);(21,12);(33,12);(6,19);(16,28);(21,21);(12,28)",1698,0,completed
39,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,82.16474574903218,82.16474574903218,00:0;01:3;02:0;03:0;04:0;05:3;06:1;07:3;08:0;09:0;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(24,9);(20,16);(23,6);(16,16);(17,10);(31,13);(24,5);(29,27);(25,7);(16,17);(19,23);(14,28);(19,24);(25,33)",1755,0,completed
40,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,83.56047740125952,83.56047740125952,00:0;01:0;02:0;03:0;04:3;05:1;06:0;07:0;08:1;09:1;10:2;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(13,10);(17,12);(18,13);(12,11);(33,20);(23,16);(6,31);(11,18);(12,31);(22,24);(32,26);(5,31);(16,15);(32,32)",1794,0,completed
41,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,86.04032481813128,86.04032481813128,00:1;01:2;02:0;03:0;04:0;05:1;06:0;07:1;08:1;09:0;10:1;11:2;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(13,21);(33,18);(7,1);(7,8);(14,18);(14,33);(4,15);(19,23);(32,6);(7,29);(1,26);(30,25);(15,33);(4,29)",1930,0,completed
42,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,52.233565792863246,52.233565792863246,00:1;01:0;02:0;03:1;04:2;05:0;06:1;07:0;08:0;09:2;10:2;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(13,10);(12,6);(8,5);(16,7);(27,14);(8,9);(18,21);(14,11);(2,23);(10,21);(27,21);(14,27);(12,28);(11,28)",1118,0,completed
43,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,61.23475371026796,61.23475371026796,00:2;01:1;02:1;03:0;04:2;05:0;06:1;07:1;08:0;09:1;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(30,0);(3,2);(15,3);(9,6);(5,2);(13,10);(15,8);(13,29);(5,20);(9,15);(9,7);(15,11);(13,30);(8,22)",1321,0,completed
44,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,58.982506594923976,58.982506594923976,00:2;01:1;02:1;03:0;04:1;05:0;06:0;07:0;08:0;09:3;10:0;11:0;12:1;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(19,1);(14,16);(19,4);(6,8);(15,1);(10,9);(12,15);(11,8);(9,20);(31,27);(9,25);(3,18);(16,16);(15,20)",1268,0,completed
45,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,49.61969473571168,49.61969473571168,00:0;01:1;02:3;03:0;04:1;05:0;06:0;07:1;08:1;09:0;10:0;11:1;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(5,5);(11,9);(26,4);(12,4);(17,7);(16,13);(3,22);(4,15);(8,28);(6,8);(3,17);(2,22);(23,24);(14,30)",1055,0,completed
46,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,71.8892881197983,71.8892881197983,00:2;01:0;02:0;03:2;04:1;05:1;06:1;07:0;08:0;09:1;10:0;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(31,2);(14,3);(14,23);(31,11);(23,16);(25,15);(18,14);(22,15);(14,20);(11,33);(6,25);(24,32);(24,31);(15,25)",1515,0,completed
47,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,51.52414531163588,51.52414531163588,00:1;01:1;02:0;03:0;04:4;05:0;06:0;07:0;08:1;09:1;10:1;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(5,21);(10,14);(16,14);(2,1);(25,15);(8,14);(4,3);(9,18);(8,21);(15,21);(18,24);(27,27);(13,22);(14,31)",1100,0,completed
48,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,84.51517572310627,84.51517572310627,00:1;01:3;02:1;03:0;04:0;05:1;06:0;07:1;08:0;09:1;10:0;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(17,5);(22,6);(29,12);(20,3);(19,8);(16,19);(9,31);(21,12);(16,16);(6,16);(18,7);(27,23);(12,32);(7,20)",1846,0,completed
49,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,14,10,acbba_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,70.88770235461566,70.88770235461566,00:1;01:1;02:2;03:0;04:1;05:1;06:0;07:1;08:0;09:3;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(3,3);(3,30);(14,23);(6,10);(13,6);(18,0);(7,10);(18,24);(4,10);(30,25);(3,20);(13,18);(8,29);(6,31)",1555,0,completed
