trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
38,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,54.45762244960006,54.45762244960006,00:0;01:1;02:0;03:2;04:0;05:0;06:1;07:1;08:1;09:2;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(8,4);(7,18);(3,10);(24,10);(13,16);(7,11);(11,16);(14,6);(3,11);(21,13);(9,15);(4,18);(10,15)",1123,0,completed
39,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,69.92729516429006,69.92729516429006,00:0;01:1;02:0;03:1;04:2;05:1;06:0;07:0;08:2;09:2;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(8,0);(9,6);(8,1);(12,10);(24,11);(17,11);(19,10);(6,14);(22,13);(19,19);(10,12);(7,22);(8,21)",1447,0,completed
40,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,49.70724805801338,49.70724805801338,00:1;01:3;02:0;03:0;04:0;05:2;06:1;07:1;08:0;09:0;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(5,4);(22,5);(3,13);(11,0);(13,12);(11,11);(13,13);(11,21);(13,5);(6,17);(22,20);(12,21);(10,24)",1005,0,completed
41,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,47.58578239193104,47.58578239193104,00:0;01:1;02:0;03:0;04:0;05:0;06:3;07:1;08:0;09:1;10:1;11:2;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(12,1);(11,6);(8,10);(9,9);(10,6);(11,21);(11,7);(15,23);(7,16);(4,23);(11,9);(22,21);(8,13)",947,0,completed
42,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,44.63342314065659,44.63342314065659,00:2;01:0;02:0;03:0;04:2;05:0;06:1;07:0;08:1;09:0;10:2;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(24,3);(13,7);(17,4);(1,13);(4,21);(8,20);(2,18);(4,14);(19,15);(0,20);(3,12);(22,20);(13,23)",882,0,completed
43,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,41.115966825919315,41.115966825919315,00:1;01:1;02:0;03:0;04:3;05:0;06:0;07:0;08:2;09:1;10:1;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(10,11);(17,5);(10,9);(7,6);(14,15);(4,11);(9,17);(12,14);(24,15);(9,19);(5,10);(12,18);(12,16)",799,0,completed
44,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,45.40953582532734,45.40953582532734,00:1;01:2;02:0;03:0;04:0;05:1;06:1;07:1;08:0;09:0;10:0;11:3;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(13,7);(24,1);(4,19);(8,6);(8,8);(10,15);(22,9);(18,17);(6,23);(11,19);(15,18);(24,19);(7,22)",895,0,completed
45,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,78.63518893143915,78.63518893143915,00:1;01:0;02:2;03:0;04:1;05:1;06:0;07:2;08:0;09:0;10:0;11:3;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(20,20);(1,21);(3,21);(19,10);(14,9);(19,12);(17,7);(23,20);(17,16);(4,13);(8,22);(20,8);(5,16)",1640,0,completed
46,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,48.72124909482632,48.72124909482632,00:1;01:0;02:2;03:1;04:0;05:2;06:0;07:1;08:1;09:0;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(14,2);(11,2);(15,2);(13,6);(14,17);(19,6);(15,5);(11,13);(10,15);(14,6);(23,14);(17,22);(8,8)",950,0,completed
47,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,45.959653766111146,45.959653766111146,00:2;01:1;02:1;03:0;04:0;05:0;06:0;07:0;08:0;09:2;10:1;11:1;12:2,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(13,4);(15,4);(9,7);(5,6);(5,8);(12,10);(7,0);(12,21);(8,23);(19,12);(14,15);(7,9);(24,21)",904,0,completed
48,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,52.60973801753558,52.60973801753558,00:0;01:1;02:2;03:2;04:0;05:1;06:0;07:2;08:0;09:1;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(9,9);(13,7);(23,6);(16,12);(9,8);(18,12);(4,10);(20,12);(14,15);(19,21);(16,17);(6,22);(19,12)",1031,0,completed
49,known_visit,ACBBA,bernoulli,drop_0.25,25,625,13,10,acbba_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,50.486007395308405,50.486007395308405,00:3;01:1;02:0;03:0;04:0;05:1;06:3;07:0;08:1;09:0;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(20,3);(17,4);(14,4);(8,13);(6,9);(11,4);(23,14);(14,20);(22,16);(3,8);(5,5);(15,16);(9,24)",1017,0,completed
