trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
25,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,102,0,100,3,0,0,0,517,104,413,206,311,0,collision_intent:104;hipc_entry:311;state:102,1377,72,completed
26,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,132,0,89,44,0,0,0,572,134,438,266,306,0,collision_intent:134;hipc_entry:306;state:132,1610,110,completed
26,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,133,0,91,43,0,0,0,577,136,441,269,308,0,collision_intent:136;hipc_entry:308;state:133,1585,130,completed
26,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,132,0,95,38,0,0,0,586,136,450,268,318,0,collision_intent:136;hipc_entry:318;state:132,1591,115,completed
26,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,134,0,86,49,0,0,0,558,138,420,272,286,0,collision_intent:138;hipc_entry:286;state:134,1624,111,completed
27,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,111,0,84,28,0,0,0,505,113,392,224,281,0,collision_intent:113;hipc_entry:281;state:111,1459,116,completed
27,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,114,0,102,13,0,0,0,530,116,414,230,300,0,collision_intent:116;hipc_entry:300;state:114,1452,99,completed
27,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,113,0,101,13,0,0,0,541,115,426,228,313,0,collision_intent:115;hipc_entry:313;state:113,1435,104,completed
27,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,113,0,74,40,0,0,0,505,114,391,227,278,0,collision_intent:114;hipc_entry:278;state:113,1436,139,completed
28,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,101,0,86,16,0,0,0,496,104,392,205,291,0,collision_intent:104;hipc_entry:291;state:101,1269,101,completed
28,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,103,0,90,14,0,0,0,399,106,293,209,190,0,collision_intent:106;hipc_clear_bundle:1;hipc_entry:189;state:103,1326,141,completed
28,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,102,0,99,4,0,0,0,488,102,386,204,284,0,collision_intent:102;hipc_entry:284;state:102,1301,78,completed
28,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,103,0,86,18,0,0,0,485,104,381,207,278,0,collision_intent:104;hipc_entry:278;state:103,1305,77,completed
29,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,109,0,103,7,0,0,0,530,111,419,220,310,0,collision_intent:111;hipc_entry:310;state:109,1414,121,completed
29,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,108,0,84,25,0,0,0,516,110,406,218,298,0,collision_intent:110;hipc_entry:298;state:108,1373,177,completed
29,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,110,0,81,30,0,0,0,480,112,368,222,258,0,collision_intent:112;hipc_entry:258;state:110,1501,84,completed
29,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,109,0,93,17,0,0,0,540,112,428,221,319,0,collision_intent:112;hipc_entry:319;state:109,1407,118,completed
30,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,132,0,90,43,0,0,0,527,133,394,265,262,0,collision_intent:133;hipc_entry:262;state:132,1633,123,completed
30,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,132,0,79,54,0,0,0,555,137,418,269,286,0,collision_intent:137;hipc_entry:286;state:132,1583,145,completed
30,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,129,0,105,25,0,0,0,595,132,463,261,334,0,collision_intent:132;hipc_entry:334;state:129,1575,112,completed
30,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,131,0,87,45,0,0,0,606,133,473,264,342,0,collision_intent:133;hipc_entry:342;state:131,1463,213,completed
31,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,111,0,97,15,0,0,0,529,114,415,225,304,0,collision_intent:114;hipc_entry:304;state:111,1453,87,completed
31,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,111,0,88,24,0,0,0,512,115,397,226,286,0,collision_intent:115;hipc_clear_bundle:1;hipc_entry:285;state:111,1444,117,completed
31,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,112,0,102,11,0,0,0,547,114,433,226,321,0,collision_intent:114;hipc_clear_bundle:1;hipc_entry:320;state:112,1404,119,completed
31,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,111,0,74,38,0,0,0,486,112,374,223,263,0,collision_intent:112;hipc_entry:263;state:111,1452,132,completed
32,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,114,0,93,22,0,0,0,523,115,408,229,294,0,collision_intent:115;hipc_entry:294;state:114,1462,99,completed
32,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,112,0,108,5,0,0,0,554,115,439,227,327,0,collision_intent:115;hipc_entry:327;state:112,1403,128,completed
32,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,114,0,59,56,0,0,0,465,114,351,228,237,0,collision_intent:114;hipc_entry:237;state:114,1431,188,completed
32,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,113,0,101,13,0,0,0,543,115,428,228,315,0,collision_intent:115;hipc_clear_bundle:1;hipc_entry:314;state:113,1416,126,completed
33,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,114,0,90,25,0,0,0,540,119,421,233,307,0,collision_intent:119;hipc_entry:307;state:114,1474,125,completed
33,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,112,0,102,11,0,0,0,551,116,435,228,323,0,collision_intent:116;hipc_entry:323;state:112,1463,126,completed
33,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,118,0,82,37,0,0,0,493,118,375,236,257,0,collision_intent:118;hipc_entry:257;state:118,1562,84,completed
33,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,117,0,87,31,0,0,0,556,118,438,235,321,0,collision_intent:118;hipc_entry:321;state:117,1426,157,completed
34,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,106,0,93,14,0,0,0,509,106,403,212,297,0,collision_intent:106;hipc_entry:297;state:106,1374,128,completed
34,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,104,0,90,15,0,0,0,511,107,404,211,300,0,collision_intent:107;hipc_clear_bundle:1;hipc_entry:299;state:104,1404,97,completed
34,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,106,0,86,21,0,0,0,490,106,384,212,278,0,collision_intent:106;hipc_entry:278;state:106,1409,112,completed
34,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,106,0,92,15,0,0,0,502,106,396,212,290,0,collision_intent:106;hipc_entry:290;state:106,1415,94,completed
35,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,107,0,103,5,0,0,0,534,109,425,216,318,0,collision_intent:109;hipc_entry:318;state:107,1404,76,completed
35,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,106,0,92,15,0,0,0,507,108,399,214,293,0,collision_intent:108;hipc_entry:293;state:106,1367,140,completed
35,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,104,0,72,33,0,0,0,463,108,355,212,251,0,collision_intent:108;hipc_entry:251;state:104,1433,119,completed
35,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,105,0,94,12,0,0,0,511,108,403,213,298,0,collision_intent:108;hipc_entry:298;state:105,1395,109,completed
36,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,112,0,80,33,0,0,0,530,115,415,227,303,0,collision_intent:115;hipc_entry:303;state:112,1430,130,completed
36,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,104,0,87,18,0,0,0,494,111,383,215,279,0,collision_intent:111;hipc_entry:279;state:104,1500,97,completed
36,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,112,0,88,25,0,0,0,519,113,406,225,294,0,collision_intent:113;hipc_entry:294;state:112,1461,110,completed
36,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,112,0,106,7,0,0,0,548,113,435,225,323,0,collision_intent:113;hipc_entry:323;state:112,1443,100,completed
37,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,126,0,87,40,0,0,0,561,127,434,253,308,0,collision_intent:127;hipc_entry:308;state:126,1521,149,completed
37,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,123,0,87,37,0,0,0,550,126,424,249,301,0,collision_intent:126;hipc_entry:301;state:123,1541,140,completed
37,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,125,0,99,27,0,0,0,582,126,456,251,331,0,collision_intent:126;hipc_entry:331;state:125,1514,135,completed
37,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,122,0,88,35,0,0,0,539,125,414,247,292,0,collision_intent:125;hipc_entry:292;state:122,1593,100,completed
38,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,121,0,90,32,0,0,0,539,124,415,245,294,0,collision_intent:124;hipc_entry:294;state:121,1558,135,completed
38,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,121,0,116,6,0,0,0,609,123,486,244,365,0,collision_intent:123;hipc_entry:365;state:121,1517,107,completed
38,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,122,0,90,33,0,0,0,560,124,436,246,314,0,collision_intent:124;hipc_entry:314;state:122,1564,108,completed
38,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,122,0,65,58,0,0,0,525,123,402,245,280,0,collision_intent:123;hipc_entry:280;state:122,1514,193,completed
39,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,112,0,94,19,0,0,0,537,113,424,225,312,0,collision_intent:113;hipc_entry:312;state:112,1459,79,completed
39,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,111,0,92,20,0,0,0,520,114,406,225,295,0,collision_intent:114;hipc_entry:295;state:111,1472,83,completed
39,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,116,0,71,46,0,0,0,480,117,363,233,247,0,collision_intent:117;hipc_entry:247;state:116,1487,108,completed
39,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,114,0,104,11,0,0,0,539,114,425,228,311,0,collision_intent:114;hipc_entry:311;state:114,1402,135,completed
40,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,104,0,89,16,0,0,0,499,106,393,210,289,0,collision_intent:106;hipc_entry:289;state:104,1402,100,completed
40,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,101,0,95,7,0,0,0,507,105,402,206,301,0,collision_intent:105;hipc_entry:301;state:101,1369,126,completed
40,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,104,0,94,11,0,0,0,497,107,390,211,286,0,collision_intent:107;hipc_entry:286;state:104,1377,127,completed
40,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,105,0,83,23,0,0,0,499,107,392,212,287,0,collision_intent:107;hipc_clear_bundle:1;hipc_entry:286;state:105,1390,113,completed
41,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,106,0,96,11,0,0,0,496,107,389,213,283,0,collision_intent:107;hipc_entry:283;state:106,1375,93,completed
41,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,103,0,88,16,0,0,0,504,106,398,209,295,0,collision_intent:106;hipc_entry:295;state:103,1316,144,completed
41,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,104,0,97,8,0,0,0,490,108,382,212,278,0,collision_intent:108;hipc_entry:278;state:104,1383,90,completed
41,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,103,0,80,24,0,0,0,474,109,365,212,262,0,collision_intent:109;hipc_entry:262;state:103,1406,84,completed
42,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,114,0,93,22,0,0,0,535,121,414,235,300,0,collision_intent:121;hipc_entry:300;state:114,1511,106,completed
42,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,116,0,91,26,0,0,0,536,123,413,239,297,0,collision_intent:123;hipc_entry:297;state:116,1525,92,completed
42,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,120,0,84,37,0,0,0,537,120,417,240,297,0,collision_intent:120;hipc_entry:297;state:120,1418,198,completed
42,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,117,0,93,25,0,0,0,545,120,425,237,308,0,collision_intent:120;hipc_entry:308;state:117,1489,118,completed
43,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,108,0,98,11,0,0,0,510,109,401,217,293,0,collision_intent:109;hipc_entry:293;state:108,1400,117,completed
43,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,105,0,97,9,0,0,0,524,111,413,216,308,0,collision_intent:111;hipc_clear_bundle:1;hipc_entry:307;state:105,1419,85,completed
43,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,105,0,88,18,0,0,0,504,107,397,212,292,0,collision_intent:107;hipc_clear_bundle:2;hipc_entry:290;state:105,1383,140,completed
43,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,105,0,78,28,0,0,0,490,108,382,213,277,0,collision_intent:108;hipc_entry:277;state:105,1410,128,completed
44,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,102,0,101,2,0,0,0,504,102,402,204,300,0,collision_intent:102;hipc_entry:300;state:102,1350,57,completed
44,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,100,0,84,17,0,0,0,450,101,349,201,249,0,collision_intent:101;hipc_entry:249;state:100,1368,92,completed
44,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,102,0,76,27,0,0,0,456,102,354,204,252,0,collision_intent:102;hipc_entry:252;state:102,1365,89,completed
44,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,101,0,100,2,0,0,0,501,101,400,202,299,0,collision_intent:101;hipc_entry:299;state:101,1300,109,completed
45,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,138,0,98,41,0,0,0,607,143,464,281,326,0,collision_intent:143;hipc_entry:326;state:138,1633,100,completed
45,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,135,0,78,58,0,0,0,557,143,414,278,279,0,collision_intent:143;hipc_entry:279;state:135,1649,134,completed
45,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,139,0,94,46,0,0,0,599,139,460,278,321,0,collision_intent:139;hipc_entry:321;state:139,1604,137,completed
45,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,137,0,91,47,0,0,0,578,140,438,277,301,0,collision_intent:140;hipc_entry:301;state:137,1642,119,completed
46,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,132,0,49,84,0,0,0,486,132,354,264,222,0,collision_intent:132;hipc_entry:222;state:132,1634,159,completed
46,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,130,0,100,31,0,0,0,584,133,451,263,321,0,collision_intent:133;hipc_entry:321;state:130,1540,156,completed
46,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,125,0,109,17,0,0,0,602,129,473,254,348,0,collision_intent:129;hipc_entry:348;state:125,1601,76,completed
46,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,129,0,103,27,0,0,0,608,131,477,260,348,0,collision_intent:131;hipc_entry:348;state:129,1524,147,completed
47,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,114,0,85,30,0,0,0,523,116,407,230,293,0,collision_intent:116;hipc_entry:293;state:114,1451,132,completed
47,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,113,0,63,51,0,0,0,460,114,346,227,233,0,collision_intent:114;hipc_entry:233;state:113,1515,131,completed
47,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,115,0,103,13,0,0,0,554,118,436,233,321,0,collision_intent:118;hipc_entry:321;state:115,1451,102,completed
47,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,117,0,110,8,0,0,0,570,117,453,234,336,0,collision_intent:117;hipc_entry:336;state:117,1434,102,completed
48,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,104,0,86,19,0,0,0,488,109,379,213,275,0,collision_intent:109;hipc_entry:275;state:104,1442,85,completed
48,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,106,0,84,23,0,0,0,497,107,390,213,284,0,collision_intent:107;hipc_clear_bundle:1;hipc_entry:283;state:106,1400,121,completed
48,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,107,0,93,15,0,0,0,513,108,405,215,298,0,collision_intent:108;hipc_clear_bundle:1;hipc_entry:297;state:107,1406,96,completed
48,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,108,0,98,11,0,0,0,520,109,411,217,303,0,collision_intent:109;hipc_entry:303;state:108,1401,96,completed
49,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,120,0,107,14,0,0,0,573,120,453,240,333,0,collision_intent:120;hipc_entry:333;state:120,1446,103,completed
49,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,119,0,79,41,0,0,0,476,120,356,239,237,0,collision_intent:120;hipc_entry:237;state:119,1543,104,completed
49,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,116,0,96,21,0,0,0,545,118,427,234,311,0,collision_intent:118;hipc_clear_bundle:1;hipc_entry:310;state:116,1418,160,completed
49,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,116,0,79,38,0,0,0,529,122,407,238,291,0,collision_intent:122;hipc_entry:291;state:116,1464,129,completed
50,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,109,0,102,8,0,0,0,532,114,418,223,309,0,collision_intent:114;hipc_entry:309;state:109,1428,94,completed
50,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,112,0,84,29,0,0,0,518,115,403,227,291,0,collision_intent:115;hipc_clear_bundle:1;hipc_entry:290;state:112,1381,156,completed
50,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,113,0,79,35,0,0,0,481,113,368,226,255,0,collision_intent:113;hipc_clear_bundle:1;hipc_entry:254;state:113,1459,116,completed
50,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,113,0,96,18,0,0,0,526,114,412,227,299,0,collision_intent:114;hipc_clear_bundle:1;hipc_entry:298;state:113,1408,123,completed
51,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,134,0,73,62,0,0,0,566,138,428,272,294,0,collision_intent:138;hipc_entry:294;state:134,1610,142,completed
51,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,131,0,95,37,0,0,0,577,140,437,271,306,0,collision_intent:140;hipc_entry:306;state:131,1629,111,completed
51,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,136,0,88,49,0,0,0,570,136,434,272,298,0,collision_intent:136;hipc_entry:298;state:136,1653,94,completed
51,HIPC,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,hipc_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,138,0,105,34,0,0,0,605,139,466,277,328,0,collision_intent:139;hipc_entry:328;state:138,1595,117,completed
