scenario,metric,comm_model,comm_level_pct,algorithm,eligible_paired_trials,raw_mean,mean_paired_deviation_pct,ci95_low,ci95_high,ci_method
Bayesian clue-informed search,total_team_steps,rayleigh_style,10,PI,385,205.0103896103896,-0.5715886071771596,-3.4004734323374093,2.2572962179830895,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,10,HIPC,385,198.6909090909091,-3.584096167794459,-6.139658431560729,-1.0285339040281882,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,10,DMCHBA,385,198.8077922077922,0.9466839940554378,-2.7369395602409896,4.630307548351865,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,10,DGA,385,213.76623376623377,10.43865260001259,5.261488992458946,15.615816207566233,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,20,CBAA,386,204.32124352331607,-2.906106746436538,-5.296249851384732,-0.5159636414883444,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,20,ACBBA,386,195.28238341968913,-5.408043558019652,-8.309057764495662,-2.507029351543642,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,20,PI,386,206.5440414507772,-1.6432185304653943,-4.418355674238089,1.1319186133073007,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,20,HIPC,386,200.06735751295338,-4.482763483261293,-6.809566179261647,-2.1559607872609385,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,20,DMCHBA,386,200.90673575129534,0.39668406939081396,-3.031364009202339,3.824732147983967,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,20,DGA,386,228.66062176165804,14.043448248792064,9.027519380490228,19.059377117093902,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,30,CBAA,386,217.33937823834196,-0.45124285541664405,-3.0092391247724195,2.1067534139391317,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,30,ACBBA,386,203.9559585492228,-5.382415172275083,-8.394216437016716,-2.3706139075334502,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,30,PI,386,211.87564766839378,-3.646762156564794,-6.24309593366203,-1.0504283794675584,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,30,HIPC,386,211.55699481865284,-3.3014519285636488,-5.7589222692387025,-0.8439815878885955,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,30,DMCHBA,386,207.87305699481865,-0.4278714072289042,-4.0720327254178335,3.2162899109600254,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,30,DGA,386,237.53626943005182,13.209743520049075,8.688124662859378,17.731362377238774,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,40,CBAA,385,222.14805194805194,-0.7048560331700255,-3.3816243059787263,1.9719122396386755,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,40,ACBBA,385,212.52987012987012,-3.6959009932645053,-6.7031211158156845,-0.6886808707133261,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,40,PI,385,218.36883116883118,-3.11363878242386,-5.987422582412755,-0.23985498243496428,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,40,HIPC,385,230.2077922077922,1.4262991043676674,-1.2827267735037922,4.135324982239127,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,40,DMCHBA,385,205.86493506493505,-3.342046933713298,-6.716544358192367,0.03245049076577056,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,40,DGA,385,234.5090909090909,9.430143638204022,4.4792625283038445,14.381024748104199,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,50,CBAA,386,238.56476683937825,-2.284308018279978,-4.89791792292456,0.329301886364604,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,50,ACBBA,386,228.91450777202073,-4.585714706121731,-7.6324363011115395,-1.5389931111319228,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,50,PI,386,243.9896373056995,0.21593729826139804,-2.803531266489272,3.235405863012068,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,50,HIPC,386,238.6865284974093,-1.8603394337345,-4.698814997227007,0.9781361297580076,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,50,DMCHBA,386,223.23056994818654,-3.5335434083828514,-7.4806200759362875,0.4135332591705847,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,50,DGA,386,248.6217616580311,12.047968268257662,6.5530959816325804,17.542840554882744,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,60,CBAA,386,253.99222797927462,-0.4657183707290608,-3.24412214725592,2.3126854057977986,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,60,ACBBA,386,248.01554404145077,-0.49919772055506767,-3.8837071518229624,2.885311710712827,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,60,PI,386,259.98704663212436,2.3740027164739046,-1.173249945553195,5.921255378501004,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,60,HIPC,386,252.54663212435233,-1.6004684385309698,-4.637233083182715,1.4362962061207754,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,60,DMCHBA,386,224.42746113989637,-8.440712104395654,-11.289557523625088,-5.59186668516622,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,60,DGA,386,255.73834196891193,8.632093917736846,3.0998154886911475,14.164372346782544,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,70,CBAA,385,240.74025974025975,-5.4531765435815585,-8.07006577226147,-2.836287314901646,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,70,ACBBA,385,239.94545454545454,-3.000589498106692,-6.106809167553145,0.10563017133976027,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,70,PI,385,250.7792207792208,-0.10802797758889093,-3.6292988889809212,3.413242933803139,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,70,HIPC,385,248.45974025974027,-3.2303807898309094,-6.2340613279314105,-0.2267002517304082,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,70,DMCHBA,385,239.3168831168831,-3.7399142310469586,-6.911948417738126,-0.5678800443557916,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,total_team_steps,rayleigh_style,70,DGA,385,279.76363636363635,15.53208904015501,9.001042292332603,22.063135787977416,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,5,CBAA,385,4.946448757131521,-4.527076799063359,-5.637082283047544,-3.417071315079173,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,5,ACBBA,385,13.082771682144521,141.59127467413666,136.73748392851533,146.44506541975798,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,5,PI,385,3.5117630752324707,-30.31098145814032,-31.32898366301017,-29.292979253270467,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,5,HIPC,385,4.429143783814589,-13.497206479831055,-14.51364466829221,-12.4807682913699,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,5,DMCHBA,385,2.0688679593503814,-56.83901821929673,-58.261901429566244,-55.41613500902722,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,5,DGA,385,3.1177769089526164,-36.41699171780519,-38.174654910719994,-34.659328524890384,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,10,CBAA,385,4.712112921520913,-7.0176898213260674,-8.099021239185333,-5.9363584034668015,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,10,ACBBA,385,12.799186847011114,142.5473772162319,137.82279214201037,147.27196229045342,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,10,PI,385,3.46375541973218,-29.948852652335514,-30.982928272374558,-28.91477703229647,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,10,HIPC,385,4.385353042044356,-12.668899078658676,-13.718840281563162,-11.61895787575419,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,10,DMCHBA,385,2.068897292878749,-56.30943582194104,-57.66482501665687,-54.9540466272252,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,10,DGA,385,3.062384904599351,-36.602499841970605,-38.314093498108114,-34.890906185833096,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,20,CBAA,385,4.4923144277891645,-8.068991471632762,-9.059187390383267,-7.078795552882257,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,20,ACBBA,385,12.080364010415547,138.1019116575875,133.7607318072615,142.4430915079135,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,20,PI,385,3.4316192556664777,-28.3903246320515,-29.31484861029979,-27.465800653803207,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,20,HIPC,385,4.345248960210161,-10.626626081480172,-11.508017006645094,-9.74523515631525,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,20,DMCHBA,385,2.0693246228939786,-55.02021077466978,-56.34721632534184,-53.693205223997715,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,20,DGA,385,2.9983479434018205,-35.99575869775329,-37.6236770181752,-34.367840377331376,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,30,CBAA,386,4.297033590436819,-8.820539410463914,-9.673923245058102,-7.967155575869726,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,30,ACBBA,386,11.322671726983598,130.96169019197757,126.65509848604417,135.26828189791098,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,30,PI,386,3.417199552102936,-26.169337638622977,-27.04632464988726,-25.292350627358694,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,30,HIPC,386,4.325675512228293,-7.686660232472698,-8.637765945556714,-6.735554519388682,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,30,DMCHBA,386,2.066789556257126,-53.44450932148478,-54.80971085325072,-52.07930778971884,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,30,DGA,386,2.9486830031068583,-34.84064358893319,-36.46111567471341,-33.22017150315297,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,40,CBAA,386,4.0786658764013675,-9.409192526927173,-10.247012805038409,-8.571372248815937,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,40,ACBBA,386,10.419729444777438,122.39206608062975,118.12533096302315,126.65880119823635,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,40,PI,386,3.3832658938773412,-23.50257196653462,-24.406431196947835,-22.598712736121406,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,40,HIPC,386,4.246355789210573,-5.513162881767755,-6.43373661946848,-4.592589144067031,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,40,DMCHBA,386,2.0626424445207014,-51.38647656879178,-52.778584826694676,-49.99436831088888,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,40,DGA,386,2.912701745110762,-32.58066213660843,-34.187429144109046,-30.973895129107817,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,50,CBAA,386,3.8829689031821117,-8.954776632484776,-9.933860711475022,-7.9756925534945315,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,50,ACBBA,386,9.40849257052668,110.03254634366641,105.54314559788236,114.52194708945046,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,50,PI,386,3.3109576136508148,-21.096868715635953,-21.995681792850583,-20.198055638421323,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,50,HIPC,386,4.198684745133034,-1.3890746034816115,-2.4531638720600766,-0.3249853349031464,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,50,DMCHBA,386,2.0596666364422216,-48.61522896362075,-50.09809151153702,-47.13236641570448,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,50,DGA,386,2.8659436763676296,-29.976597428443323,-31.686682275362358,-28.26651258152429,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,60,CBAA,386,3.5368357612378554,-9.721416390459463,-10.786310588378582,-8.656522192540345,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,60,ACBBA,386,8.080159496653014,95.91828922894737,91.55264649705279,100.28393196084195,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,60,PI,386,3.2142940348416653,-16.704644895474985,-17.77412902221217,-15.635160768737801,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,60,HIPC,386,4.001121010634194,1.6578551796203131,0.554429527652119,2.7612808315885076,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,60,DMCHBA,386,2.052943415874569,-44.46278162858565,-45.982165700912546,-42.94339755625876,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,60,DGA,386,2.7722044021329157,-26.687301494047606,-28.276007910172712,-25.0985950779225,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,70,CBAA,385,3.294534667888853,-10.376479417870105,-11.332344629951038,-9.420614205789171,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,70,ACBBA,385,7.169013068312231,84.84445947014876,80.54502200327049,89.14389693702704,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,70,PI,385,3.1463722720262566,-13.397960379525387,-14.372535600340298,-12.423385158710476,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,70,HIPC,385,3.85032757918615,4.000671283015315,2.8179254822084694,5.18341708382216,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,70,DMCHBA,385,2.0482334691494097,-40.99634209435763,-42.55403008609818,-39.43865410261708,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,bernoulli,70,DGA,385,2.692881532982417,-24.074348861410975,-25.72527880532364,-22.42341891749831,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,5,CBAA,385,4.909977083148627,-5.144344110766699,-6.450404075330727,-3.8382841462026716,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,5,ACBBA,385,13.122577115548937,142.39838164796595,137.53400537039528,147.26275792553662,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,5,PI,385,3.514984211434891,-30.327232518166905,-31.32527051391411,-29.3291945224197,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,5,HIPC,385,4.440093132537529,-13.383909161615213,-14.414604492263729,-12.353213830966697,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,5,DMCHBA,385,2.0698206277293223,-56.912824868241515,-58.319615955814804,-55.506033780668226,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,5,DGA,385,3.116672616711951,-36.63007098917562,-38.310029984944265,-34.95011199340698,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,10,CBAA,386,4.72429322576007,-6.383494875630063,-7.454392386461054,-5.312597364799073,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,10,ACBBA,386,12.620559272040508,140.05323069176606,135.3655518664506,144.74090951708152,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,10,PI,386,3.4613277135217304,-29.534813209528895,-30.61334963030763,-28.45627678875016,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,10,HIPC,386,4.39016604992671,-12.137328742088611,-13.13594207989693,-11.138715404280292,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,10,DMCHBA,386,2.068641600465709,-56.02531286901619,-57.39772080654404,-54.652904931488344,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,10,DGA,386,3.0745896082065585,-35.97228099550231,-37.64764635956913,-34.29691563143549,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,20,CBAA,385,4.481591158440527,-8.039717445384145,-9.075053239497882,-7.00438165127041,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,20,ACBBA,385,11.974630103879091,136.65674800930333,132.2179661755039,141.09552984310275,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,20,PI,385,3.4459334614703896,-27.9345662967856,-28.83570715881805,-27.033425434753152,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,20,HIPC,385,4.348326051928988,-10.079603846229787,-11.148704718301607,-9.010502974157967,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,20,DMCHBA,385,2.069283493112039,-54.89599931214536,-56.21650152350903,-53.575497100781696,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,20,DGA,385,3.008032783537992,-35.70686110875842,-37.35986438526076,-34.05385783225608,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,30,CBAA,385,4.2912400414238805,-8.368348028224693,-9.625657577996083,-7.111038478453303,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,30,ACBBA,385,11.21268605697719,129.89609513434235,125.2563633533328,134.5358269153519,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,30,PI,385,3.4191798318304714,-25.839399043664482,-26.862497819213612,-24.816300268115352,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,30,HIPC,385,4.3074336721362565,-7.736662486045905,-8.926175246825606,-6.5471497252662045,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,30,DMCHBA,385,2.0701867172688013,-53.4163818412553,-54.71142461079286,-52.12133907171774,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,30,DGA,385,2.9519024733292216,-34.53530373515198,-36.17020331171121,-32.90040415859274,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,40,CBAA,384,4.122762400228912,-8.53890032734379,-9.957596989336226,-7.120203665351354,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,40,ACBBA,384,10.52368490250707,123.85419616592162,119.06832023648337,128.64007209535987,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,40,PI,384,3.3714766954672424,-24.300700951107157,-25.378360682768466,-23.223041219445847,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,40,HIPC,384,4.2467604296745955,-5.5294421862156335,-7.051314745450256,-4.007569626981011,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,40,DMCHBA,384,2.0645253248477498,-52.13585808027833,-53.37875355579188,-50.89296260476478,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,40,DGA,384,2.9174137072593673,-33.349294620976714,-35.0014430976285,-31.697146144324922,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,50,CBAA,385,3.836694259924384,-8.928085473919914,-10.518415381031978,-7.33775556680785,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,50,ACBBA,385,9.303260241954309,110.96400942870093,106.00478268478835,115.92323617261351,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,50,PI,385,3.3281431668344172,-20.124256731965353,-21.361832001830983,-18.886681462099723,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,50,HIPC,385,4.088113122851075,-3.0553470043469866,-4.805971710340312,-1.304722298353661,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,50,DMCHBA,385,2.056080121720814,-48.995694565986895,-50.31476649429998,-47.67662263767381,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,50,DGA,385,2.8628321694149164,-29.860625652481783,-31.59965426717292,-28.121597037790647,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,60,CBAA,385,3.5482212988780626,-9.003112831243739,-10.844623251583,-7.161602410904477,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,60,ACBBA,385,8.129083743633426,98.29312968548227,93.06743249810403,103.51882687286052,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,60,PI,385,3.197921911933565,-17.24916231451335,-18.722935561163958,-15.77538906786274,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,60,HIPC,385,3.9679539600033586,1.1491766420959904,-0.8114713164744998,3.1098246006664807,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,60,DMCHBA,385,2.056081408774634,-45.3861084742023,-46.662185937102,-44.1100310113026,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,60,DGA,385,2.748928765834459,-27.80392270761889,-29.4243589050984,-26.18348651013938,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,70,CBAA,386,3.2171230058745945,-9.091326675256742,-10.862142609650894,-7.32051074086259,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,70,ACBBA,386,6.771350562340094,80.7981390820101,75.51206959117889,86.0842085728413,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,70,PI,386,3.1074130680580154,-11.561749691047144,-13.100806881540311,-10.022692500553976,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,70,HIPC,386,3.721013547812405,4.696213303424411,2.36120649919589,7.031220107652932,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,70,DMCHBA,386,2.047962636496635,-40.07452467646931,-41.42374199148697,-38.72530736145165,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,gilbert_elliott,70,DGA,386,2.6026061160756915,-24.766751342661312,-26.234295883141023,-23.2992068021816,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,5,CBAA,386,5.142018471124622,-3.627298573020631,-4.81316677126807,-2.4414303747731925,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,5,ACBBA,386,13.490702574244342,142.69260260433893,137.96511177345693,147.42009343522093,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,5,PI,386,3.5632138788303886,-31.132552049341445,-32.11883351385236,-30.146270584830532,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,5,HIPC,386,4.486986561820183,-14.742098555460979,-15.739679686142042,-13.744517424779916,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,5,DMCHBA,386,2.0685527805123605,-57.71080982758948,-59.176694097672815,-56.24492555750614,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,5,DGA,386,3.253161509865084,-35.479843598926394,-37.152914622352355,-33.80677257550043,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,10,CBAA,385,5.106405369078473,-3.914907085751196,-5.0767197274707385,-2.7530944440316527,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,10,ACBBA,385,13.469849549652574,143.40069910942694,138.73408969605723,148.06730852279665,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,10,PI,385,3.555038215115792,-30.97261751694472,-31.950563623526918,-29.99467141036252,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,10,HIPC,385,4.4775067821071435,-14.608647407177267,-15.60856118921342,-13.608733625141115,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,10,DMCHBA,385,2.070081194361472,-57.58466749789289,-59.02577904594102,-56.14355594984475,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,10,DGA,385,3.193878440465183,-36.31985960166088,-38.041051775006274,-34.59866742831549,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,20,CBAA,386,5.006201557411432,-4.409590512629846,-5.5580545546983435,-3.261126470561348,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,20,ACBBA,386,13.188672100234157,141.98976460411143,137.3084346642451,146.67109454397774,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,20,PI,386,3.5416428433181752,-30.314209158840175,-31.32609595104912,-29.30232236663123,normal_approximation_on_paired_trial_deviations
Bayesian clue-informed search,team_messages_per_step,rayleigh_style,20,HIPC,386,4.4795205931870825,-13.424105725578846,-14.390956786313096,-12.457254664844596,normal_approximation_on_paired_trial_deviations
