mission,scenario,comm_model,comm_label,degradation_pct,metric,algorithm,attempted_trial_n,six_way_paired_n,eligible_n,mean,median,sd,ci95_low,ci95_high,source_column,scope,ci_method
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,ACBBA,100,100,100,473.08,466.5,57.4828353827155,461.674158361283,484.485841638717,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,PI,100,100,100,431.33,419.5,51.6822176010436,421.075126774445,441.584873225555,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,HIPC,100,100,100,427.69,417,46.6063885593537,418.442281377193,436.937718622807,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,DMCHBA,100,100,100,440.83,424.5,66.4203107247149,427.650769353555,454.009230646445,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,DGA,100,100,100,539.65,533.5,51.149291295188,529.500870915443,549.799129084557,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,CBAA,100,100,100,423.53,417.5,30.9768421159218,417.383522476938,429.676477523062,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,ACBBA,100,100,100,457.41,447.5,57.621912042857,445.976562534622,468.843437465378,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,PI,100,100,100,406.98,399,29.678063864536,401.091228259203,412.868771740797,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,HIPC,100,100,100,415.91,409.5,37.2843550475683,408.511975068855,423.308024931145,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,DMCHBA,100,100,100,432.39,427,53.9500133400719,421.685146899651,443.094853100349,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,DGA,100,100,100,501.68,491.5,45.4918973804427,492.653420606143,510.706579393857,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,CBAA,100,100,100,417.23,414,32.7786747009624,410.725999801036,423.734000198964,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,ACBBA,100,100,100,441.09,437,40.6480570932307,433.024543606972,449.155456393028,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,PI,100,100,100,405.85,400,26.0490504683574,400.681303248998,411.018696751002,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,HIPC,100,100,100,405.3,399,33.9040535701094,398.572700218133,412.027299781867,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,DMCHBA,100,100,100,421.18,422.5,39.6095539949236,413.320605152157,429.039394847843,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,DGA,100,100,100,486.09,479.5,42.8966564118129,477.578372718464,494.601627281536,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,CBAA,100,100,100,418.1,414.5,34.5825027282511,411.238081186101,424.961918813899,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,ACBBA,100,100,100,440.4,442.5,36.2928604159512,433.198709114393,447.601290885607,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,PI,100,100,100,410.06,406,27.054311256725,404.691837699301,415.428162300699,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,HIPC,100,100,100,403.58,398,25.2471340507745,398.570420863944,408.589579136056,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,DMCHBA,100,100,100,413.55,409,33.6312069484293,406.876838907323,420.223161092677,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,DGA,100,100,100,485.25,483,46.8050707345331,475.962858523198,494.537141476802,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,team_messages_per_step,CBAA,100,100,100,7.3279646834593,7.34983461690363,0.162968665483208,7.29562816459764,7.36030120232095,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,team_messages_per_step,ACBBA,100,100,100,14.5490106367213,14.4750275474105,0.746478466339435,14.4008931140366,14.697128159406,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,team_messages_per_step,PI,100,100,100,2.93015891371504,2.92568905131719,0.0413250814752188,2.92195912099648,2.9383587064336,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,team_messages_per_step,HIPC,100,100,100,4.68150599443744,4.69279430756051,0.14849023025495,4.65204231123691,4.71096967763797,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,team_messages_per_step,DMCHBA,100,100,100,2.00943780290632,2.00841295116773,0.00571434112549426,2.00830395365353,2.01057165215911,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,team_messages_per_step,DGA,100,100,100,4.38976226068752,4.37587593662508,0.434880336753376,4.30347256708113,4.47605195429391,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,team_messages_per_step,CBAA,100,100,100,6.98857490940184,7.03850417318727,0.279955677292823,6.93302562934629,7.04412418945739,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,team_messages_per_step,ACBBA,100,100,100,12.7895605304345,12.6405862633507,1.05079270120611,12.5810604614091,12.99806059946,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,team_messages_per_step,PI,100,100,100,2.89626503122782,2.90165081066595,0.0603599858309625,2.88428830051996,2.90824176193568,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,team_messages_per_step,HIPC,100,100,100,4.57955575249018,4.60428648454349,0.205167973449338,4.53884597540769,4.62026552957266,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,team_messages_per_step,DMCHBA,100,100,100,2.01092366357484,2.01024855973994,0.00624431765727413,2.00968465548023,2.01216267166946,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,team_messages_per_step,DGA,100,100,100,3.90799033083587,3.87755193794813,0.327629115250458,3.8429816064071,3.97299905526465,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,team_messages_per_step,CBAA,100,100,100,6.67299981143356,6.71182386713604,0.295753782913211,6.61431584448064,6.73168377838648,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,team_messages_per_step,ACBBA,100,100,100,12.3077140482733,12.3084073246644,0.966055850989682,12.1160276087095,12.4994004878371,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,team_messages_per_step,PI,100,100,100,2.86812082649695,2.87227269197919,0.0583282399199901,2.85654723825686,2.87969441473704,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,team_messages_per_step,HIPC,100,100,100,4.53596604987772,4.55510950280825,0.184935346302108,4.49927086497114,4.5726612347843,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,team_messages_per_step,DMCHBA,100,100,100,2.01265921745193,2.01257250327944,0.00656220574592646,2.0113571334639,2.01396130143997,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,team_messages_per_step,DGA,100,100,100,3.68201113596462,3.67006802721088,0.238751456846063,3.63463766717748,3.72938460475175,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,team_messages_per_step,CBAA,100,100,100,6.10456607450304,6.10804635097086,0.226970400523232,6.05953022288215,6.14960192612393,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,team_messages_per_step,ACBBA,100,100,100,11.3642218756614,11.4218169437953,0.945092110334885,11.176695097055,11.5517486542678,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,team_messages_per_step,PI,100,100,100,2.8410794937147,2.84432782989678,0.0597296983193236,2.82922782572333,2.85293116170607,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,team_messages_per_step,HIPC,100,100,100,4.38345103810819,4.38103763265857,0.15611105943351,4.3524752170636,4.41442685915279,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,team_messages_per_step,DMCHBA,100,100,100,2.01224274774268,2.01109508861709,0.00636907801431159,2.01097898448653,2.01350651099882,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,team_messages_per_step,DGA,100,100,100,3.38016973099261,3.35562259489762,0.172407292639343,3.34596038373074,3.41437907825448,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,team_messages_per_step,CBAA,100,100,100,5.72583152990709,5.72589974825268,0.185741589859057,5.68897636878724,5.76268669102694,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,team_messages_per_step,ACBBA,100,100,100,10.8611509467462,10.8287976382179,0.736246233186281,10.715063721109,11.0072381723835,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,team_messages_per_step,PI,100,100,100,2.81859278837163,2.82214275049923,0.0497468540261585,2.80872193326734,2.82846364347593,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,team_messages_per_step,HIPC,100,100,100,4.34357426229148,4.36280560327739,0.131877911599994,4.31740682351885,4.3697417010641,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,team_messages_per_step,DMCHBA,100,100,100,2.01328155766896,2.01230780883133,0.0064168814256714,2.0120083091789,2.01455480615902,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,team_messages_per_step,DGA,100,100,100,3.25473497501476,3.23260430238586,0.143971676700716,3.22616787087009,3.28330207915942,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,team_messages_per_step,CBAA,100,100,100,5.42300683013019,5.40884274649156,0.153329246206713,5.39258298118165,5.45343067907873,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,team_messages_per_step,ACBBA,100,100,100,10.3790900126265,10.3085057946324,0.549154194237539,10.2701259065066,10.4880541187463,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,team_messages_per_step,PI,100,100,100,2.82484053166739,2.82252128437156,0.0423070188058918,2.81644590127914,2.83323516205563,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,team_messages_per_step,HIPC,100,100,100,4.34673632813106,4.35107723064534,0.113791344663266,4.32415765662948,4.36931499963264,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,team_messages_per_step,DMCHBA,100,100,100,2.01205636682222,2.01136365929199,0.0053399452366391,2.01099680583636,2.01311592780809,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,team_messages_per_step,DGA,100,100,100,3.18385304371496,3.18468614353162,0.139657195211347,3.15614202630111,3.21156406112881,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,team_messages_per_step,CBAA,100,100,100,5.22374617160897,5.22663842068502,0.104451206793088,5.20302078609653,5.2444715571214,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,team_messages_per_step,ACBBA,100,100,100,10.1903569157592,10.2098728489227,0.529088356215887,10.0853743072343,10.2953395242842,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,team_messages_per_step,PI,100,100,100,2.83955988630358,2.83790012548055,0.0334841465908658,2.83291590517634,2.84620386743082,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,team_messages_per_step,HIPC,100,100,100,4.40219926087866,4.40795296613269,0.0844502002073915,4.38544250899768,4.41895601275964,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,team_messages_per_step,DMCHBA,100,100,100,2.01177799854193,2.01123421473317,0.00547651262634504,2.0106913396231,2.01286465746077,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,team_messages_per_step,DGA,100,100,100,3.15788599236961,3.16081577434776,0.115919718576521,3.13488500530825,3.18088697943098,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,team_messages_per_step,CBAA,100,100,100,5.03233956793829,5.02631096602503,0.0997665426266835,5.01254372143097,5.05213541444562,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,team_messages_per_step,ACBBA,100,100,100,9.98205956340433,10.0055862464212,0.452710845756544,9.89223190997613,10.0718872168325,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,team_messages_per_step,PI,100,100,100,2.85997885616278,2.8589122485804,0.0252492284501754,2.85496886145244,2.86498885087311,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,team_messages_per_step,HIPC,100,100,100,4.46287175643476,4.46749376709425,0.0802342624387592,4.44695153807249,4.47879197479704,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,team_messages_per_step,DMCHBA,100,100,100,2.01185678533337,2.01178306686643,0.00488660863474893,2.01088717616453,2.01282639450222,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,team_messages_per_step,DGA,100,100,100,3.09102179618629,3.07776450649356,0.128585147367389,3.06550771327443,3.11653587909815,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,team_messages_per_step,CBAA,100,100,100,4.80874665570104,4.80573176630973,0.070211514644603,4.79481516794615,4.82267814345594,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,team_messages_per_step,ACBBA,100,100,100,9.70794352102701,9.70652467054857,0.376609906186269,9.63321594503092,9.7826710970231,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,team_messages_per_step,PI,100,100,100,2.89759880977458,2.8977207575544,0.028629036578446,2.89191818780615,2.90327943174301,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,team_messages_per_step,HIPC,100,100,100,4.55424605847824,4.55556500618587,0.0627536266084086,4.54179437750974,4.56669773944675,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,team_messages_per_step,DMCHBA,100,100,100,2.01252177042812,2.01210157626692,0.00467222832269886,2.0115946989642,2.01344884189204,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,team_messages_per_step,DGA,100,100,100,3.10717446080103,3.10238425569087,0.114973671387757,3.08436119002655,3.12998773157551,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,team_messages_per_step,CBAA,100,100,100,6.97342323639312,7.00908860287646,0.21859865583376,6.93004852054488,7.01679795224136,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,team_messages_per_step,ACBBA,100,100,100,13.2945403717644,13.46949245077,1.05910696268268,13.0843905728828,13.504690170646,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,team_messages_per_step,PI,100,100,100,2.94334295107036,2.92736302612482,0.126817769820105,2.9181795542074,2.96850634793331,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,team_messages_per_step,HIPC,100,100,100,4.6024992815746,4.62969329795105,0.169392859053787,4.56888806333469,4.6361104998145,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,team_messages_per_step,DMCHBA,100,100,100,2.01218535837222,2.01176763531397,0.00707299439473994,2.01078192283462,2.01358879390981,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,team_messages_per_step,DGA,100,100,100,3.93384155028722,3.92110461441214,0.340418218634147,3.86629519028559,4.00138791028884,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,team_messages_per_step,CBAA,100,100,100,6.72292228943459,6.72772530230436,0.211737578137301,6.68090896025345,6.76493561861574,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,team_messages_per_step,ACBBA,100,100,100,12.6392405317414,12.6808332007003,0.986463499321423,12.4435047720016,12.8349762914812,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,team_messages_per_step,PI,100,100,100,2.95797236685034,2.9315653904695,0.14701585008183,2.92880123266306,2.98714350103763,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,team_messages_per_step,HIPC,100,100,100,4.57563664702215,4.59406423331544,0.15523611779027,4.54483443338157,4.60643886066274,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,team_messages_per_step,DMCHBA,100,100,100,2.01339719308932,2.01275563226908,0.00740193399679172,2.01192848879828,2.01486589738036,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,team_messages_per_step,DGA,100,100,100,3.70162271703353,3.69731453281957,0.239350009917277,3.65413048233137,3.74911495173569,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,team_messages_per_step,CBAA,100,94,94,6.28128476480007,6.27224032368985,0.299982952165761,6.2198423110724,6.34272721852774,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,team_messages_per_step,ACBBA,100,94,94,11.6008212173242,11.6673438064283,0.902742152948272,11.4159217336699,11.7857207009785,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,team_messages_per_step,PI,100,94,94,3.08468576059226,2.94639489657611,0.34038559863973,3.01496804415873,3.15440347702579,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,team_messages_per_step,HIPC,100,94,94,4.59213872217455,4.50184167684168,0.533354642003818,4.48289712135968,4.70138032298941,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,team_messages_per_step,DMCHBA,100,94,94,2.01495958105547,2.01478788541439,0.00690093004278689,2.01354613381865,2.01637302829229,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
