mission,scenario,comm_model,comm_label,degradation_pct,metric,algorithm,attempted_trial_n,six_way_paired_n,eligible_n,mean,median,sd,ci95_low,ci95_high,source_column,scope,ci_method,panel_model
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_2,20,total_team_steps,HIPC,500,500,500,60.834,59,12.5030835475251,59.7354119440473,61.9325880559527,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_2,20,total_team_steps,DMCHBA,500,500,500,83.74,83,12.9299174603345,82.6039080245776,84.8760919754223,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_2,20,total_team_steps,DGA,500,500,500,79.156,78,15.8023762196822,77.7675183742773,80.5444816257227,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_3,30,total_team_steps,CBAA,500,500,500,96.188,96,15.6713700638891,94.8110292785645,97.5649707214355,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_3,30,total_team_steps,ACBBA,500,500,500,106.558,104,22.1018465119654,104.616013089311,108.499986910689,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_3,30,total_team_steps,PI,500,500,500,113.69,111,23.1161981570168,111.658886707203,115.721113292797,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_3,30,total_team_steps,HIPC,500,500,500,66.194,64,15.6932124765986,64.8151100869007,67.5728899130993,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_3,30,total_team_steps,DMCHBA,500,500,500,87.23,86,12.9110219958745,86.0955682815446,88.3644317184554,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_3,30,total_team_steps,DGA,500,500,500,80.842,79.5,15.5621784721033,79.4746234381244,82.2093765618756,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_4,40,total_team_steps,CBAA,500,500,500,101.57,99,18.2505689372432,99.9664070165102,103.17359298349,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_4,40,total_team_steps,ACBBA,500,500,500,110.682,108,23.2773827802482,108.636724160723,112.727275839277,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_4,40,total_team_steps,PI,500,500,500,121.796,119,25.2607719041677,119.576452942462,124.015547057538,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_4,40,total_team_steps,HIPC,500,500,500,70.69,69,18.6969798124782,69.0471829600032,72.3328170399968,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_4,40,total_team_steps,DMCHBA,500,500,500,90.994,89,15.100132184321,89.6672213059325,92.3207786940675,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_4,40,total_team_steps,DGA,500,500,500,84.598,82,18.6363898341955,82.9605067208338,86.2354932791662,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_5,50,total_team_steps,CBAA,500,500,500,106.52,103,20.946577721348,104.679521208485,108.360478791515,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_5,50,total_team_steps,ACBBA,500,500,500,117.43,114,25.1782642368365,115.217702509139,119.642297490861,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_5,50,total_team_steps,PI,500,500,500,131.698,129,28.8442503378942,129.163589285741,134.232410714259,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_5,50,total_team_steps,HIPC,500,500,500,75.922,72,22.6684722747375,73.9302263072894,77.9137736927105,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_5,50,total_team_steps,DMCHBA,500,500,500,94.578,92,17.1470101158139,93.0713716201342,96.0846283798658,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_5,50,total_team_steps,DGA,500,500,500,88.382,86,18.6745160874975,86.7411567434992,90.0228432565008,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_6,60,total_team_steps,CBAA,500,500,500,112.182,109,24.0657265501954,110.067456044073,114.296543955927,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_6,60,total_team_steps,ACBBA,500,500,500,123.55,121,28.9822608311666,121.003462942753,126.096537057247,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_6,60,total_team_steps,PI,500,500,500,138.692,137,31.5737698395958,135.917759046132,141.466240953868,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_6,60,total_team_steps,HIPC,500,500,500,80.342,76,23.6011666265095,78.2682747734285,82.4157252265715,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_6,60,total_team_steps,DMCHBA,500,500,500,99.02,96,18.8677392171487,97.362179121814,100.677820878186,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_6,60,total_team_steps,DGA,500,500,500,91.86,89,19.0507286086659,90.1861006913114,93.5338993086886,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_7,70,total_team_steps,CBAA,500,500,500,117.056,113.5,25.7308573124968,114.795148714356,119.316851285644,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_7,70,total_team_steps,ACBBA,500,500,500,129.234,126,31.0672430573163,126.504265209025,131.963734790975,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_7,70,total_team_steps,PI,500,500,500,147.09,143.5,35.9688952130266,143.92957973114,150.25042026886,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_7,70,total_team_steps,HIPC,500,500,500,84.126,78,25.3010357261839,81.9029151468622,86.3490848531378,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_7,70,total_team_steps,DMCHBA,500,500,500,105.974,102,21.6238874631283,104.074009137749,107.873990862251,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_7,70,total_team_steps,DGA,500,500,500,97.868,95,21.9504492081798,95.9393156693512,99.7966843306487,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,CBAA,500,500,500,76.828,78,9.30739874200549,76.0102019703307,77.6457980296693,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,ACBBA,500,500,500,70.054,70,10.7270323223569,69.1114653412203,70.9965346587797,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,PI,500,500,500,62.562,62,9.237359667527,61.7503559794901,63.3736440205099,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,HIPC,500,500,500,52.562,53,6.86618124504295,51.9587004477624,53.1652995522376,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,DMCHBA,500,500,500,76.448,77,9.59851858977397,75.604622617334,77.291377382666,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,DGA,500,500,500,71.792,70,14.4241758759174,70.5246144567448,73.0593855432552,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,CBAA,500,500,500,81.248,81,10.6978214027685,80.3080319694638,82.1879680305362,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,ACBBA,500,500,500,75.936,75,12.4999360319005,74.8376885016707,77.0343114983293,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,PI,500,500,500,74.176,72.5,13.9880074601571,72.9469385557654,75.4050614442346,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,HIPC,500,500,500,61.494,61,8.77244981470416,60.7232054554985,62.2647945445015,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,DMCHBA,500,500,500,79.032,79,11.277825797086,78.041069669038,80.022930330962,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,DGA,500,500,500,74.224,73,15.3154480802815,72.8783024951719,75.5696975048281,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,CBAA,500,500,500,85.18,85,12.1077162828989,84.1161510348469,86.2438489651531,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,ACBBA,500,500,500,82.376,82,14.8755230621564,81.0689566694474,83.6830433305526,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,PI,500,500,500,80.806,78,16.1607767576568,79.3860273785746,82.2259726214254,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,HIPC,500,500,500,63.38,63,9.73412072107311,62.5247078859607,64.2352921140393,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,DMCHBA,500,500,500,80.73,81,11.2391163118344,79.7424708922633,81.7175291077367,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,DGA,500,500,500,76.01,75,14.7829283276312,74.7110925400114,77.3089074599886,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,CBAA,500,500,500,91.834,90,15.227020993506,90.4960721738264,93.1719278261736,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,ACBBA,500,500,500,91.536,89,16.8714550644568,90.0535833665428,93.0184166334572,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,PI,500,500,500,92.908,90,19.2121250124756,91.2199195366527,94.5960804633473,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,HIPC,500,500,500,66.06,65,10.7668123647157,65.1139700530992,67.0060299469008,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,DMCHBA,500,500,500,85.29,84,12.9423687870358,84.1528139841561,86.4271860158439,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,DGA,500,500,500,79.502,79,15.4930327608334,78.1406989515954,80.8633010484046,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,CBAA,500,500,500,96.68,95,16.0099418010481,95.2732805477724,98.0867194522276,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,ACBBA,500,500,500,99.104,97,19.8596574993625,97.3590238554208,100.848976144579,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,PI,500,500,500,102.51,99,22.8306894499821,100.503973035245,104.516026964755,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,HIPC,500,500,500,70.566,69,13.4789096744516,69.3816706208246,71.7503293791754,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,DMCHBA,500,500,500,89.456,88,14.494421012271,88.1824423418827,90.7295576581173,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,DGA,500,500,500,84.222,82,18.0210497048571,82.6385738086741,85.8054261913259,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,CBAA,500,500,500,101.844,99,17.81106769019,100.279023955984,103.408976044016,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,ACBBA,500,500,500,105.232,102,21.1203768108731,103.376250287263,107.087749712737,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,PI,500,500,500,110.578,107,24.6700047480445,108.41036091693,112.74563908307,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,HIPC,500,500,500,75.632,74,14.3195906839096,74.3738038732862,76.8901961267138,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,DMCHBA,500,500,500,94.892,92,16.5333311246147,93.4392927514582,96.3447072485418,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,DGA,500,500,500,89.82,86,19.1637705110555,88.1361682227875,91.5038317772125,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,CBAA,500,500,500,107.402,103.5,21.4369653394768,105.518433119214,109.285566880786,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,ACBBA,500,500,500,110.704,107,25.3923990962596,108.472887470591,112.935112529409,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,PI,500,500,500,116.136,112,26.4422368149056,113.812643091513,118.459356908487,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,HIPC,500,500,500,80.398,78,15.6216409936559,79.0253987416961,81.7706012583039,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,DMCHBA,500,500,500,100.36,98,18.4743336010804,98.7367458516383,101.983254148362,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,DGA,500,500,500,94.554,91,22.9520517025104,92.537309496082,96.570690503918,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,CBAA,500,500,500,110.916,106,23.4793420479794,108.852978935037,112.979021064963,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,ACBBA,500,500,500,116.78,111,29.8654229331169,114.155863578326,119.404136421674,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,PI,500,500,500,122.812,118,27.7517021088776,120.373586439594,125.250413560406,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,HIPC,500,500,500,87.336,86,17.3481128090658,85.8117016576816,88.8602983423184,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,DMCHBA,500,500,500,105.342,103,20.1388227153605,103.572494900562,107.111505099438,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,DGA,500,500,500,99.738,98,21.5333398582501,97.8459651365101,101.63003486349,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,CBAA,500,500,500,116.938,113,25.0602911472467,114.736068258249,119.139931741751,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,ACBBA,500,500,500,122.362,117,30.5161830978536,119.680684295987,125.043315704013,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,PI,500,500,500,125.164,121,29.9471997613649,122.532678227094,127.795321772906,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,HIPC,500,500,500,95.114,92,21.3685336994593,93.2364458905502,96.9915541094498,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,DMCHBA,500,500,500,113.69,110,23.4205667286636,111.632143250187,115.747856749813,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,DGA,500,500,500,108.108,104,22.5413522469759,106.127395755501,110.088604244499,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,CBAA,500,500,500,76.828,78,9.30739874200549,76.0102019703307,77.6457980296693,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,ACBBA,500,500,500,70.054,70,10.7270323223569,69.1114653412203,70.9965346587797,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,PI,500,500,500,62.562,62,9.237359667527,61.7503559794901,63.3736440205099,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,HIPC,500,500,500,52.562,53,6.86618124504295,51.9587004477624,53.1652995522376,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,DMCHBA,500,500,500,76.448,77,9.59851858977397,75.604622617334,77.291377382666,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,ideal,ideal_1_0,0,total_team_steps,DGA,500,500,500,71.792,70,14.4241758759174,70.5246144567448,73.0593855432552,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,CBAA,500,500,500,118.544,113.5,29.3204953384793,115.967743842786,121.120256157214,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,ACBBA,500,500,500,122.55,120,27.5321546392242,120.130877059141,124.969122940859,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,PI,500,500,500,133.714,131.5,31.0249786882314,130.987978783432,136.440021216568,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,HIPC,500,500,500,89.366,83,28.4483155444154,86.8663782426731,91.8656217573269,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,DMCHBA,500,500,500,114.432,109,25.4525645482762,112.195601010917,116.668398989083,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,DGA,500,500,500,111.988,108,23.58712702137,109.915508368522,114.060491631478,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,CBAA,500,500,500,103.008,99,20.62150403966,101.196083927645,104.819916072355,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,ACBBA,500,500,500,110.696,106,24.3908468656101,108.552889227423,112.839110772577,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
