mission,scenario,comm_model,comm_label,degradation_pct,metric_max_steps,algorithm,attempted_trial_n_max_steps,six_way_paired_n_max_steps,eligible_n_max_steps,mean_max_steps,median_max_steps,sd_max_steps,ci95_low_max_steps,ci95_high_max_steps,source_column_max_steps,scope_max_steps,ci_method_max_steps,metric_message_rate,attempted_trial_n_message_rate,six_way_paired_n_message_rate,eligible_n_message_rate,mean_message_rate,median_message_rate,sd_message_rate,ci95_low_message_rate,ci95_high_message_rate,source_column_message_rate,scope_message_rate,ci_method_message_rate,panel_model
Collaborative Visit (CV),CV,bernoulli,bernoulli_drop_0_7,70,max_agent_steps,DGA,500,500,500,27.24,26,6.3506741472263,26.6819956693985,27.7980043306014,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.29154998332114,3.23267259056733,0.368869855466943,3.2591390971684,3.32396086947387,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,max_agent_steps,CBAA,500,500,500,23.512,23,3.20662140604147,23.2302490252705,23.7937509747295,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,5.91109186368708,5.9396614488533,0.210735368759686,5.89257552264159,5.92960820473256,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,max_agent_steps,ACBBA,500,500,500,25.54,25,4.42669077103481,25.1510471796841,25.9289528203159,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,4.91987504025117,4.89307369402985,0.588370490622969,4.86817764968215,4.97157243082018,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,max_agent_steps,PI,500,500,500,28.316,28,5.76598970468636,27.8093691839907,28.8226308160093,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.72316066514608,2.7104941505151,0.150648564467449,2.70992387336257,2.73639745692958,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,max_agent_steps,HIPC,500,500,500,26.262,25.5,4.48079357056806,25.8682934172114,26.6557065827886,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.81961861766841,2.8,0.161775235674278,2.80540417680787,2.83383305852895,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,max_agent_steps,DMCHBA,500,500,500,22.702,22,3.402992317568,22.4029948225677,23.0010051774323,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.09336126713629,2.09090909090909,0.0232179866022386,2.09132121016415,2.09540132410844,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,max_agent_steps,DGA,500,500,500,22.22,22,3.74909474711505,21.8905844047062,22.5494155952938,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.40270262455866,3.36602870813397,0.40498052208533,3.36711886134015,3.43828638777718,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,max_agent_steps,CBAA,500,500,500,23.94,24,3.68014768371432,23.6166424639088,24.2633575360912,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,5.72903707121311,5.76190476190476,0.24308885543948,5.70767797910548,5.75039616332074,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,max_agent_steps,ACBBA,500,500,500,26.576,26,5.12139447443032,26.1260067820833,27.0259932179167,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,4.76036003164343,4.67974358974359,0.576105790178524,4.70974028351093,4.81097977977593,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,max_agent_steps,PI,500,500,500,29.122,28,6.50012455561253,28.5508641540419,29.6931358459581,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.71287568057053,2.69804355850868,0.140388687895918,2.70054037663314,2.72521098450792,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,max_agent_steps,HIPC,500,500,500,26.29,25.5,4.49112908754156,25.8953852831935,26.6846147168065,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.80645773628579,2.79166666666667,0.148934525588628,2.79337154916173,2.81954392340985,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,max_agent_steps,DMCHBA,500,500,500,22.904,23,3.35160416830538,22.6095100612912,23.1984899387088,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.09069673841767,2.08770604395604,0.0234108166379434,2.08863973836318,2.09275373847216,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,max_agent_steps,DGA,500,500,500,22.574,22,3.80545489711124,22.239632299301,22.908367700699,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.46174778050499,3.41237600377893,0.401248039074232,3.42649197328544,3.49700358772453,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,CBAA,500,500,500,25.13,24,4.55616255575555,24.7296710934781,25.5303289065219,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,5.4532462361843,5.4827495042961,0.275183775211262,5.42906711209144,5.47742536027717,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,ACBBA,500,500,500,27.904,27,6.13727270312025,27.3647462661395,28.4432537338605,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,4.51452193650803,4.48255578093306,0.529540839985469,4.46799363493059,4.56105023808548,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,PI,500,500,500,30.854,30,7.42825969417927,30.2013132171339,31.5066867828661,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.69526120122409,2.686243594797,0.138250916325682,2.68311373337565,2.70740866907253,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,HIPC,500,500,500,26.572,26,4.69733391316644,26.1592670199946,26.9847329800054,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.80992049438179,2.7984375,0.134964427112653,2.79806179512245,2.82177919364113,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,DMCHBA,500,500,500,23.842,23,3.98104678029961,23.4922038536012,24.1917961463988,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.08572357619798,2.08333333333333,0.0229170392034388,2.08370996208023,2.08773719031573,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,DGA,500,500,500,23.02,22,3.97532469275475,22.6707066269377,23.3692933730623,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.51752054165444,3.45454545454545,0.400038387449807,3.48237102092185,3.55267006238702,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,CBAA,500,500,500,25.948,25,4.68627980778717,25.5362382930484,26.3597617069516,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,5.24100802495893,5.25759186152445,0.265953559201448,5.21763991720645,5.26437613271141,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,ACBBA,500,500,500,29.118,28,6.44726379333448,28.5515087844521,29.6844912155479,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,4.32939313199225,4.27996835828161,0.461056181307056,4.28888226025555,4.36990400372896,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,PI,500,500,500,31.972,30,9.22156660124311,31.1617436430948,32.7822563569052,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.67813572577467,2.66666666666667,0.122124128455292,2.66740524410152,2.68886620744783,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,HIPC,500,500,500,27.016,26,5.24698061852933,26.5549721091264,27.4770278908736,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.79874968005368,2.77555970149254,0.142320285696113,2.78624465556183,2.81125470454554,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,DMCHBA,500,500,500,24.676,24,4.32300830459568,24.2961572779098,25.0558427220902,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.08294058491728,2.07937668766877,0.023999955417098,2.08083181996626,2.08504934986829,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,DGA,500,500,500,24.12,23,5.06961556767454,23.6745563548584,24.5654436451416,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.46218330977524,3.43010752688172,0.373322035187778,3.4293812312062,3.49498538834429,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,CBAA,500,500,500,27.042,26,5.24779140489202,26.580900869083,27.503099130917,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,5.02335984992429,5.03625410733844,0.260170021440185,5.0004999148543,5.04621978499429,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,ACBBA,500,500,500,29.696,28,6.64649801562774,29.1120029958908,30.2799970041092,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,4.1087539631653,4.09861209335219,0.384020420521463,4.07501186701572,4.14249605931488,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,PI,500,500,500,33.08,31,8.77631171361804,32.3088661283234,33.8511338716766,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.67055782656002,2.65853174603175,0.128576156677768,2.65926043504299,2.68185521807705,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,HIPC,500,500,500,27.176,26,5.39585530838421,26.7018911794912,27.6501088205088,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.78374579655995,2.7701926063995,0.136312428927083,2.77176865462309,2.79572293849682,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,DMCHBA,500,500,500,25.808,25,5.08831188466974,25.3609135960571,26.2550864039429,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.07802549212408,2.07352941176471,0.0235912527030996,2.07595263798805,2.08009834626011,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,DGA,500,500,500,25.334,24,5.51027860826305,24.8498373339665,25.8181626660335,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.37991218536207,3.36254107338445,0.35266221821295,3.34892538924558,3.41089898147856,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,CBAA,500,500,500,28.114,27,6.14626367106297,27.5739562714189,28.6540437285811,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,4.76974476527444,4.77065069160335,0.247130666833984,4.74803053791513,4.79145899263376,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,ACBBA,500,500,500,30.258,29,7.62283748368055,29.5882165677604,30.9277834322396,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.90856381903493,3.85510777881912,0.384939743962158,3.87474094619153,3.94238669187833,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,PI,500,500,500,33.458,31,9.44216845275387,32.6283603798966,34.2876396201034,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.65854871496197,2.64,0.127820701994765,2.64731770174982,2.66977972817413,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,HIPC,500,500,500,27.846,27,5.54940318876751,27.3583996382434,28.3336003617566,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.7570548981681,2.74417344173442,0.12980420861075,2.7456496034142,2.768460192922,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,DMCHBA,500,500,500,27,26,5.62416771843178,26.505830425218,27.494169574782,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.07419377145907,2.07070707070707,0.0233090731603599,2.07214571113284,2.07624183178531,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,DGA,500,500,500,26.848,25,6.86346197049571,26.2449393778253,27.4510606221747,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.26012119181037,3.19766653099986,0.374377818038253,3.22722634649104,3.29301603712969,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,CBAA,500,500,500,28.838,27,6.45934999863064,28.2704468255578,29.4055531744422,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,4.50952834747469,4.51500150015002,0.245903327210881,4.48792196076487,4.5311347341845,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,ACBBA,500,500,500,31.624,30,9.12738968626682,30.8220185325288,32.4259814674712,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.67135888715502,3.62968531468531,0.334294379467226,3.64198598797708,3.70073178633296,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,PI,500,500,500,34.274,32,9.6308062413131,33.4277856509008,35.1202143490992,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.64539531246272,2.63636363636364,0.107023883872268,2.63599161935958,2.65479900556585,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,HIPC,500,500,500,28.794,28,6.15038360079058,28.253594272271,29.334405727729,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.72921032743271,2.71803476165892,0.123299745572741,2.71837654972712,2.74004410513829,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,DMCHBA,500,500,500,28.082,27,5.71284072053443,27.5800391391225,28.5839608608775,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.0751239471456,2.07075176544203,0.0246200577665598,2.07296069667251,2.07728719761868,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,DGA,500,500,500,27.636,26,6.44535407703539,27.0696765823804,28.2023234176196,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.08739688225488,3.02870879120879,0.318762133168842,3.05938872963731,3.11540503487245,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,CBAA,500,500,500,30.204,29,6.83812136537626,29.6031659394578,30.8048340605422,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,4.20105597156772,4.190128606187,0.215733807788686,4.18210044082996,4.22001150230548,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,ACBBA,500,500,500,32.406,30,8.89896325951447,31.6240893049219,33.1879106950781,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,3.40281656997412,3.39343159028198,0.268130895792062,3.37925714973755,3.42637599021069,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,PI,500,500,500,33.794,32,9.48237284594838,32.9608278060326,34.6271721939674,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.64655673671761,2.63697376449054,0.112740781531047,2.63665072628922,2.656462747146,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,HIPC,500,500,500,30.214,29,8.71045049901505,29.4486530482811,30.9793469517189,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.70620102709515,2.69274475524476,0.126714292469367,2.69506722896478,2.71733482522553,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,DMCHBA,500,500,500,29.818,29,6.60576629139975,29.2375819038909,30.3984180961091,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,500,500,500,2.07068042085223,2.06666666666667,0.0220390789320687,2.06874394903815,2.07261689266632,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
