mission,scenario,comm_model,metric,algorithm,total_trial_count,eligible_n,mean,median,sd,ci95_low,ci95_high,wilcoxon_nonzero_n,wilcoxon_w_positive,wilcoxon_w_negative,wilcoxon_p_two_sided,rank_biserial,log_offset_c,units,source_column,eligibility_rule,ci_method,wilcoxon_method
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,max_agent_steps,CBAA,500,383,0.413675849443182,0.403074512921942,0.776757051035206,0.33563678130959,0.491714917576775,357,52259,11644,2.30529834530243e-25,0.635572664820118,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,target_completion_gini,DGA,500,500,0.0560485527890599,0.0541931536925166,0.116091008681509,0.045848173414145,0.0662489321639747,498,93880,30371,4.93024321961025e-23,0.511134719237672,1,percent metric change per +1 percentage point degradation,workload_gini_targets_found,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_target,CBAA,500,500,0.0682239150069947,0.0417774887585987,0.237140606086084,0.0473874680267508,0.0890603619872387,500,79695,45555,1.28571551221571e-07,0.272574850299401,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_target,ACBBA,500,500,0.319768029519283,0.317767405128855,0.300814204945008,0.293336878247089,0.346199180791476,500,117741,7509,3.41621530766813e-65,0.880095808383234,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_target,PI,500,500,1.09992591785947,1.09938978948267,0.243584647435605,1.0785232628049,1.12132857291405,500,125250,0,1.2685250602311e-83,1,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_target,HIPC,500,500,0.669391911784025,0.657723190266313,0.279523717841528,0.644831457028287,0.693952366539764,500,125240,10,1.34709241916353e-83,0.999840319361277,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_target,DMCHBA,500,500,0.418825834296378,0.398770352543043,0.214309848900471,0.399995420232505,0.437656248360251,500,125201,49,1.70271243536396e-83,0.999217564870259,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_target,DGA,500,500,0.390817867879143,0.371417551177966,0.259155781405294,0.368047049384587,0.413588686373698,500,123775,1475,8.0911991793331e-80,0.976447105788423,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_steps,CBAA,500,500,0.361997315381575,0.330524826000111,0.256060645959234,0.33949845210668,0.384496178656471,486,117800,541,6.8498812118774e-80,0.990856930396059,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_steps,ACBBA,500,500,0.339282460782989,0.309409854986431,0.292702650421604,0.313564034246317,0.36500088731966,500,120453,4797,1.40194019739619e-71,0.92340119760479,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_steps,PI,500,500,0.172292714235011,0.137669911638516,0.341525625131206,0.142284438984766,0.202300989485256,500,95064,30186,1.06257876095916e-23,0.517988023952096,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_steps,HIPC,500,500,-0.027088654126397,-0.0423362124632176,0.279483196471424,-0.0516455484569781,-0.00253175979581582,492,50756,70522,0.00173506617486083,-0.162980919870051,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_steps,DMCHBA,500,500,0.39440028664744,0.381318355026494,0.277201083310787,0.370043911032989,0.418756662261892,498,122410,1841,1.52476716541113e-78,0.97036643568261,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_steps,DGA,500,500,0.402857349069675,0.38344913321352,0.264183807738838,0.379644741183402,0.426069956955947,499,123932,818,2.46569923234133e-81,0.986885771543086,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,total_team_steps,CBAA,500,500,0.557072957236338,0.514835532798508,0.271642155057613,0.533205018906946,0.580940895565729,500,125250,0,1.2685250602311e-83,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,total_team_steps,ACBBA,500,500,0.744625611346911,0.719934681568546,0.311319404649364,0.717271416820888,0.771979805872933,500,125250,0,1.2685250602311e-83,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,total_team_steps,PI,500,500,0.911807027187563,0.895373529771892,0.304164049158826,0.885081540615713,0.938532513759414,500,125250,0,1.2685250602311e-83,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,total_team_steps,HIPC,500,500,0.715050037782056,0.708888980670552,0.22611862475694,0.69518204126406,0.734918034300052,500,125250,0,1.2685250602311e-83,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,total_team_steps,DMCHBA,500,500,0.535215987556424,0.525010408895343,0.263828659878019,0.512034584868174,0.558397390244674,500,125092,158,3.2746742588219e-83,0.997477045908184,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,total_team_steps,DGA,500,500,0.563034386520992,0.553056603392188,0.264546904081419,0.53978987504041,0.586278898001574,500,125242,8,1.3310000004778e-83,0.999872255489022,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_messages_per_step,CBAA,500,500,-0.505919883366656,-0.502952715122601,0.0708541523695647,-0.512145509646125,-0.499694257087188,500,0,125250,1.2685250602311e-83,-1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_messages_per_step,ACBBA,500,500,-0.532567529499801,-0.534094576479394,0.159695588450685,-0.546599241388585,-0.518535817611017,500,0,125250,1.2685250602311e-83,-1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_messages_per_step,PI,500,500,-0.105155276565422,-0.106157720600353,0.0747352871203271,-0.111721920183895,-0.0985886329469489,500,2504,122746,3.22759645364877e-77,-0.960015968063872,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_messages_per_step,HIPC,500,500,-0.0931258862138555,-0.0948423924198971,0.0822679381699232,-0.100354389000212,-0.0858973834274988,500,6284,118966,4.85715899827613e-68,-0.899656686626746,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_messages_per_step,DMCHBA,500,500,-0.01648235961961,-0.0168477346355667,0.0171792921310449,-0.0179918244706726,-0.0149728947685473,500,11023,114227,2.26948319922779e-57,-0.823984031936128,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_messages_per_step,DGA,500,500,-0.196971711726868,-0.197847477810559,0.163182578635029,-0.211309809296687,-0.182633614157049,500,5764,119486,2.87735162456465e-69,-0.907960079840319,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_messages,CBAA,500,500,0.0507005386959931,0.0270918742490633,0.219879588820808,0.0313807373759295,0.0700203400160567,500,74911,50339,0.000144216763589728,0.196183632734531,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_messages,ACBBA,500,500,0.0843077567106358,0.0746657288797303,0.26949829055934,0.0606281898275705,0.107987323593701,500,83149,42101,2.16085361958431e-10,0.327728542914172,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_messages,PI,500,500,0.220445488508599,0.195717561974396,0.306081634406504,0.193551512600388,0.247339464416809,500,106777,18473,1.77550353767927e-42,0.705021956087824,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_messages,HIPC,500,500,-0.0603954406376518,-0.0826917080086198,0.288097153394499,-0.0857092034762463,-0.0350816777990572,500,44632,80618,2.60021170963602e-08,-0.287313373253493,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_messages,DMCHBA,500,500,0.39988045255867,0.386157524805153,0.275882077665266,0.375639971862652,0.424120933254689,499,122942,1808,8.44998941194049e-79,0.971014028056112,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,max_agent_messages,DGA,500,500,0.277369526945302,0.263335914487439,0.275610027440789,0.253152950042783,0.301586103847821,500,116120,9130,1.60523610580129e-61,0.854211576846307,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_unique_cell,CBAA,500,500,-0.248579202147443,-0.251895831091192,0.0912173014612976,-0.256594044046301,-0.240564360248585,500,3,125247,1.29160283282159e-83,-0.999952095808383,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_unique_cell,ACBBA,500,500,-0.251748174460581,-0.249229273249923,0.162813111270046,-0.266053808643853,-0.237442540277309,500,1354,123896,3.97459852142812e-80,-0.978379241516966,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_unique_cell,PI,500,500,0.200859762820461,0.192760585985263,0.121545766470686,0.190180099136798,0.211539426504125,500,124225,1025,5.7123317998323e-81,0.983632734530938,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_unique_cell,HIPC,500,500,0.113545012302462,0.112020411928793,0.114600239466866,0.10347561991545,0.123614404689474,500,115439,9811,5.19657574027054e-60,0.843337325349301,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_unique_cell,DMCHBA,500,500,0.231550309940084,0.228611713199356,0.113729791876612,0.221557399752231,0.241543220127937,500,125097,153,3.17797248576585e-83,0.997556886227545,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_unique_cell,DGA,500,500,0.00491639770368197,0.00796539378529193,0.166740008199536,-0.00973427472933816,0.0195670701367021,500,64703,60547,0.520402021640932,0.0331816367265469,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,unique_cell_contribution_gini,CBAA,500,500,0.0149621731323194,0.0161895439455106,0.0549155876062589,0.0101369947352827,0.019787351529356,500,81776,43474,3.12907765612115e-09,0.305804391217565,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,unique_cell_contribution_gini,ACBBA,500,500,-0.0780750277533209,-0.073685826522335,0.08122948452186,-0.0852122864261687,-0.0709377690804731,500,10170,115080,3.19227530843121e-59,-0.837604790419162,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,unique_cell_contribution_gini,PI,500,500,-0.235739827420286,-0.24022820004353,0.0823674715126163,-0.242977075740578,-0.228502579099995,500,12,125238,1.36337888219094e-83,-0.999808383233533,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,unique_cell_contribution_gini,HIPC,500,500,-0.261059789536631,-0.261597289456478,0.0931064568764836,-0.269240622774111,-0.252878956299151,500,6,125244,1.31509932028844e-83,-0.999904191616766,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,unique_cell_contribution_gini,DMCHBA,500,500,0.0367327063851385,0.036756118976955,0.0641177602157029,0.0310989756914525,0.0423664370788246,500,98880,26370,3.39460922279339e-29,0.578922155688623,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,unique_cell_contribution_gini,DGA,500,500,-0.0173065132159819,-0.0098333319634436,0.0868898908688479,-0.0249411255841004,-0.00967190084786341,500,51464,73786,0.000554850118976019,-0.178219560878244,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_task_replans,CBAA,500,500,0.178276940682279,0.21813987784135,0.681703082945115,0.118378847401289,0.238175033963269,500,80445,44805,3.52965843558536e-08,0.284550898203593,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_task_replans,ACBBA,500,500,-0.213005289248749,-0.221914226996711,0.84019533519774,-0.286829362838832,-0.139181215658665,500,43990,81260,8.16376002848794e-09,-0.297564870259481,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_task_replans,PI,500,500,0.449883332164033,0.448107108432405,0.851877846954993,0.375032770361561,0.524733893966505,500,96916,28334,2.71757085564772e-26,0.547560878243513,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_task_replans,HIPC,500,500,1.00645114192276,1.07955884520251,0.812566441854652,0.935054691255494,1.07784759259002,500,119271,5979,9.28598922177731e-69,0.904526946107784,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_task_replans,DMCHBA,500,500,0.880689562386503,0.898572789344787,0.751095897620247,0.814694243802549,0.946684880970457,482,111390,5013,1.08285623984476e-67,0.913868199273215,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_task_replans,DGA,500,500,0.20715882899268,0.191710787255928,0.860047688498459,0.13159042104413,0.28272723694123,500,78436,46814,1.00137634399334e-06,0.252471057884232,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_path_replans,CBAA,500,500,1.51688120143197,1.47252803118315,1.12066717735225,1.41841336579305,1.6153490370709,494,119286,2979,5.78412897917425e-75,0.95126978284873,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_path_replans,ACBBA,500,500,1.93296192292488,1.97200470321232,1.13445777412331,1.83328237140487,2.0326414744449,498,122842,1409,1.20384620701219e-79,0.977320102051493,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_path_replans,PI,500,500,2.10750302347906,2.20547507500167,1.1830291356266,2.00355573133282,2.2114503156253,497,122811,942,1.11680722789999e-80,0.984776126639354,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_path_replans,HIPC,500,500,2.05525247630544,2.03999844451805,1.13302083183079,1.95569918225092,2.15480577035996,488,119070,246,5.23912432593029e-81,0.995876496027356,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_path_replans,DMCHBA,500,500,1.99165372194207,2.05687785382643,1.27764757507444,1.87939274565101,2.10391469823312,494,120409,1856,8.16989002728697e-78,0.969639717008138,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,team_path_replans,DGA,500,500,1.8280106714218,1.87033955311682,1.13776009757404,1.72804096003153,1.92798038281207,499,123101,1649,3.33008849149676e-79,0.973563126252505,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,duplicate_target_visits,CBAA,500,500,2.3698594932875,2.39828648114868,0.773816281133246,2.3018678398107,2.43785114676429,500,125249,1,1.27616871624042e-83,0.999984031936128,1,percent metric change per +1 percentage point degradation,duplicate_target_visits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,duplicate_target_visits,ACBBA,500,500,2.50168138272607,2.54487829163625,0.737026163951689,2.43692230648985,2.56644045896229,500,125247,3,1.29160283282159e-83,0.999952095808383,1,percent metric change per +1 percentage point degradation,duplicate_target_visits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,duplicate_target_visits,PI,500,500,2.58010622631326,2.61442627346631,0.730172996095905,2.51594930620302,2.6442631464235,500,125248,2,1.28385541735851e-83,0.999968063872255,1,percent metric change per +1 percentage point degradation,duplicate_target_visits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,duplicate_target_visits,HIPC,500,500,2.01654894820661,2.05254452959726,0.676180701384111,1.95713608102207,2.07596181539115,500,125244,6,1.31499867468063e-83,0.999904191616766,1,percent metric change per +1 percentage point degradation,duplicate_target_visits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,duplicate_target_visits,DMCHBA,500,500,2.3706376305927,2.43752533813294,0.802215566065943,2.30015066345139,2.44112459773401,499,124729,21,2.0965346325001e-83,0.999663326653307,1,percent metric change per +1 percentage point degradation,duplicate_target_visits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
