trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
26,DGA,ideal,1.0,34,1156,6,220,192.666667,g34_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,32,32,"(28,32);(32,3);(32,9);(20,27)",01,32,9,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(30,32);01:(26,29);02:(32,31);03:(32,32);04:(5,32);05:(28,24)",00:2;01:2;02:1;03:0;04:0;05:0,03,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid34/density220/ideal/dga,g34_d220_ideal_dga
27,DGA,ideal,1.0,34,1156,6,220,192.666667,g34_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,14,28,"(15,27);(3,16);(14,31);(17,12)",04,15,27,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(13,1);01:(14,9);02:(14,15);03:(14,20);04:(14,28);05:(16,29)",00:0;01:0;02:0;03:0;04:1;05:0,04,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid34/density220/ideal/dga,g34_d220_ideal_dga
28,DGA,ideal,1.0,34,1156,6,220,192.666667,g34_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,13,28,"(22,28);(29,33);(15,28);(19,6)",05,29,33,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(21,2);01:(13,28);02:(11,8);03:(24,18);04:(13,27);05:(33,31)",00:1;01:2;02:1;03:0;04:0;05:1,01,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid34/density220/ideal/dga,g34_d220_ideal_dga
29,DGA,ideal,1.0,34,1156,6,220,192.666667,g34_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,4,29,"(24,27);(10,23);(21,15);(10,30)",04,24,27,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(29,16);01:(26,32);02:(10,16);03:(3,2);04:(4,29);05:(8,17)",00:0;01:0;02:0;03:0;04:2;05:1,04,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid34/density220/ideal/dga,g34_d220_ideal_dga
30,DGA,ideal,1.0,34,1156,6,220,192.666667,g34_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,5,18,"(20,18);(14,19);(10,18);(22,27)",04,22,27,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(2,31);01:(5,33);02:(0,30);03:(10,23);04:(5,18);05:(8,33)",00:2;01:0;02:0;03:1;04:2;05:0,04,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid34/density220/ideal/dga,g34_d220_ideal_dga
31,DGA,ideal,1.0,34,1156,6,220,192.666667,g34_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,20,16,"(30,8);(16,1);(14,6);(22,15)",01,30,8,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(10,11);01:(15,1);02:(20,16);03:(26,12);04:(3,17);05:(12,2)",00:0;01:1;02:1;03:0;04:0;05:1,02,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid34/density220/ideal/dga,g34_d220_ideal_dga
32,DGA,ideal,1.0,34,1156,6,220,192.666667,g34_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,11,33,"(22,23);(1,24);(20,20);(15,10)",,,,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(10,0);01:(9,8);02:(9,14);03:(11,20);04:(10,26);05:(11,33)",00:0;01:0;02:0;03:0;04:0;05:0,05,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid34/density220/ideal/dga,g34_d220_ideal_dga
0,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,7,21,"(6,8);(16,11);(7,28);(10,19)",01,6,8,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(7,21);01:(7,12);02:(10,28);03:(9,13);04:(19,19);05:(21,9)",00:1;01:2;02:1;03:1;04:1;05:1,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
1,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,2,25,"(23,16);(10,8);(12,24);(12,30)",01,10,8,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(7,31);01:(21,33);02:(13,4);03:(2,25);04:(0,9);05:(8,5)",00:0;01:1;02:0;03:0;04:2;05:2,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
2,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,8,12,"(7,9);(28,30);(10,9);(10,14)",02,10,14,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(19,12);01:(7,11);02:(12,21);03:(8,12);04:(3,13);05:(12,25)",00:0;01:2;02:1;03:0;04:0;05:0,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
3,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,22,31,"(13,29);(29,24);(26,25);(26,31)",05,13,29,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(7,9);01:(22,31);02:(28,22);03:(18,32);04:(24,25);05:(31,31)",00:0;01:0;02:0;03:0;04:0;05:1,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
4,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,24,4,"(13,0);(7,9);(23,3);(22,4)",00,13,0,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(8,23);01:(2,27);02:(17,24);03:(24,3);04:(25,7);05:(24,4)",00:1;01:0;02:0;03:2;04:0;05:1,05,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
5,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,24,5,"(22,31);(25,6);(22,19);(29,3)",00,29,3,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(24,5);01:(20,11);02:(27,12);03:(26,24);04:(23,25);05:(18,32)",00:1;01:0;02:0;03:0;04:0;05:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
6,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,1,24,"(4,14);(5,22);(3,24);(20,8)",02,4,14,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(6,11);01:(6,14);02:(4,10);03:(8,15);04:(1,24);05:(6,28)",00:0;01:0;02:1;03:0;04:1;05:0,04,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
7,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,29,17,"(31,3);(12,10);(10,28);(18,1)",00,18,1,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(13,9);01:(8,22);02:(27,13);03:(29,17);04:(23,29);05:(19,1)",00:2;01:1;02:1;03:0;04:1;05:0,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
8,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,4,32,"(16,7);(1,25);(6,22);(5,23)",03,6,22,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(5,22);01:(21,6);02:(3,25);03:(2,25);04:(12,18);05:(4,32)",00:1;01:1;02:0;03:3;04:1;05:2,05,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
9,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,27,24,"(26,19);(27,27);(30,10);(12,27)",04,27,27,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(27,3);01:(27,10);02:(29,12);03:(27,24);04:(27,28);05:(28,29)",00:0;01:0;02:0;03:0;04:1;05:0,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
10,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,4,22,"(3,9);(12,29);(12,14);(5,22)",02,12,14,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(5,25);01:(4,22);02:(6,3);03:(20,19);04:(20,17);05:(23,28)",00:1;01:3;02:2;03:0;04:2;05:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
11,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,24,14,"(20,14);(3,3);(29,11);(3,22)",02,20,14,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(24,14);01:(15,27);02:(4,28);03:(5,12);04:(21,19);05:(10,28)",00:1;01:0;02:2;03:1;04:1;05:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
12,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,19,32,"(21,28);(2,31);(30,30);(2,23)",04,21,28,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(20,20);01:(21,19);02:(19,32);03:(20,29);04:(13,23);05:(24,30)",00:0;01:0;02:1;03:0;04:1;05:0,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
13,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,33,26,"(3,14);(26,33);(23,29);(17,8)",02,3,14,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(33,26);01:(32,28);02:(27,16);03:(29,9);04:(32,13);05:(29,11)",00:0;01:1;02:1;03:1;04:1;05:2,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
14,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,5,33,"(14,32);(8,6);(4,33);(9,0)",05,4,33,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(5,0);01:(3,8);02:(2,15);03:(4,19);04:(4,27);05:(5,33)",00:0;01:0;02:0;03:0;04:0;05:1,05,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
15,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,31,21,"(29,24);(7,24);(27,21);(28,29)",,,,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(32,1);01:(33,9);02:(33,15);03:(31,21);04:(31,27);05:(33,30)",00:0;01:0;02:0;03:0;04:0;05:0,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
16,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,6,24,"(16,20);(27,23);(6,26);(9,10)",04,6,26,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(4,5);01:(8,10);02:(9,13);03:(7,16);04:(6,24);05:(8,30)",00:0;01:0;02:0;03:0;04:1;05:0,04,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
17,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,7,21,"(2,15);(8,27);(27,32);(5,29)",04,8,27,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(4,9);01:(9,16);02:(7,21);03:(12,26);04:(6,17);05:(8,27)",00:0;01:0;02:0;03:0;04:1;05:1,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
18,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,29,0,"(32,7);(33,24);(33,1);(17,20)",03,17,20,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(29,11);01:(22,27);02:(33,1);03:(33,0);04:(29,0);05:(31,14)",00:2;01:1;02:2;03:1;04:2;05:1,04,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
19,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,14,20,"(13,20);(15,8);(14,23);(19,33)",03,13,20,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(13,0);01:(12,8);02:(12,14);03:(14,20);04:(13,26);05:(13,33)",00:0;01:0;02:0;03:1;04:0;05:0,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
20,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,26,1,"(15,4);(19,5);(14,1);(27,7)",,,,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(26,1);01:(28,9);02:(28,15);03:(26,21);04:(26,27);05:(29,29)",00:0;01:0;02:0;03:0;04:0;05:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
21,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,14,8,"(2,7);(21,7);(14,20);(23,25)",03,14,20,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(30,4);01:(17,23);02:(14,8);03:(17,11);04:(10,8);05:(9,21)",00:0;01:0;02:1;03:1;04:0;05:0,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
22,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,26,18,"(30,21);(19,32);(27,25);(27,16)",03,30,21,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(27,14);01:(28,16);02:(1,17);03:(8,27);04:(12,18);05:(26,18)",00:0;01:1;02:0;03:1;04:0;05:1,05,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
23,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,2,11,"(23,18);(23,22);(18,29);(1,16)",05,18,29,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(22,28);01:(24,17);02:(30,31);03:(1,14);04:(2,11);05:(33,21)",00:1;01:0;02:0;03:3;04:1;05:3,04,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
24,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,1,9,"(22,2);(26,22);(14,20);(29,19)",03,14,20,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(2,14);01:(4,11);02:(28,15);03:(1,9);04:(21,11);05:(23,11)",00:0;01:0;02:1;03:1;04:1;05:1,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
25,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,15,13,"(17,19);(13,19);(15,22);(21,5)",03,15,22,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(15,13);01:(18,22);02:(17,19);03:(1,23);04:(0,20);05:(22,13)",00:0;01:2;02:1;03:1;04:2;05:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
26,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,32,32,"(28,32);(32,3);(32,9);(20,27)",01,32,9,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(28,6);01:(32,11);02:(25,12);03:(28,26);04:(32,32);05:(30,27)",00:1;01:1;02:0;03:0;04:0;05:0,04,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
27,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,14,28,"(15,27);(3,16);(14,31);(17,12)",04,15,27,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(17,6);01:(15,10);02:(18,17);03:(18,18);04:(17,30);05:(14,28)",00:0;01:0;02:0;03:0;04:1;05:0,05,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
28,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,13,28,"(22,28);(29,33);(15,28);(19,6)",05,29,33,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(32,25);01:(13,28);02:(23,10);03:(29,29);04:(10,17);05:(33,29)",00:1;01:0;02:0;03:0;04:0;05:2,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
29,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,4,29,"(24,27);(10,23);(21,15);(10,30)",04,24,27,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(10,27);01:(24,1);02:(16,23);03:(1,25);04:(12,4);05:(4,29)",00:0;01:0;02:0;03:2;04:2;05:3,05,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
30,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,5,18,"(20,18);(14,19);(10,18);(22,27)",04,22,27,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(16,19);01:(14,4);02:(5,18);03:(16,18);04:(12,29);05:(10,28)",00:1;01:0;02:0;03:0;04:1;05:1,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
31,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,20,16,"(30,8);(16,1);(14,6);(22,15)",01,30,8,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(14,15);01:(20,16);02:(8,15);03:(15,9);04:(7,16);05:(18,23)",00:0;01:2;02:0;03:1;04:0;05:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
32,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,11,33,"(22,23);(1,24);(20,20);(15,10)",,,,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(10,0);01:(9,8);02:(9,14);03:(11,20);04:(11,26);05:(11,33)",00:0;01:0;02:0;03:0;04:0;05:0,05,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
33,DGA,bernoulli,0.25,34,1156,6,220,192.666667,g34_d220_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid34_trials50.csv,clue_search,17,11,"(12,11);(6,8);(20,13);(31,6)",01,6,8,"00:(0,0);01:(0,7);02:(0,13);03:(0,20);04:(0,26);05:(0,33)","00:(11,5);01:(9,17);02:(17,11);03:(10,4);04:(8,2);05:(15,19)",00:1;01:2;02:0;03:0;04:0;05:0,02,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_bernoulli_025_dga
