trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
41,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,22,22,0,35,0,0,0,0,49,571,0,27,22,49,0,0,0,0.0,1.4,0.0,0.0,0.0,0.0,collision_intent:26;state:22;target:1,2,5,0.07912087912087906,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
42,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,48,48,0,61,0,0,0,0,99,1172,0,51,48,99,0,0,0,0.0,1.6229508196721312,0.0,0.0,0.0,0.0,collision_intent:50;state:48;target:1,4,9,0.045397225725094525,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
43,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,651,83,568,492,172,29,27,21,3605,43250,0,673,2932,1376,2229,3437,2229,0.0,7.3272357723577235,6.051056338028169,3.423963133640553,3.9242957746478875,4.530487804878049,clue:52;collision_intent:672;dga_entry:2229;state:651;target:1,52,306,0.12945590994371492,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
44,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,196,30,166,198,11,31,3,2,1670,20018,0,202,1468,437,1233,1605,1233,0.0,8.434343434343434,9.668674698795181,6.290816326530612,7.427710843373494,6.2272727272727275,clue:39;collision_intent:201;dga_entry:1233;state:196;target:1,16,148,0.05050505050505061,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
45,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,489,146,343,442,60,48,3,3,2719,32618,0,495,2224,1036,1683,2426,1683,0.0,6.15158371040724,7.072886297376093,3.441717791411043,4.906705539358601,3.8076923076923075,clue:52;collision_intent:494;dga_entry:1683;state:489;target:1,38,256,0.05221023320570839,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
46,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,428,36,392,364,77,35,8,6,2520,30227,0,437,2083,891,1629,2445,1629,0.0,6.923076923076923,6.237244897959184,3.80607476635514,4.155612244897959,4.475274725274725,clue:26;collision_intent:436;dga_entry:1629;state:428;target:1,35,256,0.1386306001690618,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
47,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,56,34,22,69,0,8,0,0,910,10791,0,63,847,145,765,839,765,0.0,13.18840579710145,38.13636363636363,13.660714285714286,34.77272727272727,11.08695652173913,clue:26;collision_intent:62;dga_entry:765;state:56;target:1,5,86,0.04013377926421402,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
48,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,214,214,0,227,0,0,0,0,430,5147,0,216,214,430,0,0,0,0.0,1.894273127753304,0.0,0.0,0.0,0.0,collision_intent:215;state:214;target:1,17,35,0.014232463571670628,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
49,DGA,ideal,1.0,25,625,13,50,48.076923,g25_d50_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,120,110,10,133,0,0,0,0,728,8720,0,127,601,260,468,504,468,0.0,5.473684210526316,50.4,3.9,46.8,3.518796992481203,clue:13;collision_intent:126;dga_entry:468;state:120;target:1,10,61,0.017351069982648903,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_ideal_dga
0,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,363,78,285,320,56,0,10,6,773,8080,1187,371,402,773,0,617,0,0.24626556016597512,2.415625,2.1649122807017545,0.0,0.0,0.0,clue:39;collision_intent:370;state:363;target:1,29,61,0.08076923076923093,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
1,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,168,156,12,181,0,0,2,1,352,3701,513,171,181,352,0,40,0,0.23673281033687124,1.9447513812154695,3.3333333333333335,0.0,0.0,0.0,clue:13;collision_intent:170;state:168;target:1,13,28,0.0050998725031874415,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
2,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,405,90,315,346,72,3,14,8,863,9050,1301,419,444,863,0,682,0,0.2442733758918513,2.494219653179191,2.165079365079365,0.0,0.0,0.0,clue:39;collision_intent:418;state:405;target:1,34,71,0.09648732770120061,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
3,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,24,24,0,37,0,0,0,0,51,533,69,27,24,51,0,0,0,0.24295774647887325,1.3783783783783783,0.0,0.0,0.0,0.0,collision_intent:26;state:24;target:1,2,5,0.04573804573804585,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
4,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,92,92,0,105,0,0,0,0,187,1968,269,95,92,187,0,0,0,0.24432334241598547,1.7809523809523808,0.0,0.0,0.0,0.0,collision_intent:94;state:92;target:1,8,17,0.00879120879120876,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
5,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,256,132,124,260,9,3,6,3,533,5559,826,264,269,533,0,267,0,0.25612403100775194,2.05,2.153225806451613,0.0,0.0,0.0,clue:13;collision_intent:263;state:256;target:1,20,43,0.0295857988165682,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
6,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,650,172,478,519,144,4,14,8,1354,14094,2143,665,689,1354,0,1006,0,0.25938029532800777,2.6088631984585744,2.1046025104602513,0.0,0.0,0.0,clue:39;collision_intent:664;state:650;target:1,52,107,0.09752482584852529,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
7,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,62,46,16,75,0,0,4,2,143,1486,221,68,75,143,0,45,0,0.24665178571428573,1.9066666666666667,2.8125,0.0,0.0,0.0,clue:13;collision_intent:67;state:62;target:1,5,12,0.030769230769230882,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
8,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,370,230,140,353,30,6,20,10,783,8208,1181,387,396,783,0,320,0,0.24863157894736843,2.218130311614731,2.2857142857142856,0.0,0.0,0.0,clue:26;collision_intent:386;state:370;target:1,30,63,0.052734800610154675,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
9,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,9,9,0,22,0,0,0,0,23,236,25,14,9,23,0,0,0,0.25510204081632654,1.0454545454545454,0.0,0.0,0.0,0.0,collision_intent:13;state:9;target:1,1,3,0.12587412587412583,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
10,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,457,163,294,413,57,5,12,6,953,9962,1468,470,483,953,0,625,0,0.25336555056955473,2.307506053268765,2.1258503401360542,0.0,0.0,0.0,clue:26;collision_intent:469;state:457;target:1,36,75,0.05140622089774638,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
11,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,335,184,151,322,26,3,9,5,720,7475,1156,346,374,720,0,350,0,0.2577480490523969,2.2360248447204967,2.3178807947019866,0.0,0.0,0.0,clue:39;collision_intent:345;state:335;target:1,27,57,0.04395604395604402,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
12,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,345,70,275,307,51,3,12,6,728,7634,1092,357,371,728,0,583,0,0.2454484153742414,2.3713355048859937,2.12,0.0,0.0,0.0,clue:26;collision_intent:356;state:345;target:1,29,60,0.07767476822851416,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
13,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,73,39,34,84,2,3,11,6,172,1804,248,86,86,172,0,94,0,0.24148003894839337,2.0476190476190474,2.764705882352941,0.0,0.0,0.0,clue:13;collision_intent:85;state:73;target:1,7,16,0.11721611721611724,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
14,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,8,8,0,21,0,0,0,0,22,226,31,14,8,22,0,0,0,0.33695652173913043,1.0476190476190477,0.0,0.0,0.0,0.0,collision_intent:13;state:8;target:1,1,3,0.14652014652014667,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
15,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,1065,81,984,617,461,6,31,20,2209,23187,3312,1092,1117,2209,0,2045,0,0.24714573539288112,3.580226904376013,2.078252032520325,0.0,0.0,0.0,clue:52;collision_intent:1091;state:1065;target:1,85,175,0.19773095623987036,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
16,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,119,114,5,132,0,0,8,4,266,2785,385,134,132,266,0,37,0,0.24413443246670893,2.015151515151515,7.4,0.0,0.0,0.0,clue:13;collision_intent:133;state:119;target:1,10,22,0.012820512820512775,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
17,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,272,104,168,262,23,1,4,3,575,6011,878,277,298,575,0,367,0,0.2458006718924972,2.1946564885496183,2.1845238095238093,0.0,0.0,0.0,clue:26;collision_intent:276;state:272;target:1,22,47,0.0522607163828539,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
18,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,480,250,230,425,68,3,20,12,1012,10618,1514,493,519,1012,0,508,0,0.24333011893281903,2.3811764705882354,2.208695652173913,0.0,0.0,0.0,clue:39;collision_intent:492;state:480;target:1,39,81,0.07239819004524883,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
19,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,602,53,549,479,136,3,11,6,1266,13233,1946,612,654,1266,0,1157,0,0.2481826297666114,2.643006263048017,2.1074681238615667,0.0,0.0,0.0,clue:52;collision_intent:611;state:602;target:1,48,102,0.14613778705636737,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
20,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,95,83,12,108,0,0,2,1,213,2240,301,105,108,213,0,44,0,0.2335143522110163,1.9722222222222223,3.6666666666666665,0.0,0.0,0.0,clue:13;collision_intent:104;state:95;target:1,8,18,0.025641025641025772,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
21,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,43,31,12,56,0,0,2,1,108,1117,165,52,56,108,0,42,0,0.24774774774774774,1.9285714285714286,3.5,0.0,0.0,0.0,clue:13;collision_intent:51;state:43;target:1,4,10,0.0494505494505495,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
22,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,311,256,55,318,6,0,1,1,650,6809,985,313,337,650,0,137,0,0.2436309671036359,2.0440251572327046,2.4909090909090907,0.0,0.0,0.0,clue:26;collision_intent:312;state:311;target:1,24,51,0.013062409288824517,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
23,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,387,19,368,337,63,2,11,6,840,8744,1327,401,439,840,0,797,0,0.2521375641269238,2.492581602373887,2.1657608695652173,0.0,0.0,0.0,clue:52;collision_intent:400;state:387;target:1,31,66,0.11504222780187168,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
24,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,621,135,486,494,140,6,23,15,1301,13602,2003,641,660,1301,0,1031,0,0.25299987368952886,2.633603238866397,2.1213991769547325,0.0,0.0,0.0,clue:39;collision_intent:640;state:621;target:1,50,103,0.10993459981314246,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
25,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,38,38,0,51,0,0,0,0,78,808,117,40,38,78,0,0,0,0.25942350332594233,1.5294117647058822,0.0,0.0,0.0,0.0,collision_intent:39;state:38;target:1,3,7,0.018099547511312375,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
26,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,256,187,69,264,5,3,11,6,537,5668,766,268,269,537,0,161,0,0.23759305210918114,2.034090909090909,2.3333333333333335,0.0,0.0,0.0,clue:13;collision_intent:267;state:256;target:1,21,44,0.030885780885780978,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
27,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,134,134,0,147,0,0,0,0,273,2856,405,139,134,273,0,0,0,0.2524937655860349,1.8571428571428572,0.0,0.0,0.0,0.0,collision_intent:138;state:134;target:1,11,23,0.01883830455259039,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
28,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,659,184,475,529,143,4,28,15,1391,14557,2119,680,711,1391,0,1021,0,0.248592210229939,2.6294896030245747,2.1494736842105264,0.0,0.0,0.0,clue:52;collision_intent:679;state:659;target:1,53,111,0.08375745237749022,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
29,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,483,56,427,396,100,5,21,13,1026,10790,1505,504,522,1026,0,910,0,0.24049217002237136,2.590909090909091,2.1311475409836067,0.0,0.0,0.0,clue:39;collision_intent:503;state:483;target:1,39,82,0.12548562548562558,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
30,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,349,253,96,345,17,6,16,7,737,7699,1131,362,375,737,0,227,0,0.2517809439002671,2.136231884057971,2.3645833333333335,0.0,0.0,0.0,clue:26;collision_intent:361;state:349;target:1,28,59,0.033890746934225335,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
31,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,599,128,471,475,137,7,22,9,1268,13231,1976,617,651,1268,0,1011,0,0.25304136253041365,2.6694736842105264,2.1464968152866244,0.0,0.0,0.0,clue:52;collision_intent:616;state:599;target:1,48,102,0.12534412955465601,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
32,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,729,170,559,550,192,3,21,13,1517,15886,2307,749,768,1517,0,1177,0,0.2504614048420367,2.7581818181818183,2.105545617173524,0.0,0.0,0.0,clue:39;collision_intent:748;state:729;target:1,58,120,0.11076923076923073,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
33,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,61,61,0,74,0,0,0,0,125,1291,196,64,61,125,0,0,0,0.2696011004126547,1.6891891891891893,0.0,0.0,0.0,0.0,collision_intent:63;state:61;target:1,5,11,0.037422037422037535,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
34,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,324,282,42,335,2,1,8,4,685,7164,1050,335,350,685,0,121,0,0.2501191043353978,2.044776119402985,2.880952380952381,0.0,0.0,0.0,clue:26;collision_intent:334;state:324;target:1,26,55,0.012399540757749739,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
35,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,57,28,29,68,2,0,8,4,139,1448,207,69,70,139,0,83,0,0.24760765550239233,2.0441176470588234,2.8620689655172415,0.0,0.0,0.0,clue:13;collision_intent:68;state:57;target:1,5,12,0.07013574660633481,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
