trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,59.148064066343714,59.148064066343714,3,3,3,115,34,103,16,10,3,3,331,0,634,1803,96,124,510,243,391,0.06286836935166994,63.4,39.1,acbba_entry:391;collision_intent:124;state:119,0.10000000000000009,0.14320388349514568,known_visit_core_500,10,4,8
412,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,48.0133455248978,48.0133455248978,0,0,0,74,28,77,1,8,0,0,293,0,461,1327,53,80,381,158,303,0.04649122807017544,46.1,30.3,acbba_entry:303;collision_intent:80;state:78,0.25,0.19155844155844148,known_visit_core_500,10,4,8
413,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,94.18303632566416,94.18303632566416,0,0,0,65,54,69,0,2,0,0,675,0,388,1120,41,68,320,137,251,0.042842215256008356,38.8,25.1,acbba_entry:251;collision_intent:68;state:69,0.6000000000000001,0.5615942028985508,known_visit_core_500,10,4,8
414,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,49.56233947242344,49.56233947242344,1,1,1,81,26,79,6,3,0,0,291,0,500,1441,56,88,412,173,327,0.0454176804541768,50.0,32.7,acbba_entry:327;collision_intent:88;state:85,0.25,0.14873417721518978,known_visit_core_500,10,4,8
415,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,42.25463828074736,42.25463828074736,3,3,3,85,24,84,5,5,0,0,230,0,499,1434,60,87,412,176,323,0.04866180048661801,49.9,32.3,acbba_entry:323;collision_intent:87;state:89,0.10000000000000009,0.1071428571428572,known_visit_core_500,10,4,8
416,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,53.131534726549845,53.131534726549845,1,1,1,70,31,72,2,0,1,1,338,0,359,1038,36,77,282,151,208,0.042704626334519574,35.9,20.8,acbba_entry:208;collision_intent:77;state:74,0.30000000000000004,0.32638888888888884,known_visit_core_500,10,4,8
417,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,41.57395204523134,41.57395204523134,1,1,1,73,25,75,2,7,0,0,237,0,426,1228,47,79,347,156,270,0.04527938342967245,42.6,27.0,acbba_entry:270;collision_intent:79;state:77,0.1499999999999999,0.13666666666666671,known_visit_core_500,10,4,8
418,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,49.08201788987292,49.08201788987292,1,1,1,79,29,80,3,8,0,0,296,0,574,1647,72,84,490,167,407,0.049079754601226995,57.4,40.7,acbba_entry:407;collision_intent:84;state:83,0.30000000000000004,0.14375000000000004,known_visit_core_500,10,4,8
419,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,37.21997539681559,37.21997539681559,0,0,0,79,22,81,2,10,0,0,195,0,514,1462,76,84,430,167,347,0.059052059052059055,51.4,34.7,acbba_entry:347;collision_intent:84;state:83,0.10000000000000009,0.06481481481481488,known_visit_core_500,10,4,8
420,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,85.31308919210865,85.31308919210865,1,1,1,71,36,72,3,1,0,0,593,0,338,979,32,78,260,153,185,0.04118404118404118,33.8,18.5,acbba_entry:185;collision_intent:78;state:75,0.30000000000000004,0.36111111111111116,known_visit_core_500,10,4,8
421,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,39.232105147954854,39.232105147954854,0,0,0,75,23,79,0,10,0,0,221,0,544,1563,66,78,466,157,387,0.047311827956989246,54.4,38.7,acbba_entry:387;collision_intent:78;state:79,0.25,0.11708860759493667,known_visit_core_500,10,4,8
422,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,50.70321001575911,50.70321001575911,0,0,0,80,23,84,0,7,0,0,304,0,504,1457,52,87,417,171,333,0.041666666666666664,50.4,33.3,acbba_entry:333;collision_intent:87;state:84,0.10000000000000009,0.04761904761904767,known_visit_core_500,10,4,8
423,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,176.46556646319132,176.46556646319132,2,2,2,75,47,70,9,4,87,1,1192,3,626,1808,67,85,541,164,462,0.04135802469135803,62.6,46.2,acbba_entry:462;collision_intent:85;state:79,0.3999999999999999,0.37857142857142856,known_visit_core_500,10,4,8
424,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,52.709855471069126,52.709855471069126,1,1,1,92,31,90,6,22,1,1,305,0,574,1649,70,101,473,197,377,0.04943502824858757,57.4,37.7,acbba_entry:377;collision_intent:101;state:96,0.3500000000000001,0.11111111111111116,known_visit_core_500,10,4,8
425,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,34.11517261960332,34.11517261960332,1,1,1,61,20,62,3,7,0,0,202,0,492,1401,72,66,426,131,361,0.05647058823529412,49.2,36.1,acbba_entry:361;collision_intent:66;state:65,0.5,0.16129032258064524,known_visit_core_500,10,4,8
426,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,49.863935552013984,49.863935552013984,0,0,0,63,29,67,0,3,0,0,319,0,336,968,37,67,269,134,202,0.046019900497512436,33.6,20.2,acbba_entry:202;collision_intent:67;state:67,0.3500000000000001,0.3097014925373134,known_visit_core_500,10,4,8
427,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,50.888539943347816,50.888539943347816,4,4,4,68,26,65,7,2,3,1,323,0,345,996,36,74,271,146,199,0.044444444444444446,34.5,19.9,acbba_entry:199;collision_intent:74;state:72,0.3500000000000001,0.1576923076923078,known_visit_core_500,10,4,8
428,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,46.48344185118865,46.48344185118865,1,1,1,90,24,89,5,12,1,1,262,0,548,1561,77,96,452,190,358,0.05703703703703704,54.8,35.8,acbba_entry:358;collision_intent:96;state:94,0.1499999999999999,0.047752808988763995,known_visit_core_500,10,4,8
429,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,38.80955444159423,38.80955444159423,2,2,2,81,22,77,8,7,1,1,209,0,505,1449,60,92,413,177,328,0.04866180048661801,50.5,32.8,acbba_entry:328;collision_intent:92;state:85,0.25,0.1071428571428572,known_visit_core_500,10,4,8
430,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,48.15334458170172,48.15334458170172,1,1,1,77,28,78,3,6,0,0,289,0,467,1346,52,82,385,163,304,0.04513888888888889,46.7,30.4,acbba_entry:304;collision_intent:82;state:81,0.30000000000000004,0.22435897435897445,known_visit_core_500,10,4,8
431,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,56.69722412601499,56.69722412601499,0,0,0,79,24,82,1,9,0,0,353,0,497,1433,55,87,410,170,327,0.04482477587612062,49.7,32.7,acbba_entry:327;collision_intent:87;state:83,0.30000000000000004,0.12804878048780477,known_visit_core_500,10,4,8
432,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,72.33636415894605,72.33636415894605,0,0,0,63,31,67,0,10,0,0,505,0,395,1136,46,69,326,136,259,0.04717948717948718,39.5,25.9,acbba_entry:259;collision_intent:69;state:67,0.5,0.3171641791044777,known_visit_core_500,10,4,8
433,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,84.95932818703102,84.95932818703102,2,2,2,82,41,82,4,1,0,0,576,0,373,1073,43,89,284,175,198,0.050647820965842166,37.3,19.8,acbba_entry:198;collision_intent:89;state:86,0.25,0.2804878048780488,known_visit_core_500,10,4,8
434,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,43.196417116200585,43.196417116200585,0,0,0,87,24,91,0,12,0,0,239,0,625,1798,71,93,532,184,441,0.04465408805031446,62.5,44.1,acbba_entry:441;collision_intent:93;state:91,0.25,0.041208791208791284,known_visit_core_500,10,4,8
435,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,64.41730992621453,64.41730992621453,2,2,2,87,38,80,11,12,0,0,403,0,474,1369,50,95,379,186,288,0.04409171075837742,47.4,28.8,acbba_entry:288;collision_intent:95;state:91,0.1499999999999999,0.1625000000000001,known_visit_core_500,10,4,8
436,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,44.96960859545719,44.96960859545719,1,1,1,83,24,82,5,9,0,0,253,0,486,1401,55,90,396,177,309,0.046374367622259695,48.6,30.9,acbba_entry:309;collision_intent:90;state:87,0.3500000000000001,0.10975609756097571,known_visit_core_500,10,4,8
437,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,48.903614982732975,48.903614982732975,0,0,0,77,29,79,2,3,0,0,298,0,401,1160,40,81,320,162,239,0.04179728317659352,40.1,23.9,acbba_entry:239;collision_intent:81;state:81,0.30000000000000004,0.14240506329113933,known_visit_core_500,10,4,8
438,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,39.46046990950513,39.46046990950513,1,1,1,80,23,81,3,8,3,2,216,0,509,1458,68,92,417,176,333,0.0544,50.9,33.3,acbba_entry:333;collision_intent:92;state:84,0.30000000000000004,0.10185185185185186,known_visit_core_500,10,4,8
439,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,40.15961252243662,40.15961252243662,0,0,0,78,24,79,3,4,0,0,226,0,487,1401,57,83,404,165,322,0.04714640198511166,48.7,32.2,acbba_entry:322;collision_intent:83;state:82,0.25,0.13607594936708867,known_visit_core_500,10,4,8
440,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,49.497039091796246,49.497039091796246,0,0,0,80,25,83,1,5,0,0,298,0,446,1274,61,88,358,172,274,0.05695611577964519,44.6,27.4,acbba_entry:274;collision_intent:88;state:84,0.3999999999999999,0.06325301204819267,known_visit_core_500,10,4,8
441,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,30.754726855344952,30.754726855344952,1,1,1,66,18,68,2,5,0,0,171,0,422,1210,53,68,354,138,284,0.05004721435316336,42.2,28.4,acbba_entry:284;collision_intent:68;state:70,0.25,0.07352941176470584,known_visit_core_500,10,4,8
442,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,71.21133887403482,71.21133887403482,3,3,3,116,38,110,10,13,0,0,423,0,651,1877,73,125,526,245,406,0.04634920634920635,65.1,40.6,acbba_entry:406;collision_intent:125;state:120,0.10000000000000009,0.17727272727272725,known_visit_core_500,10,4,8
443,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,48.92347284432558,48.92347284432558,0,0,0,54,28,58,0,0,0,0,325,0,253,737,19,57,196,115,138,0.03247863247863248,25.3,13.8,acbba_entry:138;collision_intent:57;state:58,0.44999999999999996,0.4482758620689655,known_visit_core_500,10,4,8
444,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,28.333704790203083,28.333704790203083,1,1,1,59,17,60,3,6,0,0,154,0,356,1015,50,62,294,125,231,0.05688282138794084,35.6,23.1,acbba_entry:231;collision_intent:62;state:63,0.1499999999999999,0.09166666666666656,known_visit_core_500,10,4,8
445,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,37.71463975887949,37.71463975887949,1,1,1,60,22,62,2,3,0,0,227,0,429,1230,55,63,366,127,302,0.05018248175182482,42.9,30.2,acbba_entry:302;collision_intent:63;state:64,0.5,0.16129032258064524,known_visit_core_500,10,4,8
446,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,50.972709650768344,50.972709650768344,1,1,1,83,28,84,3,13,1,1,306,0,512,1458,75,90,422,177,335,0.05938242280285035,51.2,33.5,acbba_entry:335;collision_intent:90;state:87,0.30000000000000004,0.125,known_visit_core_500,10,4,8
447,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,65.5535973770596,65.5535973770596,1,1,1,88,38,91,1,11,6,4,417,0,742,2136,87,102,640,194,548,0.04538341158059468,74.2,54.8,acbba_entry:548;collision_intent:102;state:92,0.44999999999999996,0.2005494505494505,known_visit_core_500,10,4,8
448,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,48.939785412203854,48.939785412203854,0,0,0,93,28,94,3,5,1,1,276,0,494,1422,57,100,394,197,297,0.04834605597964377,49.4,29.7,acbba_entry:297;collision_intent:100;state:97,0.10000000000000009,0.0585106382978724,known_visit_core_500,10,4,8
449,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,59.527752331501816,59.527752331501816,0,0,0,88,30,91,1,8,0,0,365,0,535,1531,71,95,440,187,348,0.053910402429764616,53.5,34.8,acbba_entry:348;collision_intent:95;state:92,0.25,0.1071428571428572,known_visit_core_500,10,4,8
450,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,80.29134392900703,80.29134392900703,1,1,1,81,47,84,1,3,0,0,540,0,404,1170,39,85,319,170,234,0.040880503144654086,40.4,23.4,acbba_entry:234;collision_intent:85;state:85,0.44999999999999996,0.4285714285714286,known_visit_core_500,10,4,8
451,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,74.5638393832757,74.5638393832757,2,2,2,101,43,98,7,8,0,0,467,0,562,1610,73,106,456,211,351,0.05347985347985348,56.2,35.1,acbba_entry:351;collision_intent:106;state:105,0.3999999999999999,0.33673469387755106,known_visit_core_500,10,4,8
452,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,81.39849409532339,81.39849409532339,0,0,0,67,46,70,1,2,0,0,570,0,340,981,36,73,267,144,196,0.045112781954887216,34.0,19.6,acbba_entry:196;collision_intent:73;state:71,0.7,0.4214285714285715,known_visit_core_500,10,4,8
453,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,35.39673647816238,35.39673647816238,2,2,2,72,20,67,9,7,0,0,194,0,437,1250,59,79,358,155,282,0.05503731343283582,43.7,28.2,acbba_entry:282;collision_intent:79;state:76,0.3500000000000001,0.10820895522388052,known_visit_core_500,10,4,8
454,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,66.78503703524142,66.78503703524142,0,0,0,64,39,68,0,1,35,3,405,0,331,961,29,70,261,138,193,0.03717948717948718,33.1,19.3,acbba_entry:193;collision_intent:70;state:68,0.6000000000000001,0.47058823529411775,known_visit_core_500,10,4,8
455,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,73.54550319246707,73.54550319246707,0,0,0,57,42,61,0,0,53,1,443,0,334,959,40,60,274,121,213,0.04884004884004884,33.4,21.3,acbba_entry:213;collision_intent:60;state:61,0.6000000000000001,0.5204918032786885,known_visit_core_500,10,4,8
456,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,38.03113931456416,38.03113931456416,1,1,1,78,21,80,2,14,0,0,211,0,573,1638,72,86,487,168,405,0.049586776859504134,57.3,40.5,acbba_entry:405;collision_intent:86;state:82,0.25,0.06875000000000009,known_visit_core_500,10,4,8
457,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,38.364549515712255,38.364549515712255,0,0,0,60,23,64,0,5,0,0,232,0,407,1176,44,63,344,127,280,0.04267701260911736,40.7,28.0,acbba_entry:280;collision_intent:63;state:64,0.3500000000000001,0.1953125,known_visit_core_500,10,4,8
458,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,45.52099206584758,45.52099206584758,0,0,0,62,27,66,0,4,0,0,288,0,363,1037,49,68,295,134,229,0.05555555555555555,36.3,22.9,acbba_entry:229;collision_intent:68;state:66,0.3999999999999999,0.2803030303030303,known_visit_core_500,10,4,8
459,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,66.98592039546016,66.98592039546016,1,1,1,80,39,83,1,6,0,0,437,0,349,1002,42,84,265,168,181,0.05303030303030303,34.9,18.1,acbba_entry:181;collision_intent:84;state:84,0.3500000000000001,0.3042168674698795,known_visit_core_500,10,4,8
460,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,41.46088947457181,41.46088947457181,1,1,1,82,24,80,6,6,0,0,229,0,431,1244,47,87,344,173,258,0.04563106796116505,43.1,25.8,acbba_entry:258;collision_intent:87;state:86,0.25,0.13749999999999996,known_visit_core_500,10,4,8
461,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,55.74418592739077,55.74418592739077,1,1,1,61,32,63,2,2,0,0,372,0,317,900,48,65,252,130,187,0.06374501992031872,31.7,18.7,acbba_entry:187;collision_intent:65;state:65,0.3999999999999999,0.35317460317460325,known_visit_core_500,10,4,8
462,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,61.46267446863375,61.46267446863375,3,3,3,97,36,96,5,10,1,1,365,0,629,1812,72,107,522,208,421,0.046065259117082535,62.9,42.1,acbba_entry:421;collision_intent:107;state:101,0.30000000000000004,0.14583333333333326,known_visit_core_500,10,4,8
463,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,47.61548116308828,47.61548116308828,0,0,0,79,28,83,0,2,0,0,281,0,413,1192,44,85,328,168,245,0.04485219164118247,41.3,24.5,acbba_entry:245;collision_intent:85;state:83,0.10000000000000009,0.14156626506024095,known_visit_core_500,10,4,8
464,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,55.38593026608466,55.38593026608466,0,0,0,74,26,78,0,4,9,1,335,0,394,1136,43,82,312,160,234,0.04608788853161844,39.4,23.4,acbba_entry:234;collision_intent:82;state:78,0.30000000000000004,0.10897435897435903,known_visit_core_500,10,4,8
465,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,42.71811171858063,42.71811171858063,1,1,1,91,25,88,7,6,0,0,227,0,523,1507,59,94,429,189,334,0.045950155763239874,52.3,33.4,acbba_entry:334;collision_intent:94;state:95,0.25,0.07954545454545459,known_visit_core_500,10,4,8
466,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,47.473108471239875,47.473108471239875,0,0,0,63,28,67,0,2,1,1,301,0,352,1017,36,69,283,136,216,0.0425531914893617,35.2,21.6,acbba_entry:216;collision_intent:69;state:67,0.3999999999999999,0.2350746268656716,known_visit_core_500,10,4,8
467,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,53.74988138353897,53.74988138353897,1,1,1,78,26,81,1,7,0,0,333,0,499,1435,59,89,410,171,328,0.04808475957620212,49.9,32.8,acbba_entry:328;collision_intent:89;state:82,0.3500000000000001,0.10185185185185186,known_visit_core_500,10,4,8
468,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,51.43862918212929,51.43862918212929,3,3,3,87,31,82,9,3,0,0,302,0,451,1289,61,97,354,188,263,0.05760151085930123,45.1,26.3,acbba_entry:263;collision_intent:97;state:91,0.1499999999999999,0.2195121951219512,known_visit_core_500,10,4,8
469,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,68.83671507264557,68.83671507264557,0,0,0,90,32,93,1,4,0,0,435,0,480,1381,56,100,380,194,286,0.04925241864555849,48.0,28.6,acbba_entry:286;collision_intent:100;state:94,0.25,0.1801075268817205,known_visit_core_500,10,4,8
470,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,29.549063703096003,29.549063703096003,0,0,0,58,18,59,3,8,0,0,167,0,413,1194,43,61,352,123,290,0.04079696394686907,41.3,29.0,acbba_entry:290;collision_intent:61;state:62,0.3500000000000001,0.14830508474576276,known_visit_core_500,10,4,8
471,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,47.931370153022236,47.931370153022236,0,0,0,70,23,74,0,4,0,0,294,0,461,1313,67,76,385,150,311,0.058159722222222224,46.1,31.1,acbba_entry:311;collision_intent:76;state:74,0.1499999999999999,0.12162162162162171,known_visit_core_500,10,4,8
472,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,58.478991557725884,58.478991557725884,0,0,0,95,34,96,3,11,0,0,344,0,624,1793,76,105,519,204,420,0.0489060489060489,62.4,42.0,acbba_entry:420;collision_intent:105;state:99,0.1499999999999999,0.14583333333333326,known_visit_core_500,10,4,8
473,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,53.59249326210278,53.59249326210278,0,0,0,54,31,57,1,5,0,0,363,0,339,973,41,59,280,117,222,0.04898446833930705,33.9,22.2,acbba_entry:222;collision_intent:59;state:58,0.30000000000000004,0.32894736842105265,known_visit_core_500,10,4,8
474,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,68.76772703689352,68.76772703689352,0,0,0,63,40,67,0,0,0,0,475,0,287,829,29,66,221,133,154,0.04393939393939394,28.7,15.4,acbba_entry:154;collision_intent:66;state:67,0.55,0.43656716417910446,known_visit_core_500,10,4,8
475,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,41.94718311179026,41.94718311179026,0,0,0,81,25,85,0,11,0,0,238,0,495,1415,68,85,410,170,325,0.05537459283387622,49.5,32.5,acbba_entry:325;collision_intent:85;state:85,0.3999999999999999,0.12058823529411766,known_visit_core_500,10,4,8
476,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,50.295470516543965,50.295470516543965,1,1,1,96,27,95,5,19,1,1,279,0,680,1941,96,104,576,204,476,0.05565217391304348,68.0,47.6,acbba_entry:476;collision_intent:104;state:100,0.25,0.07105263157894748,known_visit_core_500,10,4,8
477,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,41.14060053429197,41.14060053429197,0,0,0,70,23,74,0,3,0,0,240,0,453,1304,52,75,378,149,304,0.04597701149425287,45.3,30.4,acbba_entry:304;collision_intent:75;state:74,0.30000000000000004,0.1283783783783783,known_visit_core_500,10,4,8
478,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,58.26514142257318,58.26514142257318,1,1,1,66,34,68,2,1,0,0,384,0,364,1044,45,72,292,142,222,0.05154639175257732,36.4,22.2,acbba_entry:222;collision_intent:72;state:70,0.6000000000000001,0.38235294117647056,known_visit_core_500,10,4,8
479,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,67.76407749614152,67.76407749614152,0,0,0,104,35,100,8,9,0,0,406,0,574,1644,75,110,464,218,356,0.05399568034557235,57.4,35.6,acbba_entry:356;collision_intent:110;state:108,0.3999999999999999,0.1399999999999999,known_visit_core_500,10,4,8
480,known_visit,ACBBA,bernoulli,0.05,19,361,4,10,acbba_bernoulli_drop_0_05,known_visit_g19_t10_n500.csv,10,True,57.32693609764963,57.32693609764963,1,1,1,90,33,93,1,7,1,1,343,0,565,1622,70,95,470,189,376,0.04975124378109453,56.5,37.6,acbba_entry:376;collision_intent:95;state:94,0.1499999999999999,0.206989247311828,known_visit_core_500,10,4,8
