trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.961299855234195,36.961299855234195,1,1,1,82,22,78,8,9,0,0,192,0,388,899,264,85,303,171,217,0.2907488986784141,38.8,21.7,collision_intent:85;dga_entry:217;state:86,0.1499999999999999,0.07692307692307687,known_visit_core_500,10,4,8
282,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.72139267018443,33.72139267018443,0,0,0,77,20,79,2,1,3,1,174,0,265,631,161,79,186,160,105,0.29009009009009007,26.5,10.5,collision_intent:79;dga_entry:105;state:81,0.25,0.034810126582278444,known_visit_core_500,10,4,8
283,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.311223226113725,42.311223226113725,0,0,0,76,24,79,1,4,1,1,242,0,309,714,211,80,229,160,149,0.30802919708029197,30.9,14.9,collision_intent:80;dga_entry:149;state:80,0.25,0.09177215189873422,known_visit_core_500,10,4,8
284,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.89433725856353,44.89433725856353,0,0,0,88,26,90,2,3,1,1,248,0,285,679,173,90,195,182,103,0.2972508591065292,28.5,10.3,collision_intent:90;dga_entry:103;state:92,0.30000000000000004,0.0888888888888888,known_visit_core_500,10,4,8
285,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,62.23791650454417,62.23791650454417,3,3,3,113,36,103,14,1,0,0,349,0,310,748,180,117,193,234,76,0.3119584055459272,31.0,7.6,collision_intent:117;dga_entry:76;state:117,0.1499999999999999,0.10436893203883502,known_visit_core_500,10,4,8
286,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.464159575143945,42.464159575143945,2,2,2,80,22,78,6,5,3,2,235,0,420,954,304,86,334,170,250,0.304,42.0,25.0,collision_intent:86;dga_entry:250;state:84,0.30000000000000004,0.09615384615384626,known_visit_core_500,10,4,8
287,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.17882777203831,35.17882777203831,1,1,1,59,21,62,1,2,0,0,206,0,300,694,204,63,237,126,174,0.28772919605077574,30.0,17.4,collision_intent:63;dga_entry:174;state:63,0.25,0.20967741935483875,known_visit_core_500,10,4,8
288,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,66.87934613158241,66.87934613158241,3,3,3,132,39,126,10,11,2,1,356,0,477,1131,298,136,341,272,205,0.29187071498530853,47.7,20.5,collision_intent:136;dga_entry:205;state:136,0.10000000000000009,0.12301587301587302,known_visit_core_500,10,4,8
289,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.70221188166558,38.70221188166558,1,1,1,62,23,64,2,2,0,0,232,0,272,633,181,66,206,132,140,0.29383116883116883,27.2,14.0,collision_intent:66;dga_entry:140;state:66,0.30000000000000004,0.171875,known_visit_core_500,10,4,8
290,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.03885882515195,38.03885882515195,1,1,1,89,23,89,4,5,0,0,189,0,280,659,178,89,191,182,98,0.312280701754386,28.0,9.8,collision_intent:89;dga_entry:98;state:93,0.1499999999999999,0.02528089887640439,known_visit_core_500,10,4,8
291,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.094285187382305,37.094285187382305,1,1,1,69,22,69,4,6,0,0,209,0,321,727,235,72,249,145,176,0.31501340482573725,32.1,17.6,collision_intent:72;dga_entry:176;state:73,0.10000000000000009,0.1123188405797102,known_visit_core_500,10,4,8
292,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,34.761819396571006,34.761819396571006,0,0,0,73,21,77,0,3,5,1,185,0,371,879,231,79,292,156,215,0.2646048109965636,37.1,21.5,collision_intent:79;dga_entry:215;state:77,0.1499999999999999,0.05519480519480524,known_visit_core_500,10,4,8
293,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.625598812289155,44.625598812289155,0,0,0,87,26,83,8,3,1,1,247,0,327,752,227,90,237,181,146,0.32016925246826516,32.7,14.6,collision_intent:90;dga_entry:146;state:91,0.5,0.09337349397590367,known_visit_core_500,10,4,8
294,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.02807769091218,47.02807769091218,2,2,2,85,28,78,11,3,0,0,271,0,315,743,199,89,226,178,137,0.2948148148148148,31.5,13.7,collision_intent:89;dga_entry:137;state:89,0.25,0.14102564102564097,known_visit_core_500,10,4,8
295,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.53677972823813,38.53677972823813,1,1,1,88,23,91,1,6,2,2,202,0,351,811,239,91,260,183,168,0.3075933075933076,35.1,16.8,collision_intent:91;dga_entry:168;state:92,0.10000000000000009,0.019230769230769162,known_visit_core_500,10,4,8
296,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.10223482347894,35.10223482347894,0,0,0,63,21,66,1,1,0,0,201,0,229,542,143,65,164,132,97,0.29183673469387755,22.9,9.7,collision_intent:65;dga_entry:97;state:67,0.25,0.20454545454545459,known_visit_core_500,10,4,8
297,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,46.45508720682093,46.45508720682093,0,0,0,88,27,89,3,2,0,0,261,0,344,811,220,92,252,184,160,0.2913907284768212,34.4,16.0,collision_intent:92;dga_entry:160;state:92,0.25,0.06460674157303381,known_visit_core_500,10,4,8
298,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.17871054114676,42.17871054114676,0,0,0,82,24,85,1,5,4,2,234,0,391,892,279,89,302,175,216,0.3086283185840708,39.1,21.6,collision_intent:89;dga_entry:216;state:86,0.3500000000000001,0.1264705882352941,known_visit_core_500,10,4,8
299,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,34.59962689278034,34.59962689278034,0,0,0,73,21,76,1,1,0,0,182,0,309,717,210,76,233,153,156,0.30042918454935624,30.9,15.6,collision_intent:76;dga_entry:156;state:77,0.10000000000000009,0.09210526315789469,known_visit_core_500,10,4,8
300,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.96426549824407,47.96426549824407,0,0,0,97,28,99,2,7,0,0,258,0,370,855,254,99,271,200,170,0.312807881773399,37.0,17.0,collision_intent:99;dga_entry:170;state:101,0.10000000000000009,0.06313131313131315,known_visit_core_500,10,4,8
301,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.47449302130423,33.47449302130423,0,0,0,76,20,79,1,4,0,0,175,0,302,693,211,78,224,158,144,0.31492537313432833,30.2,14.4,collision_intent:78;dga_entry:144;state:80,0.25,0.04113924050632911,known_visit_core_500,10,4,8
302,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.029427085196616,36.029427085196616,3,3,3,85,22,84,5,2,0,0,181,0,337,777,233,85,252,174,163,0.3086092715231788,33.7,16.3,collision_intent:85;dga_entry:163;state:89,0.3999999999999999,0.0535714285714286,known_visit_core_500,10,4,8
303,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,41.42603544551273,41.42603544551273,2,2,2,86,25,85,5,5,1,1,225,0,350,816,233,88,262,178,172,0.2968152866242038,35.0,17.2,collision_intent:88;dga_entry:172;state:90,0.25,0.1264705882352941,known_visit_core_500,10,4,8
304,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,24.985412633285165,24.985412633285165,0,0,0,54,15,58,0,4,0,0,136,0,258,583,189,55,203,113,145,0.3113673805601318,25.8,14.5,collision_intent:55;dga_entry:145;state:58,0.1499999999999999,0.07758620689655182,known_visit_core_500,10,4,8
305,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.78467699441995,38.78467699441995,1,1,1,81,23,84,1,7,0,0,209,0,343,793,234,84,259,169,174,0.30193548387096775,34.3,17.4,collision_intent:84;dga_entry:174;state:85,0.25,0.059523809523809534,known_visit_core_500,10,4,8
306,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.22831058127807,38.22831058127807,0,0,0,89,23,89,4,5,0,0,195,0,338,806,207,90,248,183,155,0.27860026917900405,33.8,15.5,collision_intent:90;dga_entry:155;state:93,0.25,0.03651685393258419,known_visit_core_500,10,4,8
307,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.74447391687586,36.74447391687586,2,2,2,76,21,78,2,4,3,1,198,0,356,818,247,81,275,161,195,0.3004866180048662,35.6,19.5,collision_intent:81;dga_entry:195;state:80,0.25,0.03846153846153855,known_visit_core_500,10,4,8
308,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.04167666890105,43.04167666890105,3,3,3,93,25,92,5,4,0,0,224,0,356,808,257,95,261,192,164,0.3294871794871795,35.6,16.4,collision_intent:95;dga_entry:164;state:97,0.1499999999999999,0.05434782608695654,known_visit_core_500,10,4,8
309,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.702186649677664,35.702186649677664,1,1,1,78,21,77,5,7,2,1,183,0,341,784,237,82,259,164,177,0.3058064516129032,34.1,17.7,collision_intent:82;dga_entry:177;state:82,0.10000000000000009,0.04220779220779214,known_visit_core_500,10,4,8
310,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,53.58831175589347,53.58831175589347,0,0,0,108,31,100,12,4,0,0,293,0,407,926,295,110,297,222,185,0.33108866442199775,40.7,18.5,collision_intent:110;dga_entry:185;state:112,0.10000000000000009,0.09000000000000008,known_visit_core_500,10,4,8
311,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.434322054790073,31.434322054790073,1,1,1,70,19,72,2,4,0,0,170,0,312,723,210,72,240,146,166,0.2928870292887029,31.2,16.6,collision_intent:72;dga_entry:166;state:74,0.1499999999999999,0.04861111111111116,known_visit_core_500,10,4,8
312,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.642361097556,31.642361097556,1,1,1,59,19,62,1,2,0,0,182,0,314,720,222,62,252,125,189,0.29365079365079366,31.4,18.9,collision_intent:62;dga_entry:189;state:63,0.1499999999999999,0.09677419354838701,known_visit_core_500,10,4,8
313,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.32693482052415,38.32693482052415,0,0,0,79,23,80,3,6,0,0,207,0,353,823,233,81,272,164,189,0.2865928659286593,35.3,18.9,collision_intent:81;dga_entry:189;state:83,0.25,0.0625,known_visit_core_500,10,4,8
314,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,50.52920042503761,50.52920042503761,2,2,2,92,29,84,12,6,0,0,288,0,443,1006,321,95,348,191,252,0.30806142034548945,44.3,25.2,collision_intent:95;dga_entry:252;state:96,0.3500000000000001,0.04166666666666674,known_visit_core_500,10,4,8
315,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.876579795155486,36.876579795155486,1,1,1,72,22,73,3,5,0,0,206,0,344,789,242,75,269,151,193,0.3002481389578164,34.4,19.3,collision_intent:75;dga_entry:193;state:76,0.10000000000000009,0.11986301369863006,known_visit_core_500,10,4,8
316,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.651718121552655,43.651718121552655,0,0,0,84,26,88,0,7,0,0,240,0,381,856,284,89,292,177,204,0.32531500572737687,38.1,20.4,collision_intent:89;dga_entry:204;state:88,0.25,0.10795454545454541,known_visit_core_500,10,4,8
317,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.88347455825339,40.88347455825339,2,2,2,87,24,81,10,5,0,0,218,0,356,822,245,90,266,181,175,0.3074027603513174,35.6,17.5,collision_intent:90;dga_entry:175;state:91,0.3999999999999999,0.10802469135802473,known_visit_core_500,10,4,8
318,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,49.388687875539226,49.388687875539226,1,1,1,83,29,82,5,3,0,0,291,0,380,895,242,88,292,175,205,0.27720504009163804,38.0,20.5,collision_intent:88;dga_entry:205;state:87,0.44999999999999996,0.1707317073170731,known_visit_core_500,10,4,8
319,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.8035736308518,33.8035736308518,1,1,1,76,20,76,4,4,0,0,180,0,286,674,183,78,208,158,128,0.29373996789727125,28.6,12.8,collision_intent:78;dga_entry:128;state:80,0.1499999999999999,0.026315789473684292,known_visit_core_500,10,4,8
320,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,56.835982419228515,56.835982419228515,2,2,2,131,33,121,14,4,0,0,288,0,403,967,241,133,270,268,135,0.2978986402966625,40.3,13.5,collision_intent:133;dga_entry:135;state:135,0.25,0.08057851239669422,known_visit_core_500,10,4,8
321,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,28.25171876109495,28.25171876109495,1,1,1,55,17,56,3,3,0,0,158,0,279,633,202,58,221,117,162,0.30559757942511345,27.9,16.2,collision_intent:58;dga_entry:162;state:59,0.10000000000000009,0.1339285714285714,known_visit_core_500,10,4,8
322,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.275237648188316,33.275237648188316,0,0,0,60,19,64,0,3,0,0,195,0,295,668,215,62,233,126,169,0.3084648493543759,29.5,16.9,collision_intent:62;dga_entry:169;state:64,0.3500000000000001,0.1796875,known_visit_core_500,10,4,8
323,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.55549912272704,33.55549912272704,0,0,0,68,20,72,0,5,1,1,185,0,377,842,287,73,304,145,232,0.3153846153846154,37.7,23.2,collision_intent:73;dga_entry:232;state:72,0.30000000000000004,0.08333333333333326,known_visit_core_500,10,4,8
324,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.868102610324566,31.868102610324566,0,0,0,65,19,69,0,3,0,0,175,0,281,639,201,68,213,137,144,0.3160377358490566,28.1,14.4,collision_intent:68;dga_entry:144;state:69,0.10000000000000009,0.05434782608695654,known_visit_core_500,10,4,8
325,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.357228207362134,37.357228207362134,1,1,1,76,22,75,5,2,0,0,202,0,368,821,280,79,289,159,209,0.32407407407407407,36.8,20.9,collision_intent:79;dga_entry:209;state:80,0.25,0.1299999999999999,known_visit_core_500,10,4,8
326,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.29190405310988,38.29190405310988,0,0,0,71,23,75,0,4,0,0,215,0,344,803,228,73,271,148,196,0.28078817733990147,34.4,19.6,collision_intent:73;dga_entry:196;state:75,0.30000000000000004,0.16999999999999993,known_visit_core_500,10,4,8
327,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.51061816548627,40.51061816548627,2,2,2,83,24,82,5,2,0,0,226,0,318,720,231,86,232,173,145,0.3333333333333333,31.8,14.5,collision_intent:86;dga_entry:145;state:87,0.1499999999999999,0.09146341463414642,known_visit_core_500,10,4,8
328,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.35710394608782,33.35710394608782,1,1,1,75,20,74,5,6,0,0,171,0,327,756,222,78,249,157,170,0.29838709677419356,32.7,17.0,collision_intent:78;dga_entry:170;state:79,0.10000000000000009,0.07432432432432434,known_visit_core_500,10,4,8
329,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.18152549434587,43.18152549434587,0,0,0,80,23,84,0,5,4,2,230,0,392,889,284,87,305,171,221,0.31140350877192985,39.2,22.1,collision_intent:87;dga_entry:221;state:84,0.1499999999999999,0.07738095238095233,known_visit_core_500,10,4,8
330,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.76082573239328,36.76082573239328,2,2,2,78,22,79,3,1,1,1,196,0,297,712,177,84,213,166,131,0.2778649921507064,29.7,13.1,collision_intent:84;dga_entry:131;state:82,0.30000000000000004,0.04746835443037978,known_visit_core_500,10,4,8
331,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.85388948394986,47.85388948394986,1,1,1,104,28,94,14,6,1,1,259,0,384,916,233,106,278,214,170,0.28038507821901326,38.4,17.0,collision_intent:106;dga_entry:170;state:108,0.3500000000000001,0.06382978723404253,known_visit_core_500,10,4,8
332,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.5446466061275,33.5446466061275,0,0,0,53,20,57,0,2,0,0,202,0,224,534,136,56,168,113,111,0.27091633466135456,22.4,11.1,collision_intent:56;dga_entry:111;state:57,0.25,0.2236842105263157,known_visit_core_500,10,4,8
333,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.08831777768956,44.08831777768956,3,3,3,69,26,68,5,1,1,1,272,0,291,681,192,73,218,146,145,0.29357798165137616,29.1,14.5,collision_intent:73;dga_entry:145;state:73,0.25,0.2647058823529411,known_visit_core_500,10,4,8
334,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.92660009927639,39.92660009927639,2,2,2,82,24,82,4,3,0,0,218,0,313,737,202,85,228,171,142,0.2953216374269006,31.3,14.2,collision_intent:85;dga_entry:142;state:86,0.10000000000000009,0.08536585365853666,known_visit_core_500,10,4,8
335,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.88629660524349,38.88629660524349,1,1,1,86,23,89,1,4,0,0,206,0,348,831,211,87,261,177,171,0.2701664532650448,34.8,17.1,collision_intent:87;dga_entry:171;state:90,0.1499999999999999,0.05337078651685401,known_visit_core_500,10,4,8
336,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,32.92435993556667,32.92435993556667,0,0,0,70,20,74,0,1,0,0,180,0,355,807,256,72,283,146,209,0.3022432113341204,35.5,20.9,collision_intent:72;dga_entry:209;state:74,0.30000000000000004,0.08108108108108114,known_visit_core_500,10,4,8
337,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.61375917955165,35.61375917955165,0,0,0,77,21,81,0,1,0,0,185,0,315,747,195,81,234,162,153,0.27896995708154504,31.5,15.3,collision_intent:81;dga_entry:153;state:81,0.25,0.04012345679012341,known_visit_core_500,10,4,8
338,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.03287458515202,44.03287458515202,0,0,0,97,26,99,2,5,0,0,226,0,386,896,258,100,286,201,185,0.30105017502917153,38.6,18.5,collision_intent:100;dga_entry:185;state:101,0.10000000000000009,0.017676767676767735,known_visit_core_500,10,4,8
339,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,27.838264977794438,27.838264977794438,0,0,0,48,16,52,0,1,4,3,161,0,218,502,150,54,164,106,112,0.30612244897959184,21.8,11.2,collision_intent:54;dga_entry:112;state:52,0.25,0.14423076923076916,known_visit_core_500,10,4,8
340,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.94876442784139,38.94876442784139,0,0,0,72,23,74,2,4,0,0,222,0,335,771,233,75,260,151,184,0.2991014120667522,33.5,18.4,collision_intent:75;dga_entry:184;state:76,0.10000000000000009,0.10810810810810811,known_visit_core_500,10,4,8
341,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.434527311437165,39.434527311437165,2,2,2,83,23,81,6,7,3,1,204,0,354,815,244,86,268,173,181,0.3046192259675406,35.4,18.1,collision_intent:86;dga_entry:181;state:87,0.25,0.10185185185185186,known_visit_core_500,10,4,8
342,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.23313475091908,35.23313475091908,1,1,1,68,21,70,2,3,2,1,192,0,332,745,249,70,262,142,190,0.31760204081632654,33.2,19.0,collision_intent:70;dga_entry:190;state:72,0.30000000000000004,0.13571428571428568,known_visit_core_500,10,4,8
343,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.14960648374954,35.14960648374954,3,3,3,79,21,76,7,5,5,3,184,0,360,823,256,85,275,168,192,0.3106796116504854,36.0,19.2,collision_intent:85;dga_entry:192;state:83,0.1499999999999999,0.08552631578947367,known_visit_core_500,10,4,8
344,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,50.71912894301462,50.71912894301462,3,3,3,86,30,84,6,2,4,2,301,0,333,746,252,91,242,181,152,0.34758620689655173,33.3,15.2,collision_intent:91;dga_entry:152;state:90,0.30000000000000004,0.15476190476190466,known_visit_core_500,10,4,8
345,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.49912825362866,43.49912825362866,0,0,0,80,26,78,6,2,0,0,246,0,323,749,217,83,240,167,156,0.30264993026499304,32.3,15.6,collision_intent:83;dga_entry:156;state:84,0.1499999999999999,0.20512820512820507,known_visit_core_500,10,4,8
346,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.787707461904894,39.787707461904894,2,2,2,78,23,79,3,3,0,0,217,0,345,788,245,83,262,165,180,0.3125,34.5,18.0,collision_intent:83;dga_entry:180;state:82,0.3500000000000001,0.02215189873417711,known_visit_core_500,10,4,8
347,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.16399493128942,43.16399493128942,3,3,3,81,25,75,10,1,0,0,246,0,311,746,184,84,227,169,142,0.2713864306784661,31.1,14.2,collision_intent:84;dga_entry:142;state:85,0.3500000000000001,0.1433333333333333,known_visit_core_500,10,4,8
348,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.715253242037658,29.715253242037658,0,0,0,45,16,49,0,1,0,0,186,0,220,507,152,47,173,96,124,0.29343629343629346,22.0,12.4,collision_intent:47;dga_entry:124;state:49,0.3500000000000001,0.25,known_visit_core_500,10,4,8
349,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.670787916438236,42.670787916438236,1,1,1,97,25,93,8,3,0,0,218,0,313,740,198,99,214,200,113,0.3088923556942278,31.3,11.3,collision_intent:99;dga_entry:113;state:101,0.25,0.045698924731182755,known_visit_core_500,10,4,8
350,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.3206786989717,44.3206786989717,2,2,2,100,26,98,6,2,0,0,227,0,347,813,225,101,246,205,142,0.30612244897959184,34.7,14.2,collision_intent:101;dga_entry:142;state:104,0.10000000000000009,0.025510204081632626,known_visit_core_500,10,4,8
351,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.731652728767347,29.731652728767347,2,2,2,66,18,61,9,2,4,2,159,0,249,586,159,69,180,139,110,0.2955390334572491,24.9,11.0,collision_intent:69;dga_entry:110;state:70,0.30000000000000004,0.07786885245901631,known_visit_core_500,10,4,8
352,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.185774243873134,35.185774243873134,0,0,0,55,21,59,0,2,0,0,215,0,282,656,187,59,223,118,164,0.2807807807807808,28.2,16.4,collision_intent:59;dga_entry:164;state:59,0.30000000000000004,0.22457627118644075,known_visit_core_500,10,4,8
