trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,48.23121469972403,48.23121469972403,0,0,0,56,28,59,1,7,2,2,321,0,178,509,22,62,116,122,56,0.06376811594202898,17.8,5.6,collision_intent:62;hipc_entry:56;state:60,0.3999999999999999,0.31779661016949157,known_visit_horizon,commitment_horizon,2,h2,10,4
130,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.59274024409446,40.59274024409446,0,0,0,79,24,83,0,5,0,0,226,0,201,566,34,81,120,164,37,0.09523809523809523,20.1,3.7,collision_intent:81;hipc_entry:37;state:83,0.25,0.1174698795180722,known_visit_horizon,commitment_horizon,2,h2,10,4
131,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.84518767860679,43.84518767860679,0,0,0,62,26,66,0,5,0,0,274,0,182,505,38,66,116,132,50,0.11014492753623188,18.2,5.0,collision_intent:66;hipc_entry:50;state:66,0.25,0.21969696969696972,known_visit_horizon,commitment_horizon,2,h2,10,4
132,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.891276976768644,40.891276976768644,0,0,0,75,24,79,0,3,0,0,231,0,189,537,27,78,111,157,32,0.08181818181818182,18.9,3.2,collision_intent:78;hipc_entry:32;state:79,0.25,0.110759493670886,known_visit_horizon,commitment_horizon,2,h2,10,4
133,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.64773654393557,44.64773654393557,0,0,0,68,26,72,0,7,0,0,273,0,189,524,40,73,116,145,44,0.11594202898550725,18.9,4.4,collision_intent:73;hipc_entry:44;state:72,0.30000000000000004,0.18055555555555558,known_visit_horizon,commitment_horizon,2,h2,10,4
134,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.192217345018086,35.192217345018086,0,0,0,63,21,67,0,3,0,0,200,0,165,463,29,66,99,133,32,0.09863945578231292,16.5,3.2,collision_intent:66;hipc_entry:32;state:67,0.10000000000000009,0.13805970149253732,known_visit_horizon,commitment_horizon,2,h2,10,4
135,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.951298093798876,42.951298093798876,0,0,0,67,25,70,1,5,0,0,260,0,193,552,25,71,122,142,51,0.06868131868131869,19.3,5.1,collision_intent:71;hipc_entry:51;state:71,0.30000000000000004,0.1785714285714286,known_visit_horizon,commitment_horizon,2,h2,10,4
136,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.39660489959513,44.39660489959513,0,0,0,80,26,79,5,6,4,2,251,0,216,614,31,86,130,170,46,0.08010335917312661,21.6,4.6,collision_intent:86;hipc_entry:46;state:84,0.30000000000000004,0.14873417721518978,known_visit_horizon,commitment_horizon,2,h2,10,4
137,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,36.774629120223736,36.774629120223736,0,0,0,54,22,58,0,0,0,0,226,0,143,385,42,57,86,115,28,0.1640625,14.3,2.8,collision_intent:57;hipc_entry:28;state:58,0.25,0.2844827586206897,known_visit_horizon,commitment_horizon,2,h2,10,4
138,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.563286859924595,37.563286859924595,0,0,0,71,22,75,0,3,0,0,212,0,178,507,24,75,103,150,28,0.0784313725490196,17.8,2.8,collision_intent:75;hipc_entry:28;state:75,0.10000000000000009,0.07666666666666666,known_visit_horizon,commitment_horizon,2,h2,10,4
139,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.720669195690995,39.720669195690995,1,1,1,71,23,72,3,7,0,0,230,0,198,559,32,75,123,150,48,0.08743169398907104,19.8,4.8,collision_intent:75;hipc_entry:48;state:75,0.25,0.125,known_visit_horizon,commitment_horizon,2,h2,10,4
140,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.30676164567289,39.30676164567289,0,0,0,61,23,65,0,5,3,2,242,0,188,522,39,69,119,134,54,0.11016949152542373,18.8,5.4,collision_intent:69;hipc_entry:54;state:65,0.3500000000000001,0.18846153846153846,known_visit_horizon,commitment_horizon,2,h2,10,4
141,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,58.61601896389744,58.61601896389744,0,0,0,97,35,100,1,9,0,0,347,0,255,723,39,101,154,202,53,0.08496732026143791,25.5,5.3,collision_intent:101;hipc_entry:53;state:101,0.25,0.15999999999999992,known_visit_horizon,commitment_horizon,2,h2,10,4
142,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.655631811854704,38.655631811854704,0,0,0,61,23,65,0,4,0,0,232,0,167,461,37,65,102,130,37,0.12211221122112212,16.7,3.7,collision_intent:65;hipc_entry:37;state:65,0.10000000000000009,0.2038461538461538,known_visit_horizon,commitment_horizon,2,h2,10,4
143,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.25945481181275,39.25945481181275,0,0,0,61,23,65,0,2,0,0,237,0,162,454,29,64,98,129,33,0.09965635738831616,16.2,3.3,collision_intent:64;hipc_entry:33;state:65,0.25,0.12692307692307692,known_visit_horizon,commitment_horizon,2,h2,10,4
144,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,34.79121092471137,34.79121092471137,0,0,0,58,21,62,0,3,0,0,205,0,161,453,27,62,99,124,37,0.09183673469387756,16.1,3.7,collision_intent:62;hipc_entry:37;state:62,0.10000000000000009,0.16129032258064524,known_visit_horizon,commitment_horizon,2,h2,10,4
145,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.305582044270196,38.305582044270196,0,0,0,74,23,77,1,5,0,0,213,0,187,524,34,77,110,155,32,0.10397553516819572,18.7,3.2,collision_intent:77;hipc_entry:32;state:78,0.25,0.1071428571428572,known_visit_horizon,commitment_horizon,2,h2,10,4
146,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.90918587526206,45.90918587526206,0,0,0,85,28,87,2,4,0,0,263,0,217,627,21,89,128,178,39,0.05511811023622047,21.7,3.9,collision_intent:89;hipc_entry:39;state:89,0.3500000000000001,0.1408045977011494,known_visit_horizon,commitment_horizon,2,h2,10,4
147,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,47.055109883000625,47.055109883000625,1,1,1,93,28,91,6,9,0,0,257,0,236,670,35,95,141,192,44,0.08333333333333333,23.6,4.4,collision_intent:95;hipc_entry:44;state:97,0.5,0.12362637362637363,known_visit_horizon,commitment_horizon,2,h2,10,4
148,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.849295897350984,45.849295897350984,0,0,0,88,27,92,0,3,4,4,260,0,235,670,32,95,140,187,48,0.07673860911270983,23.5,4.8,collision_intent:95;hipc_entry:48;state:92,0.30000000000000004,0.07608695652173902,known_visit_horizon,commitment_horizon,2,h2,10,4
149,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.046853609949046,37.046853609949046,0,0,0,73,22,76,1,8,0,0,206,0,199,559,35,75,124,152,47,0.0948509485094851,19.9,4.7,collision_intent:75;hipc_entry:47;state:77,0.3500000000000001,0.13157894736842102,known_visit_horizon,commitment_horizon,2,h2,10,4
150,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.24123893103261,40.24123893103261,0,0,0,81,24,83,2,10,0,0,218,0,230,652,35,85,145,170,60,0.08101851851851852,23.0,6.0,collision_intent:85;hipc_entry:60;state:85,0.10000000000000009,0.07530120481927716,known_visit_horizon,commitment_horizon,2,h2,10,4
151,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,51.206554597465974,51.206554597465974,0,0,0,69,30,73,0,3,0,0,325,0,178,494,37,72,106,145,33,0.11746031746031746,17.8,3.3,collision_intent:72;hipc_entry:33;state:73,0.30000000000000004,0.25,known_visit_horizon,commitment_horizon,2,h2,10,4
152,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,28.190404980840274,28.190404980840274,0,0,0,48,17,52,0,1,0,0,167,0,128,352,31,51,77,103,25,0.13478260869565217,12.8,2.5,collision_intent:51;hipc_entry:25;state:52,0.10000000000000009,0.17307692307692313,known_visit_horizon,commitment_horizon,2,h2,10,4
153,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.03095949004175,44.03095949004175,1,1,1,74,26,76,2,5,2,1,258,0,203,560,48,80,123,158,45,0.13043478260869565,20.3,4.5,collision_intent:80;hipc_entry:45;state:78,0.30000000000000004,0.20394736842105265,known_visit_horizon,commitment_horizon,2,h2,10,4
154,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,41.53505043925812,41.53505043925812,0,0,0,52,25,56,0,7,2,2,273,0,163,458,28,58,105,114,49,0.08974358974358974,16.3,4.9,collision_intent:58;hipc_entry:49;state:56,0.3500000000000001,0.3035714285714286,known_visit_horizon,commitment_horizon,2,h2,10,4
155,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.523562324984134,40.523562324984134,0,0,0,79,24,83,0,7,0,0,220,0,202,565,38,81,121,164,38,0.10555555555555556,20.2,3.8,collision_intent:81;hipc_entry:38;state:83,0.25,0.09939759036144569,known_visit_horizon,commitment_horizon,2,h2,10,4
156,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.7841400982394,44.7841400982394,0,0,0,80,26,83,1,13,5,5,262,0,238,685,27,88,150,172,66,0.060267857142857144,23.8,6.6,collision_intent:88;hipc_entry:66;state:84,0.44999999999999996,0.12349397590361444,known_visit_horizon,commitment_horizon,2,h2,10,4
157,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.10365348572912,37.10365348572912,1,1,1,70,22,71,3,5,0,0,213,0,184,510,38,73,111,147,37,0.11550151975683891,18.4,3.7,collision_intent:73;hipc_entry:37;state:74,0.3500000000000001,0.13732394366197176,known_visit_horizon,commitment_horizon,2,h2,10,4
158,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,46.489021123257494,46.489021123257494,0,0,0,79,27,83,0,5,0,0,273,0,224,622,47,83,141,166,58,0.11190476190476191,22.4,5.8,collision_intent:83;hipc_entry:58;state:83,0.25,0.12349397590361444,known_visit_horizon,commitment_horizon,2,h2,10,4
159,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.05276810098567,44.05276810098567,0,0,0,70,26,74,0,3,0,0,267,0,200,574,23,74,126,148,52,0.06133333333333333,20.0,5.2,collision_intent:74;hipc_entry:52;state:74,0.25,0.15540540540540548,known_visit_horizon,commitment_horizon,2,h2,10,4
160,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,32.62849122747409,32.62849122747409,0,0,0,57,19,61,0,3,0,0,192,0,151,414,36,61,90,122,29,0.1348314606741573,15.1,2.9,collision_intent:61;hipc_entry:29;state:61,0.25,0.15163934426229497,known_visit_horizon,commitment_horizon,2,h2,10,4
161,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.67470413846874,39.67470413846874,0,0,0,71,24,75,0,8,0,0,227,0,193,543,33,74,119,149,44,0.09322033898305085,19.3,4.4,collision_intent:74;hipc_entry:44;state:75,0.10000000000000009,0.1233333333333333,known_visit_horizon,commitment_horizon,2,h2,10,4
162,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.44327849902154,39.44327849902154,0,0,0,61,23,65,0,3,0,0,237,0,160,442,35,64,96,129,31,0.12280701754385964,16.0,3.1,collision_intent:64;hipc_entry:31;state:65,0.1499999999999999,0.1499999999999999,known_visit_horizon,commitment_horizon,2,h2,10,4
163,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.70108729416586,37.70108729416586,0,0,0,83,22,86,1,4,1,1,199,0,236,668,37,86,150,173,63,0.08277404921700224,23.6,6.3,collision_intent:86;hipc_entry:63;state:87,0.25,0.03488372093023262,known_visit_horizon,commitment_horizon,2,h2,10,4
164,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.84737602041337,43.84737602041337,0,0,0,78,26,81,1,4,1,1,254,0,215,592,50,84,131,166,49,0.1282051282051282,21.5,4.9,collision_intent:84;hipc_entry:49;state:82,0.10000000000000009,0.13888888888888884,known_visit_horizon,commitment_horizon,2,h2,10,4
165,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.99702412041793,42.99702412041793,0,0,0,67,25,71,0,4,0,0,260,0,177,475,53,70,107,141,36,0.16666666666666666,17.7,3.6,collision_intent:70;hipc_entry:36;state:71,0.25,0.193661971830986,known_visit_horizon,commitment_horizon,2,h2,10,4
166,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.059006224260266,44.059006224260266,0,0,0,81,26,84,1,1,0,0,249,0,231,632,59,84,147,169,62,0.13439635535307518,23.1,6.2,collision_intent:84;hipc_entry:62;state:85,0.10000000000000009,0.10119047619047628,known_visit_horizon,commitment_horizon,2,h2,10,4
167,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.37532348916297,42.37532348916297,0,0,0,58,25,62,0,4,0,0,267,0,162,449,34,61,101,123,39,0.11333333333333333,16.2,3.9,collision_intent:61;hipc_entry:39;state:62,0.44999999999999996,0.2338709677419355,known_visit_horizon,commitment_horizon,2,h2,10,4
168,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.789500332286266,40.789500332286266,0,0,0,82,24,84,2,0,0,0,225,0,200,548,50,85,115,171,29,0.1457725947521866,20.0,2.9,collision_intent:85;hipc_entry:29;state:86,0.1499999999999999,0.08928571428571419,known_visit_horizon,commitment_horizon,2,h2,10,4
169,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.88638215779511,40.88638215779511,0,0,0,60,24,64,0,4,0,0,252,0,164,473,17,63,101,127,37,0.05647840531561462,16.4,3.7,collision_intent:63;hipc_entry:37;state:64,0.3999999999999999,0.203125,known_visit_horizon,commitment_horizon,2,h2,10,4
170,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.25400794853698,43.25400794853698,0,0,0,82,26,86,0,9,0,0,244,0,217,603,45,85,132,171,46,0.11450381679389313,21.7,4.6,collision_intent:85;hipc_entry:46;state:86,0.25,0.15116279069767447,known_visit_horizon,commitment_horizon,2,h2,10,4
171,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.90825184433845,43.90825184433845,0,0,0,72,26,76,0,2,0,0,262,0,189,521,43,76,113,152,37,0.12797619047619047,18.9,3.7,collision_intent:76;hipc_entry:37;state:76,0.3999999999999999,0.125,known_visit_horizon,commitment_horizon,2,h2,10,4
172,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,33.52991298813392,33.52991298813392,0,0,0,64,20,68,0,4,0,0,191,0,175,496,27,68,107,136,39,0.08463949843260188,17.5,3.9,collision_intent:68;hipc_entry:39;state:68,0.1499999999999999,0.13235294117647056,known_visit_horizon,commitment_horizon,2,h2,10,4
173,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.833718480012095,38.833718480012095,0,0,0,88,23,92,0,3,0,0,194,0,237,660,48,91,146,183,54,0.1103448275862069,23.7,5.4,collision_intent:91;hipc_entry:54;state:92,0.10000000000000009,0.016304347826086918,known_visit_horizon,commitment_horizon,2,h2,10,4
174,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.34582654897423,40.34582654897423,0,0,0,78,24,81,1,5,2,2,225,0,220,621,37,83,137,165,55,0.09046454767726161,22.0,5.5,collision_intent:83;hipc_entry:55;state:82,0.25,0.10185185185185186,known_visit_horizon,commitment_horizon,2,h2,10,4
175,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.1664210783369,37.1664210783369,0,0,0,69,22,73,0,2,0,0,210,0,177,495,34,72,105,145,32,0.10862619808306709,17.7,3.2,collision_intent:72;hipc_entry:32;state:73,0.30000000000000004,0.11301369863013688,known_visit_horizon,commitment_horizon,2,h2,10,4
176,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.21412223493573,43.21412223493573,0,0,0,76,25,80,0,6,0,0,251,0,197,559,29,79,118,159,38,0.08262108262108261,19.7,3.8,collision_intent:79;hipc_entry:38;state:80,0.1499999999999999,0.1312500000000001,known_visit_horizon,commitment_horizon,2,h2,10,4
177,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,33.40032567124991,33.40032567124991,0,0,0,65,20,69,0,1,0,0,188,0,160,458,20,67,93,136,24,0.07220216606498195,16.0,2.4,collision_intent:67;hipc_entry:24;state:69,0.25,0.12681159420289845,known_visit_horizon,commitment_horizon,2,h2,10,4
178,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,29.599807469179105,29.599807469179105,0,0,0,63,18,66,1,4,0,0,156,0,166,463,32,65,101,132,34,0.10666666666666667,16.6,3.4,collision_intent:65;hipc_entry:34;state:67,0.30000000000000004,0.06818181818181812,known_visit_horizon,commitment_horizon,2,h2,10,4
179,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,52.43745414584067,52.43745414584067,2,2,2,80,26,78,6,7,1,1,322,0,224,642,28,88,136,172,52,0.06896551724137931,22.4,5.2,collision_intent:88;hipc_entry:52;state:84,0.25,0.1282051282051282,known_visit_horizon,commitment_horizon,2,h2,10,4
180,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.946369099395916,45.946369099395916,0,0,0,60,27,64,0,3,0,0,295,0,165,451,41,63,102,127,38,0.1353135313531353,16.5,3.8,collision_intent:63;hipc_entry:38;state:64,0.30000000000000004,0.3203125,known_visit_horizon,commitment_horizon,2,h2,10,4
181,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.98846200387609,45.98846200387609,0,0,0,68,27,72,0,2,0,0,283,0,178,500,32,72,106,144,34,0.10126582278481013,17.8,3.4,collision_intent:72;hipc_entry:34;state:72,0.25,0.24305555555555558,known_visit_horizon,commitment_horizon,2,h2,10,4
182,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,47.906182992949695,47.906182992949695,0,0,0,64,28,68,0,1,0,0,300,0,168,471,32,68,100,136,32,0.10702341137123746,16.8,3.2,collision_intent:68;hipc_entry:32;state:68,0.30000000000000004,0.21323529411764697,known_visit_horizon,commitment_horizon,2,h2,10,4
183,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,33.667179497778925,33.667179497778925,0,0,0,66,20,70,0,1,0,0,185,0,167,465,33,69,98,139,28,0.1134020618556701,16.7,2.8,collision_intent:69;hipc_entry:28;state:70,0.25,0.1071428571428572,known_visit_horizon,commitment_horizon,2,h2,10,4
184,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.61661329841772,42.61661329841772,0,0,0,66,25,69,1,3,0,0,260,0,173,486,30,70,103,140,33,0.09803921568627451,17.3,3.3,collision_intent:70;hipc_entry:33;state:70,0.3500000000000001,0.19202898550724634,known_visit_horizon,commitment_horizon,2,h2,10,4
185,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.499541209623516,42.499541209623516,0,0,0,78,25,82,0,4,0,0,238,0,201,547,54,81,120,163,38,0.15083798882681565,20.1,3.8,collision_intent:81;hipc_entry:38;state:82,0.1499999999999999,0.13414634146341453,known_visit_horizon,commitment_horizon,2,h2,10,4
186,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,46.23920753540905,46.23920753540905,0,0,0,57,27,61,0,3,0,0,300,0,151,429,21,60,91,121,30,0.07777777777777778,15.1,3.0,collision_intent:60;hipc_entry:30;state:61,0.1499999999999999,0.2418032786885247,known_visit_horizon,commitment_horizon,2,h2,10,4
187,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,59.28462479808496,59.28462479808496,0,0,0,99,35,103,0,15,3,2,348,0,285,809,43,106,179,209,76,0.08052434456928839,28.5,7.6,collision_intent:106;hipc_entry:76;state:103,0.25,0.18689320388349517,known_visit_horizon,commitment_horizon,2,h2,10,4
188,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.94964034241513,38.94964034241513,0,0,0,53,23,57,0,0,0,0,246,0,140,373,44,56,84,113,27,0.17670682730923695,14.0,2.7,collision_intent:56;hipc_entry:27;state:57,0.10000000000000009,0.2763157894736843,known_visit_horizon,commitment_horizon,2,h2,10,4
189,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,46.56734304502745,46.56734304502745,1,1,1,71,27,73,2,3,0,0,285,0,187,511,49,75,112,150,37,0.14626865671641792,18.7,3.7,collision_intent:75;hipc_entry:37;state:75,0.55,0.25,known_visit_horizon,commitment_horizon,2,h2,10,4
190,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,27.962662884308507,27.962662884308507,0,0,0,53,17,57,0,1,1,1,159,0,146,400,35,57,89,114,32,0.13257575757575757,14.6,3.2,collision_intent:57;hipc_entry:32;state:57,0.10000000000000009,0.10964912280701755,known_visit_horizon,commitment_horizon,2,h2,10,4
191,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.3851352591461,38.3851352591461,0,0,0,77,23,81,0,1,0,0,210,0,185,517,35,80,105,161,24,0.11217948717948718,18.5,2.4,collision_intent:80;hipc_entry:24;state:81,0.1499999999999999,0.10802469135802473,known_visit_horizon,commitment_horizon,2,h2,10,4
192,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,34.70896584517258,34.70896584517258,0,0,0,56,21,60,0,2,0,0,210,0,158,440,31,59,99,119,39,0.1054421768707483,15.8,3.9,collision_intent:59;hipc_entry:39;state:60,0.30000000000000004,0.2250000000000001,known_visit_horizon,commitment_horizon,2,h2,10,4
193,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,51.79449954437355,51.79449954437355,0,0,0,69,30,73,0,3,0,0,328,0,189,517,47,73,116,146,43,0.13623188405797101,18.9,4.3,collision_intent:73;hipc_entry:43;state:73,0.3999999999999999,0.20890410958904115,known_visit_horizon,commitment_horizon,2,h2,10,4
194,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.02630452363753,42.02630452363753,0,0,0,67,25,71,0,6,1,1,252,0,184,508,41,73,111,144,40,0.12424242424242424,18.4,4.0,collision_intent:73;hipc_entry:40;state:71,0.30000000000000004,0.1795774647887325,known_visit_horizon,commitment_horizon,2,h2,10,4
195,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.117763597996664,35.117763597996664,0,0,0,50,20,54,0,2,0,0,220,0,136,385,20,53,83,107,29,0.08130081300813008,13.6,2.9,collision_intent:53;hipc_entry:29;state:54,0.25,0.21296296296296302,known_visit_horizon,commitment_horizon,2,h2,10,4
