trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot
87,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,7);01:(12,6);02:(18,11);03:(18,18)",00:0;01:0;02:0;03:0,
88,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,13);01:(16,17);02:(14,0);03:(18,0)",00:0;01:0;02:0;03:0,
89,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,2);01:(18,18);02:(3,1);03:(18,16)",00:0;01:0;02:0;03:0,
90,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,3);01:(3,2);02:(18,18);03:(16,14)",00:0;01:0;02:0;03:0,
91,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(18,18);03:(9,1)",00:0;01:0;02:0;03:0,
92,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,12);01:(18,15);02:(18,18);03:(14,13)",00:0;01:0;02:0;03:0,
93,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,1);01:(8,1);02:(14,2);03:(18,15)",00:0;01:0;02:0;03:0,
94,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,17);01:(18,18);02:(12,16);03:(18,17)",00:0;01:0;02:0;03:0,
95,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,17);01:(18,9);02:(7,18);03:(16,17)",00:0;01:0;02:0;03:0,
96,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(9,8);02:(17,8);03:(9,9)",00:0;01:0;02:0;03:0,
97,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(10,15);02:(10,16);03:(18,16)",00:0;01:0;02:0;03:0,
98,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,16);01:(18,13);02:(13,12);03:(14,7)",00:0;01:0;02:0;03:0,
99,PI,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,pi_gilbert_elliott_drop_0_50_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(11,9);02:(18,16);03:(11,10)",00:0;01:0;02:0;03:0,
