trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status,failure_type,failure_message,unique_targets_completed,debug_max_events
21,,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,"Stagnation detected in trial 21 after 2000 events without movement or target completion; diagnostics={""clock_s"": 93.59195259443777, ""completed_targets"": 9, ""event_reasons"": {""intent_sync"": 87, ""moved"": 76, ""no_goal"": 4209, ""target_visited"": 9, ""turn"": 7}, ""events_processed"": 4388, ""robots"": {""00"": {""active_tasks"": 6, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""01"": 0, ""04"": 0, ""05"": 1, ""06"": 1, ""14"": 1, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 6, ""hipc_candidate_count_after_filter"": 6, ""hipc_candidate_count_before_filter"": 6, ""hipc_claims_known"": 2, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 24, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.07894128346584066, ""pos"": [0, 0], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""01"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""14"": 2, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 20, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 5.426305687426806, ""pos"": [2, 2], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""02"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""14"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 22, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.054601308383423044, ""pos"": [0, 3], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""03"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""14"": 0, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 24, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.15614490067415737, ""pos"": [0, 4], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""04"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""06"": 0, ""14"": 0, ""16"": 0, ""20"": 1}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 20, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 6.824020089738466, ""pos"": [4, 6], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""05"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""06"": 1, ""14"": 0, ""16"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 2, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 20, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 5.199996883359018, ""pos"": [3, 7], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""06"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""13"": 0, ""14"": 1, ""16"": 0, ""20"": 1}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 21, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 39.2855027779597, ""pos"": [21, 7], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""07"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""14"": 1, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 19, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 1.7928652350058187, ""pos"": [1, 10], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""08"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""14"": 1, ""16"": 0, ""19"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 19, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.07922016776444535, ""pos"": [0, 11], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""09"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""14"": 0, ""16"": 0, ""20"": 1}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 20, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.1550056901446354, ""pos"": [0, 13], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""10"": {""active_tasks"": 5, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""06"": 0, ""14"": 0, ""16"": 0, ""20"": 1}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 5, ""hipc_candidate_count_after_filter"": 5, ""hipc_candidate_count_before_filter"": 5, ""hipc_claims_known"": 3, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 19, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 1.7059342415907857, ""pos"": [1, 14], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""11"": {""active_tasks"": 5, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 1, ""14"": 0, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 5, ""hipc_candidate_count_after_filter"": 5, ""hipc_candidate_count_before_filter"": 5, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 18, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.10697233235677445, ""pos"": [0, 16], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""12"": {""active_tasks"": 2, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""13"": 1, ""14"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 2, ""hipc_candidate_count_after_filter"": 2, ""hipc_candidate_count_before_filter"": 2, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 17, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.10144734438298253, ""pos"": [0, 17], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""13"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""14"": 1, ""16"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 21, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 1.8680193945339465, ""pos"": [1, 19], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""14"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""16"": 0, ""20"": 1}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": true, ""hipc_team_size"": 24, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 24.950792630971893, ""pos"": [12, 20], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""15"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""01"": 0, ""04"": 0, ""05"": 1, ""06"": 0, ""13"": 0, ""14"": 0, ""16"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 21, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.08334060035407581, ""pos"": [0, 22], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""16"": {""active_tasks"": 6, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 0, ""06"": 1, ""13"": 0, ""14"": 1, ""20"": 1}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 6, ""hipc_candidate_count_after_filter"": 6, ""hipc_candidate_count_before_filter"": 6, ""hipc_claims_known"": 2, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 21, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 10.478653286191381, ""pos"": [6, 23], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""17"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""14"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 19, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.09195259443777505, ""pos"": [0, 24], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""18"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""06"": 0, ""14"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 20, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 5.155860415018988, ""pos"": [3, 26], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""19"": {""active_tasks"": 1, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 1, ""05"": 0, ""06"": 0, ""14"": 1, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 1, ""hipc_candidate_count_after_filter"": 1, ""hipc_candidate_count_before_filter"": 1, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 19, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 1.6841230211591005, ""pos"": [1, 27], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""20"": {""active_tasks"": 2, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 2, ""13"": 0, ""14"": 1, ""16"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 2, ""hipc_candidate_count_after_filter"": 2, ""hipc_candidate_count_before_filter"": 2, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 22, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 53.40299077801374, ""pos"": [23, 31], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""21"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 1, ""06"": 0, ""14"": 1, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 20, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.09557517242956384, ""pos"": [0, 30], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""22"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""05"": 0, ""06"": 0, ""14"": 0, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 22, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.0794730870300988, ""pos"": [0, 32], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""23"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""01"": 0, ""04"": 0, ""05"": 1, ""14"": 0, ""16"": 0, ""20"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 22, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.07018303644227884, ""pos"": [0, 33], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}}, ""total_targets"": 10}",,192133
22,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,49.65951760052685,49.65951760052685,0,0,0,100,30,124,0,3,0,0,0,0.0,0,2264,0,281,5438,1010,110,171,234,47,0.25778458397141396,28.1,4.7,collision_intent:110;hipc_clear_bundle:10;hipc_entry:37;state:124,0.7833333333333332,0.6639784946236558,2087,4817.9936,8.9354,3956.2718,8.2646,2087,861.7218,0.8778,completed,,,,
23,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,76.99644701912685,76.99644701912685,1,1,1,140,45,163,1,1,0,0,0,0.0,0,3512,0,373,7270,1293,154,219,318,55,0.2575184226249751,37.3,5.5,collision_intent:154;hipc_clear_bundle:12;hipc_entry:43;state:164,0.825,0.7067995910020448,3251,9814.6434,9.0394,7868.1861,8.3875,3251,1946.4573,0.9741,completed,,,,
24,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,67.17358668424404,67.17358668424404,1,1,1,151,37,174,1,6,4,2,2,10.0,1,3040,0,411,7995,1443,166,245,341,70,0.25676156583629894,41.1,7.0,collision_intent:166;hipc_clear_bundle:14;hipc_entry:56;state:175,0.8083333333333333,0.685823754789272,2759,11253.3453,10.2064,9611.716,9.4704,2759,1641.6293,1.0571,completed,,,,
25,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,66.60897706949976,66.60897706949976,0,0,0,148,39,172,0,6,0,0,0,0.0,0,3004,0,390,7608,1345,160,230,332,58,0.2550730134648208,39.0,5.8,collision_intent:160;hipc_clear_bundle:12;hipc_entry:46;state:172,0.8166666666666667,0.692829457364341,2732,11475.5427,10.1344,9849.8711,9.4696,2732,1625.6716,0.9538,completed,,,,
26,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,70.38989618859198,70.38989618859198,1,1,1,132,42,155,1,4,0,0,0,0.0,0,3209,0,353,6941,1164,143,210,299,54,0.24169435215946844,35.3,5.4,collision_intent:143;hipc_clear_bundle:12;hipc_entry:42;state:156,0.825,0.6868279569892473,2971,8222.7534,9.2569,6618.7077,8.6454,2971,1604.0457,1.5201,completed,,,,
27,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,55.944480787940066,55.944480787940066,0,0,0,113,33,137,0,0,0,0,0,0.0,0,2538,0,307,5993,1050,124,183,261,46,0.25053686471009307,30.7,4.6,collision_intent:124;hipc_clear_bundle:11;hipc_entry:35;state:137,0.8416666666666666,0.6724452554744524,2336,6481.6323,8.6231,5144.6289,7.9867,2336,1337.0034,1.0663,completed,,,,
28,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,53.577291698296214,53.577291698296214,0,0,0,128,32,152,0,7,3,1,1,5.0,1,2404,0,345,6745,1176,137,208,289,56,0.24654088050314465,34.5,5.6,collision_intent:137;hipc_clear_bundle:10;hipc_entry:46;state:152,0.7583333333333333,0.6748903508771928,2179,9431.0596,9.7089,8084.103,9.0309,2179,1346.9566,0.9528,completed,,,,
29,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,37.05869380568511,37.05869380568511,0,0,0,83,22,107,0,2,0,0,0,0.0,0,1672,0,239,4644,835,90,149,197,42,0.24493986506306833,23.9,4.2,collision_intent:90;hipc_clear_bundle:7;hipc_entry:35;state:107,0.7833333333333332,0.6172118380062304,1537,5174.1841,9.5242,4266.4096,8.9089,1537,907.7745,0.8963,completed,,,,
30,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,63.96673792637047,63.96673792637047,0,0,0,152,37,175,1,8,0,0,0,0.0,0,2867,0,415,8076,1454,164,251,340,75,0.25251823549843694,41.5,7.5,collision_intent:164;hipc_clear_bundle:17;hipc_entry:58;state:176,0.825,0.6635714285714285,2593,11041.6808,10.1699,9464.8471,9.5323,2593,1576.8337,1.0886,completed,,,,
31,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,78.46162979326209,78.46162979326209,1,1,1,176,46,197,3,5,0,0,0,0.0,0,3536,0,451,8835,1521,189,262,389,62,0.2531203195207189,45.1,6.2,collision_intent:189;hipc_clear_bundle:12;hipc_entry:50;state:200,0.8499999999999999,0.6486886632825719,3206,10162.38,10.7092,8749.3448,9.9294,3206,1413.0352,0.9504,completed,,,,
32,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,49.25303344946524,49.25303344946524,0,0,0,138,29,158,4,5,0,0,0,0.0,0,2192,0,376,7350,1278,149,227,311,65,0.2457219765429725,37.6,6.5,collision_intent:149;hipc_clear_bundle:14;hipc_entry:51;state:162,0.8083333333333333,0.6645569620253164,1939,8059.2673,9.79,7062.7697,9.0614,1939,996.4976,0.925,completed,,,,
33,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,82.67111091185222,82.67111091185222,0,0,0,132,49,156,0,4,0,0,0,0.0,0,3807,0,349,6801,1206,142,207,298,51,0.2543767137734655,34.9,5.1,collision_intent:142;hipc_clear_bundle:10;hipc_entry:41;state:156,0.8499999999999999,0.7019230769230769,3564,8033.031,9.8477,6479.2941,9.0235,3564,1553.7369,0.8991,completed,,,,
34,known_visit,HIPC,bernoulli,drop_0.25,34,1156,24,10,hipc_g34_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,63.7625583297285,63.7625583297285,0,0,0,145,38,169,0,12,0,0,0,0.0,0,2871,0,393,7673,1350,155,238,324,69,0.24734334921216564,39.3,6.9,collision_intent:155;hipc_clear_bundle:12;hipc_entry:57;state:169,0.825,0.6708579881656804,2621,6648.3496,9.9638,5596.233,9.2955,2621,1052.1166,0.8211,completed,,,,
