trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,60.430792242087165,60.430792242087165,00:0;01:0;02:3;03:2;04:0;05:1;06:0;07:4;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(11,4);(33,10);(18,14);(0,16);(20,19);(2,25);(25,22);(0,33)",923,0,completed
11,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,57.149210261551666,57.149210261551666,00:1;01:0;02:0;03:0;04:3;05:2;06:2;07:2;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(17,1);(0,4);(1,8);(1,12);(16,12);(24,17);(24,23);(29,24);(0,33)",854,0,completed
12,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,53.85273953141648,53.85273953141648,00:2;01:1;02:0;03:3;04:0;05:1;06:2;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,1);(15,5);(0,8);(26,11);(0,16);(14,20);(19,27);(31,30);(0,33)",792,0,completed
13,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,71.58704519682063,71.58704519682063,00:0;01:4;02:0;03:1;04:4;05:0;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,0);(25,1);(6,8);(10,17);(33,25);(0,21);(0,25);(27,31);(0,33)",1094,0,completed
14,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,81.6153172584277,81.6153172584277,00:1;01:0;02:0;03:2;04:1;05:4;06:0;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,5);(1,4);(0,8);(19,17);(5,18);(33,8);(0,25);(0,29);(30,30)",1283,0,completed
15,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,83.07641843291673,83.07641843291673,00:3;01:0;02:1;03:0;04:0;05:0;06:1;07:3;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,7);(0,4);(7,8);(1,12);(17,16);(0,21);(3,27);(32,18);(20,31)",1325,0,completed
16,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,66.98084889486826,66.98084889486826,00:0;01:1;02:1;03:5;04:0;05:0;06:2;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(1,0);(20,7);(11,9);(32,17);(0,16);(1,21);(26,22);(22,30);(0,33)",1037,0,completed
17,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,66.99143077567858,66.99143077567858,00:2;01:0;02:2;03:0;04:1;05:1;06:4;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,0);(2,4);(33,9);(0,12);(12,20);(5,23);(29,21);(14,29);(0,33)",1023,0,completed
18,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,50.852576514035526,50.852576514035526,00:1;01:1;02:2;03:0;04:3;05:0;06:3;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(29,0);(12,3);(24,8);(1,12);(24,19);(1,21);(28,25);(1,29);(0,33)",740,0,completed
19,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,63.227036078069005,63.227036078069005,00:3;01:0;02:0;03:1;04:0;05:4;06:0;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,5);(0,4);(0,8);(15,14);(8,16);(31,23);(1,25);(27,28);(3,33)",976,0,completed
20,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,60.96457557734138,60.96457557734138,00:0;01:2;02:0;03:3;04:3;05:1;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(1,0);(22,2);(0,8);(29,15);(12,20);(8,23);(8,25);(15,28);(0,33)",943,0,completed
21,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,44.2735132858182,44.2735132858182,00:1;01:0;02:3;03:0;04:3;05:1;06:0;07:2;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(2,4);(0,4);(21,7);(1,12);(14,22);(11,23);(0,25);(23,31);(0,33)",683,0,completed
22,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,51.57972582596158,51.57972582596158,00:0;01:1;02:2;03:3;04:0;05:2;06:0;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(1,0);(1,3);(23,6);(27,15);(2,16);(29,19);(1,25);(0,29);(8,32)",796,0,completed
23,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,54.88282896095334,54.88282896095334,00:0;01:2;02:2;03:1;04:0;05:2;06:1;07:2;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(1,0);(25,12);(21,9);(1,11);(0,16);(21,17);(32,25);(9,33);(0,33)",819,0,completed
24,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,67.30818382288852,67.30818382288852,00:0;01:2;02:0;03:1;04:4;05:0;06:0;07:0;08:3,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(21,0);(0,8);(25,14);(33,23);(0,21);(0,25);(3,30);(27,31)",1043,0,completed
25,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,81.02430209514237,81.02430209514237,00:3;01:0;02:1;03:0;04:2;05:0;06:4;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(30,7);(0,4);(6,9);(0,12);(27,12);(0,21);(32,21);(18,29);(0,33)",1271,0,completed
26,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,72.05280476150736,72.05280476150736,00:1;01:4;02:1;03:0;04:2;05:2;06:0;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(2,1);(32,8);(11,7);(0,12);(33,26);(14,25);(5,25);(1,29);(0,33)",1138,0,completed
27,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,71.30303250664834,71.30303250664834,00:0;01:0;02:0;03:4;04:0;05:1;06:3;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(0,4);(3,8);(32,12);(0,16);(2,19);(25,24);(7,29);(24,32)",1141,0,completed
28,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,55.990066730243804,55.990066730243804,00:2;01:3;02:0;03:1;04:2;05:0;06:0;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(29,4);(25,7);(2,7);(10,13);(26,14);(0,21);(0,25);(0,29);(16,32)",848,0,completed
29,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,35.905735581976984,35.905735581976984,00:3;01:0;02:0;03:1;04:1;05:0;06:1;07:0;08:4,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(14,5);(0,4);(1,8);(14,6);(18,19);(0,21);(7,26);(10,29);(14,31)",521,0,completed
30,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,69.51513990303881,69.51513990303881,00:0;01:1;02:3;03:0;04:2;05:4;06:0;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(19,5);(29,4);(0,12);(28,18);(31,25);(7,25);(0,29);(0,33)",1073,0,completed
31,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,58.49125936477383,58.49125936477383,00:2;01:1;02:0;03:2;04:3;05:2;06:0;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,3);(18,4);(0,8);(29,9);(28,19);(18,22);(0,25);(0,29);(0,33)",883,0,completed
32,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,50.34517408411153,50.34517408411153,00:0;01:1;02:0;03:0;04:2;05:4;06:1;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(25,6);(0,8);(0,12);(21,15);(24,25);(23,27);(15,28);(2,33)",743,0,completed
33,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,75.70426808379717,75.70426808379717,00:0;01:3;02:2;03:0;04:0;05:0;06:3;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(1,0);(32,17);(23,9);(0,12);(8,16);(0,21);(28,32);(2,30);(4,32)",1203,0,completed
34,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,66.85399423806969,66.85399423806969,00:2;01:3;02:1;03:0;04:0;05:2;06:0;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(31,5);(20,6);(9,9);(0,12);(0,16);(24,22);(0,25);(1,29);(25,33)",1041,0,completed
35,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,65.63940470414241,65.63940470414241,00:0;01:0;02:3;03:2;04:1;05:0;06:3;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(0,4);(32,5);(21,11);(7,15);(0,21);(32,28);(1,29);(29,33)",1001,0,completed
36,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,58.78124847110232,58.78124847110232,00:4;01:1;02:1;03:0;04:2;05:2;06:0;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(27,4);(2,3);(13,10);(0,12);(22,12);(29,17);(0,25);(0,29);(1,33)",913,0,completed
37,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,67.48154503429389,67.48154503429389,00:0;01:1;02:0;03:2;04:1;05:3;06:2;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(6,3);(0,8);(23,10);(4,22);(29,22);(15,29);(2,28);(0,33)",1071,0,completed
38,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,75.24949355659255,75.24949355659255,00:1;01:0;02:2;03:1;04:4;05:1;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,2);(6,4);(21,8);(30,8);(33,15);(5,19);(0,25);(12,28);(0,33)",1163,0,completed
39,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,65.03188703354056,65.03188703354056,00:0;01:1;02:2;03:0;04:5;05:0;06:2;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(9,4);(23,6);(21,12);(31,13);(1,21);(29,27);(4,29);(1,33)",994,0,completed
40,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,80.3984402850293,80.3984402850293,00:0;01:0;02:0;03:2;04:2;05:0;06:2;07:1;08:3,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(1,0);(0,4);(8,8);(19,13);(32,13);(3,22);(5,25);(6,31);(32,32)",1273,0,completed
41,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,74.86352694223093,74.86352694223093,00:3;01:0;02:0;03:0;04:2;05:2;06:1;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(33,3);(8,4);(0,8);(0,12);(30,25);(19,23);(1,27);(7,29);(14,33)",1175,0,completed
42,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,60.87021408586963,60.87021408586963,00:0;01:0;02:2;03:3;04:1;05:3;06:0;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(0,0);(4,4);(16,7);(27,21);(13,16);(20,21);(0,25);(0,29);(11,32)",953,0,completed
43,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,60.757424867365536,60.757424867365536,00:4;01:2;02:1;03:0;04:0;05:2;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(30,0);(15,8);(14,9);(3,11);(0,16);(10,17);(0,25);(13,30);(0,33)",961,0,completed
44,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,58.60098186553848,58.60098186553848,00:2;01:3;02:0;03:0;04:1;05:0;06:3;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(19,1);(10,10);(3,8);(0,12);(16,16);(0,21);(31,27);(14,31);(0,33)",910,0,completed
45,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,47.48019685417635,47.48019685417635,00:0;01:4;02:1;03:0;04:1;05:1;06:3;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(6,0);(26,4);(17,9);(0,12);(3,17);(2,23);(23,24);(0,29);(0,33)",742,0,completed
46,known_visit,HIPC,ideal,1.0,34,1156,9,10,hipc_g34_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,68.9796393319017,68.9796393319017,00:0;01:3;02:2;03:0;04:2;05:1;06:0;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(1,0);(30,4);(25,14);(0,12);(15,22);(6,23);(0,25);(1,29);(24,32)",1057,0,completed
