stage,environment,algorithm_key,algorithm,commitment_horizon,dga_iterations,comm_label,comm_model,comm_level,scenario_file,out_dir,run_id,expected_trials,command
known_core,known,acbba,ACBBA,3,,bernoulli_drop_0_4,bernoulli,0.4,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/bernoulli_drop_0_4,acbba_bernoulli_drop_0_4,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_bernoulli_drop_0_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/bernoulli_drop_0_4"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.4""]"
known_core,known,acbba,ACBBA,3,,bernoulli_drop_0_5,bernoulli,0.5,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/bernoulli_drop_0_5,acbba_bernoulli_drop_0_5,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_bernoulli_drop_0_5"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/bernoulli_drop_0_5"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.5""]"
known_core,known,acbba,ACBBA,3,,bernoulli_drop_0_6,bernoulli,0.6,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/bernoulli_drop_0_6,acbba_bernoulli_drop_0_6,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_bernoulli_drop_0_6"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/bernoulli_drop_0_6"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.6""]"
known_core,known,acbba,ACBBA,3,,bernoulli_drop_0_7,bernoulli,0.7,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/bernoulli_drop_0_7,acbba_bernoulli_drop_0_7,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_bernoulli_drop_0_7"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/bernoulli_drop_0_7"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.7""]"
known_core,known,acbba,ACBBA,3,,gilbert_elliot_pGG_0_3_pBB_0_7,gilbert_elliot,0.3,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_3_pBB_0_7,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_gilbert_elliot_pGG_0_3_pBB_0_7"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_3_pBB_0_7"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.3""]"
known_core,known,acbba,ACBBA,3,,gilbert_elliot_pGG_0_4_pBB_0_6,gilbert_elliot,0.4,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_4_pBB_0_6,acbba_gilbert_elliot_pGG_0_4_pBB_0_6,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_gilbert_elliot_pGG_0_4_pBB_0_6"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_4_pBB_0_6"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.4""]"
known_core,known,acbba,ACBBA,3,,gilbert_elliot_pGG_0_5_pBB_0_5,gilbert_elliot,0.5,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_5_pBB_0_5,acbba_gilbert_elliot_pGG_0_5_pBB_0_5,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_gilbert_elliot_pGG_0_5_pBB_0_5"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_5_pBB_0_5"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.5""]"
known_core,known,acbba,ACBBA,3,,gilbert_elliot_pGG_0_6_pBB_0_4,gilbert_elliot,0.6,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_6_pBB_0_4,acbba_gilbert_elliot_pGG_0_6_pBB_0_4,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_gilbert_elliot_pGG_0_6_pBB_0_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_6_pBB_0_4"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.6""]"
known_core,known,acbba,ACBBA,3,,gilbert_elliot_pGG_0_7_pBB_0_3,gilbert_elliot,0.7,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_7_pBB_0_3,acbba_gilbert_elliot_pGG_0_7_pBB_0_3,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_gilbert_elliot_pGG_0_7_pBB_0_3"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_7_pBB_0_3"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.7""]"
known_core,known,acbba,ACBBA,3,,gilbert_elliot_pGG_0_8_pBB_0_2,gilbert_elliot,0.8,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_8_pBB_0_2,acbba_gilbert_elliot_pGG_0_8_pBB_0_2,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_gilbert_elliot_pGG_0_8_pBB_0_2"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_8_pBB_0_2"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.8""]"
known_core,known,acbba,ACBBA,3,,gilbert_elliot_pGG_0_9_pBB_0_1,gilbert_elliot,0.9,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_9_pBB_0_1,acbba_gilbert_elliot_pGG_0_9_pBB_0_1,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_gilbert_elliot_pGG_0_9_pBB_0_1"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_9_pBB_0_1"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.9""]"
known_core,known,acbba,ACBBA,3,,gilbert_elliot_pGG_0_95_pBB_0_05,gilbert_elliot,0.95,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_95_pBB_0_05,acbba_gilbert_elliot_pGG_0_95_pBB_0_05,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_gilbert_elliot_pGG_0_95_pBB_0_05"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/gilbert_elliot_pGG_0_95_pBB_0_05"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.95""]"
known_core,known,acbba,ACBBA,3,,rayleigh_style_sens_neg32_58,rayleigh_style,-32.58,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg32_58,acbba_rayleigh_style_sens_neg32_58,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg32_58"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg32_58"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-32.58""]"
known_core,known,acbba,ACBBA,3,,rayleigh_style_sens_neg37_79,rayleigh_style,-37.79,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg37_79,acbba_rayleigh_style_sens_neg37_79,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg37_79"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg37_79"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-37.79""]"
known_core,known,acbba,ACBBA,3,,rayleigh_style_sens_neg42_16,rayleigh_style,-42.16,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg42_16,acbba_rayleigh_style_sens_neg42_16,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg42_16"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg42_16"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-42.16""]"
known_core,known,acbba,ACBBA,3,,rayleigh_style_sens_neg46_04,rayleigh_style,-46.04,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg46_04,acbba_rayleigh_style_sens_neg46_04,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg46_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg46_04"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-46.04""]"
known_core,known,acbba,ACBBA,3,,rayleigh_style_sens_neg49_17,rayleigh_style,-49.17,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg49_17,acbba_rayleigh_style_sens_neg49_17,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg49_17"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg49_17"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-49.17""]"
known_core,known,acbba,ACBBA,3,,rayleigh_style_sens_neg52_15,rayleigh_style,-52.15,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg52_15,acbba_rayleigh_style_sens_neg52_15,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg52_15"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg52_15"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-52.15""]"
known_core,known,acbba,ACBBA,3,,rayleigh_style_sens_neg56_04,rayleigh_style,-56.04,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg56_04,acbba_rayleigh_style_sens_neg56_04,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg56_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg56_04"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-56.04""]"
known_core,known,acbba,ACBBA,3,,rayleigh_style_sens_neg59_4,rayleigh_style,-59.4,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg59_4,acbba_rayleigh_style_sens_neg59_4,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg59_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/acbba/rayleigh_style_sens_neg59_4"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-59.4""]"
known_core,known,pi,PI,5,,ideal_1_0,ideal,,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/ideal_1_0,pi_ideal_1_0,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_ideal_1_0"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/ideal_1_0"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""ideal""]"
known_core,known,pi,PI,5,,bernoulli_drop_0_05,bernoulli,0.05,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/bernoulli_drop_0_05,pi_bernoulli_drop_0_05,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_bernoulli_drop_0_05"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/bernoulli_drop_0_05"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.05""]"
known_core,known,pi,PI,5,,bernoulli_drop_0_1,bernoulli,0.1,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/bernoulli_drop_0_1,pi_bernoulli_drop_0_1,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_bernoulli_drop_0_1"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/bernoulli_drop_0_1"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.1""]"
known_core,known,pi,PI,5,,bernoulli_drop_0_2,bernoulli,0.2,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/bernoulli_drop_0_2,pi_bernoulli_drop_0_2,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_bernoulli_drop_0_2"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/bernoulli_drop_0_2"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.2""]"
known_core,known,pi,PI,5,,bernoulli_drop_0_3,bernoulli,0.3,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/bernoulli_drop_0_3,pi_bernoulli_drop_0_3,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_bernoulli_drop_0_3"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/bernoulli_drop_0_3"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.3""]"
known_core,known,pi,PI,5,,bernoulli_drop_0_4,bernoulli,0.4,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/bernoulli_drop_0_4,pi_bernoulli_drop_0_4,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_bernoulli_drop_0_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/bernoulli_drop_0_4"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.4""]"
known_core,known,pi,PI,5,,bernoulli_drop_0_5,bernoulli,0.5,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/bernoulli_drop_0_5,pi_bernoulli_drop_0_5,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_bernoulli_drop_0_5"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/bernoulli_drop_0_5"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.5""]"
known_core,known,pi,PI,5,,bernoulli_drop_0_6,bernoulli,0.6,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/bernoulli_drop_0_6,pi_bernoulli_drop_0_6,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_bernoulli_drop_0_6"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/bernoulli_drop_0_6"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.6""]"
known_core,known,pi,PI,5,,bernoulli_drop_0_7,bernoulli,0.7,scenarios/known_visit_g19_t10_n500.csv,runs/known_visit_core_500/raw/pi/bernoulli_drop_0_7,pi_bernoulli_drop_0_7,500,"[""/usr/bin/python3"", ""-m"", ""known_visit_sim.run_trials"", ""--scenario-file"", ""scenarios/known_visit_g19_t10_n500.csv"", ""--algorithm"", ""known_visit_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_bernoulli_drop_0_7"", ""--seed"", ""0"", ""--out-dir"", ""runs/known_visit_core_500/raw/pi/bernoulli_drop_0_7"", ""--max-trials"", ""500"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.7""]"
