trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
40,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,52.39230086615342,52.39230086615342,00:0;01:0;02:4;03:0;04:0;05:3;06:1;07:0;08:0;09:0;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(2,0);(5,2);(22,5);(6,6);(8,8);(13,12);(3,13);(3,14);(3,15);(1,18);(12,21);(22,20);(1,24)",1213,0,completed
41,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,38.04713507198405,38.04713507198405,00:0;01:2;02:0;03:0;04:0;05:2;06:0;07:2;08:0;09:0;10:2;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(11,9);(1,4);(1,6);(1,8);(12,17);(1,12);(8,12);(1,16);(2,18);(7,24);(22,21);(2,24)",872,0,completed
42,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,44.857960005108566,44.857960005108566,00:0;01:0;02:0;03:2;04:1;05:0;06:1;07:1;08:0;09:2;10:1;11:0;12:2,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(2,2);(1,4);(24,3);(5,8);(1,10);(3,12);(18,15);(2,16);(8,20);(2,20);(1,22);(22,22)",1044,0,completed
43,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,70.06384936582468,70.06384936582468,00:0;01:2;02:0;03:0;04:1;05:1;06:0;07:0;08:0;09:0;10:4;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(8,1);(15,8);(2,4);(2,6);(5,8);(4,11);(4,12);(2,14);(4,16);(2,18);(24,15);(14,15);(2,24)",1653,0,completed
44,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,48.90957879967389,48.90957879967389,00:0;01:2;02:0;03:1;04:0;05:1;06:2;07:0;08:0;09:0;10:0;11:0;12:4,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(9,0);(24,0);(2,4);(9,7);(5,9);(4,11);(22,11);(2,14);(2,16);(2,18);(8,20);(8,22);(24,19)",1093,0,completed
45,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,48.363234009715946,48.363234009715946,00:0;01:0;02:1;03:0;04:4;05:0;06:1;07:1;08:2;09:0;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(1,2);(2,5);(2,6);(20,8);(2,10);(2,11);(14,7);(23,20);(2,18);(1,20);(2,22);(1,24)",1143,0,completed
46,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,52.885942520559375,52.885942520559375,00:0;01:1;02:0;03:4;04:0;05:1;06:0;07:0;08:1;09:3;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(2,0);(14,2);(3,4);(19,6);(3,8);(17,10);(3,12);(3,14);(11,15);(23,14);(3,20);(2,22);(3,24)",1222,0,completed
47,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,56.65398423936046,56.65398423936046,00:1;01:2;02:1;03:0;04:0;05:0;06:0;07:0;08:2;09:0;10:0;11:4;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(15,1);(15,4);(8,7);(1,6);(2,8);(1,10);(2,12);(2,14);(19,12);(1,18);(2,20);(24,21);(3,24)",1327,0,completed
48,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,48.55707267399711,48.55707267399711,00:2;01:1;02:2;03:1;04:0;05:0;06:0;07:2;08:0;09:0;10:0;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(23,6);(3,2);(14,12);(2,6);(2,8);(2,10);(2,12);(24,12);(1,16);(1,18);(3,20);(20,17);(1,24)",1109,0,completed
49,known_visit,PI,ideal,1.0,25,625,13,10,pi_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,54.9636069661281,54.9636069661281,00:2;01:0;02:0;03:2;04:0;05:0;06:0;07:0;08:1;09:0;10:2;11:3;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(14,1);(1,2);(2,4);(20,3);(2,8);(1,10);(2,12);(2,14);(15,16);(1,18);(5,11);(22,13);(1,24)",1285,0,completed
