trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
85,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,16);01:(18,12);02:(15,15);03:(15,12)",00:0;01:0;02:0;03:0,,completed,,
86,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,2);01:(2,3);02:(17,18);03:(18,11)",00:0;01:0;02:0;03:0,,completed,,
87,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,16);01:(18,14);02:(15,17);03:(14,17)",00:0;01:0;02:0;03:0,,completed,,
88,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,12);01:(16,14);02:(18,14);03:(13,13)",00:0;01:0;02:0;03:0,,completed,,
89,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,18);01:(17,18);02:(6,12);03:(18,11)",00:0;01:0;02:0;03:0,,completed,,
90,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,17);01:(4,18);02:(3,18);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
91,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,8);01:(18,16);02:(13,13);03:(3,7)",00:0;01:0;02:0;03:0,,completed,,
92,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,1);01:(18,18);02:(17,15);03:(18,13)",00:0;01:0;02:0;03:0,,completed,,
93,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,12);01:(7,10);02:(8,10);03:(5,8)",00:0;01:0;02:0;03:0,,completed,,
94,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,7);01:(18,15);02:(1,3);03:(18,6)",00:0;01:0;02:0;03:0,,completed,,
95,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(18,10);02:(17,7);03:(17,10)",00:0;01:0;02:0;03:0,,completed,,
96,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(8,6);02:(8,5);03:(9,5)",00:0;01:0;02:0;03:0,,completed,,
97,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,6);01:(18,17);02:(18,16);03:(3,7)",00:0;01:0;02:0;03:0,,completed,,
98,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 98. This usually means the allocator is stuck or returning no reachable goals.
99,CBAA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,cbaa_gilbert_elliott_drop_0_30_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,12);01:(18,18);02:(16,13);03:(7,9)",00:0;01:0;02:0;03:0,,completed,,
