trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
87,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,16);01:(18,13);02:(14,18);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
88,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,2);01:(15,16);02:(12,3);03:(18,6)",00:0;01:0;02:0;03:0,,completed,,
89,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,15);01:(18,6);02:(14,13);03:(11,8)",00:0;01:0;02:0;03:0,,completed,,
90,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,5);01:(12,11);02:(10,15);03:(18,11)",00:0;01:0;02:0;03:0,,completed,,
91,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,7);01:(17,1);02:(18,0);03:(16,12)",00:0;01:0;02:0;03:0,,completed,,
92,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 92. This usually means the allocator is stuck or returning no reachable goals.
93,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,5);01:(16,4);02:(13,15);03:(16,16)",00:0;01:0;02:0;03:0,,completed,,
94,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,11);01:(18,16);02:(8,6);03:(16,7)",00:0;01:0;02:0;03:0,,completed,,
95,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,10);01:(6,9);02:(13,14);03:(5,9)",00:0;01:0;02:0;03:0,,completed,,
96,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,11);01:(9,6);02:(18,8);03:(9,7)",00:0;01:0;02:0;03:0,,completed,,
97,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,7);01:(18,9);02:(11,9);03:(18,17)",00:0;01:0;02:0;03:0,,completed,,
98,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,13);01:(17,7);02:(18,5);03:(17,10)",00:0;01:0;02:0;03:0,,completed,,
99,DGA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,dga_gilbert_elliott_drop_0_70_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,,failed,RuntimeError,Debug safety cap reached in trial 99. This usually means the allocator is stuck or returning no reachable goals.
