trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
25,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,113,0,100,14,0,0,0,537,114,423,227,310,0,collision_intent:114;hipc_clear_bundle:1;hipc_entry:309;state:113,1443,52,completed
26,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,130,0,109,22,0,0,0,586,131,455,261,325,0,collision_intent:131;hipc_entry:325;state:130,1538,117,completed
26,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,126,0,76,51,0,0,0,547,129,418,255,292,0,collision_intent:129;hipc_entry:292;state:126,1580,113,completed
26,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,131,0,88,44,0,0,0,542,131,411,262,280,0,collision_intent:131;hipc_entry:280;state:131,1648,50,completed
26,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,128,0,88,41,0,0,0,566,129,437,257,309,0,collision_intent:129;hipc_entry:309;state:128,1563,111,completed
27,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,100,0,84,17,0,0,0,489,103,386,203,286,0,collision_intent:103;hipc_entry:286;state:100,1427,41,completed
27,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,102,0,100,3,0,0,0,497,104,393,206,291,0,collision_intent:104;hipc_entry:291;state:102,1394,66,completed
27,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,104,0,93,12,0,0,0,485,104,381,208,277,0,collision_intent:104;hipc_entry:277;state:104,1419,54,completed
27,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,102,0,84,19,0,0,0,487,102,385,204,283,0,collision_intent:102;hipc_entry:283;state:102,1394,77,completed
28,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,108,0,101,8,0,0,0,522,111,411,219,303,0,collision_intent:111;hipc_entry:303;state:108,1502,29,completed
28,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,111,0,84,28,0,0,0,524,116,408,227,297,0,collision_intent:116;hipc_clear_bundle:1;hipc_entry:296;state:111,1461,68,completed
28,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,108,0,77,32,0,0,0,475,112,363,220,255,0,collision_intent:112;hipc_entry:255;state:108,1456,122,completed
28,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,113,0,99,15,0,0,0,533,114,419,227,306,0,collision_intent:114;hipc_clear_bundle:1;hipc_entry:305;state:113,1448,73,completed
29,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,106,0,101,6,0,0,0,512,106,406,212,300,0,collision_intent:106;hipc_entry:300;state:106,1365,61,completed
29,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,102,0,63,40,0,0,0,431,108,323,210,221,0,collision_intent:108;hipc_entry:221;state:102,1435,70,completed
29,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,104,0,98,7,0,0,0,496,104,392,208,288,0,collision_intent:104;hipc_entry:288;state:104,1405,35,completed
29,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,103,0,99,5,0,0,0,499,103,396,206,293,0,collision_intent:103;hipc_entry:293;state:103,1383,56,completed
30,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,110,0,91,20,0,0,0,500,110,390,220,280,0,collision_intent:110;hipc_entry:280;state:110,1417,80,completed
30,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,108,0,100,9,0,0,0,505,109,396,217,288,0,collision_intent:109;hipc_entry:288;state:108,1448,44,completed
30,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,108,0,80,29,0,0,0,486,110,376,218,268,0,collision_intent:110;hipc_entry:268;state:108,1491,21,completed
30,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,107,0,90,18,0,0,0,507,109,398,216,291,0,collision_intent:109;hipc_entry:291;state:107,1443,47,completed
31,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,110,0,91,20,0,0,0,496,112,384,222,274,0,collision_intent:112;hipc_entry:274;state:110,1439,63,completed
31,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,109,0,100,10,0,0,0,518,109,409,218,300,0,collision_intent:109;hipc_entry:300;state:109,1440,39,completed
31,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,109,0,87,23,0,0,0,484,110,374,219,265,0,collision_intent:110;hipc_entry:265;state:109,1430,83,completed
31,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,109,0,83,27,0,0,0,500,112,388,221,279,0,collision_intent:112;hipc_entry:279;state:109,1416,81,completed
32,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,99,0,90,10,0,0,0,475,100,375,199,276,0,collision_intent:100;hipc_entry:276;state:99,1355,65,completed
32,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,100,0,83,18,0,0,0,454,100,354,200,254,0,collision_intent:100;hipc_entry:254;state:100,1386,55,completed
32,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,100,0,92,9,0,0,0,476,100,376,200,276,0,collision_intent:100;hipc_entry:276;state:100,1368,51,completed
32,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,100,0,96,5,0,0,0,491,101,390,201,290,0,collision_intent:101;hipc_entry:290;state:100,1353,52,completed
33,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,108,0,84,25,0,0,0,510,114,396,222,288,0,collision_intent:114;hipc_entry:288;state:108,1456,106,completed
33,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,108,0,87,22,0,0,0,514,112,402,220,294,0,collision_intent:112;hipc_clear_bundle:1;hipc_entry:293;state:108,1487,71,completed
33,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,116,0,95,22,0,0,0,516,116,400,232,284,0,collision_intent:116;hipc_entry:284;state:116,1478,78,completed
33,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,116,0,95,22,0,0,0,533,117,416,233,300,0,collision_intent:117;hipc_entry:300;state:116,1485,55,completed
34,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,117,0,90,28,0,0,0,523,118,405,235,288,0,collision_intent:118;hipc_entry:288;state:117,1474,87,completed
34,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,116,0,100,17,0,0,0,533,117,416,233,300,0,collision_intent:117;hipc_clear_bundle:1;hipc_entry:299;state:116,1532,19,completed
34,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,116,0,78,39,0,0,0,505,118,387,234,271,0,collision_intent:118;hipc_entry:271;state:116,1520,59,completed
34,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,116,0,93,24,0,0,0,524,117,407,233,291,0,collision_intent:117;hipc_entry:291;state:116,1515,46,completed
35,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,104,0,88,17,0,0,0,481,107,374,211,270,0,collision_intent:107;hipc_entry:270;state:104,1423,61,completed
35,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,104,0,98,7,0,0,0,504,105,399,209,295,0,collision_intent:105;hipc_entry:295;state:104,1432,30,completed
35,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,106,0,85,22,0,0,0,473,108,365,214,259,0,collision_intent:108;hipc_entry:259;state:106,1440,52,completed
35,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,103,0,90,14,0,0,0,508,105,403,208,300,0,collision_intent:105;hipc_entry:300;state:103,1350,107,completed
36,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,110,0,94,17,0,0,0,510,121,389,231,279,0,collision_intent:121;hipc_entry:279;state:110,1488,42,completed
36,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,111,0,88,24,0,0,0,516,115,401,226,290,0,collision_intent:115;hipc_entry:290;state:111,1481,42,completed
36,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,117,0,86,32,0,0,0,490,119,371,236,254,0,collision_intent:119;hipc_entry:254;state:117,1471,78,completed
36,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,115,0,93,23,0,0,0,524,115,409,230,294,0,collision_intent:115;hipc_entry:294;state:115,1450,65,completed
37,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,105,0,86,20,0,0,0,489,105,384,210,279,0,collision_intent:105;hipc_entry:279;state:105,1408,70,completed
37,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,102,0,86,17,0,0,0,491,102,389,204,287,0,collision_intent:102;hipc_entry:287;state:102,1376,100,completed
37,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,104,0,91,14,0,0,0,482,105,377,209,273,0,collision_intent:105;hipc_entry:273;state:104,1464,21,completed
37,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,104,0,98,7,0,0,0,506,108,398,212,294,0,collision_intent:108;hipc_entry:294;state:104,1431,31,completed
38,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,118,0,78,41,0,0,0,492,122,370,240,252,0,collision_intent:122;hipc_entry:252;state:118,1554,64,completed
38,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,121,0,88,34,0,0,0,527,121,406,242,285,0,collision_intent:121;hipc_entry:285;state:121,1517,65,completed
38,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,119,0,94,26,0,0,0,531,125,406,244,287,0,collision_intent:125;hipc_entry:287;state:119,1533,45,completed
38,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,122,0,101,22,0,0,0,560,123,437,245,315,0,collision_intent:123;hipc_entry:315;state:122,1513,36,completed
39,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,100,0,91,10,0,0,0,490,102,388,202,288,0,collision_intent:102;hipc_entry:288;state:100,1384,56,completed
39,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,101,0,94,8,0,0,0,477,103,374,204,273,0,collision_intent:103;hipc_entry:273;state:101,1370,84,completed
39,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,101,0,92,10,0,0,0,489,101,388,202,287,0,collision_intent:101;hipc_entry:287;state:101,1394,47,completed
39,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,101,0,84,18,0,0,0,475,101,374,202,273,0,collision_intent:101;hipc_entry:273;state:101,1382,74,completed
40,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,117,0,86,32,0,0,0,513,120,393,237,276,0,collision_intent:120;hipc_entry:276;state:117,1520,69,completed
40,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,119,0,98,22,0,0,0,548,119,429,238,310,0,collision_intent:119;hipc_entry:310;state:119,1495,58,completed
40,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,119,0,81,39,0,0,0,499,119,380,238,261,0,collision_intent:119;hipc_entry:261;state:119,1564,38,completed
40,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,117,0,96,22,0,0,0,542,121,421,238,304,0,collision_intent:121;hipc_entry:304;state:117,1481,78,completed
41,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,106,0,99,8,0,0,0,508,107,401,213,295,0,collision_intent:107;hipc_entry:295;state:106,1401,46,completed
41,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,104,0,94,11,0,0,0,485,104,381,208,277,0,collision_intent:104;hipc_clear_bundle:1;hipc_entry:276;state:104,1419,51,completed
41,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,103,0,73,31,0,0,0,465,107,358,210,255,0,collision_intent:107;hipc_clear_bundle:1;hipc_entry:254;state:103,1409,82,completed
41,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,105,0,95,11,0,0,0,498,106,392,211,287,0,collision_intent:106;hipc_entry:287;state:105,1400,58,completed
42,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,128,0,88,41,0,0,0,499,131,368,259,240,0,collision_intent:131;hipc_entry:240;state:128,1603,10,completed
42,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,124,0,94,31,0,0,0,536,130,406,254,282,0,collision_intent:130;hipc_entry:282;state:124,1528,48,completed
42,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,128,0,93,36,0,0,0,541,129,412,257,284,0,collision_intent:129;hipc_entry:284;state:128,1525,47,completed
42,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,124,0,86,39,0,0,0,537,127,410,251,286,0,collision_intent:127;hipc_entry:286;state:124,1500,75,completed
43,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,105,3,0,0,0,535,110,425,217,318,0,collision_intent:110;hipc_entry:318;state:107,1448,25,completed
43,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,102,0,76,27,0,0,0,475,105,370,207,268,0,collision_intent:105;hipc_entry:268;state:102,1436,97,completed
43,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,105,0,89,17,0,0,0,491,108,383,213,278,0,collision_intent:108;hipc_entry:278;state:105,1440,76,completed
43,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,91,16,0,0,0,507,108,399,214,293,0,collision_intent:108;hipc_entry:293;state:106,1463,37,completed
44,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,117,0,98,20,0,0,0,516,118,398,235,281,0,collision_intent:118;hipc_clear_bundle:1;hipc_entry:280;state:117,1520,80,completed
44,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,116,0,97,20,0,0,0,548,122,426,238,310,0,collision_intent:122;hipc_clear_bundle:2;hipc_entry:308;state:116,1505,62,completed
44,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,115,0,98,18,0,0,0,547,117,430,232,315,0,collision_intent:117;hipc_entry:315;state:115,1489,80,completed
44,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,112,0,68,45,0,0,0,505,118,387,230,275,0,collision_intent:118;hipc_entry:275;state:112,1530,80,completed
45,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,87,21,0,0,0,495,109,386,216,279,0,collision_intent:109;hipc_entry:279;state:107,1419,87,completed
45,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,105,0,88,18,0,0,0,491,107,384,212,279,0,collision_intent:107;hipc_entry:279;state:105,1465,46,completed
45,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,90,18,0,0,0,512,111,401,218,294,0,collision_intent:111;hipc_entry:294;state:107,1409,80,completed
45,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,105,0,96,10,0,0,0,504,106,398,211,293,0,collision_intent:106;hipc_entry:293;state:105,1472,25,completed
46,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,77,31,0,0,0,476,111,365,218,258,0,collision_intent:111;hipc_entry:258;state:107,1488,51,completed
46,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,111,0,100,12,0,0,0,525,112,413,223,302,0,collision_intent:112;hipc_entry:302;state:111,1464,27,completed
46,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,110,0,91,20,0,0,0,503,111,392,221,282,0,collision_intent:111;hipc_entry:282;state:110,1433,79,completed
46,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,109,0,93,17,0,0,0,512,111,401,220,292,0,collision_intent:111;hipc_entry:292;state:109,1439,64,completed
47,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,104,0,87,18,0,0,0,512,108,404,212,300,0,collision_intent:108;hipc_entry:300;state:104,1425,87,completed
47,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,107,0,101,7,0,0,0,533,107,426,214,319,0,collision_intent:107;hipc_entry:319;state:107,1367,126,completed
47,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,87,21,0,0,0,491,107,384,214,277,0,collision_intent:107;hipc_entry:277;state:107,1464,70,completed
47,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,86,21,0,0,0,490,108,382,214,276,0,collision_intent:108;hipc_entry:276;state:106,1455,80,completed
48,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,112,0,91,22,0,0,0,529,117,412,229,300,0,collision_intent:117;hipc_entry:300;state:112,1493,38,completed
48,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,113,0,97,17,0,0,0,529,116,413,229,300,0,collision_intent:116;hipc_clear_bundle:1;hipc_entry:299;state:113,1436,94,completed
48,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,114,0,75,40,0,0,0,482,115,367,229,253,0,collision_intent:115;hipc_clear_bundle:1;hipc_entry:252;state:114,1488,90,completed
48,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,113,0,98,16,0,0,0,521,114,407,227,294,0,collision_intent:114;hipc_entry:294;state:113,1432,106,completed
49,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,95,0,95,1,0,0,0,470,96,374,191,279,0,collision_intent:96;hipc_entry:279;state:95,1306,47,completed
49,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,95,0,88,8,0,0,0,452,95,357,190,262,0,collision_intent:95;hipc_entry:262;state:95,1318,52,completed
49,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,96,0,88,9,0,0,0,438,96,342,192,246,0,collision_intent:96;hipc_entry:246;state:96,1276,108,completed
49,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,94,0,90,5,0,0,0,463,94,369,188,275,0,collision_intent:94;hipc_entry:275;state:94,1310,49,completed
50,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,102,0,94,9,0,0,0,487,102,385,204,283,0,collision_intent:102;hipc_entry:283;state:102,1371,44,completed
50,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,100,0,84,17,0,0,0,456,104,352,204,252,0,collision_intent:104;hipc_clear_bundle:2;hipc_entry:250;state:100,1370,76,completed
50,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,102,0,87,16,0,0,0,468,103,365,205,263,0,collision_intent:103;hipc_entry:263;state:102,1402,32,completed
50,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,101,0,96,6,0,0,0,492,102,390,203,289,0,collision_intent:102;hipc_entry:289;state:101,1344,67,completed
51,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,130,0,105,26,0,0,0,586,131,455,261,325,0,collision_intent:131;hipc_entry:325;state:130,1514,92,completed
51,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,129,0,94,36,0,0,0,569,130,439,259,310,0,collision_intent:130;hipc_entry:310;state:129,1554,68,completed
51,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,125,0,69,57,0,0,0,483,130,353,255,228,0,collision_intent:130;hipc_clear_bundle:1;hipc_entry:227;state:125,1651,57,completed
51,HIPC,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,hipc_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,128,0,93,36,0,0,0,554,128,426,256,298,0,collision_intent:128;hipc_entry:298;state:128,1573,64,completed
