trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
0,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,150,0,98,53,0,0,0,1719,150,1569,300,1419,0,acbba_entry:1419;collision_intent:150;state:150,4703,206,completed
50,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,96,0,91,6,0,0,0,1443,98,1345,194,1249,0,acbba_entry:1249;collision_intent:98;state:96,4025,168,completed
50,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,97,0,92,6,0,0,0,1403,97,1306,194,1209,0,acbba_entry:1209;collision_intent:97;state:97,4057,177,completed
50,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,97,0,92,6,0,0,0,1364,99,1265,196,1168,0,acbba_entry:1168;collision_intent:99;state:97,4124,148,completed
51,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,104,0,64,41,0,0,0,1331,105,1226,209,1122,0,acbba_entry:1122;collision_intent:105;state:104,4064,206,completed
51,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,103,0,99,5,0,0,0,1473,105,1368,208,1265,0,acbba_entry:1265;collision_intent:105;state:103,3946,182,completed
51,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,104,0,100,5,0,0,0,1388,104,1284,208,1180,0,acbba_entry:1180;collision_intent:104;state:104,3982,231,completed
51,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,104,0,98,7,0,0,0,1410,107,1303,211,1199,0,acbba_entry:1199;collision_intent:107;state:104,3963,229,completed
52,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,105,0,92,14,0,0,0,1478,105,1373,210,1268,0,acbba_entry:1268;collision_intent:105;state:105,4187,146,completed
52,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,105,0,86,20,0,0,0,1454,106,1348,211,1243,0,acbba_entry:1243;collision_intent:106;state:105,4223,137,completed
52,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,104,0,91,14,0,0,0,1425,105,1320,209,1216,0,acbba_entry:1216;collision_intent:105;state:104,4136,249,completed
52,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,105,0,92,14,0,0,0,1462,106,1356,211,1251,0,acbba_entry:1251;collision_intent:106;state:105,4164,192,completed
53,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,96,0,93,4,0,0,0,1471,96,1375,192,1279,0,acbba_entry:1279;collision_intent:96;state:96,4110,144,completed
53,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,95,0,92,4,0,0,0,1432,95,1337,190,1242,0,acbba_entry:1242;collision_intent:95;state:95,4135,158,completed
53,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,94,0,92,3,0,0,0,1411,95,1316,189,1222,0,acbba_entry:1222;collision_intent:95;state:94,4092,221,completed
53,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,93,0,84,10,0,0,0,1411,95,1316,188,1223,0,acbba_entry:1223;collision_intent:95;state:93,4160,153,completed
54,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,124,0,104,21,0,0,0,1660,125,1535,249,1411,0,acbba_entry:1411;collision_intent:125;state:124,4438,207,completed
54,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,122,0,91,32,0,0,0,1549,123,1426,245,1304,0,acbba_entry:1304;collision_intent:123;state:122,4560,197,completed
54,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,122,0,71,52,0,0,0,1547,123,1424,245,1302,0,acbba_entry:1302;collision_intent:123;state:122,4554,205,completed
54,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,122,0,95,28,0,0,0,1553,122,1431,244,1309,0,acbba_entry:1309;collision_intent:122;state:122,4615,136,completed
55,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,113,0,94,20,0,0,0,1567,115,1452,228,1339,0,acbba_entry:1339;collision_intent:115;state:113,4416,129,completed
55,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,111,0,84,28,0,0,0,1538,113,1425,224,1314,0,acbba_entry:1314;collision_intent:113;state:111,4315,259,completed
55,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,112,0,94,19,0,0,0,1501,112,1389,224,1277,0,acbba_entry:1277;collision_intent:112;state:112,4497,114,completed
55,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,112,0,89,24,0,0,0,1511,113,1398,225,1286,0,acbba_entry:1286;collision_intent:113;state:112,4448,158,completed
56,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,108,0,89,20,0,0,0,1466,109,1357,217,1249,0,acbba_entry:1249;collision_intent:109;state:108,4069,246,completed
56,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,107,0,84,24,0,0,0,1434,107,1327,214,1220,0,acbba_entry:1220;collision_intent:107;state:107,4147,200,completed
56,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,109,0,95,15,0,0,0,1433,109,1324,218,1215,0,acbba_entry:1215;collision_intent:109;state:109,4077,271,completed
56,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,107,0,93,15,0,0,0,1449,108,1341,215,1234,0,acbba_entry:1234;collision_intent:108;state:107,4115,218,completed
57,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,119,0,103,17,0,0,0,1656,120,1536,239,1417,0,acbba_entry:1417;collision_intent:120;state:119,4388,263,completed
57,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,117,0,97,21,0,0,0,1544,117,1427,234,1310,0,acbba_entry:1310;collision_intent:117;state:117,4589,175,completed
57,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,117,0,64,54,0,0,0,1528,120,1408,237,1291,0,acbba_entry:1291;collision_intent:120;state:117,4543,236,completed
57,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,115,0,97,19,0,0,0,1580,117,1463,232,1348,0,acbba_entry:1348;collision_intent:117;state:115,4490,237,completed
58,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,125,0,90,36,0,0,0,1577,125,1452,250,1327,0,acbba_entry:1327;collision_intent:125;state:125,4442,232,completed
58,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,125,0,92,34,0,0,0,1575,127,1448,252,1323,0,acbba_entry:1323;collision_intent:127;state:125,4486,190,completed
58,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,122,0,103,20,0,0,0,1565,122,1443,244,1321,0,acbba_entry:1321;collision_intent:122;state:122,4477,209,completed
58,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,125,0,76,50,0,0,0,1535,125,1410,250,1285,0,acbba_entry:1285;collision_intent:125;state:125,4505,212,completed
59,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,112,0,101,12,0,0,0,1564,112,1452,224,1340,0,acbba_entry:1340;collision_intent:112;state:112,4314,181,completed
59,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,112,0,103,10,0,0,0,1530,112,1418,224,1306,0,acbba_entry:1306;collision_intent:112;state:112,4339,190,completed
59,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,112,0,95,18,0,0,0,1529,112,1417,224,1305,0,acbba_entry:1305;collision_intent:112;state:112,4293,237,completed
59,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,112,0,62,51,0,0,0,1437,112,1325,224,1213,0,acbba_entry:1213;collision_intent:112;state:112,4442,181,completed
60,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,115,0,81,35,0,0,0,1483,116,1367,231,1252,0,acbba_entry:1252;collision_intent:116;state:115,4279,244,completed
60,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,112,0,98,15,0,0,0,1504,115,1389,227,1277,0,acbba_entry:1277;collision_intent:115;state:112,4316,186,completed
60,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,113,0,94,20,0,0,0,1536,113,1423,226,1310,0,acbba_entry:1310;collision_intent:113;state:113,4246,223,completed
60,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,112,0,88,25,0,0,0,1483,112,1371,224,1259,0,acbba_entry:1259;collision_intent:112;state:112,4296,226,completed
61,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,140,0,98,43,0,0,0,1595,140,1455,280,1315,0,acbba_entry:1315;collision_intent:140;state:140,4373,248,completed
61,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,139,0,68,72,0,0,0,1480,140,1340,279,1201,0,acbba_entry:1201;collision_intent:140;state:139,4572,165,completed
61,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,138,0,99,40,0,0,0,1553,139,1414,277,1276,0,acbba_entry:1276;collision_intent:139;state:138,4399,264,completed
61,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,137,0,96,42,0,0,0,1589,138,1451,275,1314,0,acbba_entry:1314;collision_intent:138;state:137,4370,257,completed
62,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,104,0,103,2,0,0,0,1525,104,1421,208,1317,0,acbba_entry:1317;collision_intent:104;state:104,4098,217,completed
62,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,101,0,61,41,0,0,0,1405,101,1304,202,1203,0,acbba_entry:1203;collision_intent:101;state:101,4247,187,completed
62,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,101,0,95,7,0,0,0,1445,101,1344,202,1243,0,acbba_entry:1243;collision_intent:101;state:101,4154,240,completed
62,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,102,0,102,1,0,0,0,1465,102,1363,204,1261,0,acbba_entry:1261;collision_intent:102;state:102,4182,192,completed
63,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,108,0,99,10,0,0,0,1519,109,1410,217,1302,0,acbba_entry:1302;collision_intent:109;state:108,4237,156,completed
63,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,106,0,87,20,0,0,0,1497,106,1391,212,1285,0,acbba_entry:1285;collision_intent:106;state:106,4179,235,completed
63,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,98,10,0,0,0,1449,107,1342,214,1235,0,acbba_entry:1235;collision_intent:107;state:107,4242,220,completed
63,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,77,30,0,0,0,1447,106,1341,212,1235,0,acbba_entry:1235;collision_intent:106;state:106,4235,227,completed
64,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,124,0,94,31,0,0,0,1582,124,1458,248,1334,0,acbba_entry:1334;collision_intent:124;state:124,4345,178,completed
64,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,121,0,87,35,0,0,0,1509,122,1387,243,1266,0,acbba_entry:1266;collision_intent:122;state:121,4417,178,completed
64,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,120,0,83,38,0,0,0,1500,122,1378,242,1258,0,acbba_entry:1258;collision_intent:122;state:120,4392,212,completed
64,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,125,0,97,29,0,0,0,1514,125,1389,250,1264,0,acbba_entry:1264;collision_intent:125;state:125,4331,260,completed
65,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,96,0,92,5,0,0,0,1534,96,1438,192,1342,0,acbba_entry:1342;collision_intent:96;state:96,4158,228,completed
65,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,92,0,87,6,0,0,0,1437,93,1344,185,1252,0,acbba_entry:1252;collision_intent:93;state:92,4290,193,completed
65,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,92,0,87,6,0,0,0,1468,93,1375,185,1283,0,acbba_entry:1283;collision_intent:93;state:92,4273,179,completed
65,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,95,0,95,1,0,0,0,1484,95,1389,190,1294,0,acbba_entry:1294;collision_intent:95;state:95,4285,154,completed
66,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,100,0,85,16,0,0,0,1509,101,1408,201,1308,0,acbba_entry:1308;collision_intent:101;state:100,4202,208,completed
66,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,101,0,94,8,0,0,0,1482,101,1381,202,1280,0,acbba_entry:1280;collision_intent:101;state:101,4237,203,completed
66,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,96,0,85,12,0,0,0,1466,97,1369,193,1273,0,acbba_entry:1273;collision_intent:97;state:96,4220,233,completed
66,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,99,0,97,3,0,0,0,1465,100,1365,199,1266,0,acbba_entry:1266;collision_intent:100;state:99,4232,222,completed
67,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,100,0,83,18,0,0,0,1434,100,1334,200,1234,0,acbba_entry:1234;collision_intent:100;state:100,4095,232,completed
67,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,100,0,88,13,0,0,0,1467,100,1367,200,1267,0,acbba_entry:1267;collision_intent:100;state:100,4001,293,completed
67,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,99,0,94,6,0,0,0,1404,102,1302,201,1203,0,acbba_entry:1203;collision_intent:102;state:99,4191,166,completed
67,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,100,0,96,5,0,0,0,1457,100,1357,200,1257,0,acbba_entry:1257;collision_intent:100;state:100,4145,160,completed
68,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,122,0,95,28,0,0,0,1666,122,1544,244,1422,0,acbba_entry:1422;collision_intent:122;state:122,4555,179,completed
68,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,121,0,85,37,0,0,0,1579,123,1456,244,1335,0,acbba_entry:1335;collision_intent:123;state:121,4664,157,completed
68,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,121,0,90,32,0,0,0,1580,121,1459,242,1338,0,acbba_entry:1338;collision_intent:121;state:121,4617,203,completed
68,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,120,0,91,30,0,0,0,1576,121,1455,241,1335,0,acbba_entry:1335;collision_intent:121;state:120,4626,199,completed
69,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,116,0,92,25,0,0,0,1565,117,1448,233,1332,0,acbba_entry:1332;collision_intent:117;state:116,4334,298,completed
69,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,119,0,96,24,0,0,0,1563,119,1444,238,1325,0,acbba_entry:1325;collision_intent:119;state:119,4424,211,completed
69,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,116,0,93,24,0,0,0,1553,118,1435,234,1319,0,acbba_entry:1319;collision_intent:118;state:116,4424,220,completed
69,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,115,0,80,36,0,0,0,1517,116,1401,231,1286,0,acbba_entry:1286;collision_intent:116;state:115,4463,217,completed
70,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,111,0,89,23,0,0,0,1546,111,1435,222,1324,0,acbba_entry:1324;collision_intent:111;state:111,4432,151,completed
70,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,109,0,89,21,0,0,0,1500,109,1391,218,1282,0,acbba_entry:1282;collision_intent:109;state:109,4463,165,completed
70,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,109,0,88,22,0,0,0,1543,112,1431,221,1322,0,acbba_entry:1322;collision_intent:112;state:109,4402,183,completed
70,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,110,0,95,16,0,0,0,1540,111,1429,221,1319,0,acbba_entry:1319;collision_intent:111;state:110,4362,226,completed
71,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,117,0,89,29,0,0,0,1506,117,1389,234,1272,0,acbba_entry:1272;collision_intent:117;state:117,4313,162,completed
71,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,119,0,73,47,0,0,0,1441,119,1322,238,1203,0,acbba_entry:1203;collision_intent:119;state:119,4307,234,completed
71,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,118,0,89,30,0,0,0,1471,121,1350,239,1232,0,acbba_entry:1232;collision_intent:121;state:118,4303,208,completed
71,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,119,0,110,10,0,0,0,1564,119,1445,238,1326,0,acbba_entry:1326;collision_intent:119;state:119,4200,217,completed
72,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,104,4,0,0,0,1518,107,1411,214,1304,0,acbba_entry:1304;collision_intent:107;state:107,4129,216,completed
72,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,104,0,103,2,0,0,0,1461,106,1355,210,1251,0,acbba_entry:1251;collision_intent:106;state:104,4172,230,completed
72,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,105,0,102,4,0,0,0,1511,106,1405,211,1300,0,acbba_entry:1300;collision_intent:106;state:105,4230,122,completed
72,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,52,55,0,0,0,1374,106,1268,212,1162,0,acbba_entry:1162;collision_intent:106;state:106,4277,213,completed
73,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,108,0,102,7,0,0,0,1541,108,1433,216,1325,0,acbba_entry:1325;collision_intent:108;state:108,4240,205,completed
73,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,106,0,95,12,0,0,0,1504,107,1397,213,1291,0,acbba_entry:1291;collision_intent:107;state:106,4307,174,completed
73,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,105,0,74,32,0,0,0,1459,105,1354,210,1249,0,acbba_entry:1249;collision_intent:105;state:105,4297,229,completed
73,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,105,0,90,16,0,0,0,1482,107,1375,212,1270,0,acbba_entry:1270;collision_intent:107;state:105,4289,214,completed
74,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,103,0,92,12,0,0,0,1507,103,1404,206,1301,0,acbba_entry:1301;collision_intent:103;state:103,4205,226,completed
74,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,103,0,96,8,0,0,0,1506,104,1402,207,1299,0,acbba_entry:1299;collision_intent:104;state:103,4233,200,completed
74,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,102,0,83,20,0,0,0,1430,102,1328,204,1226,0,acbba_entry:1226;collision_intent:102;state:102,4265,243,completed
74,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,101,0,90,12,0,0,0,1496,103,1393,204,1292,0,acbba_entry:1292;collision_intent:103;state:101,4273,169,completed
75,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,101,0,79,23,0,0,0,1485,101,1384,202,1283,0,acbba_entry:1283;collision_intent:101;state:101,4267,198,completed
75,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,101,0,97,5,0,0,0,1514,101,1413,202,1312,0,acbba_entry:1312;collision_intent:101;state:101,4260,176,completed
