trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
26,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,113,0,100,14,0,0,0,334,114,220,227,107,0,collision_intent:114;pi_clear_path:2;pi_entry:105;state:113,897,78,completed
27,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,124,0,110,15,0,0,0,362,125,237,249,113,0,collision_intent:125;pi_entry:113;state:124,1002,40,completed
27,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,123,0,103,21,0,0,0,361,124,237,247,114,0,collision_intent:124;pi_entry:114;state:123,1004,40,completed
27,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,124,0,74,51,0,0,0,343,124,219,248,95,0,collision_intent:124;pi_entry:95;state:124,990,71,completed
27,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,114,0,74,41,0,0,0,339,118,221,232,107,0,collision_intent:118;pi_entry:107;state:114,954,111,completed
28,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,124,0,95,30,0,0,0,362,127,235,251,111,0,collision_intent:127;pi_entry:111;state:124,979,86,completed
28,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,125,0,112,14,0,0,0,365,126,239,251,114,0,collision_intent:126;pi_clear_path:1;pi_entry:113;state:125,975,87,completed
28,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,122,0,91,32,0,0,0,354,130,224,252,102,0,collision_intent:130;pi_clear_path:1;pi_entry:101;state:122,1038,36,completed
28,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,124,0,63,62,0,0,0,347,127,220,251,96,0,collision_intent:127;pi_entry:96;state:124,962,119,completed
29,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,141,0,100,42,0,0,0,401,146,255,287,114,0,collision_intent:146;pi_entry:114;state:141,1091,101,completed
29,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,142,0,117,26,0,0,0,409,144,265,286,123,0,collision_intent:144;pi_entry:123;state:142,1132,51,completed
29,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,141,0,97,45,0,0,0,400,144,256,285,115,0,collision_intent:144;pi_entry:115;state:141,1105,87,completed
29,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,141,0,47,95,0,0,0,383,143,240,284,99,0,collision_intent:143;pi_clear_path:1;pi_entry:98;state:141,1061,148,completed
30,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,114,0,70,45,0,0,0,328,118,210,232,96,0,collision_intent:118;pi_entry:96;state:114,965,65,completed
30,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,120,0,101,20,0,0,0,347,121,226,241,106,0,collision_intent:121;pi_entry:106;state:120,976,35,completed
30,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,118,0,110,9,0,0,0,347,118,229,236,111,0,collision_intent:118;pi_entry:111;state:118,933,79,completed
30,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,117,0,80,38,0,0,0,337,122,215,239,98,0,collision_intent:122;pi_entry:98;state:117,912,110,completed
31,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,57,0,38,20,0,0,0,294,59,235,116,178,0,collision_intent:59;pi_entry:178;state:57,1065,160,completed
31,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,60,0,57,4,0,0,0,293,62,231,122,171,0,collision_intent:62;pi_entry:171;state:60,1103,123,completed
31,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,162,0,143,20,0,0,0,469,162,307,324,145,0,collision_intent:162;pi_entry:145;state:162,1003,47,completed
31,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,158,0,123,36,0,0,0,464,162,302,320,144,0,collision_intent:162;pi_entry:144;state:158,973,83,completed
32,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,172,0,157,16,0,0,0,510,175,335,347,163,0,collision_intent:175;pi_entry:163;state:172,996,54,completed
32,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,171,0,145,27,0,0,0,509,175,334,346,163,0,collision_intent:175;pi_entry:163;state:171,973,77,completed
32,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,31,0,27,5,0,0,0,274,32,242,63,211,0,collision_intent:32;pi_entry:211;state:31,1155,130,completed
32,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,32,0,32,1,0,0,0,267,33,234,65,202,0,collision_intent:33;pi_entry:202;state:32,1238,54,completed
33,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,114,0,97,18,0,0,0,330,115,215,229,101,0,collision_intent:115;pi_entry:101;state:114,938,42,completed
33,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,114,0,101,14,0,0,0,332,116,216,230,102,0,collision_intent:116;pi_entry:102;state:114,947,32,completed
33,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,111,0,76,36,0,0,0,319,115,204,226,93,0,collision_intent:115;pi_entry:93;state:111,926,65,completed
33,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,110,0,87,24,0,0,0,330,115,215,225,105,0,collision_intent:115;pi_entry:105;state:110,920,60,completed
34,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,101,0,97,5,0,0,0,304,103,201,204,100,0,collision_intent:103;pi_clear_path:1;pi_entry:99;state:101,887,26,completed
34,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,102,0,93,10,0,0,0,307,105,202,207,100,0,collision_intent:105;pi_entry:100;state:102,845,65,completed
34,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,97,0,81,17,0,0,0,298,103,195,200,98,0,collision_intent:103;pi_entry:98;state:97,871,49,completed
34,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,102,0,90,13,0,0,0,309,105,204,207,102,0,collision_intent:105;pi_entry:102;state:102,840,69,completed
35,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,112,0,104,9,0,0,0,334,112,222,224,110,0,collision_intent:112;pi_entry:110;state:112,910,68,completed
35,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,108,0,60,49,0,0,0,318,115,203,223,95,0,collision_intent:115;pi_entry:95;state:108,880,114,completed
35,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,113,0,96,18,0,0,0,328,114,214,227,101,0,collision_intent:114;pi_entry:101;state:113,953,31,completed
35,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,111,0,101,11,0,0,0,333,112,221,223,110,0,collision_intent:112;pi_entry:110;state:111,898,82,completed
36,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,127,0,68,60,0,0,0,366,132,234,259,107,0,collision_intent:132;pi_clear_path:2;pi_entry:105;state:127,1016,79,completed
36,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,127,0,105,23,0,0,0,373,129,244,256,117,0,collision_intent:129;pi_entry:117;state:127,1021,67,completed
36,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,126,0,87,40,0,0,0,357,129,228,255,102,0,collision_intent:129;pi_entry:102;state:126,1041,63,completed
36,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,127,0,101,27,0,0,0,366,130,236,257,109,0,collision_intent:130;pi_entry:109;state:127,1024,71,completed
37,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,121,0,94,28,0,0,0,363,125,238,246,117,0,collision_intent:125;pi_entry:117;state:121,988,66,completed
37,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,121,0,93,29,0,0,0,349,122,227,243,106,0,collision_intent:122;pi_entry:106;state:121,981,86,completed
37,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,122,0,95,28,0,0,0,359,124,235,246,113,0,collision_intent:124;pi_entry:113;state:122,1015,42,completed
37,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,117,0,79,39,0,0,0,346,121,225,238,108,0,collision_intent:121;pi_entry:108;state:117,980,90,completed
38,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,123,0,80,44,0,0,0,349,125,224,248,101,0,collision_intent:125;pi_entry:101;state:123,1006,71,completed
38,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,120,0,98,23,0,0,0,364,130,234,250,114,0,collision_intent:130;pi_entry:114;state:120,980,81,completed
38,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,122,0,86,37,0,0,0,357,133,224,255,102,0,collision_intent:133;pi_entry:102;state:122,1035,34,completed
38,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,122,0,97,26,0,0,0,357,126,231,248,109,0,collision_intent:126;pi_clear_path:1;pi_entry:108;state:122,998,70,completed
39,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,128,0,90,39,0,0,0,356,129,227,257,99,0,collision_intent:129;pi_entry:99;state:128,1029,70,completed
39,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,122,0,71,52,0,0,0,367,132,235,254,113,0,collision_intent:132;pi_entry:113;state:122,997,91,completed
39,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,131,0,103,29,0,0,0,375,131,244,262,113,0,collision_intent:131;pi_clear_path:1;pi_entry:112;state:131,1047,33,completed
39,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,127,0,97,31,0,0,0,358,131,227,258,100,0,collision_intent:131;pi_entry:100;state:127,997,101,completed
40,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,119,0,97,23,0,0,0,359,129,230,248,111,0,collision_intent:129;pi_entry:111;state:119,985,85,completed
40,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,128,0,55,74,0,0,0,345,129,216,257,88,0,collision_intent:129;pi_entry:88;state:128,982,102,completed
40,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,122,0,104,19,0,0,0,360,127,233,249,111,0,collision_intent:127;pi_entry:111;state:122,989,81,completed
40,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,125,0,105,21,0,0,0,366,129,237,254,112,0,collision_intent:129;pi_entry:112;state:125,984,79,completed
41,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,110,0,72,39,0,0,0,338,121,217,231,107,0,collision_intent:121;pi_entry:107;state:110,966,64,completed
41,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,115,0,99,17,0,0,0,343,121,222,236,107,0,collision_intent:121;pi_entry:107;state:115,963,62,completed
41,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,113,0,91,23,0,0,0,339,120,219,233,106,0,collision_intent:120;pi_entry:106;state:113,980,50,completed
41,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,119,0,99,21,0,0,0,349,120,229,239,110,0,collision_intent:120;pi_entry:110;state:119,937,82,completed
42,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,109,0,107,3,0,0,0,325,112,213,221,104,0,collision_intent:112;pi_entry:104;state:109,916,54,completed
42,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,111,0,101,11,0,0,0,334,112,222,223,111,0,collision_intent:112;pi_entry:111;state:111,908,54,completed
42,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,109,0,72,38,0,0,0,311,112,199,221,90,0,collision_intent:112;pi_clear_path:1;pi_entry:89;state:109,924,60,completed
42,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,109,0,81,29,0,0,0,326,117,209,226,100,0,collision_intent:117;pi_entry:100;state:109,893,76,completed
43,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,126,0,95,32,0,0,0,366,133,233,259,107,0,collision_intent:133;pi_entry:107;state:126,994,98,completed
43,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,126,0,67,60,0,0,0,352,131,221,257,95,0,collision_intent:131;pi_entry:95;state:126,1039,67,completed
43,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,127,0,98,30,0,0,0,371,134,237,261,110,0,collision_intent:134;pi_entry:110;state:127,1057,32,completed
43,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,129,0,101,29,0,0,0,372,132,240,261,111,0,collision_intent:132;pi_clear_path:1;pi_entry:110;state:129,1010,76,completed
44,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,121,0,115,7,0,0,0,357,121,236,242,115,0,collision_intent:121;pi_entry:115;state:121,916,76,completed
44,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,119,0,79,41,0,0,0,336,119,217,238,98,0,collision_intent:119;pi_entry:98;state:119,929,84,completed
44,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,113,0,88,26,0,0,0,335,119,216,232,103,0,collision_intent:119;pi_entry:103;state:113,953,61,completed
44,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,112,0,79,34,0,0,0,322,117,205,229,93,0,collision_intent:117;pi_entry:93;state:112,958,70,completed
45,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,102,0,88,15,0,0,0,302,104,198,206,96,0,collision_intent:104;pi_entry:96;state:102,875,54,completed
45,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,105,0,91,15,0,0,0,310,106,204,211,99,0,collision_intent:106;pi_entry:99;state:105,870,49,completed
45,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,104,0,94,11,0,0,0,308,105,203,209,99,0,collision_intent:105;pi_entry:99;state:104,894,27,completed
45,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,105,0,88,18,0,0,0,312,106,206,211,101,0,collision_intent:106;pi_entry:101;state:105,863,56,completed
46,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,101,0,89,13,0,0,0,306,107,199,208,98,0,collision_intent:107;pi_entry:98;state:101,895,32,completed
46,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,104,0,88,17,0,0,0,311,108,203,212,99,0,collision_intent:108;pi_entry:99;state:104,898,24,completed
46,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,106,0,92,15,0,0,0,308,107,201,213,95,0,collision_intent:107;pi_entry:95;state:106,898,26,completed
46,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,101,0,92,10,0,0,0,308,106,202,207,101,0,collision_intent:106;pi_entry:101;state:101,843,81,completed
47,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,122,0,96,27,0,0,0,369,130,239,252,117,0,collision_intent:130;pi_entry:117;state:122,972,115,completed
47,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,124,0,92,33,0,0,0,358,128,230,252,106,0,collision_intent:128;pi_clear_path:1;pi_entry:105;state:124,1044,55,completed
47,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,127,0,107,21,0,0,0,368,130,238,257,111,0,collision_intent:130;pi_entry:111;state:127,1043,46,completed
47,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,123,0,66,58,0,0,0,363,133,230,256,107,0,collision_intent:133;pi_entry:107;state:123,1003,90,completed
48,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,102,0,73,30,0,0,0,298,105,193,207,91,0,collision_intent:105;pi_entry:91;state:102,904,47,completed
48,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,107,0,101,7,0,0,0,320,108,212,215,105,0,collision_intent:108;pi_entry:105;state:107,899,30,completed
48,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,105,0,87,19,0,0,0,317,109,208,214,103,0,collision_intent:109;pi_clear_path:1;pi_entry:102;state:105,854,78,completed
48,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,107,0,100,8,0,0,0,315,107,208,214,101,0,collision_intent:107;pi_entry:101;state:107,888,47,completed
49,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,118,0,91,28,0,0,0,340,119,221,237,103,0,collision_intent:119;pi_clear_path:1;pi_entry:102;state:118,1020,27,completed
49,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,120,0,106,15,0,0,0,354,121,233,241,113,0,collision_intent:121;pi_entry:113;state:120,962,71,completed
49,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,116,0,89,28,0,0,0,349,120,229,236,113,0,collision_intent:120;pi_entry:113;state:116,969,69,completed
49,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,124,0,75,50,0,0,0,345,125,220,249,96,0,collision_intent:125;pi_entry:96;state:124,986,57,completed
50,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,119,0,96,24,0,0,0,347,122,225,241,106,0,collision_intent:122;pi_clear_path:1;pi_entry:105;state:119,967,58,completed
50,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,121,0,107,15,0,0,0,353,123,230,244,109,0,collision_intent:123;pi_clear_path:1;pi_entry:108;state:121,971,47,completed
50,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,117,0,77,41,0,0,0,332,122,210,239,93,0,collision_intent:122;pi_clear_path:1;pi_entry:92;state:117,962,77,completed
50,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,122,0,81,42,0,0,0,340,124,216,246,94,0,collision_intent:124;pi_entry:94;state:122,970,61,completed
51,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,132,0,130,3,0,0,0,395,132,263,264,131,0,collision_intent:132;pi_entry:131;state:132,959,78,completed
51,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,100,0,41,60,0,0,0,320,106,214,206,114,0,collision_intent:106;pi_entry:114;state:100,1002,109,completed
51,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,133,0,84,50,0,0,0,365,133,232,266,99,0,collision_intent:133;pi_entry:99;state:133,992,74,completed
51,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,107,0,106,2,0,0,0,352,109,243,216,136,0,collision_intent:109;pi_entry:136;state:107,1018,61,completed
52,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,112,0,92,21,0,0,0,342,117,225,229,113,0,collision_intent:117;pi_entry:113;state:112,936,79,completed
52,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,115,0,101,15,0,0,0,348,120,228,235,113,0,collision_intent:120;pi_clear_path:1;pi_entry:112;state:115,943,67,completed
52,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,115,0,89,27,0,0,0,336,119,217,234,102,0,collision_intent:119;pi_clear_path:1;pi_entry:101;state:115,963,58,completed
52,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,115,0,79,37,0,0,0,332,116,216,231,101,0,collision_intent:116;pi_entry:101;state:115,910,115,completed
53,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,00,112,0,90,23,0,0,0,325,114,211,226,99,0,collision_intent:114;pi_entry:99;state:112,948,32,completed
53,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,01,112,0,84,29,0,0,0,329,114,215,226,103,0,collision_intent:114;pi_entry:103;state:112,836,139,completed
53,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,02,111,0,83,29,0,0,0,318,113,205,224,94,0,collision_intent:113;pi_entry:94;state:111,938,49,completed
53,PI,gilbert_elliot,pGG_0.98_pBB_0.82,19,361,4,,,pi_gilbert_elliott_drop_0_10_rho_0_8,,coverage,03,113,0,104,10,0,0,0,334,113,221,226,108,0,collision_intent:113;pi_clear_path:1;pi_entry:107;state:113,945,25,completed
