trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
19,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,11);(9,2);(8,8);(4,9);(2,8);(12,10);(10,10);(0,2);(7,12);(2,10)",10,True,38.59748961020919,38.59748961020919,00:5;01:4;02:1,"(0,0);(0,6);(0,13)","(12,11);(7,12);(9,10)",157,0,completed
20,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,13);(7,2);(1,5);(10,1);(13,1);(0,3);(13,12);(6,11);(11,13);(7,5)",10,True,30.589175235545852,30.589175235545852,00:4;01:2;02:4,"(0,0);(0,6);(0,13)","(13,1);(6,11);(13,12)",125,0,completed
21,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(11,13);(11,4);(10,4);(3,13);(3,4);(1,8);(6,6);(4,13);(4,6);(4,7)",10,True,40.12383619011733,40.12383619011733,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(11,13);(3,12);(11,4)",163,0,completed
22,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(9,3);(6,13);(6,9);(7,1);(9,10);(7,13);(11,3);(13,12);(8,3);(1,3)",10,True,33.10182001360566,33.10182001360566,00:5;01:2;02:3,"(0,0);(0,6);(0,13)","(7,1);(6,13);(13,6)",128,0,completed
23,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,12);(12,4);(13,3);(7,10);(11,8);(10,5);(5,12);(8,6);(1,4);(10,9)",10,True,48.71077350813748,48.71077350813748,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(13,3);(10,5);(10,9)",216,0,completed
24,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,9);(8,2);(6,8);(2,3);(5,13);(4,1);(9,13);(2,12);(7,10);(13,1)",10,True,41.62936474691644,41.62936474691644,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(12,2);(12,9);(6,9)",173,0,completed
25,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,0);(10,12);(7,13);(6,5);(11,7);(2,13);(5,0);(7,10);(4,5);(11,10)",10,True,28.86526718042898,28.86526718042898,00:2;01:3;02:5,"(0,0);(0,6);(0,13)","(8,5);(11,10);(10,12)",113,0,completed
26,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,11);(13,2);(11,1);(4,5);(5,4);(5,2);(13,8);(11,11);(9,3);(6,2)",10,True,39.564861661821595,39.564861661821595,00:2;01:4;02:4,"(0,0);(0,6);(0,13)","(10,6);(11,8);(13,2)",157,0,completed
27,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(3,1);(2,9);(5,12);(0,7);(10,6);(8,2);(6,4);(6,6);(5,7);(7,7)",10,True,32.03888238933487,32.03888238933487,00:4;01:3;02:3,"(0,0);(0,6);(0,13)","(9,7);(7,7);(8,2)",126,0,completed
28,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(5,13);(1,1);(2,13);(0,3);(13,0);(12,8);(2,4);(3,6);(8,13);(8,5)",10,True,71.33636999888338,71.33636999888338,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(1,1);(6,0);(6,1)",300,0,completed
29,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,8);(9,11);(4,4);(4,6);(13,0);(11,10);(6,7);(2,3);(4,8);(1,4)",10,True,45.91079467345751,45.91079467345751,00:1;01:8;02:1,"(0,0);(0,6);(0,13)","(13,0);(12,8);(7,6)",187,0,completed
30,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,12);(10,2);(10,12);(11,9);(3,8);(0,5);(7,13);(11,1);(6,0);(12,8)",10,True,41.64801796465226,41.64801796465226,00:4;01:2;02:4,"(0,0);(0,6);(0,13)","(11,9);(10,2);(10,9)",175,0,completed
31,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,6);(2,5);(13,10);(8,8);(11,10);(5,8);(4,7);(12,6);(3,4);(9,11)",10,True,46.18255758825508,46.18255758825508,00:2;01:7;02:1,"(0,0);(0,6);(0,13)","(9,11);(12,6);(2,6)",199,0,completed
32,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,1);(1,11);(4,7);(3,6);(13,6);(6,6);(2,0);(7,2);(9,13);(9,1)",10,True,47.352718018583175,47.352718018583175,00:4;01:5;02:1,"(0,0);(0,6);(0,13)","(13,6);(9,13);(12,2)",192,0,completed
33,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(6,9);(12,0);(11,9);(11,1);(10,10);(8,8);(4,0);(11,12);(4,5);(4,1)",10,True,49.42533840051832,49.42533840051832,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(4,5);(11,12);(11,0)",190,0,completed
34,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,13);(12,9);(5,10);(3,11);(7,5);(8,4);(6,1);(3,2);(3,6);(0,2)",10,True,37.9175647321366,37.9175647321366,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(5,10);(3,5);(12,13)",147,0,completed
35,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,12);(13,13);(2,3);(5,8);(8,7);(10,5);(9,12);(2,2);(12,4);(0,5)",10,True,39.36113581187223,39.36113581187223,00:3;01:4;02:3,"(0,0);(0,6);(0,13)","(6,8);(12,4);(12,9)",162,0,completed
36,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(3,6);(0,7);(13,2);(7,4);(10,9);(5,12);(7,6);(4,6);(9,9);(2,1)",10,True,45.8522145742112,45.8522145742112,00:3;01:6;02:1,"(0,0);(0,6);(0,13)","(13,2);(10,9);(9,6)",189,0,completed
37,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(0,7);(9,11);(1,13);(7,11);(1,11);(9,9);(7,5);(6,1);(8,8);(11,0)",10,True,41.16193198020507,41.16193198020507,00:2;01:3;02:5,"(0,0);(0,6);(0,13)","(9,11);(7,11);(11,0)",174,0,completed
38,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(7,6);(0,7);(5,10);(11,13);(3,9);(13,2);(7,4);(8,0);(12,1);(9,12)",10,True,41.17705079346852,41.17705079346852,00:4;01:5;02:1,"(0,0);(0,6);(0,13)","(11,13);(8,0);(3,9)",162,0,completed
39,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(2,10);(6,5);(0,10);(0,7);(8,2);(9,8);(9,12);(2,11);(8,13);(6,13)",10,True,59.27963077275649,59.27963077275649,00:2;01:2;02:6,"(0,0);(0,6);(0,13)","(2,10);(8,2);(5,10)",249,0,completed
40,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(3,7);(0,7);(3,10);(8,3);(3,13);(13,8);(12,6);(7,9);(3,11);(0,11)",10,True,49.90097123494229,49.90097123494229,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(13,8);(8,12);(5,8)",208,0,completed
41,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(8,8);(4,5);(1,2);(8,4);(5,1);(12,13);(0,11);(6,4);(8,12);(0,1)",10,True,42.0671117681906,42.0671117681906,00:5;01:3;02:2,"(0,0);(0,6);(0,13)","(12,13);(1,9);(6,4)",167,0,completed
42,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(4,10);(1,2);(0,5);(12,9);(11,12);(12,5);(2,11);(2,9);(11,3);(10,9)",10,True,33.617372979762294,33.617372979762294,00:2;01:3;02:5,"(0,0);(0,6);(0,13)","(6,10);(11,6);(11,12)",134,0,completed
43,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(10,3);(7,8);(2,10);(9,0);(6,10);(12,0);(4,9);(1,1);(13,13);(10,9)",10,True,43.94773698433873,43.94773698433873,00:3;01:3;02:4,"(0,0);(0,6);(0,13)","(4,9);(13,0);(13,13)",180,0,completed
44,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(2,10);(7,12);(9,9);(2,1);(6,5);(9,13);(1,13);(13,10);(12,1);(8,6)",10,True,56.16253827421596,56.16253827421596,00:3;01:4;02:3,"(0,0);(0,6);(0,13)","(11,1);(12,1);(2,1)",223,0,completed
45,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(12,12);(6,8);(8,8);(2,10);(8,1);(0,1);(4,13);(11,0);(2,1);(3,3)",10,True,51.54253226622146,51.54253226622146,00:6;01:1;02:3,"(0,0);(0,6);(0,13)","(12,12);(4,1);(11,6)",212,0,completed
46,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(13,3);(10,11);(4,13);(3,12);(11,9);(9,1);(4,3);(12,6);(6,9);(13,11)",10,True,36.14536479372944,36.14536479372944,00:3;01:2;02:5,"(0,0);(0,6);(0,13)","(11,6);(10,11);(11,9)",142,0,completed
47,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(3,2);(7,13);(2,5);(4,2);(0,10);(11,0);(10,1);(9,5);(2,2);(10,10)",10,True,31.447001303583896,31.447001303583896,00:5;01:2;02:3,"(0,0);(0,6);(0,13)","(11,0);(9,9);(7,13)",129,0,completed
48,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(1,2);(4,0);(6,0);(9,13);(5,13);(6,7);(13,1);(2,11);(6,12);(11,1)",10,True,30.42112250189808,30.42112250189808,00:5;01:1;02:4,"(0,0);(0,6);(0,13)","(13,1);(7,3);(9,13)",124,0,completed
49,known_visit,PI,bernoulli,drop_0.25,14,196,3,10,pi_g14_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,"(3,12);(2,1);(5,3);(7,11);(8,5);(1,0);(5,12);(11,0);(2,5);(1,8)",10,True,35.609118078871234,35.609118078871234,00:5;01:2;02:3,"(0,0);(0,6);(0,13)","(11,0);(2,2);(7,0)",143,0,completed
