trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
38,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,16,24,"(17,24);(12,21);(13,3);(14,16)",06,12,21,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(11,0);01:(17,8);02:(18,11);03:(5,14);04:(18,18);05:(0,17);06:(2,16);07:(16,24)",00:0;01:1;02:0;03:0;04:0;05:0;06:1;07:1,07,completed
39,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,2,12,"(2,21);(17,19);(5,7);(3,13)",06,2,21,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(2,1);01:(1,5);02:(2,8);03:(2,12);04:(0,17);05:(0,20);06:(2,22);07:(2,23)",00:0;01:0;02:0;03:0;04:0;05:0;06:1;07:0,03,completed
40,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,20,19,"(17,2);(18,15);(13,19);(24,6)",04,18,15,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(9,3);01:(20,10);02:(13,13);03:(13,14);04:(20,19);05:(12,16);06:(19,18);07:(14,17)",00:0;01:0;02:0;03:0;04:1;05:0;06:0;07:0,04,completed
41,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,2,24,"(21,17);(4,9);(11,14);(22,15)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(1,0);01:(1,3);02:(1,7);03:(2,10);04:(0,15);05:(0,18);06:(1,21);07:(2,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,07,completed
42,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,4,4,"(13,10);(16,13);(3,1);(13,17)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(5,0);01:(4,4);02:(5,7);03:(5,10);04:(4,15);05:(4,18);06:(5,21);07:(5,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,01,completed
43,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,16,22,"(15,21);(20,17);(7,12);(14,17)",06,15,21,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(15,2);01:(13,6);02:(15,9);03:(15,12);04:(14,16);05:(14,20);06:(16,22);07:(14,23)",00:0;01:0;02:0;03:0;04:0;05:0;06:1;07:0,06,completed
44,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,8,13,"(6,15);(24,13);(12,3);(3,4)",01,3,4,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(10,4);01:(11,0);02:(7,4);03:(8,13);04:(9,4);05:(7,14);06:(8,17);07:(6,22)",00:0;01:1;02:0;03:1;04:0;05:0;06:0;07:0,03,completed
45,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,21,15,"(21,10);(19,8);(22,11);(12,16)",03,21,10,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(22,3);01:(22,6);02:(22,10);03:(21,12);04:(20,11);05:(21,15);06:(21,17);07:(21,20)",00:0;01:0;02:0;03:2;04:0;05:0;06:0;07:0,05,completed
46,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,6,15,"(3,8);(20,4);(15,7);(12,9)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(7,0);01:(6,4);02:(7,7);03:(7,10);04:(6,15);05:(6,18);06:(7,21);07:(7,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,04,completed
47,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,5,18,"(3,16);(22,1);(4,7);(3,17)",02,4,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(1,6);01:(5,1);02:(5,10);03:(0,8);04:(5,13);05:(4,15);06:(5,16);07:(5,18)",00:0;01:0;02:1;03:0;04:0;05:1;06:2;07:0,07,completed
48,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,17,6,"(8,7);(24,20);(17,15);(16,5)",02,8,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(15,6);01:(14,2);02:(17,3);03:(17,5);04:(4,16);05:(13,15);06:(2,23);07:(17,6)",00:0;01:0;02:1;03:1;04:0;05:0;06:0;07:0,07,completed
49,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,8,85.0,78.125,pi_g25_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,10,16,"(9,16);(9,13);(11,14);(20,3)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(8,1);01:(10,5);02:(8,8);03:(8,11);04:(11,13);05:(10,16);06:(9,19);07:(10,22)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,05,completed
