stage,environment,algorithm_key,algorithm,commitment_horizon,comm_label,comm_model,comm_level,out_dir,run_id,expected_trials,command,condition_id,target_drop_fraction,comm_level_stationary_delivery,state_correlation,p_gg,p_bb,scenario_file,scenario_sha256,seed,source_command
coverage_core,coverage,dga,DGA,,gilbert_elliott_drop_0_60_rho_0_8,gilbert_elliot,0.4,runs/coverage_core_100/combined/replaced_ge_from_bursty_rho08,dga_gilbert_elliott_drop_0_60_rho_0_8,100,"[""C:\\Users\\lottj\\AppData\\Local\\Programs\\Python\\Python313\\python.exe"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_gilbert_elliott_drop_0_60_rho_0_8"", ""--seed"", ""0"", ""--out-dir"", ""C:\\Users\\lottj\\Desktop\\research\\decentralized benchmark\\dcta_benchmark_sim\\runs\\coverage_core_100_ge_bursty_rho08\\raw\\dga\\gilbert_elliott_drop_0_60_rho_0_8"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.4"", ""--debug-max-events"", ""20000""]",dga_gilbert_elliott_drop_0_60_rho_0_8,0.6,0.4,0.8,0.88,0.92,,,0,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_gilbert_elliot_pGG_0_4_pBB_0_6"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/gilbert_elliot_pGG_0_4_pBB_0_6"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.4""]"
coverage_core,coverage,dga,DGA,,gilbert_elliott_drop_0_70_rho_0_8,gilbert_elliot,0.3,runs/coverage_core_100/combined/replaced_ge_from_bursty_rho08,dga_gilbert_elliott_drop_0_70_rho_0_8,100,"[""C:\\Users\\lottj\\AppData\\Local\\Programs\\Python\\Python313\\python.exe"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_gilbert_elliott_drop_0_70_rho_0_8"", ""--seed"", ""0"", ""--out-dir"", ""C:\\Users\\lottj\\Desktop\\research\\decentralized benchmark\\dcta_benchmark_sim\\runs\\coverage_core_100_ge_bursty_rho08\\raw\\dga\\gilbert_elliott_drop_0_70_rho_0_8"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.3"", ""--debug-max-events"", ""20000""]",dga_gilbert_elliott_drop_0_70_rho_0_8,0.7,0.3,0.8,0.86,0.94,,,0,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_gilbert_elliot_pGG_0_3_pBB_0_7"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/gilbert_elliot_pGG_0_3_pBB_0_7"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""gilbert_elliot"", ""--comm-level"", ""0.3""]"
coverage_core,coverage,cbaa,CBAA,,rayleigh_style_sens_neg32_58,rayleigh_style,-32.58,runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg32_58,cbaa_rayleigh_style_sens_neg32_58,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""cbaa_rayleigh_style_sens_neg32_58"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg32_58"", ""--no-parquet"", ""--num-trials"", ""100"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-32.58""]",cbaa_rayleigh_style_sens_neg32_58,,,,,,,,,
coverage_core,coverage,cbaa,CBAA,,rayleigh_style_sens_neg37_79,rayleigh_style,-37.79,runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg37_79,cbaa_rayleigh_style_sens_neg37_79,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""cbaa_rayleigh_style_sens_neg37_79"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg37_79"", ""--no-parquet"", ""--num-trials"", ""100"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-37.79""]",cbaa_rayleigh_style_sens_neg37_79,,,,,,,,,
coverage_core,coverage,cbaa,CBAA,,rayleigh_style_sens_neg42_16,rayleigh_style,-42.16,runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg42_16,cbaa_rayleigh_style_sens_neg42_16,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""cbaa_rayleigh_style_sens_neg42_16"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg42_16"", ""--no-parquet"", ""--num-trials"", ""100"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-42.16""]",cbaa_rayleigh_style_sens_neg42_16,,,,,,,,,
coverage_core,coverage,cbaa,CBAA,,rayleigh_style_sens_neg46_04,rayleigh_style,-46.04,runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg46_04,cbaa_rayleigh_style_sens_neg46_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""cbaa_rayleigh_style_sens_neg46_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg46_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-46.04""]",cbaa_rayleigh_style_sens_neg46_04,,,,,,,,,
coverage_core,coverage,cbaa,CBAA,,rayleigh_style_sens_neg49_17,rayleigh_style,-49.17,runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg49_17,cbaa_rayleigh_style_sens_neg49_17,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""cbaa_rayleigh_style_sens_neg49_17"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg49_17"", ""--no-parquet"", ""--num-trials"", ""100"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-49.17""]",cbaa_rayleigh_style_sens_neg49_17,,,,,,,,,
coverage_core,coverage,cbaa,CBAA,,rayleigh_style_sens_neg52_15,rayleigh_style,-52.15,runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg52_15,cbaa_rayleigh_style_sens_neg52_15,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""cbaa_rayleigh_style_sens_neg52_15"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg52_15"", ""--no-parquet"", ""--num-trials"", ""100"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-52.15""]",cbaa_rayleigh_style_sens_neg52_15,,,,,,,,,
coverage_core,coverage,cbaa,CBAA,,rayleigh_style_sens_neg56_04,rayleigh_style,-56.04,runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg56_04,cbaa_rayleigh_style_sens_neg56_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""cbaa_rayleigh_style_sens_neg56_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg56_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-56.04""]",cbaa_rayleigh_style_sens_neg56_04,,,,,,,,,
coverage_core,coverage,cbaa,CBAA,,rayleigh_style_sens_neg59_4,rayleigh_style,-59.4,runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg59_4,cbaa_rayleigh_style_sens_neg59_4,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""cbaa_rayleigh_style_sens_neg59_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/cbaa/rayleigh_style_sens_neg59_4"", ""--no-parquet"", ""--num-trials"", ""100"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-59.4""]",cbaa_rayleigh_style_sens_neg59_4,,,,,,,,,
coverage_core,coverage,acbba,ACBBA,5,rayleigh_style_sens_neg32_58,rayleigh_style,-32.58,runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg32_58,acbba_rayleigh_style_sens_neg32_58,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg32_58"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg32_58"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-32.58""]",acbba_rayleigh_style_sens_neg32_58,,,,,,,,,
coverage_core,coverage,acbba,ACBBA,5,rayleigh_style_sens_neg37_79,rayleigh_style,-37.79,runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg37_79,acbba_rayleigh_style_sens_neg37_79,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg37_79"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg37_79"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-37.79""]",acbba_rayleigh_style_sens_neg37_79,,,,,,,,,
coverage_core,coverage,acbba,ACBBA,5,rayleigh_style_sens_neg42_16,rayleigh_style,-42.16,runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg42_16,acbba_rayleigh_style_sens_neg42_16,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg42_16"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg42_16"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-42.16""]",acbba_rayleigh_style_sens_neg42_16,,,,,,,,,
coverage_core,coverage,acbba,ACBBA,5,rayleigh_style_sens_neg46_04,rayleigh_style,-46.04,runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg46_04,acbba_rayleigh_style_sens_neg46_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg46_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg46_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-46.04""]",acbba_rayleigh_style_sens_neg46_04,,,,,,,,,
coverage_core,coverage,acbba,ACBBA,5,rayleigh_style_sens_neg49_17,rayleigh_style,-49.17,runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg49_17,acbba_rayleigh_style_sens_neg49_17,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg49_17"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg49_17"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-49.17""]",acbba_rayleigh_style_sens_neg49_17,,,,,,,,,
coverage_core,coverage,acbba,ACBBA,5,rayleigh_style_sens_neg52_15,rayleigh_style,-52.15,runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg52_15,acbba_rayleigh_style_sens_neg52_15,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg52_15"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg52_15"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-52.15""]",acbba_rayleigh_style_sens_neg52_15,,,,,,,,,
coverage_core,coverage,acbba,ACBBA,5,rayleigh_style_sens_neg56_04,rayleigh_style,-56.04,runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg56_04,acbba_rayleigh_style_sens_neg56_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg56_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg56_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-56.04""]",acbba_rayleigh_style_sens_neg56_04,,,,,,,,,
coverage_core,coverage,acbba,ACBBA,5,rayleigh_style_sens_neg59_4,rayleigh_style,-59.4,runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg59_4,acbba_rayleigh_style_sens_neg59_4,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""acbba_rayleigh_style_sens_neg59_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/acbba/rayleigh_style_sens_neg59_4"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-59.4""]",acbba_rayleigh_style_sens_neg59_4,,,,,,,,,
coverage_core,coverage,hipc,HIPC,3,rayleigh_style_sens_neg32_58,rayleigh_style,-32.58,runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg32_58,hipc_rayleigh_style_sens_neg32_58,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""hipc_rayleigh_style_sens_neg32_58"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg32_58"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-32.58""]",hipc_rayleigh_style_sens_neg32_58,,,,,,,,,
coverage_core,coverage,hipc,HIPC,3,rayleigh_style_sens_neg37_79,rayleigh_style,-37.79,runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg37_79,hipc_rayleigh_style_sens_neg37_79,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""hipc_rayleigh_style_sens_neg37_79"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg37_79"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-37.79""]",hipc_rayleigh_style_sens_neg37_79,,,,,,,,,
coverage_core,coverage,hipc,HIPC,3,rayleigh_style_sens_neg42_16,rayleigh_style,-42.16,runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg42_16,hipc_rayleigh_style_sens_neg42_16,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""hipc_rayleigh_style_sens_neg42_16"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg42_16"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-42.16""]",hipc_rayleigh_style_sens_neg42_16,,,,,,,,,
coverage_core,coverage,hipc,HIPC,3,rayleigh_style_sens_neg46_04,rayleigh_style,-46.04,runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg46_04,hipc_rayleigh_style_sens_neg46_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""hipc_rayleigh_style_sens_neg46_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg46_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-46.04""]",hipc_rayleigh_style_sens_neg46_04,,,,,,,,,
coverage_core,coverage,hipc,HIPC,3,rayleigh_style_sens_neg49_17,rayleigh_style,-49.17,runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg49_17,hipc_rayleigh_style_sens_neg49_17,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""hipc_rayleigh_style_sens_neg49_17"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg49_17"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-49.17""]",hipc_rayleigh_style_sens_neg49_17,,,,,,,,,
coverage_core,coverage,hipc,HIPC,3,rayleigh_style_sens_neg52_15,rayleigh_style,-52.15,runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg52_15,hipc_rayleigh_style_sens_neg52_15,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""hipc_rayleigh_style_sens_neg52_15"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg52_15"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-52.15""]",hipc_rayleigh_style_sens_neg52_15,,,,,,,,,
coverage_core,coverage,hipc,HIPC,3,rayleigh_style_sens_neg56_04,rayleigh_style,-56.04,runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg56_04,hipc_rayleigh_style_sens_neg56_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""hipc_rayleigh_style_sens_neg56_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg56_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-56.04""]",hipc_rayleigh_style_sens_neg56_04,,,,,,,,,
coverage_core,coverage,hipc,HIPC,3,rayleigh_style_sens_neg59_4,rayleigh_style,-59.4,runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg59_4,hipc_rayleigh_style_sens_neg59_4,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""hipc_rayleigh_style_sens_neg59_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/hipc/rayleigh_style_sens_neg59_4"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-59.4""]",hipc_rayleigh_style_sens_neg59_4,,,,,,,,,
coverage_core,coverage,pi,PI,1,rayleigh_style_sens_neg32_58,rayleigh_style,-32.58,runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg32_58,pi_rayleigh_style_sens_neg32_58,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_rayleigh_style_sens_neg32_58"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg32_58"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""1"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-32.58""]",pi_rayleigh_style_sens_neg32_58,,,,,,,,,
