trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status,failure_type,failure_message
36,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,56.57886829110527,56.57886829110527,00:1;01:4;02:0;03:0;04:1;05:0;06:2;07:2;08:0;09:0;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(4,1);(27,4);(2,3);(0,8);(13,10);(0,13);(22,12);(29,17);(0,20);(0,23);(1,25);(0,28);(0,30);(0,33)",1440,0,completed,,
37,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,66.301242573351,66.301242573351,00:0;01:1;02:0;03:0;04:0;05:2;06:0;07:1;08:0;09:3;10:2;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(6,3);(0,5);(0,8);(0,10);(23,10);(1,15);(10,13);(0,20);(29,22);(15,29);(2,28);(1,30);(0,33)",1719,0,completed,,
38,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,60.012442702273724,60.012442702273724,00:0;01:2;02:0;03:2;04:0;05:2;06:2;07:1;08:0;09:0;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(22,7);(0,5);(15,2);(11,8);(30,10);(33,12);(5,19);(0,20);(0,23);(0,25);(12,28);(0,30);(0,33)",1481,0,completed,,
39,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,59.060264155142946,59.060264155142946,00:0;01:1;02:0;03:2;04:0;05:0;06:3;07:2;08:0;09:2;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(9,4);(0,5);(23,6);(0,10);(10,13);(31,13);(18,16);(2,20);(29,27);(0,25);(0,28);(0,30);(0,33)",1478,0,completed,,
40,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,66.55858880253847,66.55858880253847,00:0;01:0;02:0;03:0;04:2;05:0;06:3;07:0;08:0;09:2;10:0;11:0;12:1;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(1,5);(0,8);(32,13);(6,13);(22,26);(0,18);(0,20);(5,25);(1,25);(0,28);(6,31);(32,32)",1691,0,completed,,
41,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,73.69105780361103,73.69105780361103,00:3;01:0;02:0;03:0;04:0;05:0;06:0;07:2;08:0;09:0;10:2;11:2;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(33,3);(7,1);(0,5);(0,8);(0,10);(0,13);(1,15);(30,25);(0,20);(1,27);(19,23);(7,29);(0,30);(14,33)",1857,0,completed,,
42,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,58.045221733709646,58.045221733709646,00:0;01:0;02:1;03:1;04:0;05:3;06:1;07:0;08:0;09:3;10:0;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(0,3);(16,7);(8,9);(0,10);(27,21);(12,22);(1,18);(0,20);(20,21);(1,25);(0,28);(10,30);(11,32)",1459,0,completed,,
43,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,152.94816886249555,152.94816886249555,00:1;01:3;02:1;03:1;04:0;05:1;06:0;07:0;08:0;09:2;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(15,4);(30,0);(14,3);(9,7);(13,17);(15,8);(4,0);(10,18);(7,22);(10,14);(11,23);(5,28);(15,26);(9,29)",3984,10,completed,,
44,,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18);08:(0,20);09:(0,23);10:(0,25);11:(0,28);12:(0,30);13:(0,33)",,,,failed,RuntimeError,"Stagnation detected in trial 44 after 2000 events without movement or target completion; diagnostics={""clock_s"": 106.15397830399641, ""completed_targets"": 9, ""event_reasons"": {""blocked_goal_backoff"": 1, ""intent_sync"": 109, ""moved"": 99, ""no_goal"": 2605, ""target_visited"": 9, ""turn"": 9}, ""events_processed"": 2832, ""robots"": {""00"": {""active_tasks"": 5, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""10"": 2, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 5, ""hipc_candidate_count_after_filter"": 5, ""hipc_candidate_count_before_filter"": 5, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 12, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 34.626215087468545, ""pos"": [19, 1], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""01"": {""active_tasks"": 2, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""09"": 1, ""10"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 2, ""hipc_candidate_count_after_filter"": 2, ""hipc_candidate_count_before_filter"": 2, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 13, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 7.282638545971276, ""pos"": [3, 4], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""02"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 13, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 1.7989695979144456, ""pos"": [1, 5], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""03"": {""active_tasks"": 5, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""01"": 0, ""04"": 0, ""09"": 1, ""10"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 5, ""hipc_candidate_count_after_filter"": 5, ""hipc_candidate_count_before_filter"": 5, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 13, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.08699423108555816, ""pos"": [0, 8], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""04"": {""active_tasks"": 1, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""01"": 0, ""08"": 0, ""10"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 1, ""hipc_candidate_count_after_filter"": 1, ""hipc_candidate_count_before_filter"": 1, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 13, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 31.34832699997679, ""pos"": [10, 3], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""05"": {""active_tasks"": 2, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""01"": 0, ""10"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 2, ""hipc_candidate_count_after_filter"": 2, ""hipc_candidate_count_before_filter"": 2, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 14, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.08637378603767969, ""pos"": [0, 13], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""06"": {""active_tasks"": 2, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""09"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 2, ""hipc_candidate_count_after_filter"": 2, ""hipc_candidate_count_before_filter"": 2, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 10, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 30.050797742742095, ""pos"": [16, 16], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""07"": {""active_tasks"": 3, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""10"": 1, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 3, ""hipc_candidate_count_after_filter"": 3, ""hipc_candidate_count_before_filter"": 3, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 14, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.11323501328713857, ""pos"": [0, 18], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""08"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 1, ""01"": 0, ""04"": 1, ""10"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 13, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 1.8159563165941517, ""pos"": [1, 20], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""09"": {""active_tasks"": 5, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""10"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 5, ""hipc_candidate_count_after_filter"": 5, ""hipc_candidate_count_before_filter"": 5, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 13, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 21.153978303996407, ""pos"": [12, 23], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""10"": {""active_tasks"": 6, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""04"": 1, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 6, ""hipc_candidate_count_after_filter"": 6, ""hipc_candidate_count_before_filter"": 6, ""hipc_claims_known"": 1, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": true, ""hipc_team_size"": 14, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 36.18386498025282, ""pos"": [20, 24], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""11"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""10"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 11, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.11961225337773668, ""pos"": [0, 28], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""12"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""04"": 1, ""10"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 12, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 25.666187191961907, ""pos"": [14, 31], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""13"": {""active_tasks"": 4, ""decision"": {""alg"": ""HIPC"", ""hipc_bad_prediction_count"": {""00"": 0, ""02"": 0, ""04"": 0, ""09"": 1, ""10"": 0, ""12"": 0}, ""hipc_bundle"": [], ""hipc_bundle_size"": 2, ""hipc_candidate_count"": 4, ""hipc_candidate_count_after_filter"": 4, ""hipc_candidate_count_before_filter"": 4, ""hipc_claims_known"": 0, ""hipc_dropped_peers"": [], ""hipc_max_candidate_cells"": null, ""hipc_path"": [], ""hipc_pending_snapshot"": false, ""hipc_team_size"": 14, ""hipc_trigger"": null, ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 0.04335239962551211, ""pos"": [0, 33], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}}, ""total_targets"": 10}"
45,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,58.66903805547181,58.66903805547181,00:0;01:2;02:3;03:0;04:0;05:0;06:0;07:1;08:0;09:1;10:0;11:3;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(11,3);(17,9);(26,4);(0,8);(1,10);(0,13);(3,15);(3,17);(2,21);(10,22);(0,25);(23,24);(2,30);(1,33)",1497,0,completed,,
46,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,161.4127788345671,161.4127788345671,00:0;01:3;02:0;03:1;04:0;05:2;06:0;07:0;08:0;09:2;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(25,0);(31,2);(17,12);(22,3);(18,17);(25,14);(25,15);(11,32);(1,20);(23,22);(1,25);(2,28);(6,23);(24,32)",4128,11,completed,,
47,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,138.2036381398706,138.2036381398706,00:0;01:2;02:0;03:0;04:0;05:1;06:3;07:0;08:1;09:0;10:3;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,3);(2,8);(1,5);(11,8);(6,15);(15,13);(25,15);(11,18);(11,23);(1,23);(27,28);(5,28);(1,30);(4,26)",3670,10,completed,,
48,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,82.0583347590541,82.0583347590541,00:0;01:3;02:1;03:0;04:0;05:2;06:2;07:0;08:0;09:1;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(22,6);(16,6);(0,8);(0,10);(27,23);(16,17);(0,18);(0,20);(9,23);(7,25);(0,28);(4,31);(0,33)",2132,0,completed,,
49,known_visit,HIPC,bernoulli,drop_0.25,34,1156,14,10,hipc_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,57.574643289350256,57.574643289350256,00:0;01:1;02:2;03:2;04:0;05:0;06:0;07:0;08:1;09:0;10:0;11:2;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(0,0);(7,5);(11,1);(14,12);(2,10);(0,13);(0,15);(0,18);(2,21);(0,23);(0,25);(18,24);(30,25);(0,33)",1473,0,completed,,
