trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
12,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,49.94765105293485,49.94765105293485,00:2;01:0;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,2);(1,3);(16,3);(2,14)",343,0,completed
13,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(0,8);(16,15);(6,9);(3,2);(8,8)",5,True,39.0814892479122,39.0814892479122,00:3;01:1;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(8,8);(3,9);(2,10);(16,15)",254,0,completed
14,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(13,10);(10,18);(17,7);(16,7);(16,5)",5,True,52.83453469090879,52.83453469090879,00:0;01:0;02:0;03:5,"(0,0);(0,6);(0,12);(0,18)","(0,0);(0,6);(0,12);(16,5)",384,0,completed
15,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(15,0);(6,6);(16,9);(17,18)",5,True,32.60998837302602,32.60998837302602,00:1;01:1;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,0);(8,6);(16,9);(17,18)",178,0,completed
16,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,14);(11,7);(15,13);(14,16);(5,3)",5,True,61.617137264041645,61.617137264041645,00:5;01:0;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(14,16);(2,6);(2,12);(2,18)",443,0,completed
17,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(15,11);(17,14);(6,15);(7,10);(7,2)",5,True,61.278103960978875,61.278103960978875,00:1;01:0;02:4;03:0,"(0,0);(0,6);(0,12);(0,18)","(7,2);(1,6);(15,11);(1,18)",434,0,completed
18,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,2);(16,9);(5,2);(2,16);(8,2)",5,True,42.00804680349417,42.00804680349417,00:4;01:0;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,9);(3,4);(2,13);(2,16)",289,0,completed
19,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,16);(16,18);(1,11);(13,10);(3,0)",5,True,56.481000004693904,56.481000004693904,00:1;01:0;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(3,0);(1,7);(1,11);(13,10)",403,0,completed
20,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(12,12);(7,6);(6,17);(9,14);(17,12)",5,True,45.85890972571722,45.85890972571722,00:0;01:4;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(17,12);(6,17);(1,18)",319,0,completed
21,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,18);(8,12);(14,14);(3,16);(5,14)",5,True,26.22618971666404,26.22618971666404,00:0;01:1;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(2,0);(5,14);(14,14);(6,18)",158,0,completed
22,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(18,8);(17,6);(18,13);(13,10);(4,14)",5,True,75.5495158182702,75.5495158182702,00:1;01:2;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,6);(18,8);(18,12);(4,11)",501,0,completed
23,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,16);(12,8);(8,3);(8,0);(11,15)",5,True,33.22027645987641,33.22027645987641,00:2;01:0;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(8,3);(2,6);(12,8);(11,15)",210,0,completed
24,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h8_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(14,12);(7,11);(12,1);(6,17);(17,12)",5,True,40.805962435284236,40.805962435284236,00:1;01:1;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(12,10);(8,11);(17,12);(6,16)",245,0,completed
