trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,parameter,value,setting,algorithm_key,comm_label,out_dir,run_id
152,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,6,5,1,9.357606597207202,9.357606597207202,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
152,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,7,3,14,11.529286731487506,11.529286731487506,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
152,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,8,4,1,7.26171786478514,7.26171786478514,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
152,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,9,2,15,7.45762357527288,7.45762357527288,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
152,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,10,15,18,28.088115895363064,28.088115895363064,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,1,3,17,5.617401737761766,5.617401737761766,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,2,10,10,23.05337268022916,23.05337268022916,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,3,17,4,35.99723517427532,35.99723517427532,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,4,7,9,16.06827067951391,16.06827067951391,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,5,17,15,33.305968971642756,33.305968971642756,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,6,5,2,10.992096462208375,10.992096462208375,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,7,4,2,9.060640402353206,9.060640402353206,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,8,4,15,10.617979555677332,10.617979555677332,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,9,14,4,30.505749067979078,30.505749067979078,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
153,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,10,4,7,7.141569622349892,7.141569622349892,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,1,9,5,23.10178041855303,23.10178041855303,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,2,2,7,10.67253451549721,10.67253451549721,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,3,17,8,31.039484960023813,31.039484960023813,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,4,17,6,27.352624589261307,27.352624589261307,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,5,1,7,12.792626291126805,12.792626291126805,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,6,1,14,7.7246619611149665,7.7246619611149665,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,7,8,12,23.62024637681071,23.62024637681071,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,8,4,4,12.575533157511291,12.575533157511291,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,9,4,12,16.595251702331527,16.595251702331527,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
154,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,10,0,15,4.004432546456623,4.004432546456623,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,1,3,4,10.901029389841634,10.901029389841634,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,2,1,1,29.75354560022167,29.75354560022167,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,3,3,17,5.530930328382066,5.530930328382066,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,4,17,15,33.3465698524696,33.3465698524696,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,5,15,4,34.66225134777726,34.66225134777726,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,6,8,17,14.194362715167683,14.194362715167683,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,7,18,13,38.74322014645984,38.74322014645984,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,8,18,0,47.15595960535534,47.15595960535534,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,9,11,8,20.606389108471358,20.606389108471358,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
155,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,10,18,1,45.09699406488336,45.09699406488336,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,1,4,5,7.225405778348852,7.225405778348852,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,2,11,17,19.13900430550559,19.13900430550559,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,3,8,12,19.978684713084117,19.978684713084117,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,4,11,16,20.819975691925347,20.819975691925347,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,5,10,6,23.107432074998563,23.107432074998563,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,6,9,12,22.035430488295415,22.035430488295415,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,7,4,14,9.155372942825599,9.155372942825599,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,8,6,4,12.66848903505573,12.66848903505573,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,9,1,9,16.804210413639577,16.804210413639577,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
156,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,10,15,17,29.930994349744736,29.930994349744736,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,1,13,3,30.0961169891162,30.0961169891162,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,2,18,12,28.844006541732046,28.844006541732046,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,3,2,15,7.098748121429282,7.098748121429282,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,4,11,1,22.776183353403034,22.776183353403034,00,00,2,1,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,5,15,14,38.02110807708429,38.02110807708429,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,6,5,2,10.890042784374819,10.890042784374819,00,00,2,1,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,7,2,14,8.896879318005022,8.896879318005022,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,8,6,9,53.018390975789245,53.018390975789245,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,9,2,0,1.8601720128195511,1.8601720128195511,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
157,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,10,3,2,7.305912173519679,7.305912173519679,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,1,16,2,29.27163329802323,29.27163329802323,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,2,11,11,27.40832471225087,27.40832471225087,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,3,10,16,19.04730862400145,19.04730862400145,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,4,11,9,23.906178444338316,23.906178444338316,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,5,9,15,30.579689231536754,30.579689231536754,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,6,6,12,19.998074345418754,19.998074345418754,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,7,2,9,7.135648540629775,7.135648540629775,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,8,5,10,14.567226827135004,14.567226827135004,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,9,18,13,38.094432080101825,38.094432080101825,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
158,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,10,16,9,40.07859802420823,40.07859802420823,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,1,5,17,9.056282667373845,9.056282667373845,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,2,4,3,10.646211692957916,10.646211692957916,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,3,13,3,26.087603506201724,26.087603506201724,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,4,12,8,33.06375100663947,33.06375100663947,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,5,12,0,18.825060976177294,18.825060976177294,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,6,18,4,36.55774223630486,36.55774223630486,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,7,8,3,17.56199096208963,17.56199096208963,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,8,10,0,15.415518879380679,15.415518879380679,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,9,3,9,8.648835400504723,8.648835400504723,02,02,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
159,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,10,10,16,19.674533734506863,19.674533734506863,03,03,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
160,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,1,4,5,7.401875305201861,7.401875305201861,01,01,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
160,known_visit,DGA,ideal,,19,361,4,10,dga_iter_5_ideal,scenarios/known_visit_10target_300.csv,2,4,1,7.410437500615455,7.410437500615455,00,00,1,0,True,completed,known_dga_iteration,known,dga_iterations,5,iter_5,dga,ideal,known_target_sensitivity_test_results/dga_iteration/raw/iter_5/ideal/dga_iter_5_ideal,dga_iter_5_ideal
