trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot
87,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 87. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
88,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,14);01:(18,18);02:(17,18);03:(17,17)",00:0;01:0;02:0;03:0,
89,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,16);01:(18,18);02:(18,12);03:(3,2)",00:0;01:0;02:0;03:0,
90,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,6);01:(16,7);02:(15,11);03:(17,12)",00:0;01:0;02:0;03:0,
91,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,16);01:(4,18);02:(5,18);03:(17,15)",00:0;01:0;02:0;03:0,
92,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,16);01:(18,9);02:(1,2);03:(7,0)",00:0;01:0;02:0;03:0,
93,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,10);01:(2,10);02:(1,10);03:(1,11)",00:0;01:0;02:0;03:0,
94,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,11);01:(9,2);02:(5,14);03:(9,14)",00:0;01:0;02:0;03:0,
95,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,14);01:(11,3);02:(11,4);03:(11,5)",00:0;01:0;02:0;03:0,
96,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,4);01:(13,1);02:(1,5);03:(2,4)",00:0;01:0;02:0;03:0,
97,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,1);01:(3,6);02:(18,16);03:(5,9)",00:0;01:0;02:0;03:0,
98,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,9);01:(12,14);02:(18,14);03:(14,1)",00:0;01:0;02:0;03:0,
99,DGA,gilbert_elliot,pGG_0.88_pBB_0.92,19,361,4,,,dga_gilbert_elliott_drop_0_60_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,9);01:(2,12);02:(1,10);03:(1,11)",00:0;01:0;02:0;03:0,
