trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
39,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,48.821684353367296,48.821684353367296,00:1;01:0;02:0;03:0;04:0;05:3;06:0;07:0;08:3;09:2;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(8,1);(8,2);(1,4);(0,6);(0,8);(24,11);(11,12);(1,14);(12,16);(19,19);(0,20);(3,22);(0,24)",1150,0,completed
40,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,41.557160784088005,41.557160784088005,00:0;01:1;02:3;03:0;04:0;05:3;06:1;07:0;08:0;09:0;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(11,0);(22,5);(1,6);(0,8);(13,12);(3,13);(0,14);(1,16);(0,18);(22,20);(0,22);(0,24)",974,0,completed
41,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,42.37882956906129,42.37882956906129,00:0;01:0;02:0;03:2;04:0;05:0;06:3;07:1;08:0;09:0;10:2;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(1,2);(0,4);(11,9);(0,8);(0,10);(12,17);(7,14);(0,16);(0,18);(22,21);(7,24);(0,24)",1008,0,completed
42,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,48.4109053706227,48.4109053706227,00:0;01:0;02:2;03:0;04:1;05:0;06:2;07:0;08:0;09:0;10:5;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(2,2);(24,3);(0,6);(1,8);(0,10);(18,15);(0,14);(0,16);(1,18);(22,22);(5,22);(0,24)",1157,0,completed
43,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,46.31573474677314,46.31573474677314,00:0;01:2;02:0;03:0;04:2;05:0;06:0;07:0;08:3;09:0;10:3;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(15,8);(0,4);(0,6);(4,11);(0,10);(1,12);(0,14);(24,15);(8,18);(12,20);(0,22);(0,24)",1101,0,completed
44,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,45.62707690215716,45.62707690215716,00:2;01:0;02:0;03:0;04:0;05:2;06:0;07:2;08:0;09:0;10:3;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(24,0);(0,2);(0,4);(0,6);(0,8);(9,7);(0,12);(22,11);(0,16);(0,18);(24,19);(11,23);(0,24)",1056,0,completed
45,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,41.67973847990876,41.67973847990876,00:0;01:0;02:3;03:0;04:3;05:0;06:1;07:0;08:0;09:0;10:0;11:3;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(0,2);(20,8);(0,6);(19,12);(1,10);(2,11);(0,14);(0,16);(0,18);(0,20);(23,20);(0,24)",998,0,completed
46,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,52.67594168401258,52.67594168401258,00:0;01:1;02:0;03:4;04:0;05:1;06:0;07:1;08:3;09:0;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(1,0);(14,2);(0,4);(19,6);(0,8);(17,10);(1,12);(11,15);(23,14);(0,18);(1,20);(0,22);(1,24)",1243,0,completed
47,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,45.755258194307984,45.755258194307984,00:0;01:0;02:1;03:3;04:0;05:0;06:0;07:0;08:2;09:0;10:0;11:2;12:2,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(0,2);(9,0);(15,4);(8,8);(0,10);(0,12);(8,14);(19,12);(0,18);(0,20);(12,21);(24,21)",1045,0,completed
48,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,50.93871947534745,50.93871947534745,00:0;01:3;02:0;03:1;04:1;05:0;06:0;07:3;08:0;09:2;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(0,0);(23,6);(0,4);(3,6);(11,12);(2,10);(1,12);(24,12);(0,16);(19,21);(3,20);(0,22);(0,24)",1184,0,completed
49,known_visit,HIPC,ideal,1.0,25,625,13,10,hipc_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,42.090353218426756,42.090353218426756,00:0;01:2;02:2;03:0;04:0;05:0;06:2;07:2;08:2;09:0;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(2,0);(14,1);(20,3);(0,6);(0,8);(0,10);(5,11);(23,14);(16,22);(1,18);(0,20);(0,22);(0,24)",979,0,completed
