trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot
86,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,1);01:(2,2);02:(3,1);03:(3,0)",00:0;01:0;02:0;03:0,
87,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 87. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
88,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 88. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
89,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,15);01:(9,18);02:(18,18);03:(6,8)",00:0;01:0;02:0;03:0,
90,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,4);01:(18,12);02:(0,5);03:(18,11)",00:0;01:0;02:0;03:0,
91,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(18,18);03:(16,16)",00:0;01:0;02:0;03:0,
92,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 92. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
93,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,8);01:(3,3);02:(2,3);03:(18,18)",00:0;01:0;02:0;03:0,
94,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,4);02:(18,10);03:(18,14)",00:0;01:0;02:0;03:0,
95,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 95. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
96,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 96. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)",,,
97,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,14);01:(7,3);02:(7,2);03:(18,13)",00:0;01:0;02:0;03:0,
98,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(18,4);03:(18,18)",00:0;01:0;02:0;03:0,
99,HIPC,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,hipc_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,18);01:(18,16);02:(0,5);03:(16,12)",00:0;01:0;02:0;03:0,
