trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
38,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,58.938183995890626,58.938183995890626,00:0;01:1;02:0;03:2;04:0;05:0;06:2;07:2;08:1;09:0;10:0;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(6,6);(9,14);(14,19);(24,10);(8,13);(11,1);(9,16);(11,15);(14,18);(1,15);(16,11);(13,15);(9,15)",1212,0,completed
39,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,55.688769199920486,55.688769199920486,00:1;01:0;02:0;03:1;04:0;05:0;06:0;07:1;08:3;09:2;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(6,15);(10,2);(13,9);(23,9);(10,16);(16,17);(8,1);(10,17);(24,11);(17,8);(19,19);(10,18);(14,11)",1089,0,completed
40,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,58.8786163544721,58.8786163544721,00:1;01:1;02:1;03:2;04:0;05:1;06:0;07:1;08:1;09:0;10:0;11:0;12:2,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(17,8);(9,4);(15,4);(22,5);(6,5);(17,9);(16,15);(10,10);(20,11);(12,8);(14,0);(12,21);(22,20)",1126,0,completed
41,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,45.16819956521916,45.16819956521916,00:0;01:0;02:0;03:2;04:0;05:0;06:2;07:1;08:1;09:1;10:0;11:2;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(4,2);(8,14);(13,13);(11,9);(7,11);(11,10);(12,12);(10,12);(4,24);(22,21);(7,18);(13,18);(6,20)",894,0,completed
42,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,45.31596902892623,45.31596902892623,00:0;01:2;02:0;03:0;04:1;05:0;06:1;07:1;08:0;09:1;10:4;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(24,2);(24,3);(3,12);(8,10);(4,22);(20,8);(4,13);(19,9);(3,13);(16,23);(22,22);(7,22);(8,16)",882,0,completed
43,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,53.00420217763182,53.00420217763182,00:0;01:1;02:0;03:0;04:2;05:3;06:1;07:0;08:0;09:0;10:3;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(13,1);(17,5);(4,9);(5,14);(15,8);(24,15);(14,15);(2,14);(9,20);(4,11);(13,20);(14,16);(15,24)",1115,0,completed
44,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,54.68344693956456,54.68344693956456,00:0;01:2;02:0;03:0;04:0;05:1;06:1;07:0;08:0;09:1;10:1;11:1;12:3,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(15,2);(24,0);(12,11);(24,1);(24,13);(22,11);(17,9);(21,17);(17,20);(24,14);(10,7);(7,17);(24,19)",981,0,completed
45,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,61.26190637068732,61.26190637068732,00:1;01:2;02:1;03:0;04:0;05:0;06:3;07:0;08:1;09:0;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(21,12);(20,8);(4,10);(10,7);(10,4);(10,6);(23,20);(2,21);(13,9);(3,21);(8,19);(4,23);(9,12)",1238,0,completed
46,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,52.22853231007412,52.22853231007412,00:0;01:3;02:1;03:0;04:0;05:2;06:0;07:0;08:1;09:1;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(19,6);(11,10);(19,7);(8,6);(16,11);(21,6);(17,10);(21,10);(21,19);(15,5);(22,18);(23,14);(14,23)",962,0,completed
47,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,62.30831140081891,62.30831140081891,00:2;01:0;02:1;03:0;04:1;05:0;06:1;07:1;08:0;09:0;10:0;11:1;12:3,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(15,15);(14,2);(15,4);(11,10);(14,15);(12,21);(19,12);(23,24);(16,13);(6,18);(10,8);(13,20);(24,21)",1221,0,completed
48,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,46.99735794774636,46.99735794774636,00:1;01:1;02:0;03:2;04:1;05:0;06:3;07:0;08:0;09:0;10:1;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(15,1);(12,5);(5,4);(17,6);(23,6);(3,10);(22,14);(9,8);(3,16);(20,16);(20,12);(22,17);(1,6)",897,0,completed
49,known_visit,PI,bernoulli,drop_0.25,25,625,13,10,pi_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,58.62431716337159,58.62431716337159,00:2;01:2;02:0;03:0;04:0;05:0;06:2;07:2;08:0;09:1;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(9,11);(24,12);(21,13);(20,4);(5,10);(12,17);(8,4);(23,14);(16,22);(12,1);(6,11);(7,18);(12,24)",1136,0,completed
