trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
38,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,91.24772568858788,91.24772568858788,00:2;01:0;02:0;03:2;04:0;05:2;06:0;07:1;08:0;09:0;10:0;11:1;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(22,7);(2,3);(1,5);(11,8);(1,10);(30,10);(1,15);(5,19);(2,20);(1,23);(2,25);(12,28);(2,30);(33,12)",2342,0,completed
39,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,64.76091857820448,64.76091857820448,00:0;01:3;02:0;03:0;04:0;05:0;06:0;07:2;08:3;09:0;10:0;11:0;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(23,3);(23,8);(2,5);(2,8);(3,10);(3,13);(16,16);(16,17);(31,13);(3,23);(2,25);(2,28);(29,27);(2,33)",1571,0,completed
40,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,69.93228808356284,69.93228808356284,00:0;01:2;02:0;03:0;04:0;05:0;06:0;07:2;08:0;09:1;10:4;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(3,0);(15,13);(2,5);(2,8);(3,10);(2,13);(2,15);(32,13);(3,20);(3,23);(32,32);(22,28);(6,31);(3,33)",1756,0,completed
41,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,62.851084260537206,62.851084260537206,00:3;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:1;09:0;10:3;11:1;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(33,3);(7,3);(1,5);(2,8);(2,10);(1,14);(2,15);(2,18);(19,23);(2,23);(29,19);(1,27);(14,33);(3,33)",1576,0,completed
42,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,81.42300703295729,81.42300703295729,00:0;01:1;02:0;03:1;04:3;05:0;06:0;07:2;08:0;09:2;10:0;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,0);(16,7);(3,5);(8,9);(20,21);(2,13);(1,15);(27,14);(1,20);(12,22);(2,25);(1,28);(11,30);(11,32)",2080,0,completed
43,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,54.08982674824274,54.08982674824274,00:2;01:1;02:2;03:1;04:1;05:0;06:0;07:0;08:0;09:0;10:0;11:0;12:1;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(30,0);(3,2);(15,8);(3,9);(9,7);(4,13);(1,15);(1,18);(2,20);(1,23);(1,25);(3,28);(13,30);(10,17)",1353,0,completed
44,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,72.15920063462397,72.15920063462397,00:2;01:0;02:2;03:0;04:0;05:2;06:0;07:0;08:1;09:0;10:0;11:0;12:0;13:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(19,1);(1,3);(16,16);(1,8);(1,10);(10,3);(1,15);(1,18);(12,24);(1,23);(1,25);(1,28);(1,30);(31,27)",1843,0,completed
45,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,50.82642681687191,50.82642681687191,00:1;01:0;02:3;03:0;04:1;05:0;06:1;07:0;08:1;09:2;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(11,3);(3,3);(26,4);(6,8);(17,9);(2,13);(3,17);(3,19);(2,22);(23,24);(3,25);(3,27);(2,30);(1,33)",1263,0,completed
46,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,63.17208741008942,63.17208741008942,00:2;01:2;02:0;03:0;04:0;05:0;06:2;07:0;08:0;09:2;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(30,8);(31,2);(2,5);(2,8);(2,10);(7,13);(25,14);(2,18);(2,20);(15,22);(2,25);(2,28);(2,30);(24,32)",1555,0,completed
47,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,67.86144254542816,67.86144254542816,00:3;01:1;02:0;03:0;04:0;05:2;06:0;07:0;08:1;09:3;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(25,15);(2,2);(2,5);(1,8);(1,10);(15,14);(5,19);(1,18);(4,21);(27,28);(2,25);(2,28);(2,30);(2,33)",1749,0,completed
48,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,62.411401394654376,62.411401394654376,00:2;01:0;02:1;03:2;04:0;05:0;06:1;07:0;08:2;09:1;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,3);(3,3);(13,6);(29,12);(1,10);(2,13);(6,16);(2,18);(27,23);(9,23);(1,25);(2,28);(4,31);(3,33)",1556,0,completed
49,known_visit,PI,ideal,1.0,34,1156,14,10,pi_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,70.88348051972547,70.88348051972547,00:1;01:2;02:0;03:0;04:0;05:0;06:1;07:2;08:1;09:3;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,2);(11,1);(1,5);(2,8);(2,10);(2,13);(11,27);(13,7);(2,21);(30,25);(3,25);(3,28);(1,30);(1,33)",1816,0,completed
