trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
87,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,13);01:(9,13);02:(9,14);03:(10,13)",00:0;01:0;02:0;03:0,,completed,,
88,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,3);01:(18,7);02:(17,12);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
89,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,13);01:(17,12);02:(18,18);03:(16,13)",00:0;01:0;02:0;03:0,,completed,,
90,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,13);01:(17,1);02:(16,9);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
91,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,14);01:(0,1);02:(0,16);03:(1,7)",00:0;01:0;02:0;03:0,,completed,,
92,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,15);01:(18,12);02:(18,17);03:(16,16)",00:0;01:0;02:0;03:0,,completed,,
93,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,5);01:(17,16);02:(18,15);03:(17,6)",00:0;01:0;02:0;03:0,,completed,,
94,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,9);01:(9,16);02:(13,11);03:(17,3)",00:0;01:0;02:0;03:0,,completed,,
95,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,6);01:(17,15);02:(18,16);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
96,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(8,10);01:(0,2);02:(18,18);03:(16,0)",00:0;01:0;02:0;03:0,,completed,,
98,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,14);01:(18,13);02:(14,1);03:(17,7)",00:0;01:0;02:0;03:0,,completed,,
99,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,17);01:(18,12);02:(18,14);03:(15,12)",00:0;01:0;02:0;03:0,,completed,,
