trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
73,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 73. This usually means the allocator is stuck or returning no reachable goals.,20000
74,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 74. This usually means the allocator is stuck or returning no reachable goals.,20000
75,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,751,751,0,361,394,0,0,0,2216,4530,2117,775,1441,1526,690,0,0,0.489819527996298,6.138504155124654,0.0,0.918774966711052,0.0,1.9113573407202216,collision_intent:775;dga_entry:690;state:751,189,575,0.06994459833795008,completed,,,
76,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,886,886,0,361,529,0,0,0,2543,5272,2354,927,1616,1813,730,0,0,0.48586171310629517,7.044321329639889,0.0,0.8239277652370203,0.0,2.0221606648199444,collision_intent:927;dga_entry:730;state:886,225,679,0.12950138504155118,completed,,,
77,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,813,813,0,361,456,0,0,0,2374,4765,2356,841,1533,1654,720,0,0,0.512396694214876,6.576177285318559,0.0,0.8856088560885609,0.0,1.994459833795014,collision_intent:841;dga_entry:720;state:813,208,637,0.12257617728531867,completed,,,
78,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,909,909,0,361,552,0,0,0,2721,5432,2728,962,1759,1871,850,0,0,0.5172544558210087,7.537396121883656,0.0,0.935093509350935,0.0,2.3545706371191137,collision_intent:962;dga_entry:850;state:909,232,690,0.17520775623268703,completed,,,
79,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,814,814,0,361,457,0,0,0,2476,5074,2353,834,1642,1648,828,0,0,0.47776649746192895,6.858725761772853,0.0,1.0171990171990173,0.0,2.293628808864266,collision_intent:834;dga_entry:828;state:814,208,654,0.24861495844875336,completed,,,
80,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,735,735,0,361,378,0,0,0,2146,4473,1961,761,1385,1496,650,0,0,0.47207510832932115,5.944598337950138,0.0,0.8843537414965986,0.0,1.8005540166204985,collision_intent:761;dga_entry:650;state:735,224,639,0.11703601108033235,completed,,,
81,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,749,749,0,361,392,0,0,0,2349,4906,2139,775,1574,1524,825,0,0,0.4530819741580174,6.5069252077562325,0.0,1.101468624833111,0.0,2.285318559556787,collision_intent:775;dga_entry:825;state:749,192,614,0.07686980609418281,completed,,,
82,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 82. This usually means the allocator is stuck or returning no reachable goals.,20000
83,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,708,708,0,361,351,0,0,0,2147,4331,2107,719,1428,1427,720,0,0,0.4921747255314179,5.947368421052632,0.0,1.0169491525423728,0.0,1.994459833795014,collision_intent:719;dga_entry:720;state:708,269,781,0.42036011080332414,completed,,,
84,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 84. This usually means the allocator is stuck or returning no reachable goals.,20000
85,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,863,863,0,361,506,0,0,0,2480,5079,2359,882,1598,1745,735,0,0,0.4922787979966611,6.869806094182826,0.0,0.8516801853997682,0.0,2.03601108033241,collision_intent:882;dga_entry:735;state:863,218,674,0.11011080332409962,completed,,,
86,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,723,723,0,361,366,0,0,0,2170,4307,2203,747,1423,1470,700,0,0,0.5160459123916609,6.011080332409972,0.0,0.9681881051175657,0.0,1.9390581717451523,collision_intent:747;dga_entry:700;state:723,212,654,0.1031855955678671,completed,,,
87,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,605,605,0,361,248,0,0,0,1915,3928,1816,620,1295,1225,690,0,0,0.46755921730175076,5.304709141274238,0.0,1.140495867768595,0.0,1.9113573407202216,collision_intent:620;dga_entry:690;state:605,271,751,0.34972299168975063,completed,,,
88,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,819,819,0,361,462,0,0,0,2432,4845,2449,833,1599,1652,780,0,0,0.510740354535975,6.7368421052631575,0.0,0.9523809523809523,0.0,2.160664819944598,collision_intent:833;dga_entry:780;state:819,207,671,0.1350415512465375,completed,,,
89,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,884,884,0,361,527,0,0,0,2653,5458,2499,919,1734,1803,850,0,0,0.48057692307692307,7.349030470914127,0.0,0.9615384615384616,0.0,2.3545706371191137,collision_intent:919;dga_entry:850;state:884,244,721,0.1087257617728532,completed,,,
90,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,871,871,0,361,514,0,0,0,2665,5396,2595,884,1781,1755,910,0,0,0.4858640703988017,7.382271468144045,0.0,1.044776119402985,0.0,2.520775623268698,collision_intent:884;dga_entry:910;state:871,220,705,0.09903047091412742,completed,,,
91,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,784,784,0,361,427,0,0,0,2299,4568,2329,799,1500,1583,716,0,0,0.5175555555555555,6.368421052631579,0.0,0.9132653061224489,0.0,1.9833795013850415,collision_intent:799;dga_entry:716;state:784,705,1768,0.6627423822714682,completed,,,
92,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,927,927,0,361,570,0,0,0,2823,5559,2905,956,1867,1883,940,0,0,0.5191208005718371,7.81994459833795,0.0,1.0140237324703345,0.0,2.6038781163434903,collision_intent:956;dga_entry:940;state:927,236,718,0.06717451523545703,completed,,,
93,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,775,775,0,361,418,0,0,0,2470,4860,2549,800,1670,1575,895,0,0,0.5088840087841885,6.842105263157895,0.0,1.1548387096774193,0.0,2.479224376731302,collision_intent:800;dga_entry:895;state:775,209,678,0.23614958448753454,completed,,,
94,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,935,935,0,361,578,0,0,0,2694,5292,2787,959,1735,1894,800,0,0,0.5357554786620531,7.462603878116344,0.0,0.8556149732620321,0.0,2.21606648199446,collision_intent:959;dga_entry:800;state:935,244,697,0.11703601108033235,completed,,,
95,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,820,820,0,361,463,0,0,0,2410,5011,2216,855,1555,1675,735,0,0,0.47533247533247536,6.67590027700831,0.0,0.8963414634146342,0.0,2.03601108033241,collision_intent:855;dga_entry:735;state:820,212,641,0.0602493074792243,completed,,,
96,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,808,808,0,361,451,0,0,0,2455,4858,2504,817,1638,1625,830,0,0,0.509875789045001,6.800554016620499,0.0,1.0272277227722773,0.0,2.299168975069252,collision_intent:817;dga_entry:830;state:808,206,647,0.11288088642659289,completed,,,
98,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,886,886,0,361,529,0,0,0,2701,5368,2734,920,1781,1806,895,0,0,0.5117933358292774,7.481994459833795,0.0,1.010158013544018,0.0,2.479224376731302,collision_intent:920;dga_entry:895;state:886,230,742,0.12396121883656508,completed,,,
99,DGA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dga_gilbert_elliott_drop_0_50_rho_0_8,,coverage,888,888,0,361,531,0,0,0,2533,5151,2444,915,1618,1803,730,0,0,0.5036060168967649,7.016620498614959,0.0,0.8220720720720721,0.0,2.0221606648199444,collision_intent:915;dga_entry:730;state:888,223,706,0.13781163434903054,completed,,,
