trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,174.60725245349462,174.60725245349462,5,5,5,99,32,92,11,0,141,2,1121,3,398,510,684,105,293,208,190,0.7781569965870307,39.8,19.0,collision_intent:105;hipc_entry:190;state:103,0.30000000000000004,0.20108695652173902,known_visit_core_500,10,4,8
199,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.02411343273397,43.02411343273397,0,0,0,76,25,79,1,4,0,0,251,0,282,367,479,80,202,160,122,0.7904290429042904,28.2,12.2,collision_intent:80;hipc_entry:122;state:80,0.3999999999999999,0.15506329113924044,known_visit_core_500,10,4,8
200,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,73.07870287059782,73.07870287059782,3,3,3,106,42,96,14,3,7,6,454,0,293,460,419,115,178,225,68,0.7846441947565543,29.3,6.8,collision_intent:115;hipc_entry:68;state:110,0.30000000000000004,0.25520833333333326,known_visit_core_500,10,4,8
201,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.615215303969904,56.615215303969904,1,1,1,81,33,82,3,0,0,0,350,0,233,337,362,84,149,169,64,0.8098434004474273,23.3,6.4,collision_intent:84;hipc_entry:64;state:85,0.44999999999999996,0.25609756097560976,known_visit_core_500,10,4,8
202,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,60.605664842555434,60.605664842555434,4,4,4,102,35,86,20,0,4,2,355,0,278,402,432,106,172,212,66,0.8372093023255814,27.8,6.6,collision_intent:106;hipc_entry:66;state:106,0.44999999999999996,0.2616279069767442,known_visit_core_500,10,4,8
203,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,63.292812975848314,63.292812975848314,1,1,1,71,36,74,1,1,0,0,416,0,226,278,400,75,151,150,76,0.8830022075055187,22.6,7.6,collision_intent:75;hipc_entry:76;state:75,0.6000000000000001,0.43918918918918926,known_visit_core_500,10,4,8
204,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,61.698580422584286,61.698580422584286,4,4,4,102,36,97,9,2,6,1,360,0,320,444,516,107,213,213,107,0.8075117370892019,32.0,10.7,collision_intent:107;hipc_entry:107;state:106,0.44999999999999996,0.25,known_visit_core_500,10,4,8
205,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,87.13323754795314,87.13323754795314,2,2,2,88,50,82,10,3,4,2,580,0,284,425,427,95,189,187,97,0.7530864197530864,28.4,9.7,collision_intent:95;hipc_entry:97;state:92,0.7,0.4207317073170731,known_visit_core_500,10,4,8
206,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,38.12190907968249,38.12190907968249,0,0,0,68,23,70,2,1,0,0,221,0,224,321,351,71,153,143,81,0.7647058823529411,22.4,8.1,collision_intent:71;hipc_entry:81;state:72,0.10000000000000009,0.2142857142857142,known_visit_core_500,10,4,8
207,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,31.5952509973056,31.5952509973056,1,1,1,63,19,66,1,0,0,0,178,0,225,292,383,65,160,132,93,0.7979166666666667,22.5,9.3,collision_intent:65;hipc_entry:93;state:67,0.1499999999999999,0.1287878787878789,known_visit_core_500,10,4,8
208,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,163.24359102108454,163.24359102108454,4,4,4,101,26,93,12,4,0,0,1183,4,327,442,539,105,222,210,117,0.8093093093093093,32.7,11.7,collision_intent:105;hipc_entry:117;state:105,0.44999999999999996,0.07795698924731176,known_visit_core_500,10,4,8
209,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,25.29877915126494,25.29877915126494,0,0,0,42,15,46,0,0,0,0,153,0,160,202,278,45,115,91,69,0.8057971014492754,16.0,6.9,collision_intent:45;hipc_entry:69;state:46,0.30000000000000004,0.1847826086956521,known_visit_core_500,10,4,8
210,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,164.79003042169987,164.79003042169987,3,3,3,87,26,81,10,5,102,2,1055,3,414,540,702,94,320,185,229,0.73125,41.4,22.9,collision_intent:94;hipc_entry:229;state:91,0.3999999999999999,0.15740740740740744,known_visit_core_500,10,4,8
211,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,155.80260500329868,155.80260500329868,4,4,4,85,22,81,8,3,0,0,1141,2,273,411,408,90,183,179,94,0.7431693989071039,27.3,9.4,collision_intent:90;hipc_entry:94;state:89,0.25,0.058641975308642014,known_visit_core_500,10,4,8
212,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.260722144337905,53.260722144337905,1,1,1,72,31,72,4,2,30,1,297,0,273,354,463,77,196,153,120,0.7901023890784983,27.3,12.0,collision_intent:77;hipc_entry:120;state:76,0.3999999999999999,0.33333333333333326,known_visit_core_500,10,4,8
213,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,85.81797991863046,85.81797991863046,2,2,2,87,49,87,4,0,59,3,499,0,315,419,526,92,223,183,132,0.7862481315396114,31.5,13.2,collision_intent:92;hipc_entry:132;state:91,0.6499999999999999,0.382183908045977,known_visit_core_500,10,4,8
214,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,68.99225147218277,68.99225147218277,2,2,2,76,39,74,6,1,0,0,457,0,237,336,375,82,155,162,75,0.8064516129032258,23.7,7.5,collision_intent:82;hipc_entry:75;state:80,0.6499999999999999,0.29729729729729737,known_visit_core_500,10,4,8
215,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,97.11844873303231,97.11844873303231,1,1,1,75,56,72,7,0,90,1,606,0,303,419,490,78,225,157,146,0.725925925925926,30.3,14.6,collision_intent:78;hipc_entry:146;state:79,0.6000000000000001,0.5763888888888888,known_visit_core_500,10,4,8
216,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.474190864011064,56.474190864011064,4,4,4,78,33,74,8,1,0,0,353,0,278,396,438,83,195,165,113,0.7487179487179487,27.8,11.3,collision_intent:83;hipc_entry:113;state:82,0.44999999999999996,0.33783783783783794,known_visit_core_500,10,4,8
217,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,64.3533591713969,64.3533591713969,1,1,1,82,37,82,4,1,1,1,412,0,252,342,414,84,168,170,82,0.8214285714285714,25.2,8.2,collision_intent:84;hipc_entry:82;state:86,0.55,0.4085365853658536,known_visit_core_500,10,4,8
218,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.91694237290793,46.91694237290793,1,1,1,70,28,73,1,1,0,0,289,0,259,276,496,72,187,146,113,0.8920863309352518,25.9,11.3,collision_intent:72;hipc_entry:113;state:74,0.5,0.29109589041095885,known_visit_core_500,10,4,8
219,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,85.55083041962251,85.55083041962251,0,0,0,75,50,79,0,1,67,2,511,0,310,439,491,79,231,158,152,0.7085137085137085,31.0,15.2,collision_intent:79;hipc_entry:152;state:79,0.6000000000000001,0.4588607594936709,known_visit_core_500,10,4,8
220,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,69.81142840518127,69.81142840518127,3,3,3,73,40,71,6,1,63,1,404,0,253,367,392,77,176,154,99,0.7424242424242424,25.3,9.9,collision_intent:77;hipc_entry:99;state:77,0.6000000000000001,0.40492957746478875,known_visit_core_500,10,4,8
221,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.01055449189566,46.01055449189566,1,1,1,63,27,64,3,0,0,0,290,0,198,243,351,66,132,133,65,0.8863636363636364,19.8,6.5,collision_intent:66;hipc_entry:65;state:67,0.44999999999999996,0.375,known_visit_core_500,10,4,8
222,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,39.130897717764874,39.130897717764874,1,1,1,69,23,72,1,3,0,0,229,0,241,308,414,72,169,145,96,0.8181818181818182,24.1,9.6,collision_intent:72;hipc_entry:96;state:73,0.25,0.22916666666666674,known_visit_core_500,10,4,8
223,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.73202561353939,36.73202561353939,0,0,0,57,22,61,0,0,0,0,226,0,186,232,326,60,126,121,65,0.8624338624338624,18.6,6.5,collision_intent:60;hipc_entry:65;state:61,0.3500000000000001,0.26639344262295084,known_visit_core_500,10,4,8
224,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,94.83607855688531,94.83607855688531,1,1,1,84,54,82,6,0,75,1,566,0,453,687,656,87,366,175,278,0.6062846580406654,45.3,27.8,collision_intent:87;hipc_entry:278;state:88,0.7,0.4390243902439024,known_visit_core_500,10,4,8
225,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,66.27828942259023,66.27828942259023,1,1,1,69,39,71,2,4,1,1,443,0,220,276,384,73,147,146,74,0.8707482993197279,22.0,7.4,collision_intent:73;hipc_entry:74;state:73,0.3999999999999999,0.33450704225352124,known_visit_core_500,10,4,8
226,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,63.279681851485705,63.279681851485705,4,4,4,86,37,79,11,3,0,0,397,0,285,403,452,90,195,180,105,0.7726495726495727,28.5,10.5,collision_intent:90;hipc_entry:105;state:90,0.3500000000000001,0.24367088607594933,known_visit_core_500,10,4,8
227,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,34.541283815113765,34.541283815113765,0,0,0,61,20,65,0,1,0,0,201,0,187,263,298,64,123,129,58,0.8075880758807588,18.7,5.8,collision_intent:64;hipc_entry:58;state:65,0.30000000000000004,0.17307692307692313,known_visit_core_500,10,4,8
228,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.52731346424225,56.52731346424225,2,2,2,84,33,84,4,1,0,0,346,0,275,363,461,87,188,175,100,0.8188277087033747,27.5,10.0,collision_intent:87;hipc_entry:100;state:88,0.3500000000000001,0.30952380952380953,known_visit_core_500,10,4,8
229,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,59.648665382318796,59.648665382318796,3,3,3,93,34,87,10,1,0,0,360,0,264,354,438,96,168,193,71,0.8690476190476191,26.4,7.1,collision_intent:96;hipc_entry:71;state:97,0.3999999999999999,0.19252873563218387,known_visit_core_500,10,4,8
230,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.63003009142069,42.63003009142069,3,3,3,90,25,87,7,1,0,0,229,0,273,392,426,92,181,186,87,0.7859778597785978,27.3,8.7,collision_intent:92;hipc_entry:87;state:94,0.44999999999999996,0.10057471264367823,known_visit_core_500,10,4,8
231,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.821938831374275,48.821938831374275,2,2,2,83,28,81,6,3,0,0,287,0,265,356,439,87,178,174,91,0.8220973782771536,26.5,9.1,collision_intent:87;hipc_entry:91;state:87,0.5,0.26234567901234573,known_visit_core_500,10,4,8
232,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.17920463379241,49.17920463379241,2,2,2,80,29,78,6,0,2,2,294,0,279,366,471,86,193,170,109,0.8134715025906736,27.9,10.9,collision_intent:86;hipc_entry:109;state:84,0.3500000000000001,0.19871794871794868,known_visit_core_500,10,4,8
233,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,41.999835966270716,41.999835966270716,2,2,2,88,25,77,15,2,1,1,224,0,245,332,403,90,155,182,63,0.8666666666666667,24.5,6.3,collision_intent:90;hipc_entry:63;state:92,0.44999999999999996,0.21103896103896114,known_visit_core_500,10,4,8
234,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.32687492445517,58.32687492445517,0,0,0,68,34,72,0,1,3,3,386,0,233,335,364,74,159,146,87,0.7631027253668763,23.3,8.7,collision_intent:74;hipc_entry:87;state:72,0.3500000000000001,0.3402777777777777,known_visit_core_500,10,4,8
235,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,37.55703550481136,37.55703550481136,1,1,1,80,22,80,4,3,0,0,200,0,265,347,447,82,183,166,99,0.8156934306569343,26.5,9.9,collision_intent:82;hipc_entry:99;state:84,0.44999999999999996,0.06875000000000009,known_visit_core_500,10,4,8
236,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.76165132818701,36.76165132818701,1,1,1,65,22,67,2,0,2,2,215,0,198,266,327,69,129,138,60,0.8471502590673575,19.8,6.0,collision_intent:69;hipc_entry:60;state:69,0.3999999999999999,0.19029850746268662,known_visit_core_500,10,4,8
237,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,65.76432325485514,65.76432325485514,3,3,3,85,38,80,9,3,24,1,390,0,282,428,418,88,194,177,105,0.718213058419244,28.2,10.5,collision_intent:88;hipc_entry:105;state:89,0.55,0.32499999999999996,known_visit_core_500,10,4,8
238,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,66.67622044674098,66.67622044674098,2,2,2,75,38,75,4,0,25,2,413,0,238,341,373,79,159,158,80,0.7819706498951782,23.8,8.0,collision_intent:79;hipc_entry:80;state:79,0.6000000000000001,0.3700000000000001,known_visit_core_500,10,4,8
239,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,41.85632703004433,41.85632703004433,2,2,2,69,24,70,3,0,0,0,251,0,195,305,279,73,122,146,49,0.7643835616438356,19.5,4.9,collision_intent:73;hipc_entry:49;state:73,0.30000000000000004,0.18571428571428572,known_visit_core_500,10,4,8
240,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,59.45814278443791,59.45814278443791,4,4,4,103,35,96,11,2,0,0,343,0,278,385,449,103,175,210,68,0.8552380952380952,27.8,6.8,collision_intent:103;hipc_entry:68;state:107,0.5,0.29166666666666674,known_visit_core_500,10,4,8
241,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.058623628032784,44.058623628032784,0,0,0,55,26,59,0,1,0,0,286,0,187,246,315,58,129,117,70,0.813953488372093,18.7,7.0,collision_intent:58;hipc_entry:70;state:59,0.3500000000000001,0.38559322033898313,known_visit_core_500,10,4,8
242,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.33301527434506,49.33301527434506,0,0,0,69,29,73,0,2,0,0,307,0,225,289,385,72,153,145,80,0.8406113537117904,22.5,8.0,collision_intent:72;hipc_entry:80;state:73,0.5,0.28424657534246567,known_visit_core_500,10,4,8
243,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.15289388350602,44.15289388350602,1,1,1,72,25,73,3,2,4,2,257,0,229,327,360,80,149,156,73,0.8053691275167785,22.9,7.3,collision_intent:80;hipc_entry:73;state:76,0.44999999999999996,0.20890410958904115,known_visit_core_500,10,4,8
244,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,57.54746099602969,57.54746099602969,2,2,2,85,34,84,5,1,0,0,351,0,294,381,501,89,205,178,116,0.8146341463414634,29.4,11.6,collision_intent:89;hipc_entry:116;state:89,0.3500000000000001,0.20833333333333326,known_visit_core_500,10,4,8
245,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,187.35842457513115,187.35842457513115,9,9,9,160,45,132,32,5,126,1,1174,3,777,1183,1147,166,611,330,447,0.6260917030567685,77.7,44.7,collision_intent:166;hipc_entry:447;state:164,0.30000000000000004,0.05681818181818188,known_visit_core_500,10,4,8
246,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,137.21814919544283,137.21814919544283,4,4,4,102,51,85,21,4,45,1,907,1,328,423,561,107,221,213,115,0.8461538461538461,32.8,11.5,collision_intent:107;hipc_entry:115;state:106,0.30000000000000004,0.3205882352941176,known_visit_core_500,10,4,8
247,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,45.00456132605103,45.00456132605103,1,1,1,77,27,76,5,1,1,1,264,0,246,347,391,82,164,163,83,0.7947154471544715,24.6,8.3,collision_intent:82;hipc_entry:83;state:81,0.5,0.2171052631578947,known_visit_core_500,10,4,8
248,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,66.99989319914638,66.99989319914638,0,0,0,66,39,69,1,2,55,3,397,0,338,462,552,74,264,144,194,0.696969696969697,33.8,19.4,collision_intent:74;hipc_entry:194;state:70,0.3999999999999999,0.40217391304347827,known_visit_core_500,10,4,8
249,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,33.89239740497506,33.89239740497506,2,2,2,67,20,68,3,0,0,0,190,0,225,272,402,72,153,143,82,0.8777292576419214,22.5,8.2,collision_intent:72;hipc_entry:82;state:71,0.3500000000000001,0.11764705882352944,known_visit_core_500,10,4,8
250,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.691300678041095,40.691300678041095,0,0,0,65,24,69,0,1,0,0,241,0,215,277,366,69,146,138,77,0.8394495412844036,21.5,7.7,collision_intent:69;hipc_entry:77;state:69,0.30000000000000004,0.2717391304347827,known_visit_core_500,10,4,8
251,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,61.30215493584333,61.30215493584333,0,0,0,67,36,71,0,1,0,0,406,0,211,267,366,70,141,141,70,0.8652482269503546,21.1,7.0,collision_intent:70;hipc_entry:70;state:71,0.44999999999999996,0.40492957746478875,known_visit_core_500,10,4,8
252,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.55056860633286,36.55056860633286,2,2,2,83,22,76,11,3,0,0,188,0,265,336,458,84,181,171,94,0.8450184501845018,26.5,9.4,collision_intent:84;hipc_entry:94;state:87,0.25,0.10526315789473695,known_visit_core_500,10,4,8
253,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,69.9185060483136,69.9185060483136,0,0,0,55,41,59,0,1,69,1,427,0,238,320,394,59,179,118,120,0.7337057728119181,23.8,12.0,collision_intent:59;hipc_entry:120;state:59,0.44999999999999996,0.5042372881355932,known_visit_core_500,10,4,8
254,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.213612326056946,42.213612326056946,5,5,5,84,24,80,8,3,2,2,234,0,309,416,511,90,219,178,131,0.7777777777777778,30.9,13.1,collision_intent:90;hipc_entry:131;state:88,0.10000000000000009,0.06875000000000009,known_visit_core_500,10,4,8
255,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,74.23613912607246,74.23613912607246,7,7,7,121,42,93,32,3,24,1,420,0,351,556,497,128,223,253,98,0.7428998505231689,35.1,9.8,collision_intent:128;hipc_entry:98;state:125,0.3999999999999999,0.2123655913978495,known_visit_core_500,10,4,8
256,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,60.00852604650858,60.00852604650858,3,3,3,78,35,74,8,0,0,0,385,0,277,332,499,82,195,164,113,0.852991452991453,27.7,11.3,collision_intent:82;hipc_entry:113;state:82,0.3999999999999999,0.41891891891891886,known_visit_core_500,10,4,8
257,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,184.02628752509747,184.02628752509747,8,8,8,145,37,121,28,2,114,2,1124,3,605,763,1052,151,454,300,305,0.7723935389133627,60.5,30.5,collision_intent:151;hipc_entry:305;state:149,0.10000000000000009,0.0723140495867769,known_visit_core_500,10,4,8
258,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,89.58643097050896,89.58643097050896,4,4,4,108,51,95,17,1,42,1,542,0,382,506,640,111,271,223,159,0.7872078720787208,38.2,15.9,collision_intent:111;hipc_entry:159;state:112,0.25,0.27105263157894743,known_visit_core_500,10,4,8
259,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,173.08997487861146,173.08997487861146,6,6,6,107,34,86,25,3,0,0,1251,3,339,543,473,113,226,224,115,0.6986706056129985,33.9,11.5,collision_intent:113;hipc_entry:115;state:111,0.3500000000000001,0.16860465116279078,known_visit_core_500,10,4,8
260,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,218.98340743246985,218.98340743246985,14,14,14,187,56,143,48,4,117,5,1373,3,589,852,915,199,390,390,199,0.782051282051282,58.9,19.9,collision_intent:199;hipc_entry:199;state:191,0.30000000000000004,0.10314685314685312,known_visit_core_500,10,4,8
261,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,32.06374649097101,32.06374649097101,0,0,0,56,19,60,0,1,0,0,189,0,203,237,372,58,145,118,85,0.8551724137931035,20.3,8.5,collision_intent:58;hipc_entry:85;state:60,0.44999999999999996,0.2333333333333334,known_visit_core_500,10,4,8
262,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.105313962233154,48.105313962233154,3,3,3,80,28,79,5,3,0,0,284,0,286,368,490,84,202,168,118,0.8085808580858086,28.6,11.8,collision_intent:84;hipc_entry:118;state:84,0.3999999999999999,0.1803797468354431,known_visit_core_500,10,4,8
263,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,34.964310182076254,34.964310182076254,1,1,1,72,21,74,2,0,0,0,189,0,237,320,391,75,162,151,86,0.8045267489711934,23.7,8.6,collision_intent:75;hipc_entry:86;state:76,0.25,0.06756756756756754,known_visit_core_500,10,4,8
264,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,35.32056654903155,35.32056654903155,0,0,0,45,21,49,0,0,0,0,227,0,164,195,297,48,116,97,67,0.853448275862069,16.4,6.7,collision_intent:48;hipc_entry:67;state:49,0.1499999999999999,0.3214285714285714,known_visit_core_500,10,4,8
265,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,68.79798824937043,68.79798824937043,0,0,0,68,40,72,0,0,0,0,465,0,207,230,391,70,137,142,65,0.9513381995133819,20.7,6.5,collision_intent:70;hipc_entry:65;state:72,0.6499999999999999,0.4652777777777777,known_visit_core_500,10,4,8
