trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status,failure_type,failure_message
37,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,49.93945089880713,49.93945089880713,00:1;01:0;02:1;03:1;04:0;05:1;06:0;07:1;08:0;09:2;10:0;11:2;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(6,4);(5,7);(10,13);(23,10);(3,13);(4,17);(7,17);(10,26);(9,19);(29,22);(7,24);(21,27);(15,29);(5,32)",1151,0,completed,,
38,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,63.74419480513281,63.74419480513281,00:0;01:1;02:1;03:3;04:0;05:1;06:2;07:0;08:1;09:0;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(15,1);(15,2);(22,7);(30,10);(12,10);(27,13);(33,12);(11,18);(5,15);(6,23);(8,25);(12,28);(8,30);(7,33)",1484,0,completed,,
39,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,62.68863092754553,62.68863092754553,00:0;01:3;02:0;03:0;04:0;05:0;06:2;07:2;08:2;09:0;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(23,2);(23,8);(16,7);(11,8);(8,10);(16,13);(31,13);(19,24);(20,16);(6,23);(12,25);(29,27);(6,30);(6,33)",1424,0,completed,,
40,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,61.0511758472143,61.0511758472143,00:0;01:1;02:0;03:2;04:0;05:0;06:2;07:0;08:0;09:1;10:0;11:1;12:3;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(3,0);(5,25);(13,6);(15,13);(3,10);(3,13);(32,13);(2,18);(5,21);(3,23);(2,25);(22,26);(32,32);(2,33)",1463,0,completed,,
41,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,59.51303298589882,59.51303298589882,00:1;01:2;02:0;03:0;04:0;05:0;06:0;07:0;08:1;09:2;10:2;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(7,1);(33,3);(15,6);(8,8);(6,10);(4,13);(19,16);(5,18);(7,29);(29,19);(30,25);(7,27);(6,30);(14,33)",1385,0,completed,,
42,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,68.37906670862871,68.37906670862871,00:1;01:1;02:0;03:0;04:2;05:1;06:0;07:0;08:0;09:2;10:0;11:0;12:0;13:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(8,10);(16,8);(14,5);(7,11);(27,20);(15,16);(15,15);(17,18);(20,20);(13,21);(8,25);(5,28);(6,30);(27,21)",1595,0,completed,,
43,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,67.16762198470077,67.16762198470077,00:2;01:1;02:0;03:1;04:1;05:0;06:2;07:0;08:0;09:0;10:1;11:1;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(30,0);(3,1);(5,5);(14,7);(3,8);(4,13);(14,3);(6,18);(6,12);(3,23);(9,7);(7,22);(14,29);(3,33)",1639,0,completed,,
44,,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18);08:(0,20);09:(0,23);10:(0,25);11:(0,28);12:(0,30);13:(0,33)",,,,failed,RuntimeError,"Stagnation detected in trial 44 after 2000 events without movement or target completion; diagnostics={""clock_s"": 142.83562543146144, ""completed_targets"": 9, ""event_reasons"": {""intent_sync"": 242, ""moved"": 225, ""no_goal"": 3196, ""target_visited"": 9, ""turn"": 12}, ""events_processed"": 3684, ""robots"": {""00"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 34.63226095756551, ""pos"": [19, 1], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""01"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 38.38584063440959, ""pos"": [3, 15], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""02"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 72.83562543146144, ""pos"": [16, 16], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""03"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 33.36070161926117, ""pos"": [9, 8], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""04"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 32.748694973373816, ""pos"": [14, 15], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""05"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 33.20233268230591, ""pos"": [16, 15], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""06"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 36.94682724256283, ""pos"": [12, 15], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""07"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 52.767005418215284, ""pos"": [20, 24], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""08"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 54.000140864633714, ""pos"": [10, 3], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""09"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 37.10036941510764, ""pos"": [10, 23], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""10"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 33.53744794434619, ""pos"": [8, 25], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""11"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 36.914188025778174, ""pos"": [12, 28], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""12"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 34.91357333510563, ""pos"": [8, 30], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}, ""13"": {""active_tasks"": 1, ""decision"": {""acbba_bundle"": [], ""acbba_bundle_size"": 2, ""acbba_candidate_count_after_filter"": 1, ""acbba_candidate_count_before_filter"": 1, ""acbba_claims_known"": 1, ""acbba_max_candidate_cells"": null, ""acbba_path"": [], ""acbba_pending_snapshot"": false, ""acbba_trigger"": null, ""alg"": ""ACBBA"", ""mode"": ""known_visit""}, ""goal"": null, ""last_event"": ""no_goal"", ""no_goal_since"": 36.9789747200482, ""pos"": [14, 28], ""stall_recovery_count"": 0, ""temporary_invalid_until"": {}}}, ""total_targets"": 10}"
45,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,4);(12,4);(11,3);(14,27);(2,22);(3,27);(23,24);(17,9);(3,17);(5,4)",10,True,49.09945491971473,49.09945491971473,00:0;01:1;02:3;03:0;04:1;05:0;06:0;07:1;08:1;09:0;10:0;11:2;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(6,0);(11,3);(26,4);(6,8);(17,9);(4,15);(6,15);(3,16);(4,22);(7,23);(4,26);(14,27);(23,24);(6,33)",1172,0,completed,,
46,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(31,2);(30,4);(6,23);(25,14);(11,33);(30,8);(24,32);(18,16);(22,3);(15,22)",10,True,79.03469191241935,79.03469191241935,00:0;01:1;02:0;03:1;04:2;05:0;06:1;07:1;08:0;09:1;10:1;11:1;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(11,0);(22,3);(5,5);(30,8);(31,2);(5,13);(25,14);(18,16);(11,20);(15,22);(7,22);(24,32);(8,28);(11,33)",1882,0,completed,,
47,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,14);(27,28);(25,15);(13,23);(20,25);(2,3);(4,21);(6,13);(1,2);(15,15)",10,True,66.97482628119451,66.97482628119451,00:0;01:1;02:1;03:0;04:3;05:0;06:3;07:0;08:0;09:1;10:1;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(7,1);(2,2);(13,3);(9,9);(25,15);(6,12);(27,28);(8,18);(6,20);(14,23);(5,21);(9,28);(5,30);(10,33)",1649,0,completed,,
48,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(22,6);(6,16);(29,12);(27,23);(15,4);(4,31);(13,6);(9,23);(16,17);(20,3)",10,True,69.90116580936473,69.90116580936473,00:1;01:0;02:1;03:3;04:0;05:0;06:0;07:1;08:0;09:3;10:0;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(6,16);(13,4);(15,4);(20,3);(14,10);(8,13);(9,15);(16,17);(9,20);(29,12);(5,25);(6,28);(3,29);(4,30)",1684,0,completed,,
49,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(13,7);(7,5);(30,25);(2,21);(18,24);(2,2);(24,30);(11,27);(11,1);(14,12)",10,True,67.1179060752459,67.1179060752459,00:0;01:2;02:1;03:1;04:0;05:0;06:0;07:0;08:2;09:0;10:0;11:2;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(3,3);(12,1);(8,5);(13,7);(6,10);(6,13);(15,15);(3,19);(14,12);(8,23);(8,25);(18,24);(5,30);(30,25)",1643,0,completed,,
